split,stage_fit_group,count,alpha_min_deg,alpha_max_deg,cm_residual_mean,cm_residual_mae,cm_fit_residual_mae,cd_residual_mean,cl_residual_mean,cy_residual_mean,cl_roll_residual_mean,cn_yaw_residual_mean,q_hat_mean
train,attached,327,3.30995307,11.98865606,0.08568379033,0.09417673935,0.05952406659,-0.04063241314,-0.03945972194,-0.2553456054,0.01372334411,-0.004998212292,0.004049117817
train,transition_before_post_stall,817,12.00396587,19.9953895,0.04166783593,0.04690988494,0.04303995924,0.03165420036,0.05567974071,-0.1366856794,-0.01505349694,0.00721396951,-0.008078519486
train,transition_after_post_stall,228,12.01733841,19.99768859,0.02406045813,0.05568614888,0.06013703531,0.02778021271,-0.06366886563,0.1286060934,-0.004240176076,0.0004912002489,-0.02626432257
train,post_stall,339,20.00697316,31.68231237,0.002261284847,0.05582449616,0.04368592271,0.0555264646,-0.05778363739,-0.04896235341,-0.01817388502,0.01055900764,-0.02027666594
heldout,attached,267,5.860456778,11.99568616,0.04699147099,0.0628885864,0.0613105425,-0.01952650122,-0.02842212138,-0.2519031876,0.01089073586,-0.002920115529,0.004647785198
heldout,transition_before_post_stall,1050,12.0205735,19.97585043,0.03071749619,0.04718982351,0.04876878026,0.02466921665,-0.012028432,-0.03136751865,-0.009279632625,0.001732287738,-0.01390681335
heldout,transition_after_post_stall,184,12.04401594,19.98878417,0.03002141481,0.04977422976,0.05924997585,0.03253065331,-0.02065704381,0.09993092628,-0.008822589877,0.006971887102,-0.02758461029
heldout,post_stall,172,20.00142096,23.961464,-0.005182786865,0.04451688879,0.02414376879,0.07295479704,0.07390228824,-0.0862925046,-0.04795199344,0.01095074726,-0.0207382267
