event_id,surface_index,surface_name,command_level_norm,direction_group,sweep_polarity,sweep_phase,sweep_step_index,sweep_step_count,settled_deflection_deg,lookup_deflection_deg,lookup_error_deg,linear_fitted_deflection_deg,linear_fit_error_deg,valid,rejection_reason
43,1,Aileron_L,-0.1,positive_first,negative,return,20,23,-4.87496147564868,-5.51866574636929,0.64370427072061,0,-4.87496147564868,1,
44,1,Aileron_L,-0.075,positive_first,negative,return,21,23,-5.43016887169387,-3.37433202509437,-2.0558368465995,0,-5.43016887169387,1,
45,1,Aileron_L,-0.05,positive_first,negative,return,22,23,-5.71174434680688,-2.63683036944425,-3.07491397736263,0,-5.71174434680688,1,
46,1,Aileron_L,-0,positive_first,negative,return,23,23,0.521493651197753,0.0203986512684016,0.501094999929352,0,0.521493651197753,1,
47,1,Aileron_L,-0,negative_first,negative,outbound,1,23,1.21371949598697,0.0203986512684016,1.19332084471856,0,1.21371949598697,1,
48,1,Aileron_L,-0.05,negative_first,negative,outbound,2,23,0.640985394820357,-2.63683036944425,3.27781576426461,0,0.640985394820357,1,
49,1,Aileron_L,-0.075,negative_first,negative,outbound,3,23,1.39663768854444,-3.37433202509437,4.77096971363881,0,1.39663768854444,1,
50,1,Aileron_L,-0.1,negative_first,negative,outbound,4,23,1.50151738121713,-5.51866574636929,7.02018312758642,0,1.50151738121713,1,
51,1,Aileron_L,-0.125,negative_first,negative,outbound,5,23,1.45577530046835,-5.39720412780088,6.85297942826922,-0.962320941957928,2.41809624242627,1,
52,1,Aileron_L,-0.15,negative_first,negative,outbound,6,23,1.53394818742333,-7.68992870470095,9.22387689212428,-1.92464188391586,3.45859007133919,1,
53,1,Aileron_L,-0.2,negative_first,negative,outbound,7,23,-8.67697190883796,-9.98531332136183,1.30834141252388,-3.84928376783171,-4.82768814100624,1,
54,1,Aileron_L,-0.3,negative_first,negative,outbound,8,23,-15.8572064002313,-16.2144470994331,0.357240699201807,-7.69856753566343,-8.15863886456791,1,
55,1,Aileron_L,-0.45,negative_first,negative,outbound,9,23,-20.4126063828492,-19.949476345677,-0.46313003717222,-13.472493187411,-6.94011319543822,1,
56,1,Aileron_L,-0.6,negative_first,negative,outbound,10,23,-23.0385358182579,-22.5708266144223,-0.467709203835572,-19.2464188391586,-3.79211697909932,1,
57,1,Aileron_L,-0.8,negative_first,negative,outbound,11,23,-25.6483383639547,-25.7772215220184,0.128883158063651,-26.5567330857505,0.908394721795752,1,
58,1,Aileron_L,-1,negative_first,negative,outbound,12,23,-22.8141763957343,-24.431529836595,1.61735344086071,-26.5567330857505,3.74255669001613,1,
59,1,Aileron_L,-0.8,negative_first,negative,return,13,23,-25.906104680082,-25.7772215220184,-0.128883158063651,-26.5567330857505,0.650628405668449,1,
60,1,Aileron_L,-0.6,negative_first,negative,return,14,23,-22.0302251330509,-22.5708266144223,0.540601481371379,-19.2464188391586,-2.78380629389237,1,
61,1,Aileron_L,-0.45,negative_first,negative,return,15,23,-15.742424414754,-19.949476345677,4.20705193092304,-13.472493187411,-2.26993122734296,1,
62,1,Aileron_L,-0.3,negative_first,negative,return,16,23,-16.571687798635,-16.2144470994331,-0.35724069920181,-7.69856753566343,-8.87312026297153,1,
63,1,Aileron_L,-0.2,negative_first,negative,return,17,23,-11.2936547338857,-9.98531332136183,-1.30834141252388,-3.84928376783171,-7.444370966054,1,
64,1,Aileron_L,-0.15,negative_first,negative,return,18,23,-10.3995875114722,-7.68992870470095,-2.70965880677123,-1.92464188391586,-8.47494562755633,1,
65,1,Aileron_L,-0.125,negative_first,negative,return,19,23,-8.2878205354973,-5.39720412780088,-2.89061640769642,-0.962320941957928,-7.32549959353937,1,
66,1,Aileron_L,-0.1,negative_first,negative,return,20,23,-7.53644497803414,-5.51866574636929,-2.01777923166485,0,-7.53644497803414,1,
67,1,Aileron_L,-0.075,negative_first,negative,return,21,23,-2.2609233477152,-3.37433202509437,1.11340867737917,0,-2.2609233477152,1,
68,1,Aileron_L,-0.05,negative_first,negative,return,22,23,-2.08177048836412,-2.63683036944425,0.555059881080129,0,-2.08177048836412,1,
69,1,Aileron_L,-0,negative_first,negative,return,23,23,2.6131415073644,0.0203986512684016,2.592742856096,0,2.6131415073644,1,
70,1,Aileron_L,0,negative_first,positive,outbound,1,23,1.95943163076034,0.0203986512684016,1.93903297949194,0,1.95943163076034,1,
71,1,Aileron_L,0.05,negative_first,positive,outbound,2,23,0.901883651255982,-2.92842419424311,3.8303078454991,0,0.901883651255982,1,
72,1,Aileron_L,0.075,negative_first,positive,outbound,3,23,1.23274170202533,-1.69092376225722,2.92366546428255,0,1.23274170202533,1,
73,1,Aileron_L,0.1,negative_first,positive,outbound,4,23,2.24975937488531,2.11738183722213,0.132377537663174,0,2.24975937488531,1,
74,1,Aileron_L,0.125,negative_first,positive,outbound,5,23,2.33406386581353,2.33723408128753,-0.0031702154740012,0,2.33406386581353,1,
75,1,Aileron_L,0.15,negative_first,positive,outbound,6,23,2.48362543841187,0.957627842902717,1.52599759550916,0,2.48362543841187,1,
76,1,Aileron_L,0.2,negative_first,positive,outbound,7,23,2.97426671891253,2.32665409639675,0.647612622515776,0,2.97426671891253,1,
77,1,Aileron_L,0.3,negative_first,positive,outbound,8,23,4.69387038785262,3.35188202140595,1.34198836644667,0,4.69387038785262,1,
78,1,Aileron_L,0.45,negative_first,positive,outbound,9,23,9.30552234146489,8.73879246309088,0.566729878374005,0,9.30552234146489,1,
79,1,Aileron_L,0.6,negative_first,positive,outbound,10,23,10.3033708233821,9.61308475190179,0.690286071480342,1.56770792839395,8.73566289498818,1,
80,1,Aileron_L,0.8,negative_first,positive,outbound,11,23,13.1689325759916,13.0450828067982,0.123849769193319,3.65798516625255,9.510947409739,1,
81,1,Aileron_L,1,negative_first,positive,outbound,12,23,17.4695978848985,17.6130905252022,-0.143492640303712,5.74826240411115,11.7213354807873,1,
82,1,Aileron_L,0.8,negative_first,positive,return,13,23,17.4984803129906,13.0450828067982,4.45339750619235,3.65798516625255,13.840495146738,1,
83,1,Aileron_L,0.6,negative_first,positive,return,14,23,8.86288080091904,9.61308475190179,-0.750203950982753,1.56770792839395,7.29517287252509,1,
84,1,Aileron_L,0.45,negative_first,positive,return,15,23,6.27445531381871,8.73879246309088,-2.46433714927217,0,6.27445531381871,1,
85,1,Aileron_L,0.3,negative_first,positive,return,16,23,1.86064938668976,3.35188202140595,-1.49123263471619,0,1.86064938668976,1,
86,1,Aileron_L,0.2,negative_first,positive,return,17,23,2.67644473206266,2.32665409639675,0.349790635665908,0,2.67644473206266,1,
87,1,Aileron_L,0.15,negative_first,positive,return,18,23,-0.657929189793276,0.957627842902717,-1.61555703269599,0,-0.657929189793276,1,
88,1,Aileron_L,0.125,negative_first,positive,return,19,23,2.34040429676153,2.33723408128753,0.0031702154740012,0,2.34040429676153,1,
89,1,Aileron_L,0.1,negative_first,positive,return,20,23,3.27817567117998,2.11738183722213,1.16079383395785,0,3.27817567117998,1,
90,1,Aileron_L,0.075,negative_first,positive,return,21,23,-1.12244005745384,-1.69092376225722,0.568483704803382,0,-1.12244005745384,1,
91,1,Aileron_L,0.05,negative_first,positive,return,22,23,-3.30653934256256,-2.92842419424311,-0.378115148319443,0,-3.30653934256256,1,
92,1,Aileron_L,0,negative_first,positive,return,23,23,-0.48069634866095,0.0203986512684016,-0.501094999929352,0,-0.48069634866095,1,
93,2,Aileron_R,0,positive_first,positive,outbound,1,23,-1.21572652036375,-1.43174057274164,0.216014052377896,0,-1.21572652036375,0,unstable_final_window
94,2,Aileron_R,0.05,positive_first,positive,outbound,2,23,-0.661865261096087,-2.54139710909502,1.87953184799893,0,-0.661865261096087,0,unstable_final_window
95,2,Aileron_R,0.075,positive_first,positive,outbound,3,23,-1.93735182333919,2.07822505583136,-4.01557687917055,0,-1.93735182333919,0,unstable_final_window
96,2,Aileron_R,0.1,positive_first,positive,outbound,4,23,-2.61627127529702,-3.28168004125409,0.66540876595707,0,-2.61627127529702,0,unstable_final_window
97,2,Aileron_R,0.125,positive_first,positive,outbound,5,23,-4.10466590849986,5.37742031716011,-9.48208622565998,0,-4.10466590849986,1,
98,2,Aileron_R,0.15,positive_first,positive,outbound,6,23,4.53309302206331,9.71497050220912,-5.18187748014581,0,4.53309302206331,1,
99,2,Aileron_R,0.2,positive_first,positive,outbound,7,23,6.00020046578899,5.98971287368802,0.0104875921009775,2.20383210716385,3.79636835862514,1,
100,2,Aileron_R,0.3,positive_first,positive,outbound,8,23,9.95790615751975,5.56740396733516,4.39050219018459,6.61149632149155,3.3464098360282,1,
101,2,Aileron_R,0.45,positive_first,positive,outbound,9,23,14.6465681483684,14.6465681483684,0,13.2229926429831,1.42357550538533,1,
102,2,Aileron_R,0.6,positive_first,positive,outbound,10,23,21.5691880711204,17.4374047297137,4.13178334140673,19.8344889644746,1.73469910664575,1,
103,2,Aileron_R,0.8,positive_first,positive,outbound,11,23,28.2696059982044,30.6403527940384,-2.37074679583401,28.64981739313,-0.380211394925677,1,
104,2,Aileron_R,1,positive_first,positive,outbound,12,23,35.597362224926,34.489029102849,1.10833312207703,35.6348550670171,-0.0374928420911687,1,
105,2,Aileron_R,0.8,positive_first,positive,return,13,23,35.6348550670171,30.6403527940384,4.99450227297877,28.64981739313,6.9850376738871,1,
106,2,Aileron_R,0.6,positive_first,positive,return,14,23,16.5114986882406,17.4374047297137,-0.925906041473091,19.8344889644746,-3.32299027623408,1,
107,2,Aileron_R,0.45,positive_first,positive,return,15,23,15.9437387761466,14.6465681483684,1.2971706277782,13.2229926429831,2.72074613316352,1,
108,2,Aileron_R,0.3,positive_first,positive,return,16,23,6.02723177907364,5.56740396733516,0.459827811738479,6.61149632149155,-0.584264542417912,1,
109,2,Aileron_R,0.2,positive_first,positive,return,17,23,7.65256554348331,5.98971287368802,1.6628526697953,2.20383210716385,5.44873343631946,1,
110,2,Aileron_R,0.15,positive_first,positive,return,18,23,12.3410245761961,9.71497050220912,2.62605407398702,0,12.3410245761961,0,unstable_final_window
111,2,Aileron_R,0.125,positive_first,positive,return,19,23,5.73926355776316,5.37742031716011,0.361843240603051,0,5.73926355776316,1,
112,2,Aileron_R,0.1,positive_first,positive,return,20,23,5.06950441777906,-3.28168004125409,8.35118445903315,0,5.06950441777906,0,unstable_final_window
113,2,Aileron_R,0.075,positive_first,positive,return,21,23,6.72757331135506,2.07822505583136,4.64934825552369,0,6.72757331135506,1,
114,2,Aileron_R,0.05,positive_first,positive,return,22,23,5.39796896608632,-2.54139710909502,7.93936607518134,0,5.39796896608632,0,unstable_final_window
115,2,Aileron_R,0,positive_first,positive,return,23,23,4.32257896479873,-1.43174057274164,5.75431953754037,0,4.32257896479873,1,
116,2,Aileron_R,-0,positive_first,negative,outbound,1,23,3.91802408484253,-1.43174057274164,5.34976465758418,0,3.91802408484253,1,
117,2,Aileron_R,-0.05,positive_first,negative,outbound,2,23,4.44547333178828,-0.894448029818516,5.33992136160679,0,4.44547333178828,1,
118,2,Aileron_R,-0.075,positive_first,negative,outbound,3,23,-6.10827901643643,-1.48687847053712,-4.62140054589931,0,-6.10827901643643,1,
119,2,Aileron_R,-0.1,positive_first,negative,outbound,4,23,-0.703305022816369,-0.703305022816369,0,0,-0.703305022816369,1,
120,2,Aileron_R,-0.125,positive_first,negative,outbound,5,23,-1.30577776322685,-1.59693398724082,0.291156224013968,0,-1.30577776322685,1,
121,2,Aileron_R,-0.15,positive_first,negative,outbound,6,23,0.154542691826544,-0.273375080866711,0.427917772693255,0,0.154542691826544,1,
122,2,Aileron_R,-0.2,positive_first,negative,outbound,7,23,-6.16081509139411,-6.16081509139411,0,0,-6.16081509139411,1,
123,2,Aileron_R,-0.3,positive_first,negative,outbound,8,23,-21.2106382241892,-6.16081509139411,-15.049823132795,0,-21.2106382241892,0,unstable_final_window
124,2,Aileron_R,-0.45,positive_first,negative,outbound,9,23,-8.87703927705281,-6.16081509139411,-2.7162241856587,0,-8.87703927705281,0,unstable_final_window
125,2,Aileron_R,-0.6,positive_first,negative,outbound,10,23,-16.0360591649835,-6.16081509139411,-9.87524407358937,0,-16.0360591649835,0,unstable_final_window
126,2,Aileron_R,-0.8,positive_first,negative,outbound,11,23,-23.0640436833885,-6.16081509139411,-16.9032285919944,0,-23.0640436833885,0,unstable_final_window
127,2,Aileron_R,-1,positive_first,negative,outbound,12,23,-27.7424726882385,-6.16081509139411,-21.5816575968443,0,-27.7424726882385,0,unstable_final_window
128,2,Aileron_R,-0.8,positive_first,negative,return,13,23,-28.4120930530107,-6.16081509139411,-22.2512779616166,0,-28.4120930530107,0,unstable_final_window
129,2,Aileron_R,-0.6,positive_first,negative,return,14,23,-22.0098126605085,-6.16081509139411,-15.8489975691144,0,-22.0098126605085,0,unstable_final_window
130,2,Aileron_R,-0.45,positive_first,negative,return,15,23,-20.9871272765417,-6.16081509139411,-14.8263121851476,0,-20.9871272765417,0,unstable_final_window
131,2,Aileron_R,-0.3,positive_first,negative,return,16,23,-2.81874122923721,-6.16081509139411,3.34207386215691,0,-2.81874122923721,0,unstable_final_window
132,2,Aileron_R,-0.2,positive_first,negative,return,17,23,-2.47399191061097,-6.16081509139411,3.68682318078315,0,-2.47399191061097,1,
133,2,Aileron_R,-0.15,positive_first,negative,return,18,23,-2.87946476367447,-0.273375080866711,-2.60608968280776,0,-2.87946476367447,0,unstable_final_window
134,2,Aileron_R,-0.125,positive_first,negative,return,19,23,-5.52195754052614,-1.59693398724082,-3.92502355328532,0,-5.52195754052614,1,
135,2,Aileron_R,-0.1,positive_first,negative,return,20,23,0.254770565594986,-0.703305022816369,0.958075588411355,0,0.254770565594986,0,unstable_final_window
136,2,Aileron_R,-0.075,positive_first,negative,return,21,23,-1.48687847053712,-1.48687847053712,0,0,-1.48687847053712,1,
137,2,Aileron_R,-0.05,positive_first,negative,return,22,23,-0.653598201272121,-0.894448029818516,0.240849828546395,0,-0.653598201272121,1,
138,2,Aileron_R,-0,positive_first,negative,return,23,23,-2.13603211536084,-1.43174057274164,-0.704291542619192,0,-2.13603211536084,1,
139,2,Aileron_R,-0,negative_first,negative,outbound,1,23,-1.43174057274164,-1.43174057274164,0,0,-1.43174057274164,1,
140,2,Aileron_R,-0.05,negative_first,negative,outbound,2,23,-1.13529785836491,-0.894448029818516,-0.240849828546395,0,-1.13529785836491,1,
141,2,Aileron_R,-0.075,negative_first,negative,outbound,3,23,-1.48626018637551,-1.48687847053712,0.000618284161607807,0,-1.48626018637551,0,unstable_final_window
142,2,Aileron_R,-0.1,negative_first,negative,outbound,4,23,-1.05553751339985,-0.703305022816369,-0.352232490583485,0,-1.05553751339985,1,
143,2,Aileron_R,-0.125,negative_first,negative,outbound,5,23,-1.59693398724082,-1.59693398724082,0,0,-1.59693398724082,1,
144,2,Aileron_R,-0.15,negative_first,negative,outbound,6,23,-1.04563021267559,-0.273375080866711,-0.772255131808884,0,-1.04563021267559,1,
145,2,Aileron_R,-0.2,negative_first,negative,outbound,7,23,-8.13410028315475,-6.16081509139411,-1.97328519176064,0,-8.13410028315475,1,
146,2,Aileron_R,-0.3,negative_first,negative,outbound,8,23,-7.57472002139722,-6.16081509139411,-1.41390493000311,0,-7.57472002139722,0,unstable_final_window
147,2,Aileron_R,-0.45,negative_first,negative,outbound,9,23,-15.2181103816722,-6.16081509139411,-9.05729529027806,0,-15.2181103816722,0,unstable_final_window
148,2,Aileron_R,-0.6,negative_first,negative,outbound,10,23,-13.6630643904113,-6.16081509139411,-7.50224929901721,0,-13.6630643904113,0,unstable_final_window
149,2,Aileron_R,-0.8,negative_first,negative,outbound,11,23,-19.4916624069918,-6.16081509139411,-13.3308473155976,0,-19.4916624069918,0,unstable_final_window
150,2,Aileron_R,-1,negative_first,negative,outbound,12,23,-28.2986671719477,-6.16081509139411,-22.1378520805535,0,-28.2986671719477,0,unstable_final_window
151,2,Aileron_R,-0.8,negative_first,negative,return,13,23,-27.813502332631,-6.16081509139411,-21.6526872412369,0,-27.813502332631,0,unstable_final_window
152,2,Aileron_R,-0.6,negative_first,negative,return,14,23,-15.6066216774647,-6.16081509139411,-9.44580658607055,0,-15.6066216774647,0,unstable_final_window
153,2,Aileron_R,-0.45,negative_first,negative,return,15,23,-22.9789533996296,-6.16081509139411,-16.8181383082355,0,-22.9789533996296,0,unstable_final_window
154,2,Aileron_R,-0.3,negative_first,negative,return,16,23,-3.24643683745167,-6.16081509139411,2.91437825394244,0,-3.24643683745167,0,unstable_final_window
155,2,Aileron_R,-0.2,negative_first,negative,return,17,23,-13.1419366642957,-6.16081509139411,-6.98112157290161,0,-13.1419366642957,0,unstable_final_window
156,2,Aileron_R,-0.15,negative_first,negative,return,18,23,-0.273375080866711,-0.273375080866711,0,0,-0.273375080866711,1,
157,2,Aileron_R,-0.125,negative_first,negative,return,19,23,0.224248456047903,-1.59693398724082,1.82118244328872,0,0.224248456047903,0,unstable_final_window
158,2,Aileron_R,-0.1,negative_first,negative,return,20,23,1.85698369365576,-0.703305022816369,2.56028871647213,0,1.85698369365576,1,
159,2,Aileron_R,-0.075,negative_first,negative,return,21,23,1.54512240887919,-1.48687847053712,3.03200087941631,0,1.54512240887919,1,
160,2,Aileron_R,-0.05,negative_first,negative,return,22,23,-1.77118973052372,-0.894448029818516,-0.876741700705199,0,-1.77118973052372,1,
161,2,Aileron_R,-0,negative_first,negative,return,23,23,-3.71674225364182,-1.43174057274164,-2.28500168090017,0,-3.71674225364182,1,
162,2,Aileron_R,0,negative_first,positive,outbound,1,23,-3.68338495300689,-1.43174057274164,-2.25164438026524,0,-3.68338495300689,1,
163,2,Aileron_R,0.05,negative_first,positive,outbound,2,23,-2.54139710909502,-2.54139710909502,0,0,-2.54139710909502,1,
164,2,Aileron_R,0.075,negative_first,positive,outbound,3,23,-2.57112319969233,2.07822505583136,-4.64934825552369,0,-2.57112319969233,1,
165,2,Aileron_R,0.1,negative_first,positive,outbound,4,23,-3.28168004125409,-3.28168004125409,0,0,-3.28168004125409,1,
166,2,Aileron_R,0.125,negative_first,positive,outbound,5,23,9.68853344533479,5.37742031716011,4.31111312817468,0,9.68853344533479,1,
167,2,Aileron_R,0.15,negative_first,positive,outbound,6,23,9.71497050220912,9.71497050220912,0,0,9.71497050220912,1,
168,2,Aileron_R,0.2,negative_first,positive,outbound,7,23,4.17796202983095,5.98971287368802,-1.81175084385707,2.20383210716385,1.9741299226671,1,
169,2,Aileron_R,0.3,negative_first,positive,outbound,8,23,4.10984880405658,5.56740396733516,-1.45755516327858,6.61149632149155,-2.50164751743497,1,
170,2,Aileron_R,0.45,negative_first,positive,outbound,9,23,14.3320706828779,14.6465681483684,-0.314497465490529,13.2229926429831,1.1090780398948,1,
171,2,Aileron_R,0.6,negative_first,positive,outbound,10,23,17.4374047297137,17.4374047297137,0,19.8344889644746,-2.39708423476099,1,
172,2,Aileron_R,0.8,negative_first,positive,outbound,11,23,27.1799691796029,30.6403527940384,-3.46038361443549,28.64981739313,-1.46984821352716,1,
173,2,Aileron_R,1,negative_first,positive,outbound,12,23,33.3806959807719,34.489029102849,-1.10833312207703,35.6348550670171,-2.25415908624522,1,
174,2,Aileron_R,0.8,negative_first,positive,return,13,23,33.0110995898724,30.6403527940384,2.37074679583401,28.64981739313,4.36128219674234,1,
175,2,Aileron_R,0.6,negative_first,positive,return,14,23,16.8280910074082,17.4374047297137,-0.609313722305426,19.8344889644746,-3.00639795706641,0,unstable_final_window
176,2,Aileron_R,0.45,negative_first,positive,return,15,23,13.7054506963965,14.6465681483684,-0.941117451971914,13.2229926429831,0.482458053413412,0,unstable_final_window
177,2,Aileron_R,0.3,negative_first,positive,return,16,23,5.10757615559668,5.56740396733516,-0.459827811738478,6.61149632149155,-1.50392016589487,1,
178,2,Aileron_R,0.2,negative_first,positive,return,17,23,5.97922528158704,5.98971287368802,-0.0104875921009784,2.20383210716385,3.77539317442319,1,
179,2,Aileron_R,0.15,negative_first,positive,return,18,23,13.3532476223659,9.71497050220912,3.63827712015679,0,13.3532476223659,1,
180,2,Aileron_R,0.125,negative_first,positive,return,19,23,5.01557707655706,5.37742031716011,-0.36184324060305,0,5.01557707655706,1,
181,2,Aileron_R,0.1,negative_first,positive,return,20,23,2.36877531828732,-3.28168004125409,5.65045535954141,0,2.36877531828732,0,unstable_final_window
182,2,Aileron_R,0.075,negative_first,positive,return,21,23,4.98693884617501,2.07822505583136,2.90871379034365,0,4.98693884617501,0,unstable_final_window
183,2,Aileron_R,0.05,negative_first,positive,return,22,23,6.25724342929203,-2.54139710909502,8.79864053838705,0,6.25724342929203,0,unstable_final_window
184,2,Aileron_R,0,negative_first,positive,return,23,23,2.72729684510992,-1.43174057274164,4.15903741785157,0,2.72729684510992,1,
185,3,Rudder,0,positive_first,positive,outbound,1,23,8.27566522129547,-0.0528316855270283,8.3284969068225,0,8.27566522129547,0,unstable_final_window
186,3,Rudder,0.05,positive_first,positive,outbound,2,23,9.27803132825012,11.8906287855347,-2.61259745728462,0,9.27803132825012,1,
187,3,Rudder,0.075,positive_first,positive,outbound,3,23,9.28278849235974,15.1047824936138,-5.82199400125403,0,9.28278849235974,0,unstable_final_window
188,3,Rudder,0.1,positive_first,positive,outbound,4,23,10.1341063221814,3.8690731254953,6.26503319668609,0,10.1341063221814,0,unstable_final_window
