event_id,surface_index,surface_name,command_level_norm,direction_group,sweep_polarity,sweep_phase,sweep_step_index,sweep_step_count,settled_deflection_deg,lookup_deflection_deg,lookup_error_deg,linear_fitted_deflection_deg,linear_fit_error_deg,valid,rejection_reason
1,1,Aileron_L,0,positive_first,positive,outbound,1,9,-1.18969506315896,0,-1.18969506315896,0,-1.18969506315896,1,
2,1,Aileron_L,0.25,positive_first,positive,outbound,2,9,6.40089281594278,6.34141746469325,0.0594753512495307,0,6.40089281594278,1,
3,1,Aileron_L,0.5,positive_first,positive,outbound,3,9,13.7471830134854,12.6960469557212,1.05113605776415,8.91110697739524,4.83607603609012,1,
4,1,Aileron_L,0.75,positive_first,positive,outbound,4,9,19.3470215553491,19.2605990465676,0.0864225087814567,17.8222139547905,1.52480760055861,1,
5,1,Aileron_L,1,positive_first,positive,outbound,5,9,21.0785863900828,21.838430963663,-0.759844573580185,22.5982755372432,-1.51968914716037,1,
6,1,Aileron_L,0.75,positive_first,positive,return,6,9,19.1741765377862,19.2605990465676,-0.0864225087814567,17.8222139547905,1.3519625829957,1,
7,1,Aileron_L,0.5,positive_first,positive,return,7,9,11.6156943224899,12.6960469557212,-1.08035263323128,8.91110697739524,2.7045873450947,1,
8,1,Aileron_L,0.25,positive_first,positive,return,8,9,6.21444710629985,6.34141746469325,-0.126970358393402,0,6.21444710629985,1,
9,1,Aileron_L,0,positive_first,positive,return,9,9,-1.34689165791078,0,-1.34689165791078,0,-1.34689165791078,1,
10,1,Aileron_L,-0,positive_first,negative,outbound,1,9,-1.09518148632369,0,-1.09518148632369,0,-1.09518148632369,1,
11,1,Aileron_L,-0.25,positive_first,negative,outbound,2,9,-11.5770849549056,-9.27579098980057,-2.30129396510499,0,-11.5770849549056,1,
12,1,Aileron_L,-0.5,positive_first,negative,outbound,3,9,-15.7147098935503,-15.7570615893609,0.0423516958106411,-10.2546823145264,-5.4600275790239,1,
13,1,Aileron_L,-0.75,positive_first,negative,outbound,4,9,-24.1327599756628,-19.4010789945376,-4.73168098112518,-20.5093646290528,-3.62339534660999,1,
14,1,Aileron_L,-1,positive_first,negative,outbound,5,9,-27.4901051212198,-26.586067286433,-0.90403783478682,-27.4901051212198,0,1,
15,1,Aileron_L,-0.75,positive_first,negative,return,6,9,-19.4010789945376,-19.4010789945376,0,-20.5093646290528,1.10828563451519,1,
16,1,Aileron_L,-0.5,positive_first,negative,return,7,9,-15.6240080869948,-15.7570615893609,0.133053502366147,-10.2546823145264,-5.36932577246839,1,
17,1,Aileron_L,-0.25,positive_first,negative,return,8,9,-8.61005243352546,-9.27579098980057,0.665738556275109,0,-8.61005243352546,1,
18,1,Aileron_L,-0,positive_first,negative,return,9,9,1.01531883001831,0,1.01531883001831,0,1.01531883001831,1,
19,1,Aileron_L,-0,negative_first,negative,outbound,1,9,1.81448031489084,0,1.81448031489084,0,1.81448031489084,1,
20,1,Aileron_L,-0.25,negative_first,negative,outbound,2,9,-9.94152954607567,-9.27579098980057,-0.665738556275109,0,-9.94152954607567,1,
21,1,Aileron_L,-0.5,negative_first,negative,outbound,3,9,-15.7994132851716,-15.7570615893609,-0.0423516958106411,-10.2546823145264,-5.54473097064518,1,
22,1,Aileron_L,-0.75,negative_first,negative,outbound,4,9,-21.8122351887551,-19.4010789945376,-2.41115619421753,-20.5093646290528,-1.30287055970234,0,unstable_final_window
23,1,Aileron_L,-1,negative_first,negative,outbound,5,9,-25.6820294516462,-26.586067286433,0.90403783478682,-27.4901051212198,1.80807566957364,1,
24,1,Aileron_L,-0.75,negative_first,negative,return,6,9,-19.3431439489056,-19.4010789945376,0.057935045631929,-20.5093646290528,1.16622068014712,1,
25,1,Aileron_L,-0.5,negative_first,negative,return,7,9,-16.2506978713703,-15.7570615893609,-0.49363628200936,-10.2546823145264,-5.9960155568439,1,
26,1,Aileron_L,-0.25,negative_first,negative,return,8,9,-8.16304372153247,-9.27579098980057,1.1127472682681,0,-8.16304372153247,1,
27,1,Aileron_L,-0,negative_first,negative,return,9,9,1.76780455246132,0,1.76780455246132,0,1.76780455246132,1,
28,1,Aileron_L,0,negative_first,positive,outbound,1,9,1.62250043438959,0,1.62250043438959,0,1.62250043438959,1,
29,1,Aileron_L,0.25,negative_first,positive,outbound,2,9,8.72632849285583,6.34141746469325,2.38491102816258,0,8.72632849285583,1,
30,1,Aileron_L,0.5,negative_first,positive,outbound,3,9,14.0696758522728,12.6960469557212,1.37362889655157,8.91110697739524,5.15856887487755,1,
31,1,Aileron_L,0.75,negative_first,positive,outbound,4,9,20.6559468482643,19.2605990465676,1.39534780169666,17.8222139547905,2.83373289347382,1,
32,1,Aileron_L,1,negative_first,positive,outbound,5,9,22.5982755372432,21.838430963663,0.759844573580185,22.5982755372432,0,1,
33,1,Aileron_L,0.75,negative_first,positive,return,6,9,19.0798626950185,19.2605990465676,-0.180736351549161,17.8222139547905,1.25764874022799,1,
34,1,Aileron_L,0.5,negative_first,positive,return,7,9,11.6449108979571,12.6960469557212,-1.05113605776415,8.91110697739524,2.73380392056183,1,
35,1,Aileron_L,0.25,negative_first,positive,return,8,9,6.28194211344372,6.34141746469325,-0.0594753512495316,0,6.28194211344372,1,
36,1,Aileron_L,0,negative_first,positive,return,9,9,-1.01531883001831,0,-1.01531883001831,0,-1.01531883001831,1,
37,2,Aileron_R,0,positive_first,positive,outbound,1,9,5.37560499103124,0,5.37560499103124,0,5.37560499103124,1,
38,2,Aileron_R,0.25,positive_first,positive,outbound,2,9,-3.47342393416623,-3.99187807081335,0.518454136647112,0,-3.47342393416623,0,unstable_final_window
39,2,Aileron_R,0.5,positive_first,positive,outbound,3,9,-11.0060977032318,-10.2403011760979,-0.765796527133958,0,-11.0060977032318,0,unstable_final_window
40,2,Aileron_R,0.75,positive_first,positive,outbound,4,9,-25.1991468548275,-19.2678011824856,-5.93134567234187,0,-25.1991468548275,0,unstable_final_window
41,2,Aileron_R,1,positive_first,positive,outbound,5,9,-19.5248062935598,-19.4937646235874,-0.0310416699723923,0,-19.5248062935598,1,
42,2,Aileron_R,0.75,positive_first,positive,return,6,9,-19.2678011824856,-19.2678011824856,0,0,-19.2678011824856,1,
43,2,Aileron_R,0.5,positive_first,positive,return,7,9,-10.7774143873077,-10.2403011760979,-0.537113211209874,0,-10.7774143873077,0,unstable_final_window
44,2,Aileron_R,0.25,positive_first,positive,return,8,9,-3.43604705553165,-3.99187807081335,0.555831015281694,0,-3.43604705553165,1,
45,2,Aileron_R,0,positive_first,positive,return,9,9,0.601495427451992,0,0.601495427451992,0,0.601495427451992,1,
46,2,Aileron_R,-0,positive_first,negative,outbound,1,9,1.22651307709178,0,1.22651307709178,0,1.22651307709178,1,
47,2,Aileron_R,-0.25,positive_first,negative,outbound,2,9,8.9816421110521,8.42891328940228,0.552728821649817,0,8.9816421110521,1,
48,2,Aileron_R,-0.5,positive_first,negative,outbound,3,9,16.1361670613729,14.8369798849162,1.29918717645663,0,16.1361670613729,0,unstable_final_window
49,2,Aileron_R,-0.75,positive_first,negative,outbound,4,9,28.0352545392467,24.2160147333106,3.8192398059361,0,28.0352545392467,1,
50,2,Aileron_R,-1,positive_first,negative,outbound,5,9,33.9905107220411,34.0971338869352,-0.106623164894081,0,33.9905107220411,1,
51,2,Aileron_R,-0.75,positive_first,negative,return,6,9,24.2160147333106,24.2160147333106,0,0,24.2160147333106,1,
52,2,Aileron_R,-0.5,positive_first,negative,return,7,9,12.2072483606263,14.8369798849162,-2.62973152428991,0,12.2072483606263,1,
53,2,Aileron_R,-0.25,positive_first,negative,return,8,9,8.51201415865728,8.42891328940228,0.0831008692549968,0,8.51201415865728,1,
54,2,Aileron_R,-0,positive_first,negative,return,9,9,-1.2345164602576,0,-1.2345164602576,0,-1.2345164602576,1,
55,2,Aileron_R,-0,negative_first,negative,outbound,1,9,-0.0464720102639706,0,-0.0464720102639706,0,-0.0464720102639706,1,
56,2,Aileron_R,-0.25,negative_first,negative,outbound,2,9,7.80907067328168,8.42891328940228,-0.619842616120601,0,7.80907067328168,1,
57,2,Aileron_R,-0.5,negative_first,negative,outbound,3,9,17.4667114092062,14.8369798849162,2.62973152428991,0,17.4667114092062,1,
58,2,Aileron_R,-0.75,negative_first,negative,outbound,4,9,28.1116859121168,24.2160147333106,3.89567117880617,0,28.1116859121168,0,unstable_final_window
59,2,Aileron_R,-1,negative_first,negative,outbound,5,9,34.2037570518293,34.0971338869352,0.106623164894081,0,34.2037570518293,1,
60,2,Aileron_R,-0.75,negative_first,negative,return,6,9,22.7841511767247,24.2160147333106,-1.43186355658595,0,22.7841511767247,1,
61,2,Aileron_R,-0.5,negative_first,negative,return,7,9,10.4368455409797,14.8369798849162,-4.40013434393659,0,10.4368455409797,0,unstable_final_window
62,2,Aileron_R,-0.25,negative_first,negative,return,8,9,8.34581242014729,8.42891328940228,-0.0831008692549968,0,8.34581242014729,1,
63,2,Aileron_R,-0,negative_first,negative,return,9,9,-0.617656593606492,0,-0.617656593606492,0,-0.617656593606492,1,
64,2,Aileron_R,0,negative_first,positive,outbound,1,9,0,0,0,0,0,1,
65,2,Aileron_R,0.25,negative_first,positive,outbound,2,9,-2.49588432288954,-3.99187807081335,1.49599374792381,0,-2.49588432288954,0,unstable_final_window
66,2,Aileron_R,0.5,negative_first,positive,outbound,3,9,-14.3318332456705,-10.2403011760979,-4.0915320695726,0,-14.3318332456705,0,unstable_final_window
67,2,Aileron_R,0.75,negative_first,positive,outbound,4,9,-22.3423904022661,-19.2678011824856,-3.07458921978052,0,-22.3423904022661,0,unstable_final_window
68,2,Aileron_R,1,negative_first,positive,outbound,5,9,-19.462722953615,-19.4937646235874,0.0310416699723923,0,-19.462722953615,1,
69,2,Aileron_R,0.75,negative_first,positive,return,6,9,-19.795849237242,-19.2678011824856,-0.528048054756386,0,-19.795849237242,0,unstable_final_window
70,2,Aileron_R,0.5,negative_first,positive,return,7,9,-10.2403011760979,-10.2403011760979,0,0,-10.2403011760979,1,
71,2,Aileron_R,0.25,negative_first,positive,return,8,9,-4.54770908609504,-3.99187807081335,-0.555831015281694,0,-4.54770908609504,1,
72,2,Aileron_R,0,negative_first,positive,return,9,9,1.78192504864644,0,1.78192504864644,0,1.78192504864644,0,unstable_final_window
73,3,Rudder,0,positive_first,positive,outbound,1,9,-0.0130069803535612,3.46944695195361e-18,-0.0130069803535612,0,-0.0130069803535612,1,
74,3,Rudder,0.25,positive_first,positive,outbound,2,9,-0.101338709256873,-0.0931574109039282,-0.00818129835294477,0,-0.101338709256873,1,
75,3,Rudder,0.5,positive_first,positive,outbound,3,9,-0.0418891618261947,-0.0690233719916772,0.0271342101654825,0,-0.0418891618261947,1,
76,3,Rudder,0.75,positive_first,positive,outbound,4,9,-0.0272533443369589,-0.0868726786809991,0.0596193343440402,0,-0.0272533443369589,1,
77,3,Rudder,1,positive_first,positive,outbound,5,9,-0.0940124167325457,-0.0777332086445657,-0.01627920808798,0,-0.0940124167325457,1,
78,3,Rudder,0.75,positive_first,positive,return,6,9,-0.0439516792717027,-0.0868726786809991,0.0429209994092964,0,-0.0439516792717027,1,
79,3,Rudder,0.5,positive_first,positive,return,7,9,-0.106242998902038,-0.0690233719916772,-0.0372196269103611,0,-0.106242998902038,1,
80,3,Rudder,0.25,positive_first,positive,return,8,9,0.0810897491073875,-0.0931574109039282,0.174247160011316,0,0.0810897491073875,1,
81,3,Rudder,0,positive_first,positive,return,9,9,-0.0872408205215993,3.46944695195361e-18,-0.0872408205215993,0,-0.0872408205215993,1,
