environment_block_id,library_size_case_id,policy_id,history_length,launch_speed_bin_id,launch_count,launch_speed_bin_min_m_s,launch_speed_bin_max_m_s,launch_speed_bin_label,start_energy_feasibility_threshold_m_s,start_energy_group_basis,mission_success_count,mission_success_rate,safe_success_count,safe_success_rate,full_safe_success_count,full_safe_success_rate,front_wall_terminal_success_count,front_wall_terminal_success_rate,wrong_wall_exit_count,wrong_wall_exit_rate,expected_low_energy_dry_air_sink_count,expected_low_energy_dry_air_sink_rate,claim_bearing_episode_count,claim_bearing_episode_rate,no_viable_primitive_count,no_viable_primitive_rate,hard_failure_count,hard_failure_rate,floor_or_ceiling_violation_count,floor_or_ceiling_violation_rate,physical_hard_failure_count,physical_hard_failure_rate,physical_floor_or_ceiling_violation_count,physical_floor_or_ceiling_violation_rate,terminal_useful_count,terminal_useful_rate,lift_capture_count,lift_capture_rate,memory_changed_selection_count,memory_changed_selection_rate,exploration_changed_selection_count,exploration_changed_selection_rate,mean_initial_launch_speed_m_s,min_initial_launch_speed_m_s,max_initial_launch_speed_m_s,mean_launch_score,median_launch_score,mean_episode_flight_time_s,mean_lift_dwell_time_s,mean_terminal_specific_energy_m,mean_terminal_specific_energy_reserve_m,mean_terminal_specific_energy_bonus,mean_positive_specific_energy_gain_m,mean_updraft_specific_energy_gain_proxy_m,mean_net_specific_energy_delta_m,mean_gross_specific_energy_loss_m
r11_l7_full_domain_randomisation_arena_wide,balanced_cluster,spatial_flow_belief_memory_h3,3,v0_lt_4_0_m_s,6,,4.0,initial_launch_speed_m_s < 4.0,5.0,initial_launch_speed_m_s,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.8333333333333334,1,0.16666666666666666,1,0.16666666666666666,0,0.0,0,0.0,5,0.8333333333333334,5,0.8333333333333334,0,0.0,4,0.6666666666666666,1,0.16666666666666666,0,0.0,3.5370344068149104,3.3135608288223706,3.748144266017681,-6.666666666666667,0.0,1.0266666666666666,0.5766666666666668,1.3354593265610835,0.9354593265610834,0.0,0.006584119783472766,0.5484737121550446,-0.8803401340369116,0.8869242538203843
r11_l0_dry_air_fixed,balanced_cluster,spatial_flow_belief_memory_h10,10,v0_5_0_to_6_0_m_s,9,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,9,1.0,9,1.0,0,0.0,9,1.0,0,0.0,0,0.0,9,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,1.0,0,0.0,2,0.2222222222222222,0,0.0,5.432799889921136,5.006238503787513,5.718384712574212,119.8685352425233,120.0,1.051111111111111,0.0,2.694610748378304,2.2946107483783043,19.868535242523304,0.0,0.0,-0.49743258113348454,0.49743258113348454
r11_l0_dry_air_fixed,balanced_cluster,spatial_flow_belief_memory_h10,10,v0_ge_7_0_m_s,14,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,14,1.0,14,1.0,0,0.0,14,1.0,0,0.0,0,0.0,14,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,1.0,0,0.0,1,0.07142857142857142,0,0.0,7.507576996631258,7.033537600394101,7.98089025501754,120.0,120.0,0.7857142857142857,0.0,4.040117339206763,3.6401173392067627,20.0,0.0,0.0,-0.49383519995484254,0.49383519995484254
r11_l0_dry_air_fixed,balanced_cluster,spatial_flow_belief_memory_h10,10,v0_4_0_to_5_0_m_s,11,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,6,0.5454545454545454,6,0.5454545454545454,0,0.0,6,0.5454545454545454,0,0.0,4,0.36363636363636365,7,0.6363636363636364,1,0.09090909090909091,0,0.0,0,0.0,4,0.36363636363636365,4,0.36363636363636365,6,0.5454545454545454,0,0.0,4,0.36363636363636365,0,0.0,4.483381109919038,4.021900175557706,4.83138990351599,56.510616188430845,106.59294371226612,1.28,0.0,1.3182086096622607,0.9182086096622611,5.601525279339944,0.0,0.0,-1.3503283824659287,1.3503283824659287
r11_l0_dry_air_fixed,balanced_cluster,spatial_flow_belief_memory_h10,10,v0_lt_4_0_m_s,6,,4.0,initial_launch_speed_m_s < 4.0,5.0,initial_launch_speed_m_s,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.6666666666666666,2,0.3333333333333333,2,0.3333333333333333,0,0.0,0,0.0,4,0.6666666666666666,4,0.6666666666666666,0,0.0,0,0.0,1,0.16666666666666666,0,0.0,3.5370344068149104,3.3135608288223706,3.748144266017681,-13.333333333333334,0.0,0.973333333333333,0.0,1.063213739267997,0.663213739267997,0.0,0.0,0.0,-1.152585721329998,1.152585721329998
r11_l0_dry_air_fixed,balanced_cluster,spatial_flow_belief_memory_h10,10,v0_6_0_to_7_0_m_s,10,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,10,1.0,10,1.0,0,0.0,10,1.0,0,0.0,0,0.0,10,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,1.0,0,0.0,0,0.0,0,0.0,6.390558632095126,6.035881575804622,6.943015601892395,120.0,120.0,0.892,0.0,3.269677810471066,2.8696778104710665,20.0,0.0,0.0,-0.4918591423200819,0.4918591423200819
r11_l1_single_fan_fixed_nominal,balanced_cluster,spatial_flow_belief_memory_h10,10,v0_5_0_to_6_0_m_s,9,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,9,1.0,9,1.0,0,0.0,9,1.0,0,0.0,0,0.0,9,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,1.0,9,1.0,4,0.4444444444444444,0,0.0,5.432799889921136,5.006238503787513,5.718384712574212,133.61725484014212,135.75336545625862,1.1555555555555557,0.48666666666666664,2.739792438022344,2.339792438022344,19.820536938175,0.0204871080441292,0.5681692284316912,-0.4522508914894447,0.4727379995335739
r11_l1_single_fan_fixed_nominal,balanced_cluster,spatial_flow_belief_memory_h10,10,v0_ge_7_0_m_s,14,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,14,1.0,14,1.0,0,0.0,14,1.0,0,0.0,0,0.0,14,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,1.0,14,1.0,1,0.07142857142857142,0,0.0,7.507576996631258,7.033537600394101,7.98089025501754,129.0681830854552,130.97480253366567,0.8228571428571427,0.3614285714285715,4.319157788860566,3.919157788860565,20.0,0.09041031740167903,0.3630520114156169,-0.21479475030104037,0.3052050677027194
r11_l1_single_fan_fixed_nominal,balanced_cluster,spatial_flow_belief_memory_h10,10,v0_4_0_to_5_0_m_s,11,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,3,0.2727272727272727,3,0.2727272727272727,0,0.0,3,0.2727272727272727,1,0.09090909090909091,5,0.45454545454545453,6,0.5454545454545454,2,0.18181818181818182,1,0.09090909090909091,0,0.0,6,0.5454545454545454,5,0.45454545454545453,3,0.2727272727272727,11,1.0,5,0.45454545454545453,0,0.0,4.483381109919038,4.021900175557706,4.83138990351599,19.995171615313097,0.0,1.4327272727272728,0.8090909090909091,1.6172559584884794,1.2172559584884795,4.5062115363413575,0.00648198614163129,0.8596627440823613,-1.0512810336397103,1.0577630197813415
r11_l1_single_fan_fixed_nominal,balanced_cluster,spatial_flow_belief_memory_h10,10,v0_lt_4_0_m_s,6,,4.0,initial_launch_speed_m_s < 4.0,5.0,initial_launch_speed_m_s,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.6666666666666666,2,0.3333333333333333,2,0.3333333333333333,0,0.0,0,0.0,4,0.6666666666666666,4,0.6666666666666666,0,0.0,6,1.0,1,0.16666666666666666,0,0.0,3.5370344068149104,3.3135608288223706,3.748144266017681,-13.333333333333334,0.0,1.16,0.61,0.9479556817700976,0.5479556817700976,0.0,0.0,0.7585806265765481,-1.2678437788278976,1.2678437788278976
r11_l1_single_fan_fixed_nominal,balanced_cluster,spatial_flow_belief_memory_h10,10,v0_6_0_to_7_0_m_s,10,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,10,1.0,10,1.0,0,0.0,10,1.0,0,0.0,0,0.0,10,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,1.0,10,1.0,0,0.0,0,0.0,6.390558632095126,6.035881575804622,6.943015601892395,127.7402409838877,128.66592369634492,0.932,0.346,3.4244475957872202,3.0244475957872203,20.0,0.02476101373551327,0.30051204919438496,-0.3370893570039277,0.36185037073944104
r11_l2_four_fan_fixed_nominal,balanced_cluster,spatial_flow_belief_memory_h10,10,v0_5_0_to_6_0_m_s,9,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,8,0.8888888888888888,9,1.0,0,0.0,8,0.8888888888888888,1,0.1111111111111111,0,0.0,9,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,1.0,9,1.0,1,0.1111111111111111,0,0.0,5.432799889921136,5.006238503787513,5.718384712574212,119.07525398241043,139.9415539192569,1.1777777777777776,1.1311111111111112,2.8312315272823714,2.431231527282371,17.373983022953627,0.04265469328581336,0.768000365570827,-0.3608118022294178,0.40346649551523117
r11_l2_four_fan_fixed_nominal,balanced_cluster,spatial_flow_belief_memory_h10,10,v0_ge_7_0_m_s,14,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,14,1.0,14,1.0,0,0.0,14,1.0,0,0.0,0,0.0,14,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,1.0,14,1.0,3,0.21428571428571427,0,0.0,7.507576996631258,7.033537600394101,7.98089025501754,135.15421161632867,134.38016011286936,0.8257142857142857,0.8000000000000002,4.502844413632324,4.102844413632324,20.0,0.14027215189614978,0.5577105808164338,-0.03110812552928126,0.17138027742543102
r11_l2_four_fan_fixed_nominal,balanced_cluster,spatial_flow_belief_memory_h10,10,v0_4_0_to_5_0_m_s,11,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,8,0.7272727272727273,10,0.9090909090909091,0,0.0,8,0.7272727272727273,2,0.18181818181818182,1,0.09090909090909091,10,0.9090909090909091,0,0.0,0,0.0,0,0.0,1,0.09090909090909091,1,0.09090909090909091,10,0.9090909090909091,11,1.0,8,0.7272727272727273,0,0.0,4.483381109919038,4.021900175557706,4.83138990351599,93.9495989207332,141.8071061739284,1.450909090909091,1.3909090909090909,1.7278448210507014,1.3278448210507015,10.578609213978554,0.0007329657507434001,1.114891197528007,-0.9406921710774881,0.9414251368282315
r11_l2_four_fan_fixed_nominal,balanced_cluster,spatial_flow_belief_memory_h10,10,v0_lt_4_0_m_s,6,,4.0,initial_launch_speed_m_s < 4.0,5.0,initial_launch_speed_m_s,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.5,3,0.5,3,0.5,0,0.0,0,0.0,3,0.5,3,0.5,0,0.0,6,1.0,1,0.16666666666666666,0,0.0,3.5370344068149104,3.3135608288223706,3.748144266017681,-20.0,-20.0,1.4066666666666665,1.3266666666666669,1.0120259075551468,0.6120259075551467,0.0,0.0,1.2517563358881902,-1.2037735530428482,1.2037735530428482
r11_l2_four_fan_fixed_nominal,balanced_cluster,spatial_flow_belief_memory_h10,10,v0_6_0_to_7_0_m_s,10,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,8,0.8,10,1.0,0,0.0,8,0.8,2,0.2,0,0.0,10,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,1.0,10,1.0,0,0.0,0,0.0,6.390558632095126,6.035881575804622,6.943015601892395,99.19443039572403,133.84939738436447,0.96,0.9280000000000002,3.7387116634096076,3.3387116634096072,16.0,0.0913975855979891,0.6171867365238582,-0.022825289381541297,0.11422287497953043
r11_l3_fan_parameter_uncertainty,balanced_cluster,spatial_flow_belief_memory_h10,10,v0_5_0_to_6_0_m_s,9,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,9,1.0,9,1.0,0,0.0,9,1.0,0,0.0,0,0.0,9,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,1.0,9,1.0,2,0.2222222222222222,0,0.0,5.432799889921136,5.006238503787513,5.718384712574212,137.44320033864787,138.04970604754064,1.2022222222222223,1.0155555555555553,2.566071218335802,2.166071218335802,18.202896092376093,0.0032899679108016667,0.7081263234246994,-0.625972111175987,0.6292620790867887
r11_l3_fan_parameter_uncertainty,balanced_cluster,spatial_flow_belief_memory_h10,10,v0_ge_7_0_m_s,14,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,14,1.0,14,1.0,0,0.0,14,1.0,0,0.0,0,0.0,14,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,1.0,14,1.0,2,0.14285714285714285,0,0.0,7.507576996631258,7.033537600394101,7.98089025501754,133.24002121868122,132.1512162669647,0.817142857142857,0.7042857142857143,4.406110428636765,4.006110428636766,20.0,0.10205038550696868,0.48592963236263237,-0.12784211052483974,0.22989249603180845
r11_l3_fan_parameter_uncertainty,balanced_cluster,spatial_flow_belief_memory_h10,10,v0_lt_4_0_m_s,6,,4.0,initial_launch_speed_m_s < 4.0,5.0,initial_launch_speed_m_s,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.6666666666666666,2,0.3333333333333333,2,0.3333333333333333,0,0.0,0,0.0,4,0.6666666666666666,4,0.6666666666666666,0,0.0,6,1.0,1,0.16666666666666666,0,0.0,3.5370344068149104,3.3135608288223706,3.748144266017681,-13.333333333333334,0.0,1.0966666666666665,0.93,1.097467037171208,0.6974670371712081,0.0,0.0,0.6084761814239245,-1.1183324234267868,1.1183324234267868
r11_l3_fan_parameter_uncertainty,balanced_cluster,spatial_flow_belief_memory_h10,10,v0_4_0_to_5_0_m_s,11,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,4,0.36363636363636365,6,0.5454545454545454,0,0.0,4,0.36363636363636365,3,0.2727272727272727,3,0.2727272727272727,8,0.7272727272727273,1,0.09090909090909091,1,0.09090909090909091,0,0.0,4,0.36363636363636365,3,0.2727272727272727,6,0.5454545454545454,11,1.0,7,0.6363636363636364,0,0.0,4.483381109919038,4.021900175557706,4.83138990351599,25.603456805363077,0.0,1.4109090909090911,1.2800000000000002,1.5336478206362658,1.1336478206362657,4.100652265562729,0.017412199484334815,0.9544461178359697,-1.134889171491924,1.1523013709762588
r11_l3_fan_parameter_uncertainty,balanced_cluster,spatial_flow_belief_memory_h10,10,v0_6_0_to_7_0_m_s,10,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,9,0.9,10,1.0,0,0.0,9,0.9,1,0.1,0,0.0,10,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,1.0,10,1.0,1,0.1,0,0.0,6.390558632095126,6.035881575804622,6.943015601892395,119.0693047347418,135.76299172481558,0.968,0.8100000000000002,3.6345305938516397,3.23453059385164,18.0,0.07867955956900727,0.7048944263792085,-0.12700635893950807,0.20568591850851536
r11_l4_local_fan_position_uncertainty,balanced_cluster,spatial_flow_belief_memory_h10,10,v0_5_0_to_6_0_m_s,9,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,8,0.8888888888888888,8,0.8888888888888888,0,0.0,8,0.8888888888888888,1,0.1111111111111111,0,0.0,9,1.0,0,0.0,1,0.1111111111111111,0,0.0,1,0.1111111111111111,0,0.0,8,0.8888888888888888,9,1.0,2,0.2222222222222222,0,0.0,5.432799889921136,5.006238503787513,5.718384712574212,110.7325721288048,133.34639818997044,1.2355555555555557,1.1044444444444443,2.532958926011246,2.1329589260112467,15.64603868198575,0.007416364797271434,0.8213619778555531,-0.6590844035005422,0.6665007682978137
r11_l4_local_fan_position_uncertainty,balanced_cluster,spatial_flow_belief_memory_h10,10,v0_ge_7_0_m_s,14,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,14,1.0,14,1.0,0,0.0,14,1.0,0,0.0,0,0.0,14,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,1.0,14,1.0,2,0.14285714285714285,0,0.0,7.507576996631258,7.033537600394101,7.98089025501754,133.73075178089908,131.4493321552107,0.8257142857142857,0.7171428571428571,4.414035955781458,4.014035955781458,20.0,0.11626072842614035,0.5072518747592397,-0.11991658338014746,0.23617731180628782
r11_l4_local_fan_position_uncertainty,balanced_cluster,spatial_flow_belief_memory_h10,10,v0_lt_4_0_m_s,6,,4.0,initial_launch_speed_m_s < 4.0,5.0,initial_launch_speed_m_s,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.6666666666666666,2,0.3333333333333333,2,0.3333333333333333,0,0.0,0,0.0,4,0.6666666666666666,4,0.6666666666666666,0,0.0,6,1.0,0,0.0,0,0.0,3.5370344068149104,3.3135608288223706,3.748144266017681,-13.333333333333334,0.0,1.1366666666666667,0.7866666666666667,1.1160634787448473,0.7160634787448473,0.0,0.0,0.6077366800778945,-1.0997359818531474,1.0997359818531474
r11_l4_local_fan_position_uncertainty,balanced_cluster,spatial_flow_belief_memory_h10,10,v0_4_0_to_5_0_m_s,11,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,5,0.45454545454545453,5,0.45454545454545453,0,0.0,5,0.45454545454545453,1,0.09090909090909091,5,0.45454545454545453,6,0.5454545454545454,0,0.0,1,0.09090909090909091,0,0.0,6,0.5454545454545454,5,0.45454545454545453,5,0.45454545454545453,11,1.0,6,0.5454545454545454,0,0.0,4.483381109919038,4.021900175557706,4.83138990351599,52.97454886681548,0.0,1.3854545454545457,1.1636363636363636,1.5273467705658432,1.127346770565843,4.932953397726755,0.0034626598849047093,0.8714034841070443,-1.1411902215623464,1.1446528814472512
r11_l4_local_fan_position_uncertainty,balanced_cluster,spatial_flow_belief_memory_h10,10,v0_6_0_to_7_0_m_s,10,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,9,0.9,10,1.0,0,0.0,9,0.9,1,0.1,0,0.0,10,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,1.0,10,1.0,1,0.1,0,0.0,6.390558632095126,6.035881575804622,6.943015601892395,119.4975739959601,138.03715948017134,0.95,0.826,3.628027800122335,3.228027800122335,18.0,0.0905463972552218,0.7418689998879329,-0.13350915266881266,0.2240555499240345
r11_l5_active_fan_count_uncertainty,balanced_cluster,spatial_flow_belief_memory_h10,10,v0_5_0_to_6_0_m_s,9,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,9,1.0,9,1.0,0,0.0,9,1.0,0,0.0,0,0.0,9,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,1.0,6,0.6666666666666666,2,0.2222222222222222,0,0.0,5.432799889921136,5.006238503787513,5.718384712574212,124.9094794183819,123.24042656364414,1.088888888888889,0.4244444444444444,2.624838578515414,2.2248385785154143,18.97450038503538,0.0,0.19063784055621547,-0.5672047509963749,0.5672047509963749
r11_l5_active_fan_count_uncertainty,balanced_cluster,spatial_flow_belief_memory_h10,10,v0_4_0_to_5_0_m_s,11,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,5,0.45454545454545453,7,0.6363636363636364,0,0.0,5,0.45454545454545453,2,0.18181818181818182,4,0.36363636363636365,7,0.6363636363636364,0,0.0,0,0.0,0,0.0,4,0.36363636363636365,4,0.36363636363636365,7,0.6363636363636364,10,0.9090909090909091,7,0.6363636363636364,0,0.0,4.483381109919038,4.021900175557706,4.83138990351599,48.28950322962825,0.0,1.3618181818181818,1.029090909090909,1.5062649025806982,1.1062649025806985,5.272403815152662,0.0034510279765567545,0.775447457729247,-1.1622720895474912,1.1657231175240481
r11_l5_active_fan_count_uncertainty,balanced_cluster,spatial_flow_belief_memory_h10,10,v0_ge_7_0_m_s,14,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,14,1.0,14,1.0,0,0.0,14,1.0,0,0.0,0,0.0,14,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,1.0,13,0.9285714285714286,2,0.14285714285714285,0,0.0,7.507576996631258,7.033537600394101,7.98089025501754,126.14609410785259,125.36678586631453,0.8071428571428572,0.3885714285714286,4.1808363064562295,3.7808363064562287,20.0,0.04624247956334187,0.21016184824977183,-0.35311623270537584,0.3993587122687177
r11_l5_active_fan_count_uncertainty,balanced_cluster,spatial_flow_belief_memory_h10,10,v0_6_0_to_7_0_m_s,10,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,10,1.0,10,1.0,0,0.0,10,1.0,0,0.0,0,0.0,10,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,1.0,5,0.5,0,0.0,0,0.0,6.390558632095126,6.035881575804622,6.943015601892395,126.43811062882806,120.15800812889273,0.908,0.272,3.401785231637137,3.001785231637137,20.0,0.02584613793647817,0.25390553144140215,-0.3597517211540112,0.3855978590904895
r11_l5_active_fan_count_uncertainty,balanced_cluster,spatial_flow_belief_memory_h10,10,v0_lt_4_0_m_s,6,,4.0,initial_launch_speed_m_s < 4.0,5.0,initial_launch_speed_m_s,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.6666666666666666,2,0.3333333333333333,2,0.3333333333333333,0,0.0,0,0.0,4,0.6666666666666666,4,0.6666666666666666,0,0.0,5,0.8333333333333334,1,0.16666666666666666,0,0.0,3.5370344068149104,3.3135608288223706,3.748144266017681,-13.333333333333334,0.0,1.0666666666666667,0.7466666666666667,1.1401010925995734,0.7401010925995734,0.0,0.0,0.5310902112871816,-1.0756983679984216,1.0756983679984216
r11_l6_environment_only_full_uncertainty,balanced_cluster,spatial_flow_belief_memory_h10,10,v0_5_0_to_6_0_m_s,9,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,9,1.0,9,1.0,0,0.0,9,1.0,0,0.0,0,0.0,9,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,1.0,7,0.7777777777777778,3,0.3333333333333333,0,0.0,5.432799889921136,5.006238503787513,5.718384712574212,127.16064681915938,126.88665594988608,1.1288888888888888,0.5333333333333334,2.6026811284683533,2.2026811284683534,18.670023856812183,0.0018096233157536999,0.2911978147840272,-0.5893622010434352,0.5911718243591889
r11_l6_environment_only_full_uncertainty,balanced_cluster,spatial_flow_belief_memory_h10,10,v0_4_0_to_5_0_m_s,11,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,4,0.36363636363636365,5,0.45454545454545453,0,0.0,4,0.36363636363636365,1,0.09090909090909091,5,0.45454545454545453,6,0.5454545454545454,1,0.09090909090909091,0,0.0,0,0.0,5,0.45454545454545453,5,0.45454545454545453,5,0.45454545454545453,10,0.9090909090909091,7,0.6363636363636364,0,0.0,4.483381109919038,4.021900175557706,4.83138990351599,37.23495703820907,0.0,1.3254545454545457,0.8345454545454545,1.438564374867333,1.038564374867333,4.578199046336545,0.001905510513472409,0.5085774561256398,-1.2299726172608565,1.231878127774329
r11_l6_environment_only_full_uncertainty,balanced_cluster,spatial_flow_belief_memory_h10,10,v0_ge_7_0_m_s,14,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,14,1.0,14,1.0,0,0.0,14,1.0,0,0.0,0,0.0,14,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,1.0,13,0.9285714285714286,1,0.07142857142857142,0,0.0,7.507576996631258,7.033537600394101,7.98089025501754,126.31663283047452,126.14043108604531,0.7957142857142856,0.4100000000000001,4.193700650889385,3.793700650889384,20.0,0.03725162686100634,0.2133316415237251,-0.3402518882722206,0.377503515133227
r11_l6_environment_only_full_uncertainty,balanced_cluster,spatial_flow_belief_memory_h10,10,v0_6_0_to_7_0_m_s,10,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,10,1.0,10,1.0,0,0.0,10,1.0,0,0.0,0,0.0,10,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,1.0,5,0.5,0,0.0,0,0.0,6.390558632095126,6.035881575804622,6.943015601892395,125.95849564462455,120.14289416585888,0.9139999999999999,0.246,3.393593999917374,2.9935939999173744,20.0,0.03543991101887321,0.2364247822312276,-0.36794295287377415,0.4033828638926473
r11_l6_environment_only_full_uncertainty,balanced_cluster,spatial_flow_belief_memory_h10,10,v0_lt_4_0_m_s,6,,4.0,initial_launch_speed_m_s < 4.0,5.0,initial_launch_speed_m_s,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.8333333333333334,1,0.16666666666666666,1,0.16666666666666666,0,0.0,0,0.0,5,0.8333333333333334,5,0.8333333333333334,0,0.0,4,0.6666666666666666,3,0.5,0,0.0,3.5370344068149104,3.3135608288223706,3.748144266017681,-6.666666666666667,0.0,1.0733333333333335,0.59,1.0561918574339146,0.6561918574339145,0.0,0.0,0.3956343916032565,-1.1596076031640803,1.1596076031640803
r11_l7_full_domain_randomisation_arena_wide,balanced_cluster,spatial_flow_belief_memory_h10,10,v0_5_0_to_6_0_m_s,9,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,8,0.8888888888888888,8,0.8888888888888888,0,0.0,8,0.8888888888888888,0,0.0,0,0.0,9,1.0,1,0.1111111111111111,0,0.0,0,0.0,0,0.0,0,0.0,8,0.8888888888888888,6,0.6666666666666666,3,0.3333333333333333,0,0.0,5.432799889921136,5.006238503787513,5.718384712574212,106.38387588462264,120.29744997114364,1.12,0.2822222222222222,2.4414847679144973,2.041484767914498,17.188335730420082,0.0007971725192150444,0.1669992299323501,-0.7505585615972906,0.7513557341165057
r11_l7_full_domain_randomisation_arena_wide,balanced_cluster,spatial_flow_belief_memory_h10,10,v0_4_0_to_5_0_m_s,11,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,6,0.5454545454545454,7,0.6363636363636364,0,0.0,6,0.5454545454545454,1,0.09090909090909091,2,0.18181818181818182,9,0.8181818181818182,2,0.18181818181818182,0,0.0,0,0.0,2,0.18181818181818182,2,0.18181818181818182,7,0.6363636363636364,8,0.7272727272727273,2,0.18181818181818182,0,0.0,4.483381109919038,4.021900175557706,4.83138990351599,52.69607448788929,106.33548327354228,1.2181818181818178,0.3854545454545455,1.732049229501156,1.3320492295011561,6.9086004695830345,0.008632936253189073,0.29468449100456756,-0.9364877626270336,0.9451206988802228
r11_l7_full_domain_randomisation_arena_wide,balanced_cluster,spatial_flow_belief_memory_h10,10,v0_ge_7_0_m_s,14,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,14,1.0,14,1.0,0,0.0,14,1.0,0,0.0,0,0.0,14,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,1.0,9,0.6428571428571429,1,0.07142857142857142,0,0.0,7.507576996631258,7.033537600394101,7.98089025501754,124.7651761600612,121.75008726122266,0.8028571428571428,0.23285714285714285,4.132942248873235,3.7329422488732353,20.0,0.044525541786189386,0.18004452228877396,-0.40101029028836976,0.4455358320745592
