environment_block_id,launch_speed_bin_id,library_size_case_id,policy_id,history_length,launch_count,open_loop_launch_count,mission_success_rate,open_loop_mission_success_rate,delta_control_minus_open_loop_mission_success_rate,safe_success_rate,open_loop_safe_success_rate,delta_control_minus_open_loop_safe_success_rate,wrong_wall_exit_rate,open_loop_wrong_wall_exit_rate,delta_control_minus_open_loop_wrong_wall_exit_rate,hard_failure_rate,open_loop_hard_failure_rate,delta_control_minus_open_loop_hard_failure_rate,mean_launch_score,open_loop_mean_launch_score,delta_control_minus_open_loop_mean_launch_score,median_launch_score,open_loop_median_launch_score,delta_control_minus_open_loop_median_launch_score,mean_terminal_specific_energy_m,open_loop_mean_terminal_specific_energy_m,delta_control_minus_open_loop_mean_terminal_specific_energy_m
r11_l0_dry_air_fixed,v0_lt_4_0_m_s,heavy_cluster,no_memory_baseline,0,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.333333333333334,-80.0,66.66666666666667,0.0,-80.0,80.0,1.0518537140657698,0.8741734505553723,0.17768026351039745
r11_l0_dry_air_fixed,v0_ge_7_0_m_s,heavy_cluster,no_memory_baseline,0,14,14,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,0.0,120.0,120.0,0.0,4.054265719262623,4.0255411687399505,0.02872455052267231
r11_l0_dry_air_fixed,v0_5_0_to_6_0_m_s,heavy_cluster,no_memory_baseline,0,9,9,1.0,0.8888888888888888,0.11111111111111116,1.0,1.0,0.0,0.0,0.1111111111111111,-0.1111111111111111,0.0,0.0,0.0,119.22070090698273,99.18016292321836,20.040537983764366,120.0,119.8468557295654,0.1531442704345949,2.553447041650374,2.407883820108246,0.14556322154212786
r11_l0_dry_air_fixed,v0_4_0_to_5_0_m_s,heavy_cluster,no_memory_baseline,0,11,11,0.2727272727272727,0.2727272727272727,0.0,0.2727272727272727,0.36363636363636365,-0.09090909090909094,0.0,0.09090909090909091,-0.09090909090909091,0.0,0.0,0.0,23.01404264099599,-23.267768047097523,46.281810688093515,0.0,-80.0,80.0,1.2696822718475103,1.4926697856104296,-0.22298751376291936
r11_l0_dry_air_fixed,v0_6_0_to_7_0_m_s,heavy_cluster,no_memory_baseline,0,10,10,1.0,0.9,0.09999999999999998,1.0,1.0,0.0,0.0,0.1,-0.1,0.0,0.0,0.0,120.0,103.0,17.0,120.0,120.0,0.0,3.271068409575581,3.221031490769954,0.050036918805627106
r11_l1_single_fan_fixed_nominal,v0_ge_7_0_m_s,heavy_cluster,no_memory_baseline,0,14,14,0.9285714285714286,0.5714285714285714,0.3571428571428572,0.9285714285714286,0.6428571428571429,0.2857142857142857,0.0,0.07142857142857142,-0.07142857142857142,0.0,0.0,0.0,116.94269441413734,36.42857142857143,80.5141229855659,130.50654370813294,120.0,10.506543708132938,4.327755924947768,4.274269655243908,0.05348626970385961
r11_l1_single_fan_fixed_nominal,v0_5_0_to_6_0_m_s,heavy_cluster,no_memory_baseline,0,9,9,0.6666666666666666,0.7777777777777778,-0.11111111111111116,0.7777777777777778,1.0,-0.2222222222222222,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.0,0.2222222222222222,60.79384907351815,81.29738643531408,-20.503537361795928,127.9605489509367,119.69993394703982,8.260615003896874,2.6959079046864285,2.570179030370687,0.12572887431574165
r11_l1_single_fan_fixed_nominal,v0_lt_4_0_m_s,heavy_cluster,no_memory_baseline,0,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.666666666666667,-80.0,73.33333333333333,0.0,-80.0,80.0,0.9570950140695933,0.8590769701881481,0.0980180438814452
r11_l1_single_fan_fixed_nominal,v0_4_0_to_5_0_m_s,heavy_cluster,no_memory_baseline,0,11,11,0.18181818181818182,0.18181818181818182,0.0,0.18181818181818182,0.45454545454545453,-0.2727272727272727,0.09090909090909091,0.2727272727272727,-0.1818181818181818,0.09090909090909091,0.0,0.09090909090909091,11.64353624926328,-35.687378894625155,47.33091514388843,0.0,-80.0,80.0,1.509230307888373,1.8426133509185703,-0.33338304303019717
r11_l1_single_fan_fixed_nominal,v0_6_0_to_7_0_m_s,heavy_cluster,no_memory_baseline,0,10,10,0.8,0.8,0.0,0.9,1.0,-0.09999999999999998,0.2,0.2,0.0,0.1,0.0,0.1,87.19060810073066,85.81710713031833,1.3735009704123229,124.71891832867979,120.0,4.718918328679791,3.3672899548845323,3.318557890749569,0.04873206413496334
r11_l2_four_fan_fixed_nominal,v0_ge_7_0_m_s,heavy_cluster,no_memory_baseline,0,14,14,1.0,0.42857142857142855,0.5714285714285714,1.0,0.42857142857142855,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,135.43259615056832,5.714285714285714,129.7183104362826,134.83307294888562,-80.0,214.83307294888562,4.501013487987573,4.562958123120215,-0.061944635132642034
r11_l2_four_fan_fixed_nominal,v0_5_0_to_6_0_m_s,heavy_cluster,no_memory_baseline,0,9,9,0.7777777777777778,0.3333333333333333,0.4444444444444445,1.0,0.8888888888888888,0.11111111111111116,0.2222222222222222,0.5555555555555556,-0.33333333333333337,0.0,0.0,0.0,97.97455158744202,3.107073937750217,94.8674776496918,139.7364659614828,-50.0,189.7364659614828,2.8081349463140373,2.321467381217614,0.48666756509642317
r11_l2_four_fan_fixed_nominal,v0_4_0_to_5_0_m_s,heavy_cluster,no_memory_baseline,0,11,11,0.7272727272727273,0.18181818181818182,0.5454545454545454,0.9090909090909091,0.45454545454545453,0.45454545454545453,0.18181818181818182,0.2727272727272727,-0.09090909090909088,0.0,0.0,0.0,90.517672052403,-35.65049264969004,126.16816470209304,141.1630838804676,-80.0,221.1630838804676,1.6677706116044875,1.6899521384110507,-0.022181526806563268
r11_l2_four_fan_fixed_nominal,v0_lt_4_0_m_s,heavy_cluster,no_memory_baseline,0,6,6,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,12.904925557633254,-80.0,92.90492555763325,0.0,-80.0,80.0,0.990123076988032,0.8601146301640402,0.13000844682399182
r11_l2_four_fan_fixed_nominal,v0_6_0_to_7_0_m_s,heavy_cluster,no_memory_baseline,0,10,10,0.9,0.8,0.09999999999999998,1.0,1.0,0.0,0.1,0.2,-0.1,0.0,0.0,0.0,118.13703079076586,84.7507472884192,33.38628350234666,136.00283719947257,120.0,16.002837199472566,3.7004602245639995,3.3996380463091285,0.300822178254871
r11_l3_fan_parameter_uncertainty,v0_ge_7_0_m_s,heavy_cluster,no_memory_baseline,0,14,14,1.0,0.5714285714285714,0.4285714285714286,1.0,0.5714285714285714,0.4285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,133.71947534504804,34.285714285714285,99.43376105933376,132.74580434961402,120.0,12.74580434961402,4.301460525681418,4.383428608548363,-0.08196808286694512
r11_l3_fan_parameter_uncertainty,v0_5_0_to_6_0_m_s,heavy_cluster,no_memory_baseline,0,9,9,0.8888888888888888,0.4444444444444444,0.4444444444444444,0.8888888888888888,0.7777777777777778,0.11111111111111105,0.1111111111111111,0.3333333333333333,-0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,109.85204353222605,17.65493497798818,92.19710855423787,132.68059911431044,-50.0,182.68059911431044,2.5015342655970287,2.2034475827113993,0.29808668288562945
r11_l3_fan_parameter_uncertainty,v0_lt_4_0_m_s,heavy_cluster,no_memory_baseline,0,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.333333333333334,-80.0,66.66666666666667,0.0,-80.0,80.0,1.0715585288793965,0.9527008383078185,0.11885769057157802
r11_l3_fan_parameter_uncertainty,v0_4_0_to_5_0_m_s,heavy_cluster,no_memory_baseline,0,11,11,0.5454545454545454,0.18181818181818182,0.3636363636363636,0.5454545454545454,0.36363636363636365,0.18181818181818177,0.09090909090909091,0.18181818181818182,-0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,59.937456348750175,-40.25099478910527,100.18845113785545,120.76004997257432,-80.0,200.76004997257434,1.4783007174654934,1.4800694861762955,-0.0017687687108021155
r11_l3_fan_parameter_uncertainty,v0_6_0_to_7_0_m_s,heavy_cluster,no_memory_baseline,0,10,10,0.8,0.8,0.0,1.0,1.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,99.16621531045871,86.0,13.16621531045871,132.51982438039042,120.0,12.519824380390418,3.398720431690878,3.500123213198156,-0.10140278150727777
r11_l4_local_fan_position_uncertainty,v0_ge_7_0_m_s,heavy_cluster,no_memory_baseline,0,14,14,0.9285714285714286,0.5714285714285714,0.3571428571428572,0.9285714285714286,0.5714285714285714,0.3571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,121.21922057301198,34.285714285714285,86.93350628729769,130.52075981035304,120.0,10.520759810353042,4.345451762904138,4.380350448691211,-0.03489868578707345
