split,session_label,case_id,throw_id,replay_status,alignment_window_s,duration_s,x0_m,y0_m,z0_m,u0_m_s,v0_m_s,w0_m_s,p0_rad_s,q0_rad_s,r0_rad_s,actual_dx_m,sim_dx_m,dx_residual_actual_minus_sim_m,actual_dy_m,sim_dy_m,dy_residual_actual_minus_sim_m,actual_altitude_loss_m,sim_altitude_loss_m,altitude_loss_residual_actual_minus_sim_m,actual_sink_rate_m_s,sim_sink_rate_m_s,sink_rate_residual_actual_minus_sim_m_s,actual_final_phi_deg,sim_final_phi_deg,final_phi_residual_actual_minus_sim_deg,actual_final_theta_deg,sim_final_theta_deg,final_theta_residual_actual_minus_sim_deg,actual_final_psi_deg,sim_final_psi_deg,final_psi_residual_actual_minus_sim_deg
train,20260603_220741,C0_neutral,v004,ok,0.1,0.9626412,1.792044907,2.061946679,1.359355116,4.470209723,1.202319764,0.8699264399,-0.1760024947,0.8783163183,0.1546372633,3.196794398,3.470320007,-0.2735256088,0.05213237324,-0.01186937455,0.06400174779,0.9600441685,0.8601459149,0.09989825359,0.9973021812,0.8935270118,0.1037751694,1.750024684,-6.542553955,8.292578639,-19.79784329,18.87691615,-38.67475945,4.070234498,10.64214914,-6.571914642
train,20260603_220741,C0_neutral,v005,ok,0.1,0.7673449,1.848151136,2.103059543,1.234721996,3.939949583,0.9934539611,1.116445994,0.2598318884,1.016297127,-0.04520856665,2.454603764,2.522844991,-0.06824122703,-0.008779822043,0.3062934233,-0.3150732453,0.8555566598,0.7719283705,0.08362828931,1.11495712,1.005973156,0.1089839645,-21.92100934,-1.716307893,-20.20470145,-13.2683994,18.71265667,-31.98105607,-4.230755341,15.20384864,-19.43460398
train,20260603_220741,C0_neutral,v006,ok,0.1,1.0344512,1.727511427,2.130897838,1.324482205,4.361617912,1.031963337,0.7938998107,0.04360875064,0.7364863252,-0.05573838055,3.280709273,3.707362821,-0.4266535473,0.1019346267,0.04348251711,0.05845210954,0.9310732616,1.105218489,-0.1741452273,0.9000649442,1.068410466,-0.168345522,-7.896067773,-11.30924728,3.413179508,-9.237348907,15.72142364,-24.95877254,-5.933748812,6.334187922,-12.26793673
train,20260603_220741,C0_neutral,v007,ok,0.1,1.0753375,1.995991901,2.150242801,1.474894353,4.909756568,0.8198681401,1.287346217,-0.02775511759,1.199287544,-0.147563717,2.758316526,3.362495257,-0.6041787304,0.1295274494,0.1015595271,0.02796792231,1.07672899,0.7171388993,0.3595900908,1.001294003,0.6668965783,0.3343974248,4.087892658,-0.9660014415,5.0538941,-10.89212456,29.09325415,-39.98537871,-1.687938354,15.62042256,-17.30836091
train,20260603_220741,C0_neutral,v009,ok,0.1,1.0388042,1.787398747,2.057668207,1.407494721,4.68774409,1.01126768,1.110566645,0.1528992468,1.265524401,-0.3810114439,2.938776756,3.378553593,-0.4397768372,0.2910484144,-0.07972233687,0.3707707513,1.014365866,0.8611918585,0.1531740079,0.9764745525,0.8290223109,0.1474522416,-8.882422255,-8.551621313,-0.3308009421,-15.96828217,26.05331299,-42.02159516,-12.74783596,5.550607622,-18.29844358
train,20260603_220741,C0_neutral,v010,ok,0.1,0.9880542,1.742170627,2.115238301,1.453145925,4.313234061,1.39334114,1.236154899,-0.02417333249,1.338812137,-0.4493325601,2.50564776,2.757304799,-0.2516570391,0.6428318362,0.04253963366,0.6002922026,1.054385024,0.89172526,0.1626597636,1.067132778,0.9025064213,0.1646263571,0.6031203745,-8.519463343,9.122583717,-8.20670033,33.06219496,-41.26889529,-23.6613147,4.575878487,-28.23719318
train,20260603_221447,C0_neutral,v001,ok,0.1,0.9966995,1.717278246,2.13568463,1.42470617,4.465291303,0.9246015116,1.067323635,0.06144009107,1.224004562,0.02662295838,2.893745553,3.0637566,-0.1700110477,0.09811356966,0.2482827166,-0.1501691469,1.025560474,0.8145371988,0.2110232753,1.028956545,0.8172344812,0.211722064,-12.84451695,1.221404676,-14.06592162,-16.8156126,26.27036673,-43.08597933,-8.614726425,20.6403431,-29.25506952
train,20260603_221447,C0_neutral,v002,ok,0.1,0.9085826,1.666378529,2.047569914,1.356273407,4.011264413,0.766260795,0.9715150312,0.1337682955,1.110499785,-0.07897924948,2.432324667,2.666356675,-0.2340320083,-0.2968240751,0.5218432946,-0.8186673697,0.9592870266,0.9117292516,0.04755777504,1.055806073,1.003463253,0.05234281951,-26.4001355,6.964585139,-33.36472064,-7.446462762,21.20459305,-28.65105582,11.26861072,28.39635308,-17.12774236
train,20260603_221447,C0_neutral,v003,ok,0.1,0.974955,1.804924627,2.061978498,1.404663611,3.936802792,0.970689613,1.187291106,-0.1730139949,1.16409103,0.0009818455915,2.398679663,2.576483217,-0.1778035538,0.405134848,-0.02846543139,0.4336002794,1.01177306,1.066719175,-0.05494611534,1.037763856,1.094121447,-0.05635759122,13.82796383,-2.209049361,16.03701319,-9.423785065,28.91126693,-38.335052,-12.46439238,11.81531171,-24.27970409
train,20260603_221447,C0_neutral,v004,ok,0.1,1.0767741,1.792340587,2.147361789,1.515911951,4.426405601,1.429678491,0.9536958642,-0.048616808,1.234076652,-0.2170252078,2.985518185,2.944904721,0.04061346398,0.5623079682,0.1995563656,0.3627516027,1.121472727,0.9466696003,0.1748031267,1.04151161,0.879171964,0.1623396465,5.17002578,1.003552075,4.166473705,-24.35022216,32.74958465,-57.09980681,-16.59612954,19.96640139,-36.56253093
train,20260603_221447,C0_neutral,v005,ok,0.1,0.9998361,1.843662158,2.049292908,1.590570199,3.605347248,0.6069077176,1.038456921,0.04069901007,1.176656721,-0.131274898,2.458783444,2.116329986,0.3424534583,0.18430415,0.09957633703,0.08472781298,1.197796494,1.264633153,-0.06683665827,1.197992845,1.26484046,-0.06684761459,-10.62450773,-2.873025762,-7.751481963,-23.31339973,32.46415682,-55.77755655,-8.029362841,9.300862383,-17.33022522
train,20260603_221447,C0_neutral,v007,ok,0.1,1.0399947,1.732714102,2.063565111,1.484254197,3.978333809,1.295341493,0.9282419957,-0.002192818241,1.172754787,-0.5312147517,2.563728051,2.634666558,-0.07093850729,0.6256620523,-0.06056104718,0.6862230995,1.085640989,1.2044656,-0.1188246106,1.043890886,1.158145902,-0.1142550155,3.24917368,-12.44511522,15.6942889,-15.38372261,30.82383451,-46.20755711,-23.8962019,-3.676287872,-20.21991403
train,20260603_221447,C0_neutral,v008,ok,0.1,1.2063665,1.835261425,2.093960824,1.402093635,4.867988889,1.218761555,0.8813129832,-0.1665905569,1.060009266,-0.03741399617,3.596485647,4.074679601,-0.4781939536,0.3643444248,-0.4987291159,0.8630735407,1.016321259,1.185790977,-0.1694697176,0.842464756,0.9829442186,-0.1404794626,-6.337455392,-18.24636215,11.90890675,-20.31764787,20.16389478,-40.48154266,-12.65511192,-9.379073627,-3.276038291
train,20260603_221447,C0_neutral,v010,ok,0.1,1.0117302,1.723873069,2.13848514,1.425073694,4.476770539,1.188655656,0.9819258522,-0.162702237,1.174930519,-0.2984031822,2.758241898,3.089887015,-0.3316451171,0.3623502683,0.03012081552,0.3322294528,1.036233348,0.8597288193,0.1765045292,1.024219054,0.8497609534,0.1744581008,-2.091265508,-3.669447298,1.57818179,-13.95875287,28.78484754,-42.74360041,-7.694048323,11.31625388,-19.01030221
train,20260603_222247,C0_neutral,v002,ok,0.1,1.2468768,1.795034766,2.128449064,1.61436916,4.677329201,1.220240546,1.116204275,-0.04191558388,1.539631507,-0.1952307986,2.723824743,3.183997255,-0.460172512,0.5620208422,0.0736657618,0.4883550804,1.22165775,1.262896621,-0.04123887081,0.9797742247,1.012847958,-0.03307373336,23.104552,2.703888988,20.40066301,-27.04838463,32.15497489,-59.20335952,-13.37660131,21.18335398,-34.5599553
train,20260603_222247,C0_neutral,v003,ok,0.1,1.1968575,1.974741209,2.080301092,1.443122058,5.601676897,1.320620603,1.277427617,-0.419994826,1.656515775,-0.0372123152,3.452656545,4.307318114,-0.8546615691,0.4133159062,-1.128793339,1.542109245,1.05467967,0.9774903401,0.07718933027,0.8812073872,0.8167140534,0.06449333381,13.58704163,-36.51219686,50.09923848,-21.78144617,10.01298347,-31.79442964,-13.90675623,-32.63019008,18.72343385
train,20260603_222247,C0_neutral,v005,ok,0.1,1.1839155,1.74516273,2.065164343,1.532848804,4.726488065,1.261792757,1.074001085,-0.05196700766,1.322800947,-0.1672131207,3.131878176,3.349125022,-0.2172468462,0.5434611465,-0.2770670425,0.820528189,1.144161239,1.089171934,0.05498930528,0.9664213697,0.9199743849,0.04644698484,27.92936027,-1.933566603,29.86292687,-21.22705079,31.27432063,-52.50137142,-7.582190907,11.03378721,-18.61597811
train,20260603_222247,C0_neutral,v006,ok,0.1,1.1096294,1.636096173,2.004761636,1.377076278,3.665138603,0.5558944598,0.4493684215,0.006413585496,0.5905439904,-0.1354200291,3.775751182,3.57279998,0.2029512023,-0.3121069378,-0.3368956207,0.02478868283,0.9771406039,1.580143444,-0.6030028404,0.88060086,1.424028098,-0.5434272383,6.004846441,-14.12590019,20.13074664,-13.13702975,9.236182499,-22.37321225,11.75800673,-4.98272114,16.74072787
train,20260603_222247,C0_neutral,v007,ok,0.1,1.1212206,1.913585913,2.147833195,1.510966721,5.370758565,1.565522236,1.224585383,0.2344670748,1.410178524,-0.1497961035,3.108667692,3.831894341,-0.7232266492,0.418038974,0.2503088705,0.1677301035,1.116151938,0.4868041454,0.6293477927,0.9954793357,0.4341733869,0.5613059488,15.74234066,4.754816503,10.98752416,-24.44586828,30.23264934,-54.67851762,-5.602587917,26.40170571,-32.00429362
train,20260603_222247,C0_neutral,v008,ok,0.1,1.3882418,1.911080275,2.018993077,1.571668399,5.836291999,0.6611977757,1.33829205,0.2670978555,1.321314486,-0.1321721154,2.756959095,3.88081815,-1.123859055,-0.07442924325,-1.300613271,1.226184028,1.180093664,1.349486533,-0.1693928683,0.8500634864,0.9720832011,-0.1220197147,30.15666072,-37.66106604,67.81772676,-12.14420664,9.565569609,-21.70977624,10.41536135,-50.19817988,60.61354123
train,20260603_222247,C0_neutral,v009,ok,0.1,1.1849983,1.834757851,1.995110803,1.42815907,4.806722727,0.8031922162,1.11403572,-0.3105191901,1.260622513,-0.09564671587,3.395897072,3.612768771,-0.2168716992,0.306309776,-0.7385488952,1.044858671,1.034155645,1.213439325,-0.1792836799,0.8727064374,1.024000899,-0.1512944617,4.215943393,-20.49265181,24.70859521,-30.27798948,21.48300946,-51.76099895,-12.21539844,-17.90443154,5.689033094
train,20260603_222247,C0_neutral,v010,ok,0.1,0.9815804,1.732498773,2.114280481,1.334848329,4.618848374,1.267557115,0.9024746514,-0.1390017968,0.8355410624,-0.07710429642,3.360764903,3.835557672,-0.4747927692,0.3337569352,-0.475265973,0.8090229082,0.9376892311,1.062368825,-0.1246795942,0.9552852024,1.08230444,-0.1270192378,-2.758227981,-20.71291567,17.95468769,-10.49699746,11.77445573,-22.27145319,-9.876627296,-8.038252735,-1.838374561
train,20260603_222819,C0_neutral,v001,ok,0.1,0.9822171,1.641158983,2.030929691,1.4799822,3.239421817,0.422067304,0.8652278178,-0.1109896085,0.8090538544,-0.009718190552,2.430498701,1.987389757,0.4431089437,0.2318088467,-0.02072153659,0.2525303833,1.094919009,1.388381242,-0.2934622322,1.114742361,1.413517685,-0.2987753239,10.0913795,-2.928951748,13.02033125,-6.752398105,28.19659179,-34.94898989,-3.796703231,6.715412589,-10.51211582
train,20260603_222819,C0_neutral,v002,ok,0.1,1.1030262,1.749275114,2.129794729,1.368838994,4.50255923,1.411858977,0.7906822562,-0.041049206,0.9783555831,-0.1834203124,3.513949278,3.845707158,-0.3317578804,0.5267976724,-0.3985662222,0.9253638946,0.9702326164,1.191028329,-0.2207957128,0.8796097649,1.079782447,-0.200172682,3.310153808,-16.95279305,20.26294685,-11.60295098,17.77622134,-29.37917231,-10.82008724,-5.076861858,-5.743225379
train,20260603_222819,C0_neutral,v004,ok,0.1,1.217176,1.770239493,2.124281186,1.428038981,4.696832763,1.173356736,0.8541469646,-0.2186417861,0.8696164776,0.02695025295,3.612988399,4.067410801,-0.4544224014,0.2429935592,-0.8216053823,1.064598941,1.052900266,1.341670098,-0.2887698318,0.8650353493,1.102281098,-0.237245749,9.407972634,-22.52743073,31.93540336,-19.52051373,15.26724852,-34.78776225,-7.009440395,-18.42654442,11.41710403
train,20260603_222819,C0_neutral,v005,ok,0.1,1.1305001,1.745351202,2.053636237,1.416225501,4.80082247,0.7941814664,0.901675467,-0.4382048772,0.9417942343,0.1588960176,3.481010918,4.002323337,-0.521312419,0.1209095269,-0.934960893,1.05587042,1.029783761,1.230782821,-0.2009990599,0.9109099244,1.088706512,-0.1777965875,7.824948166,-30.38662479,38.21157296,-16.71128758,8.509945695,-25.22123327,-3.889389835,-26.66831386,22.77892403
train,20260603_222819,C0_neutral,v007,ok,0.1,1.0076989,1.714969294,2.078833766,1.445535218,3.635595453,0.3369043579,0.9481219384,0.1433516021,1.208844114,-0.09943368358,2.995144271,2.257623782,0.7375204892,-0.1434004615,0.03820726695,-0.1816077285,1.052883576,1.30482521,-0.2519416338,1.044839462,1.294856241,-0.2500167796,-20.71121352,-4.282631585,-16.42858193,-25.63217251,29.36336322,-54.99553573,-6.11420607,7.38559026,-13.49979633
train,20260603_222819,C0_neutral,v008,ok,0.1,1.1225825,1.777085657,2.124239931,1.462797105,4.940579364,1.217055508,0.9081827926,0.2463870583,1.051586579,-0.487559227,3.39884994,3.487065272,-0.08821533186,0.246742126,-0.1428590913,0.3896012173,1.066549074,0.8809801141,0.1855689603,0.9500852493,0.7847798394,0.1653054099,-16.57831626,-12.68967485,-3.88864141,-19.53641524,31.1030058,-50.63942104,-9.433108742,1.248836715,-10.68194546
train,20260603_222819,C0_neutral,v009,ok,0.1,1.1417728,1.82257038,2.116771255,1.393624147,4.750487076,0.7285112384,0.9858542377,0.2034068019,1.069972508,-0.2212265892,3.452118278,3.59685264,-0.1447343621,-0.00762801764,-0.1027258849,0.09509786725,1.093713441,1.029413883,0.0642995574,0.9579081239,0.901592579,0.05631554491,-16.46811242,-10.86558283,-5.602529588,-15.67532842,25.28754876,-40.96287718,-5.029705838,2.172315487,-7.202021325
train,20260603_222819,C0_neutral,v010,ok,0.1,1.1820237,1.774637227,2.08217185,1.501532525,4.794246925,0.4073703917,0.9733655299,0.2978334812,0.9764785817,-0.223661044,3.179383241,3.523138157,-0.3437549164,-0.3751798139,-0.04911354777,-0.3260662661,1.114836779,1.070624953,0.04421182607,0.9431594129,0.9057559107,0.03740350221,-26.31811531,-10.65344842,-15.66466689,-22.77248604,27.55424044,-50.32672648,9.767307038,1.697059316,8.070247722
train,20260603_223204,C0_neutral,v001,ok,0.1,1.2359705,1.719407535,2.123811032,1.594168351,4.587730247,1.020332667,0.7839205406,0.288311602,1.017228801,-0.2808605397,2.709901794,3.099651546,-0.3897497527,0.3230841777,0.1192549515,0.2038292262,1.206400192,1.227911957,-0.02151176494,0.9760752319,0.9934799879,-0.01740475597,10.87693665,-0.04656588169,10.92350253,-14.73965852,32.89192231,-47.63158083,-9.182597958,17.90933565,-27.09193361
train,20260603_223204,C0_neutral,v002,ok,0.1,1.0006491,1.767206941,2.114234943,1.353347304,4.762955423,1.263357729,0.7984510011,0.1033889466,0.870746866,-0.09243257585,3.565000182,3.926297456,-0.3612972735,0.1415096911,-0.2625511514,0.4040608425,0.9582624775,0.9410482139,0.01721426355,0.9576408728,0.9404377758,0.01720309702,-22.65537764,-21.02439827,-1.63097937,-15.93624332,14.62120007,-30.55744339,-6.896730462,-4.916695329,-1.980035133
train,20260603_223204,C0_neutral,v003,ok,0.1,1.0980221,1.739016971,2.050831523,1.584590084,4.505992917,0.6088387728,1.11853478,0.06876752685,1.08659909,-0.2304172524,2.825741256,2.991181556,-0.1654403001,0.06282229136,-0.04126181012,0.1040841015,1.192888723,1.003705267,0.1891834556,1.086397735,0.9141029738,0.1722947613,-3.095165617,-2.934690754,-0.1604748628,-24.69659108,30.62424434,-55.32083543,-0.2024768182,10.27779025,-10.48026706
train,20260603_223204,C0_neutral,v005,ok,0.1,1.0566559,1.831400597,2.126190563,1.434353599,4.453731113,1.239143888,0.9858315381,0.1824199365,1.192497697,-0.4624161008,3.202605687,3.130066595,0.07253909121,0.7031957814,-0.1179690648,0.8211648462,1.051790012,0.9920283255,0.05976168647,0.9953950118,0.9388376344,0.05655737736,-5.207211038,-9.991666594,4.784455556,-19.23408843,29.02742423,-48.26151266,-24.91846857,2.569775011,-27.48824358
train,20260603_223204,C0_neutral,v006,ok,0.1,0.9704664,1.753521467,2.137578168,1.338779812,4.639144568,0.9005457413,1.0362947,0.1296745261,1.13789043,-0.2036047574,3.193377084,3.306976437,-0.113599353,0.05674352218,0.1753395133,-0.1185959912,0.9470697643,0.7405757046,0.2064940598,0.9758913491,0.7631131841,0.212778165,-19.79168161,-3.54957199,-16.24210962,-20.09214759,23.43129749,-43.52344508,-7.405668053,14.09658765,-21.5022557
train,20260603_223204,C0_neutral,v007,ok,0.1,1.070984,1.752121422,2.110928209,1.383539051,4.602695069,1.214583424,0.8315756386,0.2039028962,1.044673844,-0.3960893442,3.154050916,3.427276636,-0.2732257198,0.149665873,0.1022220875,0.04744378554,0.9875812492,0.9380483996,0.04953284953,0.9221251197,0.8758752695,0.04624985017,-11.0433056,-5.44204107,-5.601264528,-9.92027743,27.1631593,-37.08343673,-0.5620339931,11.68347983,-12.24551382
train,20260603_223204,C0_neutral,v009,ok,0.1,0.9291244,2.185116794,2.208090261,1.414017962,4.069736911,0.9435225541,1.13658211,0.2009669972,1.03333185,-0.2574372487,2.777770233,2.540862043,0.2369081897,0.2546157917,0.2512131782,0.00340261356,1.02467579,0.8587719823,0.1659038078,1.102840255,0.9242809491,0.1785593057,-24.53660997,-2.196795785,-22.33981418,-17.66817458,30.05829738,-47.72647196,-10.34339861,13.57447374,-23.91787235
train,20260603_223204,C0_neutral,v010,ok,0.1,0.9412286,1.719347278,2.212664738,1.453737607,4.043061544,1.129956185,0.8750075942,0.4082545821,1.06721906,-0.3314675122,2.553783092,2.653899513,-0.1001164207,-0.09239255935,0.6769698377,-0.769362397,1.060858138,0.9294443179,0.1314138201,1.127099344,0.9874798938,0.1396194507,-28.69564613,4.038959322,-32.73460546,-11.45922849,26.17823701,-37.6374655,2.042736375,25.5484697,-23.50573333
train,20260603_223824,C0_neutral,v001,ok,0.1,0.9776571,1.693579672,2.218573807,1.455559176,4.331299461,1.204143134,1.003620916,0.03300849931,1.012751526,-0.2437242678,2.732790656,3.041893473,-0.3091028173,0.3593375281,0.2024700064,0.1568675216,1.061160429,0.8506828257,0.2104776033,1.085411673,0.8701239173,0.2152877561,-16.05881442,-3.716045695,-12.34276872,-10.58277576,26.2692532,-36.85202896,-13.04753275,14.32852334,-27.37605609
train,20260603_223824,C0_neutral,v002,ok,0.1,0.9168368,1.693214915,2.118513669,1.390726998,4.068488914,1.223937637,1.070155574,-0.03711832115,1.245323463,-0.3218634771,2.647326784,2.551621258,0.09570552602,0.3315778621,0.1630266041,0.1685512581,1.006293147,0.847571529,0.1587216181,1.097570633,0.9244519079,0.1731187253,-5.417461732,-4.735542768,-0.6819189639,-16.83908911,31.08298985,-47.92207896,-10.3864543,8.351867422,-18.73832172
train,20260603_223824,C0_neutral,v003,ok,0.1,0.982664,1.747677552,2.148492122,1.329799891,4.477683249,1.102968983,0.7697165577,0.357687785,0.966772474,-0.3296137048,3.069802107,3.42120411,-0.3514020027,-0.09287291159,0.267262897,-0.3601358086,0.9363919193,0.892380901,0.04401101831,0.9529115947,0.9081241411,0.0447874536,-23.96166749,-6.763645078,-17.19802242,-5.008817872,21.3590388,-26.36785667,4.994592312,12.95063615,-7.956043838
train,20260603_223824,C0_neutral,v004,ok,0.1,0.8848156,1.742025236,2.188045894,1.284515649,4.397271832,1.169230671,0.9313454505,0.1135655271,1.133199319,-0.2971104204,2.940879451,3.091555516,-0.1506760649,0.06000546,0.3879690639,-0.3279636039,0.8896368435,0.7751047867,0.1145320568,1.005448868,0.8760071439,0.1294417241,-26.74126524,-3.755072155,-22.98619309,-11.3988647,20.90953115,-32.30839585,-5.251817894,16.54405393,-21.79587183
train,20260603_223824,C0_neutral,v006,ok,0.1,0.9565957,1.667758166,2.155723227,1.46049076,3.849832567,1.228422304,0.9112848554,0.05453527705,0.9400828664,-0.1915004288,2.504855358,2.73003568,-0.2251803216,0.3026247442,0.3398446297,-0.03721988548,1.0683771,1.046641937,0.02173516293,1.116853338,1.09413197,0.02272136801,-14.67972257,-2.391718858,-12.28800372,-5.796029882,24.61565937,-30.41168925,-5.269899932,16.52897543,-21.79887536
train,20260603_223824,C0_neutral,v008,ok,0.1,0.7954075,1.694412985,2.05092294,1.329002107,3.969188175,1.086433035,1.046111084,0.1924851884,0.908297457,-0.3135807303,2.335818296,2.587589409,-0.2517711129,-0.03558794949,0.3281978187,-0.3637857682,0.9296451197,0.7913470155,0.1382981043,1.168765846,0.9948950889,0.1738707572,-22.41970287,-1.76960257,-20.6501003,-4.734392709,20.60576947,-25.34016218,8.772484886,11.83597489,-3.063490001
train,20260603_223824,C0_neutral,v009,ok,0.1,1.0414292,1.890309247,2.107735421,1.418026338,4.360332496,0.9838441858,1.080180676,0.1340541788,1.221976311,-0.2105734698,3.057563134,2.887979932,0.1695832021,0.1955224889,0.180189165,0.01533332392,1.020596561,0.9526307828,0.06796577818,0.9799961063,0.9147340816,0.06526202471,1.396660995,1.278995804,0.1176651914,-19.82145638,30.05872372,-49.88018011,-6.537207521,19.04233211,-25.57953963
train,20260603_223824,C0_neutral,v010,ok,0.1,0.8710486,1.702989926,2.087047525,1.30919999,4.043948126,0.8717360128,1.021440777,-0.08296485165,0.934380685,-0.1526646003,2.728087086,2.861166341,-0.1330792551,0.2453732744,0.06788275177,0.1774905227,0.9113656378,0.929983041,-0.01861740318,1.046285635,1.067659188,-0.02137355273,-1.39994865,-12.18693384,10.78698519,-10.00040491,18.23796815,-28.23837305,-14.13300828,4.380354339,-18.51336262
train,20260603_224414,C0_neutral,v001,ok,0.1,1.0275688,1.760561354,2.033723656,1.411916493,4.346250502,0.8320942576,0.8885129979,0.1208762634,1.070149512,-0.1855187236,3.157622699,3.145404873,0.01221782554,0.07918582014,0.1203250611,-0.04113924093,1.021472517,0.9681317671,0.05334075027,0.9940672755,0.9421576123,0.05190966315,-21.83633424,-2.662652568,-19.17368167,-14.92139965,24.85593463,-39.77733428,-2.436229449,13.94277652,-16.37900597
