run_id,scenario_id,primitive_name,selected_primitive,seed,wind_model,wind_mode,wind_param_label,latency_mode,latency_s,latency_range_s,state_feedback_delay_s,actuator_t10_s,actuator_t50_nominal_s,actuator_t90_s,conservative_actuator_bound_s,vicon_filter_cutoff_hz,vicon_filter_model,duration_s,termination_reason,success,failure_class,primitive_family,candidate_id,is_full_turn_claim,target_heading_deg,heading_target_deg,heading_change_deg,actual_heading_change_deg,heading_error_deg,forward_travel_m,turn_volume_proxy_m2,height_change_m,terminal_speed_m_s,max_alpha_deg,max_beta_deg,max_bank_deg,min_wall_distance_m,saturation_time_s,time_at_full_travel_s,saturation_fraction,tracking_error_rms,exit_recoverable,fixed_start_success,feasibility_label,governor_rejection_reason,candidate_count,rejected_count,log_path,primitive_selected,max_abs_phi_deg,inside_safe_volume,log_path_relative
s4_gaussian_single_panel_randomised_control_reference_seed1,s4_gaussian_single_panel_randomised_control_reference,nominal_glide,nominal_glide,1,single_gaussian_var_randomised,panel,"{""centre_shift_m"":[0.18018547853037414,-0.14233615491214652],""residual_scale"":""not_applied"",""strength_scale"":1.003546487410077,""temporal_variation_scale"":""not_applied"",""vertical_decay_scale"":""not_applied"",""width_scale"":1.1345948341411731}",nominal,0.108,0.098000:0.118000,0.0,0.073,0.108,0.13,0.151,20.0,one_pole,0.34,,True,none,,,False,,,0.34747067832366485,0.34747067832366485,,2.1949095557664275,0.0022731755116522758,-0.1415073452080673,6.264958060035026,9.267424402392118,0.00735405867484787,0.9391497010716078,0.25,0.03777777777777778,0.03777777777777778,0.037037037037037035,0.07424706259780639,True,False,not_tested,,0,0,control_reference_rollout.csv,nominal_glide,0.9391497010716078,True,control_reference_rollout.csv
