chunk_index,status,row_start,row_stop,row_count,partition_path,manifest_path,byte_count,checksum_sha256,duration_s
0,complete,0,1000,1000,w01_primitive_rows/c00000.csv.gz,chunk_manifests/w01_primitive_rows/c00000.json,2466463,74ef99c925531a4b760c34fd85eb2b17407648260e4f5631a1727e3136e29a61,71.79844331741333
1,complete,1000,2000,1000,w01_primitive_rows/c00001.csv.gz,chunk_manifests/w01_primitive_rows/c00001.json,2498581,0729a3491dc923183ab5b1b1dda6802a02b1ccfc2c04b2ec6464df3f4518d606,90.3225827217102
2,complete,2000,3000,1000,w01_primitive_rows/c00002.csv.gz,chunk_manifests/w01_primitive_rows/c00002.json,2495597,b6cae442d3c934a80ef315388d2896ba8f748786b88f20200c6d5452ecaa5564,109.08892226219177
3,complete,3000,4000,1000,w01_primitive_rows/c00003.csv.gz,chunk_manifests/w01_primitive_rows/c00003.json,2464842,a79b6f76e294a2ee8095c773ceaca424fc1c9ec96e9152c9d1c048af5b0daec2,73.97632551193237
4,complete,4000,5000,1000,w01_primitive_rows/c00004.csv.gz,chunk_manifests/w01_primitive_rows/c00004.json,2492717,fd7b459444fcff6fe5cddbac4caaf6531529cf1dd4ee6d2d326e5597565942d2,91.01564049720764
5,complete,5000,6000,1000,w01_primitive_rows/c00005.csv.gz,chunk_manifests/w01_primitive_rows/c00005.json,2501457,bb1d22e75a457fcec05bfbf382f08741d39fad1aac3ef2289416ad158a7be01e,107.91759848594666
6,complete,6000,7000,1000,w01_primitive_rows/c00006.csv.gz,chunk_manifests/w01_primitive_rows/c00006.json,2480179,09fbb555549509c29f9e401c2eaadb548a34cf6a4013865036de4b54110deff7,76.51000142097473
7,complete,7000,8000,1000,w01_primitive_rows/c00007.csv.gz,chunk_manifests/w01_primitive_rows/c00007.json,2481240,76ac237f38ef28c66f947504281be54bb2ca2ea8250fd261eef4ce1285dacbbb,89.69575190544128
8,complete,8000,9000,1000,w01_primitive_rows/c00008.csv.gz,chunk_manifests/w01_primitive_rows/c00008.json,2502164,87e783bd25c606c7d69363593893c359a9ca190d61d14904d336effdcb9b2924,127.76220607757568
9,complete,9000,10000,1000,w01_primitive_rows/c00009.csv.gz,chunk_manifests/w01_primitive_rows/c00009.json,2489796,0bb488f8f3008d57f58521023bf0a8bf88eca7e7eab9164b028249493734c24d,93.68599700927734
10,complete,10000,11000,1000,w01_primitive_rows/c00010.csv.gz,chunk_manifests/w01_primitive_rows/c00010.json,2473449,750dc8831206697ee44f2c074bc708dd3c75a623e4f3a59da752968b2990ae13,105.50233101844788
11,complete,11000,12000,1000,w01_primitive_rows/c00011.csv.gz,chunk_manifests/w01_primitive_rows/c00011.json,2506313,d439061002b3014dcc5eca8b9b25de522ff22a8b44bcef9f852768f8da413677,128.6911175251007
12,complete,12000,13000,1000,w01_primitive_rows/c00012.csv.gz,chunk_manifests/w01_primitive_rows/c00012.json,2495738,f4124832daf18a053a822d889a9c12023cdb6e2f94d665d71ebb161352c411ec,99.61957693099976
13,complete,13000,14000,1000,w01_primitive_rows/c00013.csv.gz,chunk_manifests/w01_primitive_rows/c00013.json,2470247,674538369a5396251d38ab59331192efea745f3d586ef5099e29fa41ef73cf46,104.62929558753967
14,complete,14000,15000,1000,w01_primitive_rows/c00014.csv.gz,chunk_manifests/w01_primitive_rows/c00014.json,2506800,56c90b8c87fe90d2e6ed079cc9c4c653f385250fa305a1e8c664e133c01c4d63,140.40471959114075
15,complete,15000,16000,1000,w01_primitive_rows/c00015.csv.gz,chunk_manifests/w01_primitive_rows/c00015.json,2491907,c39be14766b2c35bcd71e6ff5221d037c748b84129293f55a27ede1455b0ae6f,106.23691868782043
16,complete,16000,17000,1000,w01_primitive_rows/c00016.csv.gz,chunk_manifests/w01_primitive_rows/c00016.json,2482593,6fde9ee961a948570d6461251b99d05af19db30c9575fa609fa46934543f1ef9,106.78349089622498
17,complete,17000,18000,1000,w01_primitive_rows/c00017.csv.gz,chunk_manifests/w01_primitive_rows/c00017.json,2482657,14048b443ec0044dcc2afc682d9f3ea62a48afc34f011c0650b8bdfe57c7a510,159.39963817596436
18,complete,18000,19000,1000,w01_primitive_rows/c00018.csv.gz,chunk_manifests/w01_primitive_rows/c00018.json,2498929,033837dd7cf450879b1660151ee6441e0dbcd0787f42ce427efa32baa03e9558,129.81587314605713
19,complete,19000,20000,1000,w01_primitive_rows/c00019.csv.gz,chunk_manifests/w01_primitive_rows/c00019.json,2494159,7061600097c1a35ce9c1c20c0026f8e7658d5456c29df4f4cad16b23d6fbcec0,120.0486581325531
20,complete,20000,21000,1000,w01_primitive_rows/c00020.csv.gz,chunk_manifests/w01_primitive_rows/c00020.json,2479984,37dea73bc4c8ebccc62a4ee6a5effb9e7a12c2032ed21d97c32980d1bb9910ff,170.25192785263062
21,complete,21000,22000,1000,w01_primitive_rows/c00021.csv.gz,chunk_manifests/w01_primitive_rows/c00021.json,2496905,01e0a906d084ded70119fb89ce35e5cb18b0de079fe6c99688dc03ea97539098,157.9629979133606
22,complete,22000,23000,1000,w01_primitive_rows/c00022.csv.gz,chunk_manifests/w01_primitive_rows/c00022.json,2498951,f2bd161f986f0b6ab270cda386fa0f0108073334781928029a403df1d54df2f4,137.77959752082825
23,complete,23000,24000,1000,w01_primitive_rows/c00023.csv.gz,chunk_manifests/w01_primitive_rows/c00023.json,2471451,7af534f7beca6d6553ecf7025377b5c3ed14b51447880f8cefa8b8d1561d68dc,180.58419847488403
24,complete,24000,25000,1000,w01_primitive_rows/c00024.csv.gz,chunk_manifests/w01_primitive_rows/c00024.json,2503511,35ecd290120e06ac8490f94a487199f539bfe5db391a778691f568b3a358a36d,167.93714427947998
25,complete,25000,26000,1000,w01_primitive_rows/c00025.csv.gz,chunk_manifests/w01_primitive_rows/c00025.json,2497314,fc7ebe9cbdfd364072fb1795c674bebb1e77d27e0aed9bbfbdd45d8383336f4d,139.15152764320374
26,complete,26000,27000,1000,w01_primitive_rows/c00026.csv.gz,chunk_manifests/w01_primitive_rows/c00026.json,2485471,dbd74896310d6026e1bd1bf98b02d855de8f0c547babb3f9f105212ddc0dc1e4,179.64015793800354
