case_id,alpha_deg,speed_m_s,delta_e_deg,surface_name,surface_code,fx_b_n,fy_b_n,fz_b_n,mx_b_nm,my_b_nm,mz_b_nm,cx_body,cy_body,cz_body,cl_roll,cm_pitch,cn_yaw,cl_lift,cd_drag,valid_local,local_status
longitudinal_000038,2.0,7.5,-10.0,horizontal_tail,1,-0.04506847794238468,0.0,-0.6842467605912559,0.0,-0.1748141291977306,1.0842021724855044e-19,-0.010376884161314751,0.0,-0.15754579911678804,0.0,-0.24394204731109778,3.2674653590623313e-20,0.15708767843814106,0.01586883194062693,True,ok
longitudinal_000038,2.0,7.5,-10.0,vertical_tail,2,-0.004832015362360574,0.0,0.0,0.0,0.00026846617668882484,0.0,-0.0011125572899313206,0.0,0.0,0.0,0.0003746275491335115,0.0,-3.882768947130154e-05,0.0011118795500905864,True,ok
longitudinal_000039,4.0,7.5,-10.0,total,-1,-0.06515827791082603,0.0,-2.0599637416410337,6.938893903907228e-18,0.02574411727838991,-3.2526065174565133e-19,-0.015002501369044886,0.0,-0.47430057768634865,2.091177829799892e-18,0.03592428543349668,-9.802396077186995e-20,0.4720986837245224,0.04805149182393422,True,ok
longitudinal_000039,4.0,7.5,-10.0,wing,0,-0.0202504973500496,0.0,-1.304022945321761,6.938893903907228e-18,0.21846256487645505,-1.0842021724855044e-19,-0.00466261730602738,0.0,-0.30024743823386374,2.091177829799892e-18,0.30485067529362947,-3.2674653590623313e-20,0.29919080282302274,0.025595461946513624,True,ok
longitudinal_000039,4.0,7.5,-10.0,horizontal_tail,1,-0.04009341384140936,0.0,-0.7559407963192725,0.0,-0.1929859332183292,-3.2526065174565133e-19,-0.009231390321098217,0.0,-0.17405313945248485,0.0,-0.2692996491048686,-9.802396077186995e-20,0.17298520551610333,0.021350236370543917,True,ok
longitudinal_000039,4.0,7.5,-10.0,vertical_tail,2,-0.004814366719367065,0.0,0.0,0.0,0.0002674856202640417,0.0,-0.0011084937419192894,0.0,0.0,0.0,0.00037325924473578695,0.0,-7.73246146037201e-05,0.0011057935068766746,True,ok
longitudinal_000040,6.0,7.5,-10.0,total,-1,0.00018169687200285433,-1.0408340855860843e-17,-2.671752557621267,1.214306433183765e-17,0.14131205103140496,5.421010862427522e-19,4.183516904336551e-05,-2.3964897929506767e-18,-0.6151631486995217,3.6595612021498116e-18,0.19719201872601702,1.6337326795311659e-19,0.6117975935712939,0.06426045260084194,True,ok
longitudinal_000040,6.0,7.5,-10.0,wing,0,0.05093382329554167,-1.0408340855860843e-17,-1.9504714452687846,1.3877787807814457e-17,0.3252989912881645,4.336808689942018e-19,0.011727362634841728,-2.3964897929506767e-18,-0.44909029928591826,4.182355659599784e-18,0.45393414300804674,1.3069861436249325e-19,0.44785597883173905,0.035279599937493744,True,ok
longitudinal_000040,6.0,7.5,-10.0,horizontal_tail,1,-0.04596707855760471,0.0,-0.721281112352483,-1.734723475976807e-18,-0.1842527969251482,1.0842021724855044e-19,-0.010583784303435038,0.0,-0.16607284941360362,-5.22794457449973e-19,-0.25711311042757573,3.2674653590623313e-20,0.1640567782592325,0.027885144965305607,True,ok
longitudinal_000040,6.0,7.5,-10.0,vertical_tail,2,-0.004785047865934105,0.0,0.0,0.0,0.00026585666838873116,0.0,-0.0011017431623633232,0.0,0.0,0.0,0.0003709861455460467,0.0,-0.00011516351967748298,0.0010957076980426075,True,ok
longitudinal_000041,8.0,7.5,-10.0,total,-1,0.07628193795629518,-6.938893903907228e-18,-3.2111582910897294,1.214306433183765e-17,0.2508726283562891,-1.0842021724855044e-18,0.017563691296276118,-1.5976598619671178e-18,-0.7393597283867008,3.6595612021498116e-18,0.3500768665347892,-3.2674653590623317e-19,0.7346087237167982,0.08550622346463241,True,ok
longitudinal_000041,8.0,7.5,-10.0,wing,0,0.14203281086523076,-6.938893903907228e-18,-2.5401740254328704,1.3877787807814457e-17,0.42228598391301686,-8.673617379884035e-19,0.03270263591636264,-1.5976598619671178e-18,-0.5848675796239406,4.182355659599784e-18,0.5892733495815162,-2.613972287249865e-19,0.5837270157938045,0.049013458595616656,True,ok
longitudinal_000041,8.0,7.5,-10.0,horizontal_tail,1,-0.06100667126836708,0.0,-0.6709842656568583,-1.734723475976807e-18,-0.17167694281388046,-2.168404344971009e-19,-0.014046606180678073,0.0,-0.15449214876276002,-5.22794457449973e-19,-0.23956430237260207,-6.534930718124663e-20,0.15103373205090395,0.03541105699221053,True,ok
longitudinal_000041,8.0,7.5,-10.0,vertical_tail,2,-0.004744201640568497,0.0,0.0,0.0,0.00026358725715268784,0.0,-0.0010923384394084512,0.0,0.0,0.0,0.0003678193258750518,0.0,-0.0001520241279103527,0.0010817078768051878,True,ok
longitudinal_000042,10.0,7.5,-10.0,total,-1,0.1417034519160563,0.0,-3.6116306864902246,-1.734723475976807e-18,0.3116359819569384,5.204170427930421e-18,0.032626801989433823,0.0,-0.8315673166302565,-5.22794457449973e-19,0.43486827868697686,1.5683833723499191e-18,0.8245995252775993,0.11226902158503471,True,ok
longitudinal_000042,10.0,7.5,-10.0,wing,0,0.21989349152972973,0.0,-2.9296830494718034,0.0,0.4860290365214225,5.204170427930421e-18,0.050629828066261866,0.0,-0.6745508839371217,0.0,0.6782227430116402,1.5683833723499191e-18,0.673094717681812,0.06727388452596844,True,ok
longitudinal_000042,10.0,7.5,-10.0,horizontal_tail,1,-0.07349801257169904,0.0,-0.6819476370184208,-1.734723475976807e-18,-0.1746537430073833,0.0,-0.016922700684908486,0.0,-0.15701643269313473,-5.22794457449973e-19,-0.24371823853881316,0.0,0.15169240413138135,0.04393122423732795,True,ok
longitudinal_000042,10.0,7.5,-10.0,vertical_tail,2,-0.004692027041974374,0.0,0.0,0.0,0.00026068844289933344,0.0,-0.0010803253919195513,0.0,0.0,0.0,0.00036377421414991186,0.0,-0.00018759653559414239,0.0010639128217383262,True,ok
longitudinal_000043,12.0,7.5,-10.0,total,-1,0.12654097837979092,0.0,-3.633896917891429,2.42861286636753e-17,0.29360504136613896,7.37257477290143e-18,0.029135687164434234,0.0,-0.8366940507581475,7.319122404299623e-18,0.409707242889411,2.2218764441623856e-18,0.8244679282788258,0.14545947229466452,True,ok
longitudinal_000043,12.0,7.5,-10.0,wing,0,0.21247757365743722,0.0,-2.9003349578684294,2.7755575615628914e-17,0.4812541346729126,6.938893903907228e-18,0.04892233484208463,0.0,-0.6677935723786264,8.364711319199568e-18,0.6715596698494157,2.091177829799892e-18,0.6633722059633806,0.09098882630239102,True,ok
longitudinal_000043,12.0,7.5,-10.0,horizontal_tail,1,-0.08130781701809477,0.0,-0.7335619600229997,-3.469446951953614e-18,-0.18790626765513413,4.336808689942018e-19,-0.01872088513139395,0.0,-0.16890047837952116,-1.045588914899946e-18,-0.2622112974777533,1.3069861436249325e-19,0.16131730680844747,0.053428172914700825,True,ok
longitudinal_000043,12.0,7.5,-10.0,vertical_tail,2,-0.004628778259551514,0.0,0.0,0.0,0.00025717434836032246,0.0,-0.0010657625462564416,0.0,0.0,0.0,0.0003588705177483385,0.0,-0.00022158449300241722,0.00104247307757269,True,ok
longitudinal_000044,-8.0,8.5,-10.0,total,-1,0.16681015398524998,0.0,3.453556498452794,4.206704429243757e-17,-0.5165960180958681,0.0,0.029902068773462284,0.0,0.6190779245902768,9.870232728240192e-18,-0.5612364421705452,0.0,-0.6172146644208768,0.05654793060547626,True,ok
longitudinal_000044,-8.0,8.5,-10.0,wing,0,0.1827104300326847,0.0,3.3015469842526026,4.163336342344337e-17,-0.5554744906442469,0.0,0.03275232180979405,0.0,0.5918289901624803,9.768477751660396e-18,-0.6034745060458809,0.0,-0.5906275933033841,0.04993309733358927,True,ok
longitudinal_000044,-8.0,8.5,-10.0,horizontal_tail,1,-0.009806612606882308,0.0,0.15200951420019146,4.336808689942018e-19,0.03853990936030253,0.0,-0.001757914596923316,0.0,0.02724893442779652,1.017549765797958e-19,0.041870244549460436,0.0,-0.026739095245402963,0.005533125395081796,True,ok
longitudinal_000044,-8.0,8.5,-10.0,vertical_tail,2,-0.006093663440552426,0.0,0.0,0.0,0.0003385631880761191,0.0,-0.0010923384394084515,0.0,0.0,0.0,0.0003678193258750518,0.0,0.00015202412791035273,0.001081707876805188,True,ok
longitudinal_000045,-6.0,8.5,-10.0,total,-1,0.02411868749555625,6.938893903907228e-18,2.490236180156085,-2.168404344971009e-19,-0.4438823901707991,4.336808689942018e-19,0.004323469734831244,1.2438528337114238e-18,0.44639496902434134,-5.08774882898979e-20,-0.4822394379264955,1.017549765797958e-19,-0.4444014963243157,0.04236119480727444,True,ok
longitudinal_000045,-6.0,8.5,-10.0,wing,0,0.06651720425077758,6.938893903907228e-18,2.551865641219017,0.0,-0.42799755528737304,6.505213034913027e-19,0.011923746658138475,1.2438528337114238e-18,0.4574425481983175,0.0,-0.464981952575948,1.526324648696937e-19,-0.45618300097085146,0.03595733947006664,True,ok
longitudinal_000045,-6.0,8.5,-10.0,horizontal_tail,1,-0.03625238860742153,0.0,-0.0616294610629312,-2.168404344971009e-19,-0.016226313004156324,0.0,-0.00649853376094391,0.0,-0.011047579173976044,-5.08774882898979e-20,-0.017628471496093374,0.0,0.01166634112685815,0.005308147639165203,True,ok
longitudinal_000045,-6.0,8.5,-10.0,vertical_tail,2,-0.006146128147799804,0.0,0.0,0.0,0.0003414781207304146,0.0,-0.0011017431623633227,0.0,0.0,0.0,0.00037098614554604653,0.0,0.00011516351967748294,0.001095707698042607,True,ok
longitudinal_000046,-4.0,8.5,-10.0,total,-1,-0.08546534892674203,-1.0408340855860843e-17,1.447287241942069,-6.938893903907228e-18,-0.3584935007488567,4.336808689942018e-19,-0.015320354788362384,-1.8657792505671358e-18,0.25943793953534156,-1.6280796252767328e-18,-0.38947186941772777,1.017549765797958e-19,-0.25773726782739365,0.03338051099152329,True,ok
longitudinal_000046,-4.0,8.5,-10.0,wing,0,-0.025142475916070484,-1.0408340855860843e-17,1.723332934746402,-6.938893903907228e-18,-0.2877745977107037,4.336808689942018e-19,-0.004506992086608451,-1.8657792505671358e-18,0.30892136181899393,-1.6280796252767328e-18,-0.3126419594977267,1.017549765797958e-19,-0.30785445303278175,0.02604527814513219,True,ok
longitudinal_000046,-4.0,8.5,-10.0,horizontal_tail,1,-0.05413908642446225,0.0,-0.2760456928043324,0.0,-0.07106247345706995,-4.336808689942018e-19,-0.009704868959834637,0.0,-0.049483422283652295,0.0,-0.07720316916473682,-1.017549765797958e-19,0.0500398605907843,0.006229439339514431,True,ok
longitudinal_000046,-4.0,8.5,-10.0,vertical_tail,2,-0.006183786586209252,0.0,0.0,0.0,0.00034357041891692466,0.0,-0.0011084937419192894,0.0,0.0,0.0,0.00037325924473578684,0.0,7.73246146037201e-05,0.0011057935068766746,True,ok
longitudinal_000047,-2.0,8.5,-10.0,total,-1,-0.1510590200005293,0.0,0.3859939211196034,-1.734723475976807e-17,-0.2703434066025172,1.734723475976807e-18,-0.027078550657695877,0.0,0.06919253114817787,-4.070199063191832e-18,-0.2937044932036332,4.070199063191832e-19,-0.06820535313833526,0.02947683964891669,True,ok
longitudinal_000047,-2.0,8.5,-10.0,wing,0,-0.08142833439279205,0.0,0.8759756051532689,-1.734723475976807e-17,-0.1450403320700623,1.734723475976807e-18,-0.014596687293610758,0.0,0.15702570954694053,-4.070199063191832e-18,-0.15757364960395404,4.070199063191832e-19,-0.15642063668730638,0.02006791361864211,True,ok
longitudinal_000047,-2.0,8.5,-10.0,horizontal_tail,1,-0.06342423032008297,0.0,-0.4899816840336654,0.0,-0.12564790442162407,0.0,-0.011369306074153797,0.0,-0.08783317839876265,0.0,-0.13650547114881265,0.0,0.08817645585949982,0.008297046480183996,True,ok
longitudinal_000047,-2.0,8.5,-10.0,vertical_tail,2,-0.006206455287654249,0.0,0.0,0.0,0.00034482988916920176,0.0,-0.0011125572899313206,0.0,0.0,0.0,0.00037462754913351155,0.0,3.882768947130154e-05,0.0011118795500905864,True,ok
longitudinal_000048,0.0,8.5,-10.0,total,-1,-0.17085134641571512,1.6263032587282567e-19,-0.673726176048074,-1.734723475976807e-18,-0.18055657884553014,2.168404344971009e-18,-0.030626485189942834,2.9152800790111496e-20,-0.1207708641792432,-4.070199063191832e-19,-0.1961589489118855,5.08774882898979e-19,0.1207708641792432,0.030626485189942834,True,ok
longitudinal_000048,0.0,8.5,-10.0,wing,0,-0.10042288574278811,1.6263032587282567e-19,0.024393219711553994,-1.0842021724855044e-19,-0.002271071401805382,1.734723475976807e-18,-0.018001614195355994,2.9152800790111496e-20,0.0043726818541607515,-2.543874414494895e-20,-0.0024673206699552764,4.070199063191832e-19,-0.0043726818541607515,0.018001614195355994,True,ok
longitudinal_000048,0.0,8.5,-10.0,horizontal_tail,1,-0.06421443686042703,0.0,-0.698119395759628,-1.734723475976807e-18,-0.17863075783919952,4.336808689942018e-19,-0.01151095698538488,0.0,-0.12514354603340394,-4.070199063191832e-19,-0.19406671263442796,1.017549765797958e-19,0.12514354603340394,0.01151095698538488,True,ok
longitudinal_000048,0.0,8.5,-10.0,vertical_tail,2,-0.0062140238125,0.0,0.0,0.0,0.0003452503954747778,0.0,-0.0011139140092019672,0.0,0.0,0.0,0.0003750843924977358,0.0,0.0,0.0011139140092019672,True,ok
longitudinal_000049,2.0,8.5,-10.0,total,-1,-0.14597026730940052,5.204170427930421e-18,-1.7061216180886636,-1.734723475976807e-17,-0.08436288837285812,4.336808689942018e-19,-0.026166350594894375,9.328896252835679e-19,-0.30583609415341145,-4.070199063191832e-18,-0.09165290800369112,1.017549765797958e-19,0.3047365946019649,0.036823936520515854,True,ok
longitudinal_000049,2.0,8.5,-10.0,wing,0,-0.08187585590908324,5.204170427930421e-18,-0.827244667818117,-1.3877787807814457e-17,0.13983131879639105,4.336808689942018e-19,-0.014676909143648293,9.328896252835679e-19,-0.1482902950366234,-3.2561592505534656e-18,0.15191451175827309,1.017549765797958e-19,0.14768774385329508,0.01984322502979833,True,ok
longitudinal_000049,2.0,8.5,-10.0,horizontal_tail,1,-0.057887956112662994,0.0,-0.8788769502705465,-3.469446951953614e-18,-0.22453903705841835,-4.336808689942018e-19,-0.010376884161314751,0.0,-0.15754579911678804,-8.140398126383664e-19,-0.2439420473110977,-1.017549765797958e-19,0.15708767843814106,0.01586883194062693,True,ok
longitudinal_000049,2.0,8.5,-10.0,vertical_tail,2,-0.006206455287654249,0.0,0.0,0.0,0.00034482988916920176,0.0,-0.0011125572899313206,0.0,0.0,0.0,0.00037462754913351155,0.0,-3.882768947130154e-05,0.0011118795500905864,True,ok
longitudinal_000050,4.0,8.5,-10.0,total,-1,-0.08369218807212772,-3.469446951953614e-18,-2.6459089837078165,2.0816681711721685e-17,0.03306688841535417,-2.168404344971009e-19,-0.015002501369044898,-6.219264168557119e-19,-0.4743005776863486,4.884238875830198e-18,0.035924285433496704,-5.08774882898979e-20,0.47209868372452235,0.04805149182393423,True,ok
longitudinal_000050,4.0,8.5,-10.0,wing,0,-0.02601063881850817,-3.469446951953614e-18,-1.6749450275466173,2.0816681711721685e-17,0.28060302777464674,0.0,-0.004662617306027382,-6.219264168557119e-19,-0.3002474382338637,4.884238875830198e-18,0.3048506752936295,0.0,0.2991908028230227,0.025595461946513617,True,ok
longitudinal_000050,4.0,8.5,-10.0,horizontal_tail,1,-0.05149776266741028,0.0,-0.9709639561611991,0.0,-0.24787970977820947,-2.168404344971009e-19,-0.009231390321098223,0.0,-0.1740531394524849,0.0,-0.2692996491048686,-5.08774882898979e-20,0.17298520551610336,0.021350236370543924,True,ok
longitudinal_000050,4.0,8.5,-10.0,vertical_tail,2,-0.006183786586209252,0.0,0.0,0.0,0.00034357041891692466,0.0,-0.0011084937419192894,0.0,0.0,0.0,0.00037325924473578684,0.0,-7.73246146037201e-05,0.0011057935068766746,True,ok
longitudinal_000051,6.0,8.5,-10.0,total,-1,0.00023337953781695907,6.938893903907228e-18,-3.4317177295668713,-4.5102810375396984e-17,0.18150747888033766,2.6020852139652106e-18,4.1835169043358245e-05,1.2438528337114238e-18,-0.6151631486995216,-1.0582517564298763e-17,0.19719201872601674,6.105298594787748e-19,0.6117975935712938,0.06426045260084194,True,ok
longitudinal_000051,6.0,8.5,-10.0,wing,0,0.06542166636627357,6.938893903907228e-18,-2.5052722119230153,-4.163336342344337e-17,0.41782848214346435,2.6020852139652106e-18,0.011727362634841735,1.2438528337114238e-18,-0.44909029928591804,-9.768477751660396e-18,0.45393414300804646,6.105298594787748e-19,0.44785597883173883,0.035279599937493716,True,ok
longitudinal_000051,6.0,8.5,-10.0,horizontal_tail,1,-0.059042158680656806,0.0,-0.9264455176438559,-3.469446951953614e-18,-0.23666248138385698,0.0,-0.010583784303435054,0.0,-0.16607284941360356,-8.140398126383664e-19,-0.2571131104275757,0.0,0.16405677825923246,0.027885144965305614,True,ok
longitudinal_000051,6.0,8.5,-10.0,vertical_tail,2,-0.006146128147799804,0.0,0.0,0.0,0.0003414781207304146,0.0,-0.0011017431623633227,0.0,0.0,0.0,0.00037098614554604653,0.0,-0.00011516351967748294,0.001095707698042607,True,ok
longitudinal_000052,8.0,8.5,-10.0,total,-1,0.09797991141941916,-2.0816681711721685e-17,-4.124554427221918,-1.3877787807814457e-17,0.32223195375541125,3.469446951953614e-18,0.017563691296276118,-3.7315585011342715e-18,-0.7393597283867006,-3.2561592505534656e-18,0.3500768665347891,8.140398126383664e-19,0.7346087237167981,0.08550622346463235,True,ok
longitudinal_000052,8.0,8.5,-10.0,wing,0,0.1824332548446742,-2.0816681711721685e-17,-3.262712414889331,-1.3877787807814457e-17,0.5424028860038304,3.469446951953614e-18,0.032702635916362646,-3.7315585011342715e-18,-0.5848675796239406,-3.2561592505534656e-18,0.5892733495815159,8.140398126383664e-19,0.5837270157938045,0.04901345859561665,True,ok
longitudinal_000052,8.0,8.5,-10.0,horizontal_tail,1,-0.07835967998470271,0.0,-0.8618420123325874,0.0,-0.22050949543649542,0.0,-0.014046606180678092,0.0,-0.1544921487627601,0.0,-0.23956430237260212,0.0,0.15103373205090403,0.03541105699221056,True,ok
