chunk_index,status,row_start,row_stop,row_count,partition_path,manifest_path,byte_count,checksum_sha256,duration_s
0,complete,0,800,800,w01_primitive_rows/c00000.csv.gz,chunk_manifests/w01_primitive_rows/c00000.json,1562767,072465b62ab71e40b5baa2b49f744eaf48c1657267995101d902c67b9cb492ad,44.12056827545166
1,complete,800,1600,800,w01_primitive_rows/c00001.csv.gz,chunk_manifests/w01_primitive_rows/c00001.json,1557563,76ce8b01784e386b331323e2e9f74ddaf5c4c478058b335227f690f747a27447,44.62080979347229
2,complete,1600,2400,800,w01_primitive_rows/c00002.csv.gz,chunk_manifests/w01_primitive_rows/c00002.json,1554609,d7333f9750daab8b3120ffd0ce97a2c71a6943f2092352f27dc0599e2a1eac07,47.26287817955017
3,complete,2400,3200,800,w01_primitive_rows/c00003.csv.gz,chunk_manifests/w01_primitive_rows/c00003.json,1561550,79cc693713f12619742ea98f7163b82b97dad44de4230949c7e355677369d2f8,45.83937406539917
4,complete,3200,4000,800,w01_primitive_rows/c00004.csv.gz,chunk_manifests/w01_primitive_rows/c00004.json,1560824,7fb08cc638c83b37ae71a99cef376a8776f7f4837f293a40500d976dbb5bb5df,43.34260296821594
5,complete,4000,4800,800,w01_primitive_rows/c00005.csv.gz,chunk_manifests/w01_primitive_rows/c00005.json,1556312,ead43b1090996ae79265f46aae825b5e9e8761388ce2d9f142c23a71e2f02274,46.42297697067261
6,complete,4800,5600,800,w01_primitive_rows/c00006.csv.gz,chunk_manifests/w01_primitive_rows/c00006.json,1554381,ce9a2d746da209205e1c4960bd46e802e1ab3b51b23deb5f0e7a30adc86770c9,45.359644651412964
7,complete,5600,6400,800,w01_primitive_rows/c00007.csv.gz,chunk_manifests/w01_primitive_rows/c00007.json,1560406,acbab1729e2fe109aa684156937f9741b68ff2407028bed9fbe6b2cec194971a,43.87834334373474
8,complete,6400,7200,800,w01_primitive_rows/c00008.csv.gz,chunk_manifests/w01_primitive_rows/c00008.json,1556866,3f006af0387b104b9e57b1b785de4fbd347d00f4d7d0ca607e1e3388ea73a51e,40.824440717697144
9,complete,7200,8000,800,w01_primitive_rows/c00009.csv.gz,chunk_manifests/w01_primitive_rows/c00009.json,1550499,52a91f6b107c1bf5ae7c9dfb7719252851139f4f466575b13a82864f1d4a7884,43.461875438690186
10,complete,8000,8800,800,w01_primitive_rows/c00010.csv.gz,chunk_manifests/w01_primitive_rows/c00010.json,1566578,0c074734bde591538ff6f545edfc2e56645d199e7b8707309430e5df234e5cad,39.45490074157715
