environment_block_id,launch_speed_bin_id,library_size_case_id,policy_id,history_length,launch_count,open_loop_launch_count,mission_success_rate,open_loop_mission_success_rate,delta_control_minus_open_loop_mission_success_rate,safe_success_rate,open_loop_safe_success_rate,delta_control_minus_open_loop_safe_success_rate,wrong_wall_exit_rate,open_loop_wrong_wall_exit_rate,delta_control_minus_open_loop_wrong_wall_exit_rate,hard_failure_rate,open_loop_hard_failure_rate,delta_control_minus_open_loop_hard_failure_rate,mean_launch_score,open_loop_mean_launch_score,delta_control_minus_open_loop_mean_launch_score,median_launch_score,open_loop_median_launch_score,delta_control_minus_open_loop_median_launch_score,mean_terminal_specific_energy_m,open_loop_mean_terminal_specific_energy_m,delta_control_minus_open_loop_mean_terminal_specific_energy_m
r11_l7_full_domain_randomisation_arena_wide,v0_6_0_to_7_0_m_s,heavy_cluster,no_memory_baseline,0,10,10,1.0,0.9,0.09999999999999998,1.0,1.0,0.0,0.0,0.1,-0.1,0.0,0.0,0.0,124.14819318343298,102.38091828547347,21.76727489795951,120.01244406076785,120.0,0.012444060767847986,3.3157549545414056,3.1460274823431313,0.16972747219827422
r11_l7_full_domain_randomisation_arena_wide,v0_lt_4_0_m_s,heavy_cluster,no_memory_baseline,0,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.0,80.0,0.0,-80.0,80.0,1.3545481310831269,1.4059630336706392,-0.05141490258751236
r11_l0_dry_air_fixed,v0_5_0_to_6_0_m_s,heavy_cluster,spatial_flow_belief_memory_h3,3,9,9,1.0,0.8888888888888888,0.11111111111111116,1.0,1.0,0.0,0.0,0.1111111111111111,-0.1111111111111111,0.0,0.0,0.0,120.0,99.11739549882182,20.88260450117818,120.0,120.0,0.0,2.7687183024713544,2.428802727299944,0.33991557517141047
r11_l0_dry_air_fixed,v0_ge_7_0_m_s,heavy_cluster,spatial_flow_belief_memory_h3,3,14,14,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,0.0,120.0,120.0,0.0,4.090567251227804,4.0746655790833595,0.01590167214444449
r11_l0_dry_air_fixed,v0_lt_4_0_m_s,heavy_cluster,spatial_flow_belief_memory_h3,3,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.0,80.0,0.0,-80.0,80.0,1.0810558413626115,0.8762426582412988,0.2048131831213127
r11_l0_dry_air_fixed,v0_4_0_to_5_0_m_s,heavy_cluster,spatial_flow_belief_memory_h3,3,11,11,0.45454545454545453,0.2727272727272727,0.18181818181818182,0.45454545454545453,0.36363636363636365,0.09090909090909088,0.0,0.09090909090909091,-0.09090909090909091,0.0,0.0,0.0,40.23498483464202,-23.156717588844195,63.391702423486215,0.0,-80.0,80.0,1.475305213750456,1.5067049110389812,-0.0313996972885251
r11_l0_dry_air_fixed,v0_6_0_to_7_0_m_s,heavy_cluster,spatial_flow_belief_memory_h3,3,10,10,1.0,0.9,0.09999999999999998,1.0,1.0,0.0,0.0,0.1,-0.1,0.0,0.0,0.0,120.0,103.0,17.0,120.0,120.0,0.0,3.318736110627628,3.2619834857585817,0.0567526248690462
r11_l1_single_fan_fixed_nominal,v0_5_0_to_6_0_m_s,heavy_cluster,spatial_flow_belief_memory_h3,3,9,9,1.0,0.6666666666666666,0.33333333333333337,1.0,0.8888888888888888,0.11111111111111116,0.0,0.2222222222222222,-0.2222222222222222,0.0,0.0,0.0,133.60089528496184,59.98024699855068,73.62064828641115,135.78414169687977,120.0,15.784141696879772,2.7988207940187597,2.612493756159562,0.1863270378591979
r11_l1_single_fan_fixed_nominal,v0_ge_7_0_m_s,heavy_cluster,spatial_flow_belief_memory_h3,3,14,14,1.0,0.5,0.5,1.0,0.5714285714285714,0.4285714285714286,0.0,0.07142857142857142,-0.07142857142857142,0.0,0.0,0.0,129.10058647961472,22.142857142857142,106.95772933675758,130.85654221536316,35.0,95.85654221536316,4.373836850806479,4.3326179403208105,0.041218910485668836
r11_l1_single_fan_fixed_nominal,v0_lt_4_0_m_s,heavy_cluster,spatial_flow_belief_memory_h3,3,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.333333333333334,-80.0,66.66666666666667,0.0,-80.0,80.0,0.9558821720004019,0.9227526437246584,0.03312952827574356
r11_l1_single_fan_fixed_nominal,v0_4_0_to_5_0_m_s,heavy_cluster,spatial_flow_belief_memory_h3,3,11,11,0.5454545454545454,0.18181818181818182,0.3636363636363636,0.5454545454545454,0.45454545454545453,0.09090909090909088,0.0,0.2727272727272727,-0.2727272727272727,0.0,0.0,0.0,65.29728775359935,-35.581178373726,100.87846612732534,125.40009378650072,-80.0,205.40009378650072,1.5621914997220847,1.867738358278636,-0.3055468585565513
r11_l1_single_fan_fixed_nominal,v0_6_0_to_7_0_m_s,heavy_cluster,spatial_flow_belief_memory_h3,3,10,10,1.0,0.8,0.19999999999999996,1.0,1.0,0.0,0.0,0.2,-0.2,0.0,0.0,0.0,127.96746917796266,85.84896233168152,42.118506846281136,128.58431074099445,120.0,8.584310740994454,3.4558241518451056,3.3571690567585613,0.09865509508654435
r11_l2_four_fan_fixed_nominal,v0_5_0_to_6_0_m_s,heavy_cluster,spatial_flow_belief_memory_h3,3,9,9,1.0,0.3333333333333333,0.6666666666666667,1.0,0.8888888888888888,0.11111111111111116,0.0,0.5555555555555556,-0.5555555555555556,0.0,0.0,0.0,139.17047726372667,3.275352105032351,135.89512515869433,138.83707117599042,-50.0,188.83707117599042,2.8708894456944853,2.338566628588351,0.5323228171061345
r11_l2_four_fan_fixed_nominal,v0_ge_7_0_m_s,heavy_cluster,spatial_flow_belief_memory_h3,3,14,14,1.0,0.35714285714285715,0.6428571428571428,1.0,0.35714285714285715,0.6428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,135.1457072893798,-8.571428571428571,143.71713586080838,134.2534042353169,-80.0,214.2534042353169,4.526818308577886,4.615730401986335,-0.08891209340844863
r11_l2_four_fan_fixed_nominal,v0_4_0_to_5_0_m_s,heavy_cluster,spatial_flow_belief_memory_h3,3,11,11,0.9090909090909091,0.09090909090909091,0.8181818181818181,0.9090909090909091,0.45454545454545453,0.45454545454545453,0.0,0.36363636363636365,-0.36363636363636365,0.0,0.0,0.0,127.06079434362401,-51.07704728692482,178.13784163054882,139.53116485443337,-80.0,219.53116485443337,1.6428642132969609,1.7689252650323142,-0.1260610517353533
r11_l2_four_fan_fixed_nominal,v0_6_0_to_7_0_m_s,heavy_cluster,spatial_flow_belief_memory_h3,3,10,10,0.9,0.7,0.20000000000000007,1.0,1.0,0.0,0.1,0.3,-0.19999999999999998,0.0,0.0,0.0,118.34622533812589,67.97491910614455,50.371306231981336,136.12993145350165,120.0,16.129931453501655,3.8072704299815014,3.464296624724882,0.34297380525661936
r11_l2_four_fan_fixed_nominal,v0_lt_4_0_m_s,heavy_cluster,spatial_flow_belief_memory_h3,3,6,6,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,10.284783026022609,-80.0,90.28478302602261,0.0,-80.0,80.0,1.016826655438894,0.9137212089846085,0.10310544645428554
r11_l3_fan_parameter_uncertainty,v0_5_0_to_6_0_m_s,heavy_cluster,spatial_flow_belief_memory_h3,3,9,9,0.8888888888888888,0.4444444444444444,0.4444444444444444,0.8888888888888888,0.7777777777777778,0.11111111111111105,0.1111111111111111,0.3333333333333333,-0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,107.94206914177796,18.255312814837094,89.68675632694087,130.93355888869775,-50.0,180.93355888869775,2.6340033132855645,2.3039027557512166,0.33010055753434786
r11_l3_fan_parameter_uncertainty,v0_ge_7_0_m_s,heavy_cluster,spatial_flow_belief_memory_h3,3,14,14,0.9285714285714286,0.5714285714285714,0.3571428571428572,0.9285714285714286,0.5714285714285714,0.3571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,120.33143435908131,34.285714285714285,86.04572007336702,131.78810775348197,120.0,11.788107753481967,4.4539988493610085,4.439355379662248,0.014643469698760292
r11_l3_fan_parameter_uncertainty,v0_lt_4_0_m_s,heavy_cluster,spatial_flow_belief_memory_h3,3,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.666666666666667,-80.0,73.33333333333333,0.0,-80.0,80.0,1.0888126258771271,1.0002669216137152,0.0885457042634119
r11_l3_fan_parameter_uncertainty,v0_4_0_to_5_0_m_s,heavy_cluster,spatial_flow_belief_memory_h3,3,11,11,0.36363636363636365,0.2727272727272727,0.09090909090909094,0.36363636363636365,0.45454545454545453,-0.09090909090909088,0.0,0.18181818181818182,-0.18181818181818182,0.0,0.0,0.0,44.3787747554446,-23.26479072261408,67.64356547805869,0.0,-80.0,80.0,1.5257007101017657,1.5081199489919257,0.01758076110983997
r11_l3_fan_parameter_uncertainty,v0_6_0_to_7_0_m_s,heavy_cluster,spatial_flow_belief_memory_h3,3,10,10,1.0,0.7,0.30000000000000004,1.0,0.9,0.09999999999999998,0.0,0.2,-0.2,0.0,0.0,0.0,138.42932981593697,66.0,72.42932981593697,139.73306180905487,120.0,19.733061809054874,3.6763000326816773,3.395109127982143,0.28119090469953445
r11_l4_local_fan_position_uncertainty,v0_5_0_to_6_0_m_s,heavy_cluster,spatial_flow_belief_memory_h3,3,9,9,0.8888888888888888,0.4444444444444444,0.4444444444444444,1.0,0.7777777777777778,0.2222222222222222,0.1111111111111111,0.3333333333333333,-0.2222222222222222,0.0,0.0,0.0,113.49429500523132,18.88888888888889,94.60540611634244,131.5679568533955,-50.0,181.5679568533955,2.6482527065433548,2.2158012200668984,0.43245148647645637
r11_l4_local_fan_position_uncertainty,v0_ge_7_0_m_s,heavy_cluster,spatial_flow_belief_memory_h3,3,14,14,0.9285714285714286,0.5,0.4285714285714286,0.9285714285714286,0.5,0.4285714285714286,0.0,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142,116.05491998187723,20.0,96.05491998187723,130.6231751626422,20.0,110.62317516264221,4.469760734049782,4.436224793161062,0.03353594088871947
r11_l4_local_fan_position_uncertainty,v0_lt_4_0_m_s,heavy_cluster,spatial_flow_belief_memory_h3,3,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.0,80.0,0.0,-80.0,80.0,1.1557292652166338,0.9632841528867955,0.1924451123298383
r11_l4_local_fan_position_uncertainty,v0_4_0_to_5_0_m_s,heavy_cluster,spatial_flow_belief_memory_h3,3,11,11,0.36363636363636365,0.18181818181818182,0.18181818181818182,0.36363636363636365,0.36363636363636365,0.0,0.0,0.18181818181818182,-0.18181818181818182,0.0,0.0,0.0,38.614112675970375,-39.6479431629135,78.26205583888387,0.0,-80.0,80.0,1.3929192090668738,1.4839915250760234,-0.09107231600914956
r11_l4_local_fan_position_uncertainty,v0_6_0_to_7_0_m_s,heavy_cluster,spatial_flow_belief_memory_h3,3,10,10,1.0,0.9,0.09999999999999998,1.0,1.0,0.0,0.0,0.1,-0.1,0.0,0.0,0.0,139.13226741034762,103.0,36.13226741034762,142.88966077435518,120.0,22.88966077435518,3.65636673771118,3.6422466660793362,0.0141200716318437
r11_l5_active_fan_count_uncertainty,v0_5_0_to_6_0_m_s,heavy_cluster,spatial_flow_belief_memory_h3,3,9,9,1.0,0.7777777777777778,0.2222222222222222,1.0,0.8888888888888888,0.11111111111111116,0.0,0.1111111111111111,-0.1111111111111111,0.0,0.0,0.0,125.3040955971188,77.64060334385186,47.66349225326694,123.98183489129376,119.15706240425614,4.82477248703762,2.7545742694223674,2.421202212921959,0.3333720565004086
r11_l5_active_fan_count_uncertainty,v0_4_0_to_5_0_m_s,heavy_cluster,spatial_flow_belief_memory_h3,3,11,11,0.36363636363636365,0.36363636363636365,0.0,0.36363636363636365,0.45454545454545453,-0.09090909090909088,0.0,0.09090909090909091,-0.09090909090909091,0.0,0.0,0.0,26.77078625933915,-7.804366651274221,34.57515291061337,0.0,-80.0,80.0,1.4841472851229247,1.5404694857064702,-0.056322200583545534
