coverage_region_id,source_primitive_id,w3_role,coverage_decision_s003,candidate_w3_status,trial_success_fraction,coverage_status_s004,recommended_next_step
target_015|favourable|U1_single_fan|W1|dp1,bank_yaw_energy_retaining_015_favourable_U1_single_fan_W1_dp1,target_steering,covered_send_to_w3,w3_marginal,0.48,w3_marginal_needs_refinement,refine_seed_before_governor
target_none|favourable|U4_four_fan|W2|dp1,glide_none_favourable_U4_four_fan_W2_dp1,glide_transit,covered_send_to_w3,w3_supported,1.0,w3_supported_pending_governor,send_to_governor_seed
target_none|favourable|U4_four_fan|W1|dp1,recovery_none_favourable_U4_four_fan_W1_dp1,recovery_fallback,covered_send_to_w3,w3_supported,1.0,w3_supported_pending_governor,send_to_governor_seed
target_none|favourable|U1_single_fan|W2|dp1,mild_bank_none_favourable_U1_single_fan_W2_dp1,mild_bank_updraft_encounter,covered_send_to_w3,w3_supported,1.0,w3_supported_pending_governor,send_to_governor_seed
target_none|favourable|U1_single_fan|W2|dp1,glide_none_favourable_U1_single_fan_W2_dp1,environment_comparison,covered_send_to_w3,w3_supported,1.0,w3_supported_pending_governor,send_to_governor_seed
