w3_plan_id,source_primitive_id,w3_role,family,target_heading_deg,updraft_config,wind_fidelity,start_condition,stress_seed_index,random_seed,trial_evaluation_status,trial_success,failure_label,active_limiting_mechanism,finite_replay,true_safe_trajectory,heading_band_pass,terminal_heading_change_deg,terminal_heading_error_deg,path_length_xy_m,path_length_3d_m,forward_displacement_m,lateral_displacement_m,xy_bounding_box_area_m2,turn_footprint_proxy_m2,entry_clearance_required_x_plus_m,entry_clearance_required_y_plus_m,margin_consumption_x_m,margin_consumption_y_m,speed_min_m_s,terminal_speed_m_s,specific_energy_initial_m,specific_energy_terminal_m,energy_residual_m,alpha_max_deg,beta_max_deg,rate_max_rad_s,saturation_fraction,min_true_margin_m,floor_margin_min_m,ceiling_margin_min_m,wind_query_region,updraft_strength_scale,updraft_center_shift_x_m,updraft_center_shift_y_m,updraft_width_scale,width_scale_applied,width_scale_note,command_latency_s,start_dx_m,start_dy_m,start_dz_m,speed_perturbation_m_s,phi_perturbation_deg,theta_perturbation_deg,psi_perturbation_deg,command_bridge_verified,coverage_region_id,coverage_status_s002,candidate_class_s002
w3_s003_01,bank_yaw_energy_retaining_015_favourable_U1_single_fan_W1_dp1,target_steering,bank_yaw_energy_retaining,15.0,U1_single_fan,W1,favourable,12,20260526,evaluated,False,target_miss,turn_authority_limited,True,True,False,11.109642446409806,3.890357553590194,4.253356259728411,4.2707648067709,4.24760323989842,0.1064978339069178,0.5708816540715947,0.5708816540715947,4.24760323989842,0.1064978339069178,69.11742731735875,0.05049835836866788,6.500735903354786,6.848784186107732,3.9583248076140096,4.135247512815213,0.17692270520120346,14.304983109812893,8.08535532583725,1.4150422644205067,0.0,0.061454880552703095,1.203821773987324,1.7145863022041217,measured,0.9218959024115677,0.02633089553346321,0.0364215718969054,0.9781481530496972,True,selected_w3_wrapper,0.0048264010042514465,-0.038545119447297084,0.09106344548033343,-0.014586302204121757,0.029358006315148788,-2.1573978061029435,-0.2662043277499877,-0.49052327317892974,True,target_015|favourable|U1_single_fan|W1|dp1,covered_by_existing_envelope,updraft_assisted_commandable
w3_s003_01,bank_yaw_energy_retaining_015_favourable_U1_single_fan_W1_dp1,target_steering,bank_yaw_energy_retaining,15.0,U1_single_fan,W1,favourable,13,20260526,evaluated,False,target_miss,turn_authority_limited,True,True,False,11.71449901034284,3.2855009896571605,4.329246371438032,4.359859187081184,4.321063253844075,0.1758059602965254,0.7596686748440863,0.7596686748440863,4.321063253844075,0.1758059602965254,27.638668416929203,0.08213629006407373,6.485992582774345,7.113355623940087,3.978498513303209,4.308386981211557,0.329888467908348,16.077672047950692,8.944755724076716,1.4548867261615896,0.0,0.15634122413789453,1.1567431327853686,1.665645206564468,measured,1.0954933908006361,0.08121551481602038,-0.08618830061105819,0.9908209475543116,True,selected_w3_wrapper,0.0012110291071579038,0.05634122413789433,0.05958240676099644,0.034354793435531994,-0.014007417225655017,-2.293322481010434,-2.90557868425755,0.3220676065328578,True,target_015|favourable|U1_single_fan|W1|dp1,covered_by_existing_envelope,updraft_assisted_commandable
w3_s003_01,bank_yaw_energy_retaining_015_favourable_U1_single_fan_W1_dp1,target_steering,bank_yaw_energy_retaining,15.0,U1_single_fan,W1,favourable,14,20260526,evaluated,True,success,none,True,True,True,13.28652476212373,1.7134752378762705,4.257658823157712,4.277214090279724,4.24552866669078,0.21579693749100493,0.9161720843021398,0.9161720843021398,4.24552866669078,0.21579693749100493,199.77571007019907,0.10096904661182854,6.531741785879221,6.776890710116746,3.9819388839599954,4.186957636049538,0.20501875208954257,13.66114532676473,8.542613996231259,1.4722215779516992,0.0,0.021251475793523378,1.2294696696472602,1.6538297083371418,measured,1.0627755798137748,0.04019231318666566,0.04883322070492241,0.9448720969892651,True,selected_w3_wrapper,0.015604849353274854,-0.0787485242064767,-0.06274165467138056,-0.07441642854552354,0.15354726678621294,0.3919981451939316,1.9613626731997549,0.17736517862190393,True,target_015|favourable|U1_single_fan|W1|dp1,covered_by_existing_envelope,updraft_assisted_commandable
w3_s003_01,bank_yaw_energy_retaining_015_favourable_U1_single_fan_W1_dp1,target_steering,bank_yaw_energy_retaining,15.0,U1_single_fan,W1,favourable,15,20260526,evaluated,False,target_miss,turn_authority_limited,True,True,False,11.911010207966228,3.0889897920337717,4.189368641495819,4.206990531176939,4.168347606747189,0.36674657816830614,1.5287272213905798,1.5287272213905798,4.168347606747189,0.36674657816830614,22.813478814694378,0.166803119234908,6.394205868378642,6.761284678972265,3.8076204132588565,3.985808518367948,0.17818810510909167,13.48630149414531,7.752844500532594,1.403448986766322,0.0,0.18271424716086337,1.1221697314307657,1.7884856622264171,measured,0.8890761334589191,0.05382973144716097,-0.008484076284638792,0.9468757053905487,True,selected_w3_wrapper,0.002865202737019066,0.08271424716086334,-0.0013206236759954193,-0.08848566222641718,-0.08707545646909398,-1.1890482381311391,-0.5074733416675583,2.7695523964388915,True,target_015|favourable|U1_single_fan|W1|dp1,covered_by_existing_envelope,updraft_assisted_commandable
w3_s003_01,bank_yaw_energy_retaining_015_favourable_U1_single_fan_W1_dp1,target_steering,bank_yaw_energy_retaining,15.0,U1_single_fan,W1,favourable,16,20260526,evaluated,True,success,none,True,True,True,14.59345423800128,0.4065457619987196,4.075329385353843,4.102240480557272,4.062131751107108,0.18198514730878967,0.8181894236848252,0.8181894236848252,4.062131751107108,0.18198514730878967,164.84732735933892,0.08504766838248744,6.251607398527502,6.541796244441951,3.817054565565136,4.1303539829610445,0.3132994173959087,13.454812374979515,8.498399383257379,1.5102883800523543,0.0,0.0246417810720847,1.274014797414904,1.5508436777828298,measured,0.9550294764619642,0.023232463197049788,-0.016513735133840884,1.0753243699602493,True,selected_w3_wrapper,0.01375411977028234,-0.0753582189279153,0.06019827739024705,-0.04858692855922722,-0.13384840624102035,1.4564363065207635,2.259474077555213,-0.8117472933759915,True,target_015|favourable|U1_single_fan|W1|dp1,covered_by_existing_envelope,updraft_assisted_commandable
w3_s003_01,bank_yaw_energy_retaining_015_favourable_U1_single_fan_W1_dp1,target_steering,bank_yaw_energy_retaining,15.0,U1_single_fan,W1,favourable,17,20260526,evaluated,False,target_miss,turn_authority_limited,True,True,False,11.35741650701459,3.642583492985411,4.058300781089196,4.086875573687236,4.044033971161342,0.27185862358663426,1.099405509137513,1.099405509137513,4.044033971161342,0.27185862358663426,121.55395248791618,0.1267589677557474,6.231840690774232,6.489805554687337,3.856083970561263,4.143109514039271,0.2870255434780078,13.967293895200072,7.215875159274888,1.3062652443894436,0.0,0.03326945679996185,1.3221710471379695,1.5035559364016378,measured,1.0484809811739544,-0.0877442391014552,-0.09990643484700579,0.9971137140678782,True,selected_w3_wrapper,0.00623182886527756,-0.06673054320003827,0.055310528321118824,0.0379005016933468,-0.2074043782244746,-2.1557294260946733,1.0798803441503075,1.7922300269389773,True,target_015|favourable|U1_single_fan|W1|dp1,covered_by_existing_envelope,updraft_assisted_commandable
w3_s003_01,bank_yaw_energy_retaining_015_favourable_U1_single_fan_W1_dp1,target_steering,bank_yaw_energy_retaining,15.0,U1_single_fan,W1,favourable,18,20260526,evaluated,False,target_miss,turn_authority_limited,True,True,False,10.141502890728491,4.858497109271509,4.2024473443079025,4.218561609279048,4.191119082414003,0.26335408594558496,1.1037483350382387,1.1037483350382387,4.191119082414003,0.26335408594558496,39.527945841538134,0.12477369037630312,6.463281517361572,6.634934454340615,3.936044408488805,4.07393309896924,0.13788869048043528,12.493468810056278,6.916749525541941,1.3214037355778716,0.0,0.10602926595820583,1.2390589787616282,1.6676428209016618,measured,0.859744487637087,0.03148122658457367,-0.08633089712394762,0.910157222234647,True,selected_w3_wrapper,0.011051595536895269,0.00602926595820566,0.08934602197515129,-0.08200680719409337,0.0968299092593306,-2.0812957837029598,2.2980002786465477,2.1005065426691605,True,target_015|favourable|U1_single_fan|W1|dp1,covered_by_existing_envelope,updraft_assisted_commandable
w3_s003_01,bank_yaw_energy_retaining_015_favourable_U1_single_fan_W1_dp1,target_steering,bank_yaw_energy_retaining,15.0,U1_single_fan,W1,favourable,19,20260526,evaluated,True,success,none,True,True,True,15.376160606376189,0.37616060637618887,4.205579483625702,4.22749808922622,4.176195115971701,0.4114378270710972,1.7182446439403254,1.7182446439403254,4.176195115971701,0.4114378270710972,28.812625602423307,0.19075137452606325,6.320463763958003,6.900330148494475,3.8505281860820917,4.092827515528058,0.24229932944596655,15.737387735781944,10.272743866254249,1.6021205520594957,0.0,0.14494323334491455,1.1587375689467598,1.6863404984445498,measured,0.9422752097203605,0.0729713451071757,-0.0014566195469451204,1.067702640490035,True,selected_w3_wrapper,0.0018234888343419177,0.0449432333449144,0.04306756324379432,0.013659501555450149,-0.1783417056588148,2.356212060712738,-2.2673876290836024,1.7987282098573942,True,target_015|favourable|U1_single_fan|W1|dp1,covered_by_existing_envelope,updraft_assisted_commandable
w3_s003_01,bank_yaw_energy_retaining_015_favourable_U1_single_fan_W1_dp1,target_steering,bank_yaw_energy_retaining,15.0,U1_single_fan,W1,favourable,20,20260526,evaluated,False,target_miss,turn_authority_limited,True,True,False,10.783150188882615,4.216849811117385,4.297831706966957,4.310271729953455,4.293556488295682,-0.06371702124650547,0.5308147363359842,0.5308147363359842,4.293556488295682,0.0,42.66658196546509,0.05625324302830906,6.604811835303864,6.835978784457775,4.148545232879249,4.242711237194989,0.09416600431574018,12.844231588415527,7.799415292719,1.4828959707476423,0.0,0.10063042996439098,1.3425577724652595,1.6234021116176809,measured,0.9245781943632136,0.08150333670892601,-0.02024104375330786,0.9843001613443569,True,selected_w3_wrapper,0.00508354583177907,0.0006304299643909578,-0.0022503212641511727,0.07453723426044986,0.1795237055422474,-2.128189338435339,0.8342573394815567,-2.6371789424893732,True,target_015|favourable|U1_single_fan|W1|dp1,covered_by_existing_envelope,updraft_assisted_commandable
w3_s003_01,bank_yaw_energy_retaining_015_favourable_U1_single_fan_W1_dp1,target_steering,bank_yaw_energy_retaining,15.0,U1_single_fan,W1,favourable,21,20260526,evaluated,False,target_miss,turn_authority_limited,True,True,False,12.385374265027234,2.6146257349727655,4.2753043811126386,4.310885386321177,4.255214019337449,0.3578744898721884,1.5228325464673738,1.5228325464673738,4.255214019337449,0.3578744898721884,60.502621590694254,0.1684342757690206,6.565629653816336,6.750887463836626,4.084225725079184,4.404678188329926,0.32045246325074217,14.617420395593163,8.551413419911388,1.424540068042222,0.0,0.07033106843079229,1.3369409841486601,1.4181801984889573,measured,1.0553336374732907,0.0011627225188125118,-0.08418258898283498,1.0185807499289423,True,selected_w3_wrapper,0.018364758742523274,-0.029668931569207732,-0.07528703265270492,-0.013302270820229986,0.2139779028193491,-0.45094370859812827,2.5538063173505883,2.4626379040784663,True,target_015|favourable|U1_single_fan|W1|dp1,covered_by_existing_envelope,updraft_assisted_commandable
w3_s003_01,bank_yaw_energy_retaining_015_favourable_U1_single_fan_W1_dp1,target_steering,bank_yaw_energy_retaining,15.0,U1_single_fan,W1,favourable,22,20260526,evaluated,True,success,none,True,True,True,14.08023206244772,0.9197679375522796,4.20747714937193,4.228002215126516,4.195086261468568,0.23006872976095938,0.965477781935848,0.965477781935848,4.195086261468568,0.23006872976095938,26.165392576681167,0.10949928721302253,6.352357995157736,6.861177017618471,3.8272033755774624,4.042692094947224,0.21548871936976166,15.06653833333217,9.57482216420691,1.5330168586192132,0.0,0.16032957461556552,1.138974971045041,1.731466026605226,measured,1.0453722205657516,-0.023510467821041825,0.022646609695569725,0.997209025525036,True,selected_w3_wrapper,0.012552389273764801,0.06032957461556532,-0.09890203291115385,-0.03146602660522611,-0.14460121858397035,2.178340433604806,-1.765172560612506,-0.030248051647681518,True,target_015|favourable|U1_single_fan|W1|dp1,covered_by_existing_envelope,updraft_assisted_commandable
w3_s003_01,bank_yaw_energy_retaining_015_favourable_U1_single_fan_W1_dp1,target_steering,bank_yaw_energy_retaining,15.0,U1_single_fan,W1,favourable,23,20260526,evaluated,True,success,none,True,True,True,13.08223241855884,1.9177675814411597,4.345284841177665,4.367259791540309,4.331623110483698,0.2624329506383787,1.1367606339376286,1.1367606339376286,4.331623110483698,0.2624329506383787,63.594278043150375,0.12170764010591105,6.632999119557808,6.960789494771297,4.009365041553623,4.275763000451848,0.26639795889822526,16.310580856113546,10.19797438104722,1.5278798693823668,0.0,0.06811340963010193,1.1902729927572353,1.6894992697301146,measured,1.0055210109169366,0.07250426411694716,-0.0035498975778521374,1.082104762139335,True,selected_w3_wrapper,0.017293295246036535,-0.03188659036989808,-0.04374300241129323,-0.07200036561370604,0.19032056695514293,0.5318051105736039,0.41765338536297847,0.7818951455439596,True,target_015|favourable|U1_single_fan|W1|dp1,covered_by_existing_envelope,updraft_assisted_commandable
w3_s003_01,bank_yaw_energy_retaining_015_favourable_U1_single_fan_W1_dp1,target_steering,bank_yaw_energy_retaining,15.0,U1_single_fan,W1,favourable,24,20260526,evaluated,False,target_miss,turn_authority_limited,True,True,False,8.977666244266013,6.022333755733987,4.105527138890343,4.116859430598466,4.10126029539035,-0.10133449689761287,0.5724631535772173,0.5724631535772173,4.10126029539035,0.0,1885.2129997075472,0.06362976202350622,6.323241402971305,6.482546208411095,4.009467551531428,4.100756643942747,0.09128909241131833,11.683353629063472,6.316793405536164,1.351847464960882,0.0,0.0021754890805583127,1.4030964488462376,1.5411090718668892,measured,0.91851533355639,0.03581410874268237,0.012137254178699514,0.9668347261650756,True,selected_w3_wrapper,0.01433822301179117,-0.09782451091944178,-0.006337020535357812,0.0757140364643604,-0.029741584324790238,-2.9805138494101975,2.7262164382152143,-2.6306518338887956,True,target_015|favourable|U1_single_fan|W1|dp1,covered_by_existing_envelope,updraft_assisted_commandable
w3_s003_02,glide_none_favourable_U4_four_fan_W2_dp1,glide_transit,glide,,U4_four_fan,W2,favourable,0,20260526,evaluated,True,success,none,True,True,True,1.201108050280012,0.0,3.195602007768219,3.2021717966747723,3.1953337178336394,0.029234092974620207,0.09341268299208746,0.15976668589168197,3.1953337178336394,0.029234092974620207,31.953337178336366,0.01328822407937282,6.21711873787266,6.21711873787266,3.953414882772681,3.8895559504346906,-0.06385893233799056,2.476916689117286,0.4064482042323274,0.6466544094783242,0.0,0.10000000000000009,1.3716270563641553,1.5805034481793432,measured,1.0,0.0,0.0,1.0,True,selected_w3_wrapper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,target_none|favourable|U4_four_fan|W2|dp1,covered_by_existing_envelope,updraft_assisted_commandable
