event_id,surface_index,surface_name,command_before_norm_1,command_before_norm_2,command_before_norm_3,command_before_norm_4,command_after_norm_1,command_after_norm_2,command_after_norm_3,command_after_norm_4,scheduled_start_s,scheduled_end_s,random_seed,repetition_index,step_kind,step_label,latency_method
42,4,Elevator,0,0,0,0.7,0,0,0,0,32.8839691,33.4839691,2,3,return_to_neutral,latency_bang_bang_Elevator_return_to_neutral_-0.700,bang_bang_measured_response_fraction
43,4,Elevator,0,0,0,0,0,0,0,-0.7,33.4839691,34.0839691,2,3,step_to_command,latency_bang_bang_Elevator_step_to_command_-0.700,bang_bang_measured_response_fraction
44,4,Elevator,0,0,0,-0.7,0,0,0,0,34.0839691,34.6839691,2,3,return_to_neutral,latency_bang_bang_Elevator_return_to_neutral_+0.700,bang_bang_measured_response_fraction
45,3,Rudder,0,0,0,0,0,0,0.7,0,34.6839691,35.2839691,2,3,step_to_command,latency_bang_bang_Rudder_step_to_command_+0.700,bang_bang_measured_response_fraction
46,3,Rudder,0,0,0.7,0,0,0,0,0,35.2839691,35.8839691,2,3,return_to_neutral,latency_bang_bang_Rudder_return_to_neutral_-0.700,bang_bang_measured_response_fraction
47,3,Rudder,0,0,0,0,0,0,-0.7,0,35.8839691,36.4839691,2,3,step_to_command,latency_bang_bang_Rudder_step_to_command_-0.700,bang_bang_measured_response_fraction
48,3,Rudder,0,0,-0.7,0,0,0,0,0,36.4839691,37.0839691,2,3,return_to_neutral,latency_bang_bang_Rudder_return_to_neutral_+0.700,bang_bang_measured_response_fraction
49,1,Aileron_L,0,0,0,0,-0.7,0,0,0,37.0839691,37.6839691,2,4,step_to_command,latency_bang_bang_Aileron_L_step_to_command_-0.700,bang_bang_measured_response_fraction
50,1,Aileron_L,-0.7,0,0,0,0,0,0,0,37.6839691,38.2839691,2,4,return_to_neutral,latency_bang_bang_Aileron_L_return_to_neutral_+0.700,bang_bang_measured_response_fraction
51,1,Aileron_L,0,0,0,0,0.7,0,0,0,38.2839691,38.8839691000001,2,4,step_to_command,latency_bang_bang_Aileron_L_step_to_command_+0.700,bang_bang_measured_response_fraction
52,1,Aileron_L,0.7,0,0,0,0,0,0,0,38.8839691000001,39.4839691000001,2,4,return_to_neutral,latency_bang_bang_Aileron_L_return_to_neutral_-0.700,bang_bang_measured_response_fraction
53,3,Rudder,0,0,0,0,0,0,-0.7,0,39.4839691000001,40.0839691000001,2,4,step_to_command,latency_bang_bang_Rudder_step_to_command_-0.700,bang_bang_measured_response_fraction
54,3,Rudder,0,0,-0.7,0,0,0,0,0,40.0839691000001,40.6839691000001,2,4,return_to_neutral,latency_bang_bang_Rudder_return_to_neutral_+0.700,bang_bang_measured_response_fraction
55,3,Rudder,0,0,0,0,0,0,0.7,0,40.6839691000001,41.2839691000001,2,4,step_to_command,latency_bang_bang_Rudder_step_to_command_+0.700,bang_bang_measured_response_fraction
56,3,Rudder,0,0,0.7,0,0,0,0,0,41.2839691000001,41.8839691000001,2,4,return_to_neutral,latency_bang_bang_Rudder_return_to_neutral_-0.700,bang_bang_measured_response_fraction
57,2,Aileron_R,0,0,0,0,0,-0.7,0,0,41.8839691000001,42.4839691000001,2,4,step_to_command,latency_bang_bang_Aileron_R_step_to_command_-0.700,bang_bang_measured_response_fraction
58,2,Aileron_R,0,-0.7,0,0,0,0,0,0,42.4839691000001,43.0839691000001,2,4,return_to_neutral,latency_bang_bang_Aileron_R_return_to_neutral_+0.700,bang_bang_measured_response_fraction
59,2,Aileron_R,0,0,0,0,0,0.7,0,0,43.0839691000001,43.6839691000001,2,4,step_to_command,latency_bang_bang_Aileron_R_step_to_command_+0.700,bang_bang_measured_response_fraction
60,2,Aileron_R,0,0.7,0,0,0,0,0,0,43.6839691000001,44.2839691000001,2,4,return_to_neutral,latency_bang_bang_Aileron_R_return_to_neutral_-0.700,bang_bang_measured_response_fraction
61,4,Elevator,0,0,0,0,0,0,0,-0.7,44.2839691000001,44.8839691000001,2,4,step_to_command,latency_bang_bang_Elevator_step_to_command_-0.700,bang_bang_measured_response_fraction
62,4,Elevator,0,0,0,-0.7,0,0,0,0,44.8839691000001,45.4839691000001,2,4,return_to_neutral,latency_bang_bang_Elevator_return_to_neutral_+0.700,bang_bang_measured_response_fraction
63,4,Elevator,0,0,0,0,0,0,0,0.7,45.4839691000001,46.0839691000001,2,4,step_to_command,latency_bang_bang_Elevator_step_to_command_+0.700,bang_bang_measured_response_fraction
64,4,Elevator,0,0,0,0.7,0,0,0,0,46.0839691000001,46.6839691000001,2,4,return_to_neutral,latency_bang_bang_Elevator_return_to_neutral_-0.700,bang_bang_measured_response_fraction
65,4,Elevator,0,0,0,0,0,0,0,0.7,46.6839691000001,47.2839691000001,2,5,step_to_command,latency_bang_bang_Elevator_step_to_command_+0.700,bang_bang_measured_response_fraction
66,4,Elevator,0,0,0,0.7,0,0,0,0,47.2839691000001,47.8839691000001,2,5,return_to_neutral,latency_bang_bang_Elevator_return_to_neutral_-0.700,bang_bang_measured_response_fraction
67,4,Elevator,0,0,0,0,0,0,0,-0.7,47.8839691000001,48.4839691000001,2,5,step_to_command,latency_bang_bang_Elevator_step_to_command_-0.700,bang_bang_measured_response_fraction
68,4,Elevator,0,0,0,-0.7,0,0,0,0,48.4839691000001,49.0839691000001,2,5,return_to_neutral,latency_bang_bang_Elevator_return_to_neutral_+0.700,bang_bang_measured_response_fraction
69,2,Aileron_R,0,0,0,0,0,0.7,0,0,49.0839691000001,49.6839691000001,2,5,step_to_command,latency_bang_bang_Aileron_R_step_to_command_+0.700,bang_bang_measured_response_fraction
70,2,Aileron_R,0,0.7,0,0,0,0,0,0,49.6839691000001,50.2839691000001,2,5,return_to_neutral,latency_bang_bang_Aileron_R_return_to_neutral_-0.700,bang_bang_measured_response_fraction
71,2,Aileron_R,0,0,0,0,0,-0.7,0,0,50.2839691000001,50.8839691000001,2,5,step_to_command,latency_bang_bang_Aileron_R_step_to_command_-0.700,bang_bang_measured_response_fraction
72,2,Aileron_R,0,-0.7,0,0,0,0,0,0,50.8839691000001,51.4839691000001,2,5,return_to_neutral,latency_bang_bang_Aileron_R_return_to_neutral_+0.700,bang_bang_measured_response_fraction
73,3,Rudder,0,0,0,0,0,0,0.7,0,51.4839691000001,52.0839691000001,2,5,step_to_command,latency_bang_bang_Rudder_step_to_command_+0.700,bang_bang_measured_response_fraction
74,3,Rudder,0,0,0.7,0,0,0,0,0,52.0839691000001,52.6839691000001,2,5,return_to_neutral,latency_bang_bang_Rudder_return_to_neutral_-0.700,bang_bang_measured_response_fraction
75,3,Rudder,0,0,0,0,0,0,-0.7,0,52.6839691000001,53.2839691000001,2,5,step_to_command,latency_bang_bang_Rudder_step_to_command_-0.700,bang_bang_measured_response_fraction
76,3,Rudder,0,0,-0.7,0,0,0,0,0,53.2839691000001,53.8839691000001,2,5,return_to_neutral,latency_bang_bang_Rudder_return_to_neutral_+0.700,bang_bang_measured_response_fraction
77,1,Aileron_L,0,0,0,0,0.7,0,0,0,53.8839691000001,54.4839691000001,2,5,step_to_command,latency_bang_bang_Aileron_L_step_to_command_+0.700,bang_bang_measured_response_fraction
78,1,Aileron_L,0.7,0,0,0,0,0,0,0,54.4839691000001,55.0839691000001,2,5,return_to_neutral,latency_bang_bang_Aileron_L_return_to_neutral_-0.700,bang_bang_measured_response_fraction
79,1,Aileron_L,0,0,0,0,-0.7,0,0,0,55.0839691000001,55.6839691000001,2,5,step_to_command,latency_bang_bang_Aileron_L_step_to_command_-0.700,bang_bang_measured_response_fraction
80,1,Aileron_L,-0.7,0,0,0,0,0,0,0,55.6839691000001,56.2839691000001,2,5,return_to_neutral,latency_bang_bang_Aileron_L_return_to_neutral_+0.700,bang_bang_measured_response_fraction
81,2,Aileron_R,0,0,0,0,0,-0.7,0,0,56.2839691000001,56.8839691000001,2,6,step_to_command,latency_bang_bang_Aileron_R_step_to_command_-0.700,bang_bang_measured_response_fraction
82,2,Aileron_R,0,-0.7,0,0,0,0,0,0,56.8839691000001,57.4839691000001,2,6,return_to_neutral,latency_bang_bang_Aileron_R_return_to_neutral_+0.700,bang_bang_measured_response_fraction
83,2,Aileron_R,0,0,0,0,0,0.7,0,0,57.4839691000001,58.0839691000001,2,6,step_to_command,latency_bang_bang_Aileron_R_step_to_command_+0.700,bang_bang_measured_response_fraction
84,2,Aileron_R,0,0.7,0,0,0,0,0,0,58.0839691000001,58.6839691000001,2,6,return_to_neutral,latency_bang_bang_Aileron_R_return_to_neutral_-0.700,bang_bang_measured_response_fraction
85,4,Elevator,0,0,0,0,0,0,0,-0.7,58.6839691000001,59.2839691000001,2,6,step_to_command,latency_bang_bang_Elevator_step_to_command_-0.700,bang_bang_measured_response_fraction
86,4,Elevator,0,0,0,-0.7,0,0,0,0,59.2839691000001,59.8839691000001,2,6,return_to_neutral,latency_bang_bang_Elevator_return_to_neutral_+0.700,bang_bang_measured_response_fraction
87,4,Elevator,0,0,0,0,0,0,0,0.7,59.8839691000001,60.4839691000001,2,6,step_to_command,latency_bang_bang_Elevator_step_to_command_+0.700,bang_bang_measured_response_fraction
88,4,Elevator,0,0,0,0.7,0,0,0,0,60.4839691000001,61.0839691000001,2,6,return_to_neutral,latency_bang_bang_Elevator_return_to_neutral_-0.700,bang_bang_measured_response_fraction
89,3,Rudder,0,0,0,0,0,0,-0.7,0,61.0839691000001,61.6839691000001,2,6,step_to_command,latency_bang_bang_Rudder_step_to_command_-0.700,bang_bang_measured_response_fraction
90,3,Rudder,0,0,-0.7,0,0,0,0,0,61.6839691000001,62.2839691000001,2,6,return_to_neutral,latency_bang_bang_Rudder_return_to_neutral_+0.700,bang_bang_measured_response_fraction
91,3,Rudder,0,0,0,0,0,0,0.7,0,62.2839691000001,62.8839691000001,2,6,step_to_command,latency_bang_bang_Rudder_step_to_command_+0.700,bang_bang_measured_response_fraction
92,3,Rudder,0,0,0.7,0,0,0,0,0,62.8839691000001,63.4839691000001,2,6,return_to_neutral,latency_bang_bang_Rudder_return_to_neutral_-0.700,bang_bang_measured_response_fraction
93,1,Aileron_L,0,0,0,0,-0.7,0,0,0,63.4839691000001,64.0839691000001,2,6,step_to_command,latency_bang_bang_Aileron_L_step_to_command_-0.700,bang_bang_measured_response_fraction
94,1,Aileron_L,-0.7,0,0,0,0,0,0,0,64.0839691000001,64.6839691000001,2,6,return_to_neutral,latency_bang_bang_Aileron_L_return_to_neutral_+0.700,bang_bang_measured_response_fraction
95,1,Aileron_L,0,0,0,0,0.7,0,0,0,64.6839691000001,65.2839691000001,2,6,step_to_command,latency_bang_bang_Aileron_L_step_to_command_+0.700,bang_bang_measured_response_fraction
96,1,Aileron_L,0.7,0,0,0,0,0,0,0,65.2839691000001,65.8839691000001,2,6,return_to_neutral,latency_bang_bang_Aileron_L_return_to_neutral_-0.700,bang_bang_measured_response_fraction
97,4,Elevator,0,0,0,0,0,0,0,0.7,65.8839691000001,66.4839691000001,2,7,step_to_command,latency_bang_bang_Elevator_step_to_command_+0.700,bang_bang_measured_response_fraction
98,4,Elevator,0,0,0,0.7,0,0,0,0,66.4839691000001,67.0839691000001,2,7,return_to_neutral,latency_bang_bang_Elevator_return_to_neutral_-0.700,bang_bang_measured_response_fraction
99,4,Elevator,0,0,0,0,0,0,0,-0.7,67.0839691000001,67.6839691000001,2,7,step_to_command,latency_bang_bang_Elevator_step_to_command_-0.700,bang_bang_measured_response_fraction
100,4,Elevator,0,0,0,-0.7,0,0,0,0,67.6839691000001,68.2839691000001,2,7,return_to_neutral,latency_bang_bang_Elevator_return_to_neutral_+0.700,bang_bang_measured_response_fraction
101,1,Aileron_L,0,0,0,0,0.7,0,0,0,68.2839691000001,68.8839691000001,2,7,step_to_command,latency_bang_bang_Aileron_L_step_to_command_+0.700,bang_bang_measured_response_fraction
102,1,Aileron_L,0.7,0,0,0,0,0,0,0,68.8839691000001,69.4839691000001,2,7,return_to_neutral,latency_bang_bang_Aileron_L_return_to_neutral_-0.700,bang_bang_measured_response_fraction
103,1,Aileron_L,0,0,0,0,-0.7,0,0,0,69.4839691000001,70.0839691,2,7,step_to_command,latency_bang_bang_Aileron_L_step_to_command_-0.700,bang_bang_measured_response_fraction
104,1,Aileron_L,-0.7,0,0,0,0,0,0,0,70.0839691,70.6839691,2,7,return_to_neutral,latency_bang_bang_Aileron_L_return_to_neutral_+0.700,bang_bang_measured_response_fraction
105,3,Rudder,0,0,0,0,0,0,0.7,0,70.6839691,71.2839691,2,7,step_to_command,latency_bang_bang_Rudder_step_to_command_+0.700,bang_bang_measured_response_fraction
106,3,Rudder,0,0,0.7,0,0,0,0,0,71.2839691,71.8839691,2,7,return_to_neutral,latency_bang_bang_Rudder_return_to_neutral_-0.700,bang_bang_measured_response_fraction
107,3,Rudder,0,0,0,0,0,0,-0.7,0,71.8839691,72.4839691,2,7,step_to_command,latency_bang_bang_Rudder_step_to_command_-0.700,bang_bang_measured_response_fraction
108,3,Rudder,0,0,-0.7,0,0,0,0,0,72.4839691,73.0839691,2,7,return_to_neutral,latency_bang_bang_Rudder_return_to_neutral_+0.700,bang_bang_measured_response_fraction
109,2,Aileron_R,0,0,0,0,0,0.7,0,0,73.0839691,73.6839691,2,7,step_to_command,latency_bang_bang_Aileron_R_step_to_command_+0.700,bang_bang_measured_response_fraction
110,2,Aileron_R,0,0.7,0,0,0,0,0,0,73.6839691,74.2839691,2,7,return_to_neutral,latency_bang_bang_Aileron_R_return_to_neutral_-0.700,bang_bang_measured_response_fraction
111,2,Aileron_R,0,0,0,0,0,-0.7,0,0,74.2839691,74.8839691,2,7,step_to_command,latency_bang_bang_Aileron_R_step_to_command_-0.700,bang_bang_measured_response_fraction
112,2,Aileron_R,0,-0.7,0,0,0,0,0,0,74.8839691,75.4839691,2,7,return_to_neutral,latency_bang_bang_Aileron_R_return_to_neutral_+0.700,bang_bang_measured_response_fraction
113,4,Elevator,0,0,0,0,0,0,0,-0.7,75.4839691,76.0839691,2,8,step_to_command,latency_bang_bang_Elevator_step_to_command_-0.700,bang_bang_measured_response_fraction
114,4,Elevator,0,0,0,-0.7,0,0,0,0,76.0839691,76.6839691,2,8,return_to_neutral,latency_bang_bang_Elevator_return_to_neutral_+0.700,bang_bang_measured_response_fraction
115,4,Elevator,0,0,0,0,0,0,0,0.7,76.6839691,77.2839691,2,8,step_to_command,latency_bang_bang_Elevator_step_to_command_+0.700,bang_bang_measured_response_fraction
116,4,Elevator,0,0,0,0.7,0,0,0,0,77.2839691,77.8839691,2,8,return_to_neutral,latency_bang_bang_Elevator_return_to_neutral_-0.700,bang_bang_measured_response_fraction
117,1,Aileron_L,0,0,0,0,-0.7,0,0,0,77.8839691,78.4839691,2,8,step_to_command,latency_bang_bang_Aileron_L_step_to_command_-0.700,bang_bang_measured_response_fraction
118,1,Aileron_L,-0.7,0,0,0,0,0,0,0,78.4839691,79.0839691,2,8,return_to_neutral,latency_bang_bang_Aileron_L_return_to_neutral_+0.700,bang_bang_measured_response_fraction
119,1,Aileron_L,0,0,0,0,0.7,0,0,0,79.0839691,79.6839691,2,8,step_to_command,latency_bang_bang_Aileron_L_step_to_command_+0.700,bang_bang_measured_response_fraction
120,1,Aileron_L,0.7,0,0,0,0,0,0,0,79.6839691,80.2839691,2,8,return_to_neutral,latency_bang_bang_Aileron_L_return_to_neutral_-0.700,bang_bang_measured_response_fraction
121,2,Aileron_R,0,0,0,0,0,-0.7,0,0,80.2839691,80.8839690999999,2,8,step_to_command,latency_bang_bang_Aileron_R_step_to_command_-0.700,bang_bang_measured_response_fraction
122,2,Aileron_R,0,-0.7,0,0,0,0,0,0,80.8839690999999,81.4839690999999,2,8,return_to_neutral,latency_bang_bang_Aileron_R_return_to_neutral_+0.700,bang_bang_measured_response_fraction
123,2,Aileron_R,0,0,0,0,0,0.7,0,0,81.4839690999999,82.0839690999999,2,8,step_to_command,latency_bang_bang_Aileron_R_step_to_command_+0.700,bang_bang_measured_response_fraction
124,2,Aileron_R,0,0.7,0,0,0,0,0,0,82.0839690999999,82.6839690999999,2,8,return_to_neutral,latency_bang_bang_Aileron_R_return_to_neutral_-0.700,bang_bang_measured_response_fraction
125,3,Rudder,0,0,0,0,0,0,-0.7,0,82.6839690999999,83.2839690999999,2,8,step_to_command,latency_bang_bang_Rudder_step_to_command_-0.700,bang_bang_measured_response_fraction
126,3,Rudder,0,0,-0.7,0,0,0,0,0,83.2839690999999,83.8839690999999,2,8,return_to_neutral,latency_bang_bang_Rudder_return_to_neutral_+0.700,bang_bang_measured_response_fraction
127,3,Rudder,0,0,0,0,0,0,0.7,0,83.8839690999999,84.4839690999999,2,8,step_to_command,latency_bang_bang_Rudder_step_to_command_+0.700,bang_bang_measured_response_fraction
128,3,Rudder,0,0,0.7,0,0,0,0,0,84.4839690999999,85.0839690999999,2,8,return_to_neutral,latency_bang_bang_Rudder_return_to_neutral_-0.700,bang_bang_measured_response_fraction
129,4,Elevator,0,0,0,0,0,0,0,0.7,85.0839690999999,85.6839690999999,2,9,step_to_command,latency_bang_bang_Elevator_step_to_command_+0.700,bang_bang_measured_response_fraction
130,4,Elevator,0,0,0,0.7,0,0,0,0,85.6839690999999,86.2839690999999,2,9,return_to_neutral,latency_bang_bang_Elevator_return_to_neutral_-0.700,bang_bang_measured_response_fraction
131,4,Elevator,0,0,0,0,0,0,0,-0.7,86.2839690999999,86.8839690999999,2,9,step_to_command,latency_bang_bang_Elevator_step_to_command_-0.700,bang_bang_measured_response_fraction
132,4,Elevator,0,0,0,-0.7,0,0,0,0,86.8839690999999,87.4839690999999,2,9,return_to_neutral,latency_bang_bang_Elevator_return_to_neutral_+0.700,bang_bang_measured_response_fraction
133,2,Aileron_R,0,0,0,0,0,0.7,0,0,87.4839690999999,88.0839690999999,2,9,step_to_command,latency_bang_bang_Aileron_R_step_to_command_+0.700,bang_bang_measured_response_fraction
134,2,Aileron_R,0,0.7,0,0,0,0,0,0,88.0839690999999,88.6839690999999,2,9,return_to_neutral,latency_bang_bang_Aileron_R_return_to_neutral_-0.700,bang_bang_measured_response_fraction
135,2,Aileron_R,0,0,0,0,0,-0.7,0,0,88.6839690999999,89.2839690999999,2,9,step_to_command,latency_bang_bang_Aileron_R_step_to_command_-0.700,bang_bang_measured_response_fraction
136,2,Aileron_R,0,-0.7,0,0,0,0,0,0,89.2839690999999,89.8839690999999,2,9,return_to_neutral,latency_bang_bang_Aileron_R_return_to_neutral_+0.700,bang_bang_measured_response_fraction
137,3,Rudder,0,0,0,0,0,0,0.7,0,89.8839690999999,90.4839690999999,2,9,step_to_command,latency_bang_bang_Rudder_step_to_command_+0.700,bang_bang_measured_response_fraction
138,3,Rudder,0,0,0.7,0,0,0,0,0,90.4839690999999,91.0839690999998,2,9,return_to_neutral,latency_bang_bang_Rudder_return_to_neutral_-0.700,bang_bang_measured_response_fraction
139,3,Rudder,0,0,0,0,0,0,-0.7,0,91.0839690999998,91.6839690999998,2,9,step_to_command,latency_bang_bang_Rudder_step_to_command_-0.700,bang_bang_measured_response_fraction
140,3,Rudder,0,0,-0.7,0,0,0,0,0,91.6839690999998,92.2839690999998,2,9,return_to_neutral,latency_bang_bang_Rudder_return_to_neutral_+0.700,bang_bang_measured_response_fraction
141,1,Aileron_L,0,0,0,0,0.7,0,0,0,92.2839690999998,92.8839690999998,2,9,step_to_command,latency_bang_bang_Aileron_L_step_to_command_+0.700,bang_bang_measured_response_fraction
142,1,Aileron_L,0.7,0,0,0,0,0,0,0,92.8839690999998,93.4839690999998,2,9,return_to_neutral,latency_bang_bang_Aileron_L_return_to_neutral_-0.700,bang_bang_measured_response_fraction
143,1,Aileron_L,0,0,0,0,-0.7,0,0,0,93.4839690999998,94.0839690999998,2,9,step_to_command,latency_bang_bang_Aileron_L_step_to_command_-0.700,bang_bang_measured_response_fraction
