compact_library_id,library_size_case_id,library_size_human_label,primitive_variant_id,transition_object_id,primitive_id,entry_role,transition_entry_class,controller_id,finite_horizon_s,controller_input_slots_per_primitive,controller_input_update_period_s,primitive_timing_contract_version,primitive_timing_contract_status,transition_success_probability,transition_chain_compatible_rate,transition_exit_classes_seen,transition_pairs_seen,continuation_probability,terminal_useful_probability,hard_failure_risk,expected_energy_residual_m,expected_updraft_gain_proxy_m,expected_lift_dwell_time_s,minimum_wall_margin_min_m,floor_margin_min_m,ceiling_margin_min_m,saturation_fraction_mean,known_failure_boundaries,environment_coverage,runtime_context_conditioning_required,runtime_context_conditioning_version,runtime_context_conditioning_policy,context_conditioning_keys,sample_count,margin_class,prediction_source,claim_status
v53lib_heavy_cluster_eb96f98d4f9e,heavy_cluster,heavy clustering and merging,primvar_lift_dwell_arc_transition_object_b0d4f996f0c1,primvar_lift_dwell_arc_transition_object_b0d4f996f0c1__entry_boundary_near,lift_dwell_arc,transition_object,boundary_near,lqrta_lift_dwell_arc_4ee8ec195384,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.68125,0.68125,boundary_near;inflight_stable;recoverable_degraded;safe_terminal,boundary_near->boundary_near;boundary_near->inflight_stable;boundary_near->recoverable_degraded;boundary_near->safe_terminal,0.68125,0.55,0.0,-0.0314733583951014,0.0,0.027125,-0.0707108296728789,0.5086797191648238,0.7971669948028199,0.105,boundary_near_route_usable_low_hard_failure,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,160,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_heavy_cluster_3432f2d222c0,heavy_cluster,heavy clustering and merging,primvar_lift_dwell_arc_transition_object_0116a1b29b3a,primvar_lift_dwell_arc_transition_object_0116a1b29b3a__entry_inflight_stable,lift_dwell_arc,transition_object,inflight_stable,lqrta_lift_dwell_arc_b50bd602949f,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.8125,0.8125,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,0.8125,0.0,0.0,-0.002513761871925,0.0,0.0635,0.2089311091410879,0.6119075062555205,0.8842146748463726,0.2487499999999999,inflight_stable_high_probability_transition_survivor,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,160,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_heavy_cluster_162c8c995e67,heavy_cluster,heavy clustering and merging,primvar_lift_dwell_arc_transition_object_5d3b08e175f9,primvar_lift_dwell_arc_transition_object_5d3b08e175f9__entry_launch_gate,lift_dwell_arc,transition_object,launch_gate,lqrta_lift_dwell_arc_38250830c5a3,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,1.0,inflight_stable;post_launch_degraded,launch_gate->inflight_stable;launch_gate->post_launch_degraded,1.0,0.0,0.0,-0.0021401572352933,0.0,0.00775,0.0042965023720533,0.8828896302376595,1.6650925720599388,0.3224999999999999,launch_gate_route_usable_nonzero_handoff_low_hard_failure,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,160,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_heavy_cluster_6d6fefd867bf,heavy_cluster,heavy clustering and merging,primvar_lift_dwell_arc_transition_object_23d53539f2cb,primvar_lift_dwell_arc_transition_object_23d53539f2cb__entry_launch_gate,lift_dwell_arc,transition_object,launch_gate,lqrta_lift_dwell_arc_cef4bb93f3bb,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,1.0,inflight_stable;post_launch_degraded,launch_gate->inflight_stable;launch_gate->post_launch_degraded,1.0,0.0,0.0,-0.0017118967471692,0.0,0.00875,0.0042965023720533,0.8823888417219782,1.6636565954614375,1.14125,launch_gate_route_usable_nonzero_handoff_low_hard_failure,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,160,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_heavy_cluster_1db08d503178,heavy_cluster,heavy clustering and merging,primvar_lift_dwell_arc_transition_object_f3b08598d720,primvar_lift_dwell_arc_transition_object_f3b08598d720__entry_recoverable_degraded,lift_dwell_arc,transition_object,recoverable_degraded,lqrta_lift_dwell_arc_5754eff3d410,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.3125,0.3125,boundary_near;inflight_stable;recoverable_degraded,recoverable_degraded->boundary_near;recoverable_degraded->inflight_stable;recoverable_degraded->recoverable_degraded,0.3125,0.0,0.0,-0.0769422498486127,0.0,0.059375,0.4303668162036951,0.4675564510714388,0.7871842656921331,0.97625,recoverable_degraded_route_usable_nonzero_progress_low_hard_failure,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,160,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_heavy_cluster_e9f567bfa7a9,heavy_cluster,heavy clustering and merging,primvar_lift_entry_transition_object_e12c9b0e8fc8,primvar_lift_entry_transition_object_e12c9b0e8fc8__entry_boundary_near,lift_entry,transition_object,boundary_near,lqrta_lift_entry_67dd6a7b22d3,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.68125,0.68125,boundary_near;inflight_stable;recoverable_degraded;safe_terminal,boundary_near->boundary_near;boundary_near->inflight_stable;boundary_near->recoverable_degraded;boundary_near->safe_terminal,0.68125,0.55,0.0,-0.0312781748105548,0.0,0.026875,-0.0706565815312831,0.5082443352705115,0.7971669948028199,0.67875,boundary_near_route_usable_low_hard_failure,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,160,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_heavy_cluster_633216fa3412,heavy_cluster,heavy clustering and merging,primvar_lift_entry_transition_object_5bc3dcde0bb1,primvar_lift_entry_transition_object_5bc3dcde0bb1__entry_inflight_stable,lift_entry,transition_object,inflight_stable,lqrta_lift_entry_4ab5b71c5d1c,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.8125,0.8125,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,0.8125,0.0,0.0,-0.0033701724929872,0.0,0.0615,0.2088311399994289,0.6119075062555205,0.8814888087494723,0.44375,inflight_stable_high_probability_transition_survivor,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,160,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_heavy_cluster_ae3540a5e206,heavy_cluster,heavy clustering and merging,primvar_lift_entry_transition_object_559bf520c60c,primvar_lift_entry_transition_object_559bf520c60c__entry_launch_gate,lift_entry,transition_object,launch_gate,lqrta_lift_entry_ce9989de8860,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,1.0,inflight_stable;post_launch_degraded,launch_gate->inflight_stable;launch_gate->post_launch_degraded,1.0,0.0,0.0,-0.0013111915807286,0.0,0.00675,0.0042965023720533,0.8826627068163523,1.6136388501390182,0.77,launch_gate_route_usable_nonzero_handoff_low_hard_failure,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,160,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_heavy_cluster_e699f49c8a2f,heavy_cluster,heavy clustering and merging,primvar_lift_entry_transition_object_3adcb3f9aa3d,primvar_lift_entry_transition_object_3adcb3f9aa3d__entry_launch_gate,lift_entry,transition_object,launch_gate,lqrta_lift_entry_45077b1b82ab,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,1.0,inflight_stable;post_launch_degraded,launch_gate->inflight_stable;launch_gate->post_launch_degraded,1.0,0.0,0.0,-0.0008908990363824,0.0,0.008375,0.0042965023720533,0.8826063295129428,1.6650049946537655,1.13125,launch_gate_route_usable_nonzero_handoff_low_hard_failure,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,160,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_heavy_cluster_fb5d7d07d7a0,heavy_cluster,heavy clustering and merging,primvar_lift_entry_transition_object_a03c501d0f14,primvar_lift_entry_transition_object_a03c501d0f14__entry_recoverable_degraded,lift_entry,transition_object,recoverable_degraded,lqrta_lift_entry_bb70879b09af,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.325,0.325,boundary_near;inflight_stable;recoverable_degraded,recoverable_degraded->boundary_near;recoverable_degraded->inflight_stable;recoverable_degraded->recoverable_degraded,0.325,0.0,0.0,-0.0773848845280938,0.0,0.05925,0.4305218939984672,0.4680752261940372,0.7871842656921331,1.05,recoverable_degraded_route_usable_nonzero_progress_low_hard_failure,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,160,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_heavy_cluster_0cb1eb749326,heavy_cluster,heavy clustering and merging,primvar_mild_turn_left_transition_object_b5653677563b,primvar_mild_turn_left_transition_object_b5653677563b__entry_boundary_near,mild_turn_left,transition_object,boundary_near,lqrta_mild_turn_left_34c96e253216,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.68125,0.68125,boundary_near;inflight_stable;recoverable_degraded;safe_terminal,boundary_near->boundary_near;boundary_near->inflight_stable;boundary_near->recoverable_degraded;boundary_near->safe_terminal,0.68125,0.55,0.0,-0.0309861325509962,0.0,0.029,-0.0705905187208184,0.5082367093202732,0.7971669948028199,0.55375,boundary_near_route_usable_low_hard_failure,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,160,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_heavy_cluster_68f1d286353f,heavy_cluster,heavy clustering and merging,primvar_mild_turn_left_transition_object_9ecb129d1040,primvar_mild_turn_left_transition_object_9ecb129d1040__entry_inflight_stable,mild_turn_left,transition_object,inflight_stable,lqrta_mild_turn_left_bf2c4d5f5332,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.825,0.825,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,0.825,0.0,0.0,-0.0027179296291353,0.0,0.06275,0.2082347060031963,0.6119075062555205,0.8850539627077305,0.0587499999999999,inflight_stable_high_probability_transition_survivor,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,160,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_heavy_cluster_e52c96e26663,heavy_cluster,heavy clustering and merging,primvar_mild_turn_left_transition_object_178fe7611226,primvar_mild_turn_left_transition_object_178fe7611226__entry_launch_gate,mild_turn_left,transition_object,launch_gate,lqrta_mild_turn_left_9ee2ab3637a7,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,1.0,inflight_stable;post_launch_degraded,launch_gate->inflight_stable;launch_gate->post_launch_degraded,1.0,0.0,0.0,-0.0021278468444949,0.0,0.006875,0.0042965023720533,0.8828643566747841,1.6656253775044,0.24875,launch_gate_route_usable_nonzero_handoff_low_hard_failure,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,160,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_heavy_cluster_1cc9bfa402ee,heavy_cluster,heavy clustering and merging,primvar_mild_turn_left_transition_object_5ff70dac7833,primvar_mild_turn_left_transition_object_5ff70dac7833__entry_launch_gate,mild_turn_left,transition_object,launch_gate,lqrta_mild_turn_left_e64942730d34,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,1.0,inflight_stable;post_launch_degraded,launch_gate->inflight_stable;launch_gate->post_launch_degraded,1.0,0.0,0.0,-0.0026784670564195,0.0,0.00725,0.0042965023720533,0.881539148417153,1.6560349262095624,1.13625,launch_gate_route_usable_nonzero_handoff_low_hard_failure,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,160,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_heavy_cluster_aa1fe2e07ff3,heavy_cluster,heavy clustering and merging,primvar_mild_turn_left_transition_object_1153d46f8920,primvar_mild_turn_left_transition_object_1153d46f8920__entry_recoverable_degraded,mild_turn_left,transition_object,recoverable_degraded,lqrta_mild_turn_left_1956751dbd97,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.325,0.325,boundary_near;inflight_stable;recoverable_degraded,recoverable_degraded->boundary_near;recoverable_degraded->inflight_stable;recoverable_degraded->recoverable_degraded,0.325,0.0,0.0,-0.0770725828347716,0.0,0.059,0.4307575792253423,0.4681870907026692,0.7871842656921331,1.1287499999999997,recoverable_degraded_route_usable_nonzero_progress_low_hard_failure,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,160,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_heavy_cluster_2be22bfaa774,heavy_cluster,heavy clustering and merging,primvar_mild_turn_right_transition_object_737528be8474,primvar_mild_turn_right_transition_object_737528be8474__entry_boundary_near,mild_turn_right,transition_object,boundary_near,lqrta_mild_turn_right_33a6cf2308c8,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.68125,0.68125,boundary_near;inflight_stable;recoverable_degraded;safe_terminal,boundary_near->boundary_near;boundary_near->inflight_stable;boundary_near->recoverable_degraded;boundary_near->safe_terminal,0.68125,0.55,0.0,-0.0314030294363316,0.0,0.0275,-0.0703967476645397,0.5082995760211465,0.7971669948028199,0.18375,boundary_near_route_usable_low_hard_failure,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,160,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
