timestamp_utc,stage_id,check_id,passed,observed,required
2026-05-26T03:51:21.298848+00:00,R5,stage_status_not_diagnostic,True,complete,complete
2026-05-26T03:51:21.298848+00:00,R5,method_evidence_level_w01_dense,True,w01_dense_evidence_complete,w01_dense_evidence_complete
2026-05-26T03:51:21.298848+00:00,R5,w01_dense_evidence_complete_true,True,True,True
2026-05-26T03:51:21.298848+00:00,R5,actual_row_count_76800,True,76800,76800
2026-05-26T03:51:21.298848+00:00,R5,candidate_count_32,True,32,32
2026-05-26T03:51:21.298848+00:00,R5,paired_tests_per_candidate_100,True,100,100
2026-05-26T03:51:21.298848+00:00,R5,w2_w3_replay_only,True,True,True
2026-05-26T03:51:21.298848+00:00,R5,no_clustering_before_w2_w3,True,True,True
2026-05-26T03:51:21.298848+00:00,R5,selected_worker_count_8,True,8,8
2026-05-26T03:51:21.298848+00:00,R5,frozen_bundle_exists,True,03_Control/05_Results/lqr_contextual_v1_0/w01_dense/019/manifests/frozen_w01_controller_bundle.json,exists
2026-05-26T03:51:21.298848+00:00,R5,table_manifest_exists,True,03_Control/05_Results/lqr_contextual_v1_0/w01_dense/019/manifests/table_manifest.json,exists
2026-05-26T03:51:21.332371+00:00,R5,no_generated_file_above_100mb,True,4.557,<=100.0
2026-05-26T03:55:37.829167+00:00,R6,stage_status_w2_dense_survival_pass,True,w2_dense_survival_pass,w2_dense_survival_pass
2026-05-26T03:55:37.829167+00:00,R6,method_evidence_level_w2_dense,True,w2_dense_survival_pass,w2_dense_survival_pass
2026-05-26T03:55:37.829167+00:00,R6,w2_dense_survival_evidence_complete,True,True,True
2026-05-26T03:55:37.829167+00:00,R6,source_w01_dense_evidence_complete,True,True,True
2026-05-26T03:55:37.829167+00:00,R6,fixed_lqr_replay_only,True,True,True
2026-05-26T03:55:37.829167+00:00,R6,no_w2_retuning,True,False,False
2026-05-26T03:55:37.829167+00:00,R6,paired_tests_per_variant_100,True,100,100
2026-05-26T03:55:37.829167+00:00,R6,w2_survivors_available,True,256,>0
2026-05-26T03:55:37.864107+00:00,R6,no_generated_file_above_100mb,True,4.557,<=100.0
2026-05-26T03:56:48.380053+00:00,R7,w3_replay_complete,True,complete,complete
2026-05-26T03:56:48.380053+00:00,R7,w3_analysis_survivors_available,True,w3_survivors_available,w3_survivors_available
2026-05-26T03:56:48.380053+00:00,R7,method_evidence_level_w3_dense,True,w3_dense_survival_pass,w3_dense_survival_pass
2026-05-26T03:56:48.380053+00:00,R7,fixed_lqr_replay_only,True,True,True
2026-05-26T03:56:48.380053+00:00,R7,no_w3_retuning,True,False,False
2026-05-26T03:56:48.380053+00:00,R7,not_fixture_evidence,True,False,False
2026-05-26T03:56:48.380053+00:00,R7,w3_survivor_count_positive,True,256,>0
2026-05-26T03:56:48.387055+00:00,R7,no_generated_file_above_100mb,True,1.539,<=100.0
2026-05-26T03:56:48.895653+00:00,R8,post_w3_study_complete,True,complete,complete
2026-05-26T03:56:48.895653+00:00,R8,outcome_model_complete,True,complete,complete
2026-05-26T03:56:48.895653+00:00,R8,all_four_library_cases_present,True,"[""balanced_cluster"", ""heavy_cluster"", ""light_cluster"", ""no_cluster_no_merge""]","[""balanced_cluster"", ""heavy_cluster"", ""light_cluster"", ""no_cluster_no_merge""]"
2026-05-26T03:56:48.895653+00:00,R8,outcome_all_four_library_cases_present,True,"[""balanced_cluster"", ""heavy_cluster"", ""light_cluster"", ""no_cluster_no_merge""]","[""heavy_cluster"", ""balanced_cluster"", ""light_cluster"", ""no_cluster_no_merge""]"
2026-05-26T03:56:48.898193+00:00,R8,no_generated_file_above_100mb,True,0.786,<=100.0
2026-05-26T03:56:48.900168+00:00,R8,no_generated_file_above_100mb,True,0.182,<=100.0
2026-05-26T04:16:41.164697+00:00,R9,stage_status_complete,True,complete,complete
2026-05-26T04:16:41.164697+00:00,R9,not_dry_run_or_diagnostic,True,False,False
2026-05-26T04:16:41.164697+00:00,R9,pass_gate_true,False,False,True
2026-05-26T04:16:41.164697+00:00,R9,final_heldout_launch_count_exact,True,3360,3360
2026-05-26T04:16:41.164697+00:00,R9,history_launch_count_exact,True,88800,88800
2026-05-26T04:16:41.164697+00:00,R9,four_library_cases,True,"[""heavy_cluster"", ""balanced_cluster"", ""light_cluster"", ""no_cluster_no_merge""]","[""heavy_cluster"", ""balanced_cluster"", ""light_cluster"", ""no_cluster_no_merge""]"
2026-05-26T04:16:41.164697+00:00,R9,fourteen_policy_history_conditions,True,14,14
2026-05-26T04:16:41.679085+00:00,R9,no_generated_file_above_100mb,True,25.375,<=100.0
