figure_run_version,library_size_case_id,paired_start_condition_index,outer_case_index,environment_block_id,figure_path,final_policy_count,environment_instance_id,environment_mode,W_layer,fan_count,active_fan_count,fan_positions_m,fan_power_scales,active_fan_mask,updraft_width_scale,updraft_amplitude_scale,local_uncertainty_scale,fan_position_policy,scheduled_active_fan_count,environment_layout_seed,environment_active_fan_seed,environment_parameter_seed,updraft_context_status,updraft_max_m_s,updraft_grid_nx,updraft_grid_ny,updraft_grid_nz,updraft_iso_surface_count
r11_balanced_same_start_ladder_case_paths_v1,balanced_cluster,23,23,r11_l0_dry_air_fixed,03_Control/A_figures/R11_E01_balanced_paths/figures/r11_e01_bal_s23_l0.png,4,W0_dry_air_s22200963,dry_air,W0,0,0,[],[],,1.0,1.0,0.0,no_fan_positions,0,22200961,22200962,22200963,dry_air_no_updraft,0.0,,,,
r11_balanced_same_start_ladder_case_paths_v1,balanced_cluster,23,73,r11_l1_single_fan_fixed_nominal,03_Control/A_figures/R11_E01_balanced_paths/figures/r11_e01_bal_s23_l1.png,4,W2_annular_gp_single_s22203013,annular_gp_single,W2,1,1,"[[4.2, 2.4]]",[1.0],1,1.0,1.0,1.0,fixed_base_positions,,22203011,22203012,22203013,actual_case_seeded_3d_slices_and_isosurfaces,5.210560365052895,44.0,28.0,24.0,4.0
r11_balanced_same_start_ladder_case_paths_v1,balanced_cluster,23,123,r11_l2_four_fan_fixed_nominal,03_Control/A_figures/R11_E01_balanced_paths/figures/r11_e01_bal_s23_l2.png,4,W2_annular_gp_four_s22205063,annular_gp_four,W2,4,4,"[[3.0, 3.6], [5.4, 3.6], [3.0, 1.2], [5.4, 1.2]]","[1.0, 1.0, 1.0, 1.0]",1;1;1;1,1.0,1.0,1.0,fixed_base_positions,4,22205061,22205062,22205063,actual_case_seeded_3d_slices_and_isosurfaces,6.199576980206185,44.0,28.0,24.0,4.0
r11_balanced_same_start_ladder_case_paths_v1,balanced_cluster,23,173,r11_l3_fan_parameter_uncertainty,03_Control/A_figures/R11_E01_balanced_paths/figures/r11_e01_bal_s23_l3.png,4,W3_w3_randomised_four_s22207113,w3_randomised_four,W3,4,4,"[[3.0, 3.6], [5.4, 3.6], [3.0, 1.2], [5.4, 1.2]]","[1.0657914754381066, 0.9950727605371836, 0.917422490734907, 1.0178094820862953]",1;1;1;1,1.0464539337160546,1.0,1.2393650720474652,fixed_base_positions,4,22207111,22207112,22207113,actual_case_seeded_3d_slices_and_isosurfaces,5.558119576804142,44.0,28.0,24.0,4.0
r11_balanced_same_start_ladder_case_paths_v1,balanced_cluster,23,223,r11_l4_local_fan_position_uncertainty,03_Control/A_figures/R11_E01_balanced_paths/figures/r11_e01_bal_s23_l4.png,4,W3_w3_randomised_four_s22209163,w3_randomised_four,W3,4,4,"[[3.0807271479193927, 3.6714308593524003], [5.480727147919393, 3.6714308593524003], [3.0807271479193927, 1.2714308593524002], [5.480727147919393, 1.2714308593524002]]","[1.0975078721958245, 0.9383060022814549, 0.9355586725730326, 0.9237455018910368]",1;1;1;1,1.1156364230569968,1.0,1.3084101093162475,common_shift,4,22209161,22209162,22209163,actual_case_seeded_3d_slices_and_isosurfaces,5.50376758141017,44.0,28.0,24.0,4.0
r11_balanced_same_start_ladder_case_paths_v1,balanced_cluster,23,273,r11_l5_active_fan_count_uncertainty,03_Control/A_figures/R11_E01_balanced_paths/figures/r11_e01_bal_s23_l5.png,4,W3_w3_randomised_four_s22211213,w3_randomised_four,W3,4,3,"[[3.0, 3.6], [5.4, 3.6], [3.0, 1.2], [5.4, 1.2]]","[1.0, 1.0, 1.0, 1.0]",0;1;1;1,1.0,1.0,1.0,fixed_base_positions,3,22211211,22211212,22211213,actual_case_seeded_3d_slices_and_isosurfaces,5.17139308116382,44.0,28.0,24.0,4.0
r11_balanced_same_start_ladder_case_paths_v1,balanced_cluster,23,323,r11_l6_environment_only_full_uncertainty,03_Control/A_figures/R11_E01_balanced_paths/figures/r11_e01_bal_s23_l6.png,4,W3_w3_randomised_four_s22213263,w3_randomised_four,W3,4,3,"[[3.1115185139220527, 3.5474092432228663], [5.511518513922053, 3.5474092432228663], [3.1115185139220527, 1.1474092432228664], [5.511518513922053, 1.1474092432228664]]","[0.9415264465184596, 1.1364715456007164, 1.054544713275702, 0.9894640551694445]",1;1;1;0,0.922470270582878,1.0,1.2736448491201164,common_shift,3,22213261,22213262,22213263,actual_case_seeded_3d_slices_and_isosurfaces,5.930415273340475,44.0,28.0,24.0,4.0
r11_balanced_same_start_ladder_case_paths_v1,balanced_cluster,23,373,r11_l7_full_domain_randomisation_arena_wide,03_Control/A_figures/R11_E01_balanced_paths/figures/r11_e01_bal_s23_l7.png,4,W3_w3_randomised_four_s22215313,w3_randomised_four,W3,4,3,"[[6.419075704312282, 3.5158513033324947], [7.6243561651927205, 1.5290885396872254], [0.4977817306287502, 2.3392673949796405], [0.3568989051109357, 4.176284034695716]]","[0.9384079466468844, 0.9485308495552388, 0.9629816076952322, 0.9259676506003712]",1;0;1;1,1.1070945181378598,1.0,1.018600977928093,independent_uniform_xy_bounds,3,22215311,22215312,22215313,actual_case_seeded_3d_slices_and_isosurfaces,4.75384137173785,44.0,28.0,24.0,4.0
