primitive_id,primitive_family,entry_role,primitive_variant_id,controller_id,candidate_index,candidate_weight_label,reference_pitch_bias_rad,reference_bank_bias_rad,reference_roll_rate_bias_rad_s,reference_speed_bias_m_s,transition_entry_class,row_count,expected_row_count,rows_complete_for_entry_class,per_environment_row_count_json,transition_success_count,transition_success_rate,transition_success_lcb,hard_failure_count,hard_failure_rate,hard_failure_ucb,worst_environment_success_rate,worst_environment_success_lcb,useful_environment_count,updraft_gain_proxy_mean_m,clipped_updraft_gain,lift_dwell_mean_s,clipped_lift_dwell,rollout_duration_mean_s,clipped_rollout_duration,saturation_mean,turn_primitive,turn_intent_success_count,turn_intent_success_rate,turn_intent_success_lcb,turn_intent_score_mean,signed_turn_bank_delta_mean_rad,signed_turn_heading_delta_mean_rad,signed_turn_lateral_displacement_mean_m,signed_turn_exit_roll_rate_mean_rad_s,turn_intent_roll_rate_score_mean,transition_exit_class_distribution_json,timing_compliant,success_lcb_threshold,hard_failure_ucb_threshold,useful_environment_count_threshold,r5_transition_training_score,r5_training_eligible,r5_training_blockers,pareto_front,selected_for_r7,selected_rank,r5_training_status,r5_transition_training_version,r5_transition_training_score_formula
energy_retaining_bank,energy_retaining_bank,transition_object,candidate_transition_energy_retaining_bank_c006_boundary_near,candidate_transition_energy_retaining_bank_c006_boundary_near,6,energy_retaining_bank_robust_anchor_balanced_robust_ref_left_bias_006,0.0,-0.055,0.0,0.0,boundary_near,40,40,True,"{""w1_annular_gp_randomised_four"":20,""w1_annular_gp_randomised_single"":20}",32,0.8,0.70797660532284,0,0.0,0.03934829388256993,0.75,0.6104253330368372,2,0.004384356616354836,0.004384356616354836,0.02,0.19999999999999998,0.064,0.64,0.5650000000000001,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":8,""inflight_stable"":1,""safe_terminal"":31}",True,0.2,0.55,2,0.4836387323376655,True,,True,True,1,selected_for_r7,r5_transition_robust_qr_reference_training_v5_no_turn_expression_objective,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
energy_retaining_bank,energy_retaining_bank,transition_object,candidate_transition_energy_retaining_bank_c019_recoverable_degraded,candidate_transition_energy_retaining_bank_c019_recoverable_degraded,19,energy_retaining_bank_robust_lhs_logqr_refbias_019,-0.0016666666666666635,0.05666666666666666,0.0,0.0,recoverable_degraded,40,40,True,"{""w1_annular_gp_randomised_four"":20,""w1_annular_gp_randomised_single"":20}",15,0.375,0.28376008218064347,0,0.0,0.03934829388256993,0.35,0.22962047082695147,2,0.028596011337850814,0.028596011337850814,0.04,0.39999999999999997,0.1,1.0,0.9350000000000002,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":11,""inflight_stable"":13,""recoverable_degraded"":16}",True,0.2,0.55,2,0.1675798376396298,True,,True,True,1,selected_for_r7,r5_transition_robust_qr_reference_training_v5_no_turn_expression_objective,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
energy_retaining_bank,energy_retaining_bank,transition_object,candidate_transition_energy_retaining_bank_c024_inflight_stable,candidate_transition_energy_retaining_bank_c024_inflight_stable,24,energy_retaining_bank_robust_lhs_logqr_refbias_024,0.011666666666666672,0.06333333333333334,0.0,0.0,inflight_stable,160,160,True,"{""dry_air"":10,""w1_annular_gp_randomised_four"":90,""w1_annular_gp_randomised_single"":60}",135,0.84375,0.8035443421486567,0,0.0,0.010136205258156478,0.8166666666666667,0.7446051442132111,3,0.05403693550028314,0.05403693550028314,0.056125,0.56125,0.09999999999999999,0.9999999999999999,0.61375,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":77,""inflight_stable"":58,""recoverable_degraded"":25}",True,0.35,0.45,3,0.6094139387340771,True,,True,True,3,selected_for_r7,r5_transition_robust_qr_reference_training_v5_no_turn_expression_objective,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
energy_retaining_bank,energy_retaining_bank,transition_object,candidate_transition_energy_retaining_bank_c025_inflight_stable,candidate_transition_energy_retaining_bank_c025_inflight_stable,25,energy_retaining_bank_robust_lhs_logqr_refbias_025,-0.0049999999999999975,-0.05666666666666667,0.0,0.0,inflight_stable,160,160,True,"{""dry_air"":10,""w1_annular_gp_randomised_four"":90,""w1_annular_gp_randomised_single"":60}",134,0.8375,0.796780542617539,0,0.0,0.010136205258156478,0.8166666666666667,0.7446051442132111,3,0.05353925252137115,0.05353925252137115,0.056125,0.56125,0.09999999999999999,0.9999999999999999,0.475,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":74,""inflight_stable"":60,""recoverable_degraded"":26}",True,0.35,0.45,3,0.619519080694071,True,,True,True,1,selected_for_r7,r5_transition_robust_qr_reference_training_v5_no_turn_expression_objective,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
energy_retaining_bank,energy_retaining_bank,transition_object,candidate_transition_energy_retaining_bank_c025_launch_gate,candidate_transition_energy_retaining_bank_c025_launch_gate,25,energy_retaining_bank_robust_lhs_logqr_refbias_025,-0.0049999999999999975,-0.05666666666666667,0.0,0.0,launch_gate,160,160,True,"{""dry_air"":40,""w1_annular_gp_randomised_four"":120}",160,1.0,0.9898637947418435,0,0.0,0.010136205258156478,1.0,0.96065170611743,2,0.001504608284839463,0.001504608284839463,0.006500000000000001,0.065,0.09999999999999999,0.9999999999999999,0.47624999999999995,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""inflight_stable"":86,""post_launch_degraded"":74}",True,0.35,0.45,2,0.7387832173196291,True,,True,True,1,selected_for_r7,r5_transition_robust_qr_reference_training_v5_no_turn_expression_objective,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
glide,glide,transition_object,candidate_transition_glide_c006_boundary_near,candidate_transition_glide_c006_boundary_near,6,glide_robust_anchor_balanced_robust_ref_left_bias_006,0.0,-0.055,0.0,0.0,boundary_near,40,40,True,"{""w1_annular_gp_randomised_four"":20,""w1_annular_gp_randomised_single"":20}",32,0.8,0.70797660532284,0,0.0,0.03934829388256993,0.75,0.6104253330368372,2,0.0038671068237410336,0.0038671068237410336,0.017,0.17,0.0635,0.635,0.545,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":8,""inflight_stable"":1,""safe_terminal"":31}",True,0.2,0.55,2,0.48383700735840407,True,,True,True,1,selected_for_r7,r5_transition_robust_qr_reference_training_v5_no_turn_expression_objective,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
glide,glide,transition_object,candidate_transition_glide_c018_inflight_stable,candidate_transition_glide_c018_inflight_stable,18,glide_robust_lhs_logqr_refbias_018,-0.021666666666666667,0.06999999999999999,0.0,0.0,inflight_stable,160,160,True,"{""dry_air"":10,""w1_annular_gp_randomised_four"":90,""w1_annular_gp_randomised_single"":60}",133,0.83125,0.7900358904467373,0,0.0,0.010136205258156478,0.8,0.7263255074379478,3,0.047965360435170704,0.047965360435170704,0.052625,0.52625,0.09999999999999999,0.9999999999999999,0.5824999999999999,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":68,""inflight_stable"":65,""recoverable_degraded"":27}",True,0.35,0.45,3,0.5990962054364574,True,,True,True,4,selected_for_r7,r5_transition_robust_qr_reference_training_v5_no_turn_expression_objective,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
glide,glide,transition_object,candidate_transition_glide_c019_recoverable_degraded,candidate_transition_glide_c019_recoverable_degraded,19,glide_robust_lhs_logqr_refbias_019,0.034999999999999996,-0.043333333333333335,0.0,0.0,recoverable_degraded,40,40,True,"{""w1_annular_gp_randomised_four"":20,""w1_annular_gp_randomised_single"":20}",14,0.35,0.26110470538283526,0,0.0,0.03934829388256993,0.3,0.18813972765151477,2,0.03962978547043076,0.03962978547043076,0.048,0.48,0.1,1.0,0.8150000000000001,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":11,""inflight_stable"":12,""recoverable_degraded"":17}",True,0.2,0.55,2,0.16392660917900595,True,,True,True,1,selected_for_r7,r5_transition_robust_qr_reference_training_v5_no_turn_expression_objective,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
glide,glide,transition_object,candidate_transition_glide_c024_inflight_stable,candidate_transition_glide_c024_inflight_stable,24,glide_robust_lhs_logqr_refbias_024,-0.035,-0.05,0.0,0.0,inflight_stable,160,160,True,"{""dry_air"":10,""w1_annular_gp_randomised_four"":90,""w1_annular_gp_randomised_single"":60}",132,0.825,0.7833095508337803,0,0.0,0.010136205258156478,0.8111111111111111,0.7178303480809901,3,0.05095442793370543,0.05095442793370543,0.05437499999999999,0.5437499999999998,0.09999999999999999,0.9999999999999999,0.40750000000000003,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":77,""inflight_stable"":55,""recoverable_degraded"":28}",True,0.35,0.45,3,0.6123715935277931,True,,True,True,1,selected_for_r7,r5_transition_robust_qr_reference_training_v5_no_turn_expression_objective,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
glide,glide,transition_object,candidate_transition_glide_c024_launch_gate,candidate_transition_glide_c024_launch_gate,24,glide_robust_lhs_logqr_refbias_024,-0.035,-0.05,0.0,0.0,launch_gate,160,160,True,"{""dry_air"":40,""w1_annular_gp_randomised_four"":120}",160,1.0,0.9898637947418435,0,0.0,0.010136205258156478,1.0,0.96065170611743,2,0.0013478559858162544,0.0013478559858162544,0.0045,0.04499999999999999,0.09999999999999999,0.9999999999999999,0.36375,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""inflight_stable"":92,""post_launch_degraded"":68}",True,0.35,0.45,2,0.7490175420897268,True,,True,True,1,selected_for_r7,r5_transition_robust_qr_reference_training_v5_no_turn_expression_objective,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
lift_dwell_arc,lift_dwell,transition_object,candidate_transition_lift_dwell_arc_c002_recoverable_degraded,candidate_transition_lift_dwell_arc_c002_recoverable_degraded,2,lift_dwell_arc_robust_anchor_passive_velocity_moderate_ref_energy_seek_pitch_002,-0.02,0.0,0.0,0.0,recoverable_degraded,40,40,True,"{""w1_annular_gp_randomised_four"":20,""w1_annular_gp_randomised_single"":20}",14,0.35,0.26110470538283526,0,0.0,0.03934829388256993,0.25,0.14828395474639064,2,0.02094943097239162,0.02094943097239162,0.0335,0.335,0.1,1.0,0.9350000000000002,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":13,""inflight_stable"":7,""recoverable_degraded"":20}",True,0.2,0.55,2,0.13483741914817718,True,,True,True,1,selected_for_r7,r5_transition_robust_qr_reference_training_v5_no_turn_expression_objective,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
lift_dwell_arc,lift_dwell,transition_object,candidate_transition_lift_dwell_arc_c005_inflight_stable,candidate_transition_lift_dwell_arc_c005_inflight_stable,5,lift_dwell_arc_robust_anchor_surface_aggressive_ref_agile_pitch_up_005,0.018,0.0,0.0,0.0,inflight_stable,160,160,True,"{""dry_air"":10,""w1_annular_gp_randomised_four"":90,""w1_annular_gp_randomised_single"":60}",135,0.84375,0.8035443421486567,0,0.0,0.010136205258156478,0.8222222222222222,0.7650160213746947,3,0.048701986230891565,0.048701986230891565,0.05587500000000001,0.5587500000000001,0.09999999999999999,0.9999999999999999,0.7849999999999999,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":69,""inflight_stable"":66,""recoverable_degraded"":25}",True,0.35,0.45,3,0.5957126192394345,True,,True,True,4,selected_for_r7,r5_transition_robust_qr_reference_training_v5_no_turn_expression_objective,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
lift_dwell_arc,lift_dwell,transition_object,candidate_transition_lift_dwell_arc_c006_boundary_near,candidate_transition_lift_dwell_arc_c006_boundary_near,6,lift_dwell_arc_robust_anchor_balanced_robust_ref_left_bias_006,0.0,-0.055,0.0,0.0,boundary_near,40,40,True,"{""w1_annular_gp_randomised_four"":20,""w1_annular_gp_randomised_single"":20}",32,0.8,0.70797660532284,0,0.0,0.03934829388256993,0.75,0.6104253330368372,2,0.011453669740242391,0.011453669740242391,0.026000000000000002,0.26,0.064,0.64,0.5349999999999999,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":8,""inflight_stable"":1,""safe_terminal"":31}",True,0.2,0.55,2,0.4903456636500543,True,,True,True,1,selected_for_r7,r5_transition_robust_qr_reference_training_v5_no_turn_expression_objective,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
lift_dwell_arc,lift_dwell,transition_object,candidate_transition_lift_dwell_arc_c013_inflight_stable,candidate_transition_lift_dwell_arc_c013_inflight_stable,13,lift_dwell_arc_robust_lhs_logqr_refbias_013,-0.0049999999999999975,0.043333333333333335,0.0,0.0,inflight_stable,160,160,True,"{""dry_air"":10,""w1_annular_gp_randomised_four"":90,""w1_annular_gp_randomised_single"":60}",134,0.8375,0.796780542617539,0,0.0,0.010136205258156478,0.8166666666666667,0.7446051442132111,3,0.05441690319413064,0.05441690319413064,0.05500000000000001,0.55,0.09999999999999999,0.9999999999999999,0.39749999999999996,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":78,""inflight_stable"":56,""recoverable_degraded"":26}",True,0.35,0.45,3,0.6267943457613471,True,,True,True,1,selected_for_r7,r5_transition_robust_qr_reference_training_v5_no_turn_expression_objective,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
