split,session_label,case_id,throw_id,replay_status,alignment_window_s,duration_s,x0_m,y0_m,z0_m,u0_m_s,v0_m_s,w0_m_s,p0_rad_s,q0_rad_s,r0_rad_s,actual_dx_m,sim_dx_m,dx_residual_actual_minus_sim_m,actual_dy_m,sim_dy_m,dy_residual_actual_minus_sim_m,actual_altitude_loss_m,sim_altitude_loss_m,altitude_loss_residual_actual_minus_sim_m,actual_sink_rate_m_s,sim_sink_rate_m_s,sink_rate_residual_actual_minus_sim_m_s,actual_final_phi_deg,sim_final_phi_deg,final_phi_residual_actual_minus_sim_deg,actual_final_theta_deg,sim_final_theta_deg,final_theta_residual_actual_minus_sim_deg,actual_final_psi_deg,sim_final_psi_deg,final_psi_residual_actual_minus_sim_deg
train,20260603_220741,C0_neutral,v007,ok,0.1,1.0753375,1.995991901,2.150242801,1.474894353,4.909756568,0.8198681401,1.287346217,-0.02775511759,1.199287544,-0.147563717,2.758316526,3.405664461,-0.6473479344,0.1295274494,0.08717640031,0.04235104913,1.07672899,0.7069613278,0.3697676622,1.001294003,0.6574320414,0.3438619617,4.087892658,-8.99568755,13.08358021,-10.89212456,19.36110275,-30.25322731,-1.687938354,-6.088515517,4.400577163
train,20260603_220741,C0_neutral,v009,ok,0.1,1.0388042,1.787398747,2.057668207,1.407494721,4.68774409,1.01126768,1.110566645,0.1528992468,1.265524401,-0.3810114439,2.938776756,3.463454295,-0.5246775391,0.2910484144,-0.05749658889,0.3485450033,1.014365866,0.8554942337,0.1588716327,0.9764745525,0.8235375191,0.1529370335,-8.882422255,-12.08030157,3.197879312,-15.96828217,12.72610094,-28.69438312,-12.74783596,-11.10612219,-1.641713763
train,20260603_220741,C0_neutral,v010,ok,0.1,0.9880542,1.742170627,2.115238301,1.453145925,4.313234061,1.39334114,1.236154899,-0.02417333249,1.338812137,-0.4493325601,2.50564776,2.854179609,-0.3485318485,0.6428318362,0.1934511673,0.4493806689,1.054385024,0.8631908187,0.1911942049,1.067132778,0.873626992,0.1935057863,0.6031203745,-14.28536402,14.8884844,-8.20670033,22.42146394,-30.62816427,-23.6613147,-12.53739647,-11.12391822
train,20260603_221447,C0_neutral,v001,ok,0.1,0.9966995,1.717278246,2.13568463,1.42470617,4.465291303,0.9246015116,1.067323635,0.06144009107,1.224004562,0.02662295838,2.893745553,3.157337076,-0.2635915233,0.09811356966,0.3181392246,-0.2200256549,1.025560474,0.8149163434,0.2106441307,1.028956545,0.8176148813,0.2113416638,-12.84451695,-1.698182091,-11.14633485,-16.8156126,16.05834791,-32.8739605,-8.614726425,5.774983518,-14.38970994
train,20260603_221447,C0_neutral,v002,ok,0.1,0.9085826,1.666378529,2.047569914,1.356273407,4.011264413,0.766260795,0.9715150312,0.1337682955,1.110499785,-0.07897924948,2.432324667,2.726461115,-0.2941364484,-0.2968240751,0.5995738836,-0.8963979587,0.9592870266,0.956824311,0.002462715622,1.055806073,1.05309557,0.002710502735,-26.4001355,-0.56312651,-25.83700899,-7.446462762,15.26965801,-22.71612077,11.26861072,6.676370375,4.592240349
train,20260603_221447,C0_neutral,v003,ok,0.1,0.974955,1.804924627,2.061978498,1.404663611,3.936802792,0.970689613,1.187291106,-0.1730139949,1.16409103,0.0009818455915,2.398679663,2.665870491,-0.2671908284,0.405134848,0.131145809,0.273989039,1.01177306,1.041184098,-0.02941103854,1.037763856,1.067930416,-0.03016656003,13.82796383,-8.234315487,22.06227931,-9.423785065,19.91736295,-29.34114802,-12.46439238,-6.795475692,-5.668916691
train,20260603_221447,C0_neutral,v004,ok,0.1,1.0767741,1.792340587,2.147361789,1.515911951,4.426405601,1.429678491,0.9536958642,-0.048616808,1.234076652,-0.2170252078,2.985518185,3.050197016,-0.06467883058,0.5623079682,0.3045291906,0.2577787776,1.121472727,0.9186773126,0.2027954144,1.04151161,0.8531755292,0.1883360812,5.17002578,-8.656944272,13.82697005,-24.35022216,23.58200029,-47.93222246,-16.59612954,-2.81488704,-13.7812425
train,20260603_221447,C0_neutral,v005,ok,0.1,0.9998361,1.843662158,2.049292908,1.590570199,3.605347248,0.6069077176,1.038456921,0.04069901007,1.176656721,-0.131274898,2.458783444,2.12137749,0.3374059539,0.18430415,0.197838293,-0.01353414299,1.197796494,1.270930959,-0.0731344651,1.197992845,1.271139299,-0.07314645381,-10.62450773,-14.42352649,3.79901876,-23.31339973,29.10459597,-52.4179957,-8.029362841,-13.79523926,5.765876417
train,20260603_221447,C0_neutral,v007,ok,0.1,1.0399947,1.732714102,2.063565111,1.484254197,3.978333809,1.295341493,0.9282419957,-0.002192818241,1.172754787,-0.5312147517,2.563728051,2.704349596,-0.1406215456,0.6256620523,0.03661148504,0.5890505672,1.085640989,1.174899679,-0.08925868928,1.043890886,1.129716987,-0.08582610015,3.24917368,-20.60571169,23.85488537,-15.38372261,19.66725918,-35.05098178,-23.8962019,-25.87668209,1.980480186
train,20260603_221447,C0_neutral,v008,ok,0.1,1.2063665,1.835261425,2.093960824,1.402093635,4.867988889,1.218761555,0.8813129832,-0.1665905569,1.060009266,-0.03741399617,3.596485647,4.3360527,-0.7395670523,0.3643444248,-0.2188880619,0.5832324867,1.016321259,1.09527356,-0.07895230053,0.842464756,0.9079111195,-0.06544636355,-6.337455392,-9.872934944,3.535479552,-20.31764787,5.108538448,-25.42618632,-12.65511192,-12.94146563,0.2863537125
train,20260603_221447,C0_neutral,v010,ok,0.1,1.0117302,1.723873069,2.13848514,1.425073694,4.476770539,1.188655656,0.9819258522,-0.162702237,1.174930519,-0.2984031822,2.758241898,3.208036481,-0.4497945831,0.3623502683,0.1438253936,0.2185248747,1.036233348,0.8504581401,0.1857752084,1.024219054,0.8405977603,0.1836212939,-2.091265508,-8.242854379,6.151588871,-13.95875287,17.22842843,-31.1871813,-7.694048323,-5.152515818,-2.541532504
train,20260603_222247,C0_neutral,v002,ok,0.1,1.2468768,1.795034766,2.128449064,1.61436916,4.677329201,1.220240546,1.116204275,-0.04191558388,1.539631507,-0.1952307986,2.723824743,3.270543251,-0.5467185085,0.5620208422,0.1646336776,0.3973871646,1.22165775,1.229921618,-0.008263867727,0.9797742247,0.9864018785,-0.006627653772,23.104552,-10.74332237,33.84787437,-27.04838463,25.17414064,-52.22252527,-13.37660131,-7.476469998,-5.900131315
train,20260603_222247,C0_neutral,v003,ok,0.1,1.1968575,1.974741209,2.080301092,1.443122058,5.601676897,1.320620603,1.277427617,-0.419994826,1.656515775,-0.0372123152,3.452656545,4.315557544,-0.8629009997,0.4133159062,-1.341254801,1.754570707,1.05467967,1.059109379,-0.004429708318,0.8812073872,0.8849085031,-0.003701115896,13.58704163,-40.99879286,54.58583449,-21.78144617,-12.74018855,-9.041257622,-13.90675623,-46.98402583,33.0772696
train,20260603_222247,C0_neutral,v005,ok,0.1,1.1839155,1.74516273,2.065164343,1.532848804,4.726488065,1.261792757,1.074001085,-0.05196700766,1.322800947,-0.1672131207,3.131878176,3.50388469,-0.3720065137,0.5434611465,-0.1955603186,0.7390214651,1.144161239,1.020855844,0.1233053948,0.9664213697,0.8622708668,0.1041505029,27.92936027,-10.64176812,38.57112839,-21.22705079,19.01032089,-40.23737168,-7.582190907,-12.97491388,5.392722977
train,20260603_222247,C0_neutral,v006,ok,0.1,1.1096294,1.636096173,2.004761636,1.377076278,3.665138603,0.5558944598,0.4493684215,0.006413585496,0.5905439904,-0.1354200291,3.775751182,3.709369993,0.06638118877,-0.3121069378,0.04208149907,-0.3541884369,0.9771406039,1.644850447,-0.6677098432,0.88060086,1.482342165,-0.601741305,6.004846441,-1.138447965,7.143294406,-13.13702975,-3.979876072,-9.157153675,11.75800673,2.08202223,9.675984497
train,20260603_222247,C0_neutral,v007,ok,0.1,1.1212206,1.913585913,2.147833195,1.510966721,5.370758565,1.565522236,1.224585383,0.2344670748,1.410178524,-0.1497961035,3.108667692,3.869609678,-0.7609419859,0.418038974,0.02931240804,0.388726566,1.116151938,0.4964318851,0.6197200529,0.9954793357,0.442760225,0.5527191107,15.74234066,-8.648713572,24.39105423,-24.44586828,20.05094861,-44.4968169,-5.602587917,-3.451692388,-2.150895529
train,20260603_222247,C0_neutral,v008,ok,0.1,1.3882418,1.911080275,2.018993077,1.571668399,5.836291999,0.6611977757,1.33829205,0.2670978555,1.321314486,-0.1321721154,2.756959095,4.123201333,-1.366242238,-0.07442924325,-1.167262364,1.092833121,1.180093664,1.021214418,0.1588792462,0.8500634864,0.7356171081,0.1144463783,30.15666072,-33.10382645,63.26048717,-12.14420664,2.973631308,-15.11783794,10.41536135,-52.00265152,62.41801287
train,20260603_222247,C0_neutral,v009,ok,0.1,1.1849983,1.834757851,1.995110803,1.42815907,4.806722727,0.8031922162,1.11403572,-0.3105191901,1.260622513,-0.09564671587,3.395897072,3.790592975,-0.3946959032,0.306309776,-0.5861880154,0.8924977914,1.034155645,1.084478287,-0.05032264256,0.8727064374,0.9151728633,-0.04246642595,4.215943393,-16.27933246,20.49527585,-30.27798948,8.274430551,-38.55242003,-12.21539844,-25.96012274,13.7447243
train,20260603_222247,C0_neutral,v010,ok,0.1,0.9815804,1.732498773,2.114280481,1.334848329,4.618848374,1.267557115,0.9024746514,-0.1390017968,0.8355410624,-0.07710429642,3.360764903,3.926708543,-0.5659436407,0.3337569352,-0.4018766215,0.7356335567,0.9376892311,1.098593153,-0.1609039215,0.9552852024,1.119208526,-0.1639233236,-2.758227981,-11.91754955,9.159321567,-10.49699746,-2.003002236,-8.49399522,-9.876627296,-11.6247714,1.748144109
train,20260603_222819,C0_neutral,v001,ok,0.1,0.9822171,1.641158983,2.030929691,1.4799822,3.239421817,0.422067304,0.8652278178,-0.1109896085,0.8090538544,-0.009718190552,2.430498701,2.000183266,0.4303154354,0.2318088467,0.0731847062,0.1586241405,1.094919009,1.386491348,-0.291572339,1.114742361,1.411593576,-0.2968512145,10.0913795,-12.01718532,22.10856482,-6.752398105,24.48320909,-31.23560719,-3.796703231,-15.72725784,11.93055461
train,20260603_222819,C0_neutral,v002,ok,0.1,1.1030262,1.749275114,2.129794729,1.368838994,4.50255923,1.411858977,0.7906822562,-0.041049206,0.9783555831,-0.1834203124,3.513949278,4.073670967,-0.5597216889,0.5267976724,-0.1052257503,0.6320234227,0.9702326164,1.17346436,-0.2032317438,0.8796097649,1.063859009,-0.1842492443,3.310153808,-5.457672481,8.767826289,-11.60295098,2.100274364,-13.70322534,-10.82008724,-4.510138847,-6.309948389
train,20260603_222819,C0_neutral,v004,ok,0.1,1.217176,1.770239493,2.124281186,1.428038981,4.696832763,1.173356736,0.8541469646,-0.2186417861,0.8696164776,0.02695025295,3.612988399,4.336847422,-0.7238590224,0.2429935592,-0.5073515575,0.7503451167,1.052900266,1.232153851,-0.1792535849,0.8650353493,1.012305411,-0.1472700619,9.407972634,-10.94839103,20.35636366,-19.52051373,1.407297605,-20.92781134,-7.009440395,-19.37881935,12.36937896
train,20260603_222819,C0_neutral,v005,ok,0.1,1.1305001,1.745351202,2.053636237,1.416225501,4.80082247,0.7941814664,0.901675467,-0.4382048772,0.9417942343,0.1588960176,3.481010918,4.223588164,-0.7425772465,0.1209095269,-0.6898669473,0.8107764742,1.029783761,1.143197769,-0.1134140084,0.9109099244,1.011231904,-0.10032198,7.824948166,-15.68362041,23.50856857,-16.71128758,-3.104430137,-13.60685744,-3.889389835,-25.59456415,21.70517431
train,20260603_222819,C0_neutral,v007,ok,0.1,1.0076989,1.714969294,2.078833766,1.445535218,3.635595453,0.3369043579,0.9481219384,0.1433516021,1.208844114,-0.09943368358,2.995144271,2.300545497,0.6945987746,-0.1434004615,0.158853048,-0.3022535095,1.052883576,1.289036928,-0.2361533515,1.044839462,1.279188583,-0.2343491211,-20.71121352,-13.05189988,-7.659313643,-25.63217251,23.03829016,-48.67046266,-6.11420607,-15.79573189,9.681525819
train,20260603_222819,C0_neutral,v008,ok,0.1,1.1225825,1.777085657,2.124239931,1.462797105,4.940579364,1.217055508,0.9081827926,0.2463870583,1.051586579,-0.487559227,3.39884994,3.690945304,-0.2920953641,0.246742126,0.09201970627,0.1547224197,1.066549074,0.7983495008,0.2681995735,0.9500852493,0.7111722308,0.2389130184,-16.57831626,-12.63475334,-3.943562927,-19.53641524,16.55653735,-36.09295259,-9.433108742,-8.749736577,-0.6833721656
train,20260603_222819,C0_neutral,v009,ok,0.1,1.1417728,1.82257038,2.116771255,1.393624147,4.750487076,0.7285112384,0.9858542377,0.2034068019,1.069972508,-0.2212265892,3.452118278,3.753611945,-0.3014936667,-0.00762801764,-0.07044957337,0.06282155573,1.093713441,0.9958279007,0.0978855401,0.9579081239,0.8721769346,0.08573118934,-16.46811242,-11.94244475,-4.52566767,-15.67532842,11.06885717,-26.74418559,-5.029705838,-12.10838484,7.078679005
train,20260603_222819,C0_neutral,v010,ok,0.1,1.1820237,1.774637227,2.08217185,1.501532525,4.794246925,0.4073703917,0.9733655299,0.2978334812,0.9764785817,-0.223661044,3.179383241,3.737581124,-0.5581978833,-0.3751798139,0.06625830709,-0.441438121,1.114836779,1.001984094,0.1128526854,0.9431594129,0.8476852821,0.09547413082,-26.31811531,-10.17239115,-16.14572416,-22.77248604,14.53985124,-37.31233728,9.767307038,-8.813097024,18.58040406
train,20260603_223204,C0_neutral,v001,ok,0.1,1.2359705,1.719407535,2.123811032,1.594168351,4.587730247,1.020332667,0.7839205406,0.288311602,1.017228801,-0.2808605397,2.709901794,3.20360583,-0.4937040362,0.3230841777,0.3603713771,-0.03728719938,1.206400192,1.198443864,0.007956328415,0.9760752319,0.9696379194,0.006437312553,10.87693665,-11.56645818,22.44339483,-14.73965852,25.5239627,-40.26362122,-9.182597958,-6.230205642,-2.952392316
train,20260603_223204,C0_neutral,v002,ok,0.1,1.0006491,1.767206941,2.114234943,1.353347304,4.762955423,1.263357729,0.7984510011,0.1033889466,0.870746866,-0.09243257585,3.565000182,4.017505089,-0.452504907,0.1415096911,-0.02168869706,0.1631983882,0.9582624775,0.952483333,0.005779144499,0.9576408728,0.9518654771,0.00577539569,-22.65537764,-8.258771622,-14.39660602,-15.93624332,2.052264562,-17.98850788,-6.896730462,-3.141958685,-3.754771777
train,20260603_223204,C0_neutral,v003,ok,0.1,1.0980221,1.739016971,2.050831523,1.584590084,4.505992917,0.6088387728,1.11853478,0.06876752685,1.08659909,-0.2304172524,2.825741256,3.06978661,-0.2440453538,0.06282229136,0.005050686339,0.05777160502,1.192888723,0.9779201558,0.2149685668,1.086397735,0.8906197387,0.1957779964,-3.095165617,-14.3822087,11.28704308,-24.69659108,20.28290726,-44.97949834,-0.2024768182,-16.98904452,16.7865677
train,20260603_223204,C0_neutral,v005,ok,0.1,1.0566559,1.831400597,2.126190563,1.434353599,4.453731113,1.239143888,0.9858315381,0.1824199365,1.192497697,-0.4624161008,3.202605687,3.247214935,-0.0446092481,0.7031957814,-0.05208016189,0.7552759433,1.051790012,0.9541208524,0.09766915959,0.9953950118,0.9029626886,0.09243232314,-5.207211038,-14.97211782,9.764906778,-19.23408843,15.47901032,-34.71309875,-24.91846857,-15.28354469,-9.634923887
train,20260603_223204,C0_neutral,v006,ok,0.1,0.9704664,1.753521467,2.137578168,1.338779812,4.639144568,0.9005457413,1.0362947,0.1296745261,1.13789043,-0.2036047574,3.193377084,3.373793015,-0.1804159314,0.05674352218,0.1766107095,-0.1198671874,0.9470697643,0.7670193021,0.1800504623,0.9758913491,0.7903615232,0.1855298259,-19.79168161,-5.844701824,-13.94697979,-20.09214759,12.08516792,-32.17731551,-7.405668053,-0.5686900934,-6.83697796
train,20260603_223204,C0_neutral,v007,ok,0.1,1.070984,1.752121422,2.110928209,1.383539051,4.602695069,1.214583424,0.8315756386,0.2039028962,1.044673844,-0.3960893442,3.154050916,3.619167949,-0.4651170328,0.149665873,0.3159073197,-0.1662414467,0.9875812492,0.932841988,0.05473926118,0.9221251197,0.8710139348,0.05111118484,-11.0433056,-4.992404517,-6.050901082,-9.92027743,13.19169861,-23.11197604,-0.5620339931,2.100529719,-2.662563712
train,20260603_223204,C0_neutral,v009,ok,0.1,0.9291244,2.185116794,2.208090261,1.414017962,4.069736911,0.9435225541,1.13658211,0.2009669972,1.03333185,-0.2574372487,2.777770233,2.614620486,0.1631497465,0.2546157917,0.3766802696,-0.1220644778,1.02467579,0.8642023449,0.1604734452,1.102840255,0.9301255515,0.1727147034,-24.53660997,-9.495132805,-15.04147716,-17.66817458,21.70099432,-39.3691689,-10.34339861,-6.427428054,-3.915970553
train,20260603_223204,C0_neutral,v010,ok,0.1,0.9412286,1.719347278,2.212664738,1.453737607,4.043061544,1.129956185,0.8750075942,0.4082545821,1.06721906,-0.3314675122,2.553783092,2.720456951,-0.1666738583,-0.09239255935,0.732379293,-0.8247718523,1.060858138,0.9628112791,0.09804685893,1.127099344,1.022930327,0.104169018,-28.69564613,-3.564480979,-25.13116515,-11.45922849,20.47858213,-31.93781062,2.042736375,5.290415357,-3.247678982
train,20260603_223824,C0_neutral,v001,ok,0.1,0.9776571,1.693579672,2.218573807,1.455559176,4.331299461,1.204143134,1.003620916,0.03300849931,1.012751526,-0.2437242678,2.732790656,3.123334612,-0.3905439563,0.3593375281,0.280710297,0.07862723107,1.061160429,0.8537373152,0.2074231138,1.085411673,0.8732482127,0.2121634607,-16.05881442,-7.194828025,-8.863986392,-10.58277576,15.20412669,-25.78690245,-13.04753275,-1.150130507,-11.89740224
train,20260603_223824,C0_neutral,v002,ok,0.1,0.9168368,1.693214915,2.118513669,1.390726998,4.068488914,1.223937637,1.070155574,-0.03711832115,1.245323463,-0.3218634771,2.647326784,2.616127061,0.03119972367,0.3315778621,0.267661548,0.06391631411,1.006293147,0.8498611715,0.1564319756,1.097570633,0.9269492362,0.170621397,-5.417461732,-11.32730385,5.909842122,-16.83908911,22.61146848,-39.45055759,-10.3864543,-10.11327318,-0.2731811223
train,20260603_223824,C0_neutral,v003,ok,0.1,0.982664,1.747677552,2.148492122,1.329799891,4.477683249,1.102968983,0.7697165577,0.357687785,0.966772474,-0.3296137048,3.069802107,3.550767576,-0.4809654693,-0.09287291159,0.4734877726,-0.5663606842,0.9363919193,0.9527912246,-0.01639930536,0.9529115947,0.9696002139,-0.01668861927,-23.96166749,-1.921367795,-22.0402997,-5.008817872,7.282900533,-12.2917184,4.994592312,8.422981739,-3.428389427
train,20260603_223824,C0_neutral,v004,ok,0.1,0.8848156,1.742025236,2.188045894,1.284515649,4.397271832,1.169230671,0.9313454505,0.1135655271,1.133199319,-0.2971104204,2.940879451,3.162291894,-0.2214124437,0.06000546,0.4531917185,-0.3931862585,0.8896368435,0.8283939221,0.06124292135,1.005448868,0.9362334052,0.06921546292,-26.74126524,-3.093630895,-23.64763435,-11.3988647,9.32658431,-20.72544901,-5.251817894,5.927430644,-11.17924854
train,20260603_223824,C0_neutral,v006,ok,0.1,0.9565957,1.667758166,2.155723227,1.46049076,3.849832567,1.228422304,0.9112848554,0.05453527705,0.9400828664,-0.1915004288,2.504855358,2.807240769,-0.3023854108,0.3026247442,0.4457765338,-0.1431517896,1.0683771,1.056765885,0.01161121556,1.116853338,1.104715278,0.01213805954,-14.67972257,-6.958513772,-7.721208802,-5.796029882,15.30038089,-21.09641078,-5.269899932,-0.4075594164,-4.862340516
train,20260603_223824,C0_neutral,v008,ok,0.1,0.7954075,1.694412985,2.05092294,1.329002107,3.969188175,1.086433035,1.046111084,0.1924851884,0.908297457,-0.3135807303,2.335818296,2.63598379,-0.3001654941,-0.03558794949,0.4071814235,-0.442769373,0.9296451197,0.8480967105,0.08154840927,1.168765846,1.066241782,0.1025240638,-22.41970287,-1.479093912,-20.94060896,-4.734392709,12.31518561,-17.04957832,8.772484886,0.8065946218,7.965890264
train,20260603_223824,C0_neutral,v009,ok,0.1,1.0414292,1.890309247,2.107735421,1.418026338,4.360332496,0.9838441858,1.080180676,0.1340541788,1.221976311,-0.2105734698,3.057563134,2.984680892,0.0728822422,0.1955224889,0.2683115445,-0.07278905565,1.020596561,0.9397774591,0.0808191019,0.9799961063,0.9023920773,0.07760402906,1.396660995,-9.745566515,11.14222751,-19.82145638,20.95006242,-40.77151881,-6.537207521,-6.772006732,0.2347992111
train,20260603_223824,C0_neutral,v010,ok,0.1,0.8710486,1.702989926,2.087047525,1.30919999,4.043948126,0.8717360128,1.021440777,-0.08296485165,0.934380685,-0.1526646003,2.728087086,2.910444675,-0.1823575886,0.2453732744,0.1629988513,0.08237442312,0.9113656378,0.9428956658,-0.03153002801,1.046285635,1.082483418,-0.03619778278,-1.39994865,-7.663511018,6.263562369,-10.00040491,7.043297476,-17.04370238,-14.13300828,-2.081164153,-12.05184413
