coverage_axis,coverage_value,row_count,coverage_note
environment_id,W0_dry_air_s000023,1,observed
environment_id,W1_gaussian_single_s000022,1,observed
environment_id,W0_dry_air_s000021,1,observed
environment_id,W1_gaussian_single_s000052,1,observed
environment_id,W0_dry_air_s000051,1,observed
environment_id,W1_gaussian_single_s000050,1,observed
environment_id,W0_dry_air_s000049,1,observed
environment_id,W1_gaussian_single_s000048,1,observed
environment_id,W0_dry_air_s000047,1,observed
environment_id,W1_gaussian_single_s000046,1,observed
environment_id,W0_dry_air_s000045,1,observed
environment_id,W1_gaussian_single_s000044,1,observed
environment_id,W0_dry_air_s000043,1,observed
environment_id,W1_gaussian_single_s000042,1,observed
environment_id,W0_dry_air_s000041,1,observed
environment_id,W1_gaussian_single_s000040,1,observed
environment_id,W0_dry_air_s000039,1,observed
environment_id,W1_gaussian_single_s000038,1,observed
environment_id,W0_dry_air_s000037,1,observed
environment_id,W1_gaussian_single_s000068,1,observed
environment_id,W0_dry_air_s000067,1,observed
environment_id,W1_gaussian_single_s000066,1,observed
environment_id,W0_dry_air_s000065,1,observed
environment_id,W1_gaussian_single_s000064,1,observed
environment_id,W0_dry_air_s000063,1,observed
environment_id,W1_gaussian_single_s000062,1,observed
environment_id,W0_dry_air_s000061,1,observed
environment_id,W1_gaussian_single_s000060,1,observed
environment_id,W0_dry_air_s000059,1,observed
environment_id,W1_gaussian_single_s000058,1,observed
environment_id,W0_dry_air_s000057,1,observed
environment_id,W1_gaussian_single_s000056,1,observed
environment_id,W0_dry_air_s000055,1,observed
environment_id,W1_gaussian_single_s000054,1,observed
environment_id,W0_dry_air_s000053,1,observed
environment_id,W1_gaussian_single_s000084,1,observed
environment_id,W0_dry_air_s000083,1,observed
environment_id,W1_gaussian_single_s000082,1,observed
environment_id,W0_dry_air_s000081,1,observed
environment_id,W1_gaussian_single_s000080,1,observed
environment_id,W0_dry_air_s000079,1,observed
environment_id,W1_gaussian_single_s000078,1,observed
environment_id,W0_dry_air_s000077,1,observed
environment_id,W1_gaussian_single_s000076,1,observed
environment_id,W0_dry_air_s000075,1,observed
environment_id,W1_gaussian_single_s000074,1,observed
environment_id,W0_dry_air_s000073,1,observed
environment_id,W1_gaussian_single_s000072,1,observed
environment_id,W0_dry_air_s000071,1,observed
environment_id,W1_gaussian_single_s000070,1,observed
environment_id,W0_dry_air_s000069,1,observed
environment_id,W1_gaussian_single_s000100,1,observed
environment_id,W0_dry_air_s000099,1,observed
environment_id,W1_gaussian_single_s000098,1,observed
environment_id,W0_dry_air_s000097,1,observed
environment_id,W1_gaussian_single_s000096,1,observed
environment_id,W0_dry_air_s000095,1,observed
environment_id,W1_gaussian_single_s000094,1,observed
environment_id,W0_dry_air_s000093,1,observed
environment_id,W1_gaussian_single_s000092,1,observed
environment_id,W0_dry_air_s000091,1,observed
environment_id,W1_gaussian_single_s000090,1,observed
environment_id,W0_dry_air_s000089,1,observed
environment_id,W1_gaussian_single_s000088,1,observed
environment_id,W0_dry_air_s000087,1,observed
environment_id,W1_gaussian_single_s000086,1,observed
environment_id,W0_dry_air_s000085,1,observed
environment_id,W1_gaussian_single_s000116,1,observed
environment_id,W0_dry_air_s000115,1,observed
environment_id,W1_gaussian_single_s000114,1,observed
environment_id,W0_dry_air_s000113,1,observed
environment_id,W1_gaussian_single_s000112,1,observed
environment_id,W0_dry_air_s000111,1,observed
environment_id,W1_gaussian_single_s000110,1,observed
environment_id,W0_dry_air_s000109,1,observed
environment_id,W1_gaussian_single_s000108,1,observed
environment_id,W0_dry_air_s000107,1,observed
environment_id,W1_gaussian_single_s000106,1,observed
environment_id,W0_dry_air_s000105,1,observed
environment_id,W1_gaussian_single_s000104,1,observed
environment_id,W0_dry_air_s000103,1,observed
environment_id,W1_gaussian_single_s000102,1,observed
environment_id,W0_dry_air_s000101,1,observed
environment_id,W1_gaussian_single_s000132,1,observed
environment_id,W0_dry_air_s000131,1,observed
environment_id,W1_gaussian_single_s000130,1,observed
environment_id,W0_dry_air_s000129,1,observed
environment_id,W1_gaussian_single_s000128,1,observed
environment_id,W0_dry_air_s000127,1,observed
environment_id,W1_gaussian_single_s000126,1,observed
environment_id,W0_dry_air_s000125,1,observed
environment_id,W1_gaussian_single_s000124,1,observed
environment_id,W0_dry_air_s000123,1,observed
environment_id,W1_gaussian_single_s000122,1,observed
environment_id,W0_dry_air_s000121,1,observed
environment_id,W1_gaussian_single_s000120,1,observed
environment_id,W0_dry_air_s000119,1,observed
environment_id,W1_gaussian_single_s000118,1,observed
environment_id,W0_dry_air_s000117,1,observed
environment_id,W1_gaussian_single_s000148,1,observed
environment_id,W0_dry_air_s000147,1,observed
environment_id,W1_gaussian_single_s000146,1,observed
environment_id,W0_dry_air_s000145,1,observed
environment_id,W1_gaussian_single_s000144,1,observed
environment_id,W0_dry_air_s000143,1,observed
environment_id,W1_gaussian_single_s000142,1,observed
environment_id,W0_dry_air_s000141,1,observed
environment_id,W1_gaussian_single_s000140,1,observed
environment_id,W0_dry_air_s000139,1,observed
environment_id,W1_gaussian_single_s000138,1,observed
environment_id,W0_dry_air_s000137,1,observed
environment_id,W1_gaussian_single_s000136,1,observed
environment_id,W0_dry_air_s000135,1,observed
environment_id,W1_gaussian_single_s000134,1,observed
environment_id,W0_dry_air_s000133,1,observed
environment_id,W1_gaussian_single_s000164,1,observed
environment_id,W0_dry_air_s000163,1,observed
environment_id,W1_gaussian_single_s000162,1,observed
environment_id,W0_dry_air_s000161,1,observed
environment_id,W1_gaussian_single_s000160,1,observed
environment_id,W0_dry_air_s000159,1,observed
environment_id,W1_gaussian_single_s000158,1,observed
environment_id,W0_dry_air_s000157,1,observed
environment_id,W1_gaussian_single_s000156,1,observed
environment_id,W0_dry_air_s000155,1,observed
environment_id,W1_gaussian_single_s000154,1,observed
environment_id,W0_dry_air_s000153,1,observed
environment_id,W1_gaussian_single_s000152,1,observed
environment_id,W0_dry_air_s000151,1,observed
environment_id,W1_gaussian_single_s000150,1,observed
environment_id,W0_dry_air_s000149,1,observed
environment_id,W1_gaussian_single_s000180,1,observed
environment_id,W0_dry_air_s000179,1,observed
environment_id,W1_gaussian_single_s000178,1,observed
environment_id,W0_dry_air_s000177,1,observed
environment_id,W1_gaussian_single_s000176,1,observed
environment_id,W0_dry_air_s000175,1,observed
environment_id,W1_gaussian_single_s000174,1,observed
environment_id,W0_dry_air_s000173,1,observed
environment_id,W1_gaussian_single_s000172,1,observed
environment_id,W0_dry_air_s000171,1,observed
environment_id,W1_gaussian_single_s000170,1,observed
environment_id,W0_dry_air_s000169,1,observed
environment_id,W1_gaussian_single_s000168,1,observed
environment_id,W0_dry_air_s000167,1,observed
environment_id,W1_gaussian_single_s000166,1,observed
environment_id,W0_dry_air_s000165,1,observed
environment_id,W1_gaussian_single_s000196,1,observed
environment_id,W0_dry_air_s000195,1,observed
environment_id,W1_gaussian_single_s000194,1,observed
environment_id,W0_dry_air_s000193,1,observed
environment_id,W1_gaussian_single_s000192,1,observed
environment_id,W0_dry_air_s000191,1,observed
environment_id,W1_gaussian_single_s000190,1,observed
environment_id,W0_dry_air_s000189,1,observed
environment_id,W1_gaussian_single_s000188,1,observed
environment_id,W0_dry_air_s000187,1,observed
environment_id,W1_gaussian_single_s000186,1,observed
environment_id,W0_dry_air_s000185,1,observed
environment_id,W1_gaussian_single_s000184,1,observed
environment_id,W0_dry_air_s000183,1,observed
environment_id,W1_gaussian_single_s000182,1,observed
environment_id,W0_dry_air_s000181,1,observed
environment_id,W1_gaussian_single_s000212,1,observed
environment_id,W0_dry_air_s000211,1,observed
environment_id,W1_gaussian_single_s000210,1,observed
environment_id,W0_dry_air_s000209,1,observed
environment_id,W1_gaussian_single_s000208,1,observed
environment_id,W0_dry_air_s000207,1,observed
environment_id,W1_gaussian_single_s000206,1,observed
environment_id,W0_dry_air_s000205,1,observed
environment_id,W1_gaussian_single_s000204,1,observed
environment_id,W0_dry_air_s000203,1,observed
environment_id,W1_gaussian_single_s000202,1,observed
environment_id,W0_dry_air_s000201,1,observed
environment_id,W1_gaussian_single_s000200,1,observed
environment_id,W0_dry_air_s000199,1,observed
environment_id,W1_gaussian_single_s000198,1,observed
environment_id,W0_dry_air_s000197,1,observed
environment_id,W1_gaussian_single_s000228,1,observed
environment_id,W0_dry_air_s000227,1,observed
environment_id,W1_gaussian_single_s000226,1,observed
environment_id,W0_dry_air_s000225,1,observed
environment_id,W1_gaussian_single_s000224,1,observed
environment_id,W0_dry_air_s000223,1,observed
environment_id,W1_gaussian_single_s000222,1,observed
environment_id,W0_dry_air_s000221,1,observed
environment_id,W1_gaussian_single_s000220,1,observed
environment_id,W0_dry_air_s000219,1,observed
environment_id,W1_gaussian_single_s000218,1,observed
environment_id,W0_dry_air_s000217,1,observed
environment_id,W1_gaussian_single_s000216,1,observed
environment_id,W0_dry_air_s000215,1,observed
environment_id,W1_gaussian_single_s000214,1,observed
environment_id,W0_dry_air_s000213,1,observed
environment_id,W1_gaussian_single_s000244,1,observed
environment_id,W0_dry_air_s000243,1,observed
environment_id,W1_gaussian_single_s000242,1,observed
environment_id,W0_dry_air_s000241,1,observed
environment_id,W1_gaussian_single_s000240,1,observed
environment_id,W0_dry_air_s000239,1,observed
environment_id,W1_gaussian_single_s000238,1,observed
environment_id,W0_dry_air_s000237,1,observed
environment_id,W1_gaussian_single_s000236,1,observed
environment_id,W0_dry_air_s000235,1,observed
environment_id,W1_gaussian_single_s000234,1,observed
environment_id,W0_dry_air_s000233,1,observed
environment_id,W1_gaussian_single_s000232,1,observed
environment_id,W0_dry_air_s000231,1,observed
environment_id,W1_gaussian_single_s000230,1,observed
environment_id,W0_dry_air_s000229,1,observed
environment_id,W1_gaussian_single_s000260,1,observed
environment_id,W0_dry_air_s000259,1,observed
environment_id,W1_gaussian_single_s000258,1,observed
environment_id,W0_dry_air_s000257,1,observed
environment_id,W1_gaussian_single_s000256,1,observed
environment_id,W0_dry_air_s000255,1,observed
environment_id,W1_gaussian_single_s000254,1,observed
environment_id,W0_dry_air_s000253,1,observed
environment_id,W1_gaussian_single_s000252,1,observed
environment_id,W0_dry_air_s000251,1,observed
environment_id,W1_gaussian_single_s000250,1,observed
environment_id,W0_dry_air_s000249,1,observed
environment_id,W1_gaussian_single_s000248,1,observed
environment_id,W0_dry_air_s000247,1,observed
environment_id,W1_gaussian_single_s000246,1,observed
environment_id,W0_dry_air_s000245,1,observed
environment_id,W1_gaussian_single_s000276,1,observed
environment_id,W0_dry_air_s000275,1,observed
environment_id,W1_gaussian_single_s000274,1,observed
environment_id,W0_dry_air_s000273,1,observed
environment_id,W1_gaussian_single_s000272,1,observed
environment_id,W0_dry_air_s000271,1,observed
environment_id,W1_gaussian_single_s000270,1,observed
environment_id,W0_dry_air_s000269,1,observed
environment_id,W1_gaussian_single_s000268,1,observed
environment_id,W0_dry_air_s000267,1,observed
environment_id,W1_gaussian_single_s000266,1,observed
environment_id,W0_dry_air_s000265,1,observed
environment_id,W1_gaussian_single_s000264,1,observed
environment_id,W0_dry_air_s000263,1,observed
environment_id,W1_gaussian_single_s000262,1,observed
environment_id,W0_dry_air_s000261,1,observed
environment_id,W1_gaussian_single_s000292,1,observed
environment_id,W0_dry_air_s000291,1,observed
environment_id,W1_gaussian_single_s000290,1,observed
environment_id,W0_dry_air_s000289,1,observed
environment_id,W1_gaussian_single_s000288,1,observed
environment_id,W0_dry_air_s000287,1,observed
environment_id,W1_gaussian_single_s000286,1,observed
environment_id,W0_dry_air_s000285,1,observed
environment_id,W1_gaussian_single_s000284,1,observed
environment_id,W0_dry_air_s000283,1,observed
environment_id,W1_gaussian_single_s000282,1,observed
environment_id,W0_dry_air_s000281,1,observed
environment_id,W1_gaussian_single_s000280,1,observed
environment_id,W0_dry_air_s000279,1,observed
environment_id,W1_gaussian_single_s000278,1,observed
environment_id,W0_dry_air_s000277,1,observed
environment_id,W1_gaussian_single_s000308,1,observed
environment_id,W0_dry_air_s000307,1,observed
environment_id,W1_gaussian_single_s000306,1,observed
environment_id,W0_dry_air_s000305,1,observed
environment_id,W1_gaussian_single_s000304,1,observed
environment_id,W0_dry_air_s000303,1,observed
environment_id,W1_gaussian_single_s000302,1,observed
environment_id,W0_dry_air_s000301,1,observed
environment_id,W1_gaussian_single_s000300,1,observed
environment_id,W0_dry_air_s000299,1,observed
environment_id,W1_gaussian_single_s000298,1,observed
environment_id,W0_dry_air_s000297,1,observed
environment_id,W1_gaussian_single_s000296,1,observed
environment_id,W0_dry_air_s000295,1,observed
environment_id,W1_gaussian_single_s000294,1,observed
environment_id,W0_dry_air_s000293,1,observed
environment_id,W1_gaussian_single_s000324,1,observed
environment_id,W0_dry_air_s000323,1,observed
environment_id,W1_gaussian_single_s000322,1,observed
environment_id,W0_dry_air_s000321,1,observed
environment_id,W1_gaussian_single_s000320,1,observed
environment_id,W0_dry_air_s000319,1,observed
environment_id,W1_gaussian_single_s000318,1,observed
environment_id,W0_dry_air_s000317,1,observed
environment_id,W1_gaussian_single_s000316,1,observed
environment_id,W0_dry_air_s000315,1,observed
environment_id,W1_gaussian_single_s000314,1,observed
environment_id,W0_dry_air_s000313,1,observed
environment_id,W1_gaussian_single_s000312,1,observed
environment_id,W0_dry_air_s000311,1,observed
environment_id,W1_gaussian_single_s000310,1,observed
environment_id,W0_dry_air_s000309,1,observed
environment_id,W1_gaussian_single_s000340,1,observed
environment_id,W0_dry_air_s000339,1,observed
environment_id,W1_gaussian_single_s000338,1,observed
environment_id,W0_dry_air_s000337,1,observed
environment_id,W1_gaussian_single_s000336,1,observed
environment_id,W0_dry_air_s000335,1,observed
environment_id,W1_gaussian_single_s000334,1,observed
environment_id,W0_dry_air_s000333,1,observed
environment_id,W1_gaussian_single_s000332,1,observed
environment_id,W0_dry_air_s000331,1,observed
environment_id,W1_gaussian_single_s000330,1,observed
environment_id,W0_dry_air_s000329,1,observed
environment_id,W1_gaussian_single_s000328,1,observed
environment_id,W0_dry_air_s000327,1,observed
environment_id,W1_gaussian_single_s000326,1,observed
environment_id,W0_dry_air_s000325,1,observed
environment_id,W1_gaussian_single_s000356,1,observed
environment_id,W0_dry_air_s000355,1,observed
environment_id,W1_gaussian_single_s000354,1,observed
environment_id,W0_dry_air_s000353,1,observed
environment_id,W1_gaussian_single_s000352,1,observed
environment_id,W0_dry_air_s000351,1,observed
environment_id,W1_gaussian_single_s000350,1,observed
environment_id,W0_dry_air_s000349,1,observed
environment_id,W1_gaussian_single_s000348,1,observed
environment_id,W0_dry_air_s000347,1,observed
environment_id,W1_gaussian_single_s000346,1,observed
environment_id,W0_dry_air_s000345,1,observed
environment_id,W1_gaussian_single_s000344,1,observed
environment_id,W0_dry_air_s000343,1,observed
environment_id,W1_gaussian_single_s000342,1,observed
environment_id,W0_dry_air_s000341,1,observed
environment_id,W1_gaussian_single_s000372,1,observed
environment_id,W0_dry_air_s000371,1,observed
environment_id,W1_gaussian_single_s000370,1,observed
environment_id,W0_dry_air_s000369,1,observed
environment_id,W1_gaussian_single_s000368,1,observed
environment_id,W0_dry_air_s000367,1,observed
environment_id,W1_gaussian_single_s000366,1,observed
environment_id,W0_dry_air_s000365,1,observed
environment_id,W1_gaussian_single_s000364,1,observed
environment_id,W0_dry_air_s000363,1,observed
environment_id,W1_gaussian_single_s000362,1,observed
environment_id,W0_dry_air_s000361,1,observed
environment_id,W1_gaussian_single_s000360,1,observed
environment_id,W0_dry_air_s000359,1,observed
environment_id,W1_gaussian_single_s000358,1,observed
environment_id,W0_dry_air_s000357,1,observed
environment_id,W1_gaussian_single_s000388,1,observed
environment_id,W0_dry_air_s000387,1,observed
environment_id,W1_gaussian_single_s000386,1,observed
environment_id,W0_dry_air_s000385,1,observed
environment_id,W1_gaussian_single_s000384,1,observed
environment_id,W0_dry_air_s000383,1,observed
environment_id,W1_gaussian_single_s000382,1,observed
environment_id,W0_dry_air_s000381,1,observed
environment_id,W1_gaussian_single_s000380,1,observed
environment_id,W0_dry_air_s000379,1,observed
environment_id,W1_gaussian_single_s000378,1,observed
environment_id,W0_dry_air_s000377,1,observed
environment_id,W1_gaussian_single_s000376,1,observed
environment_id,W0_dry_air_s000375,1,observed
environment_id,W1_gaussian_single_s000374,1,observed
environment_id,W0_dry_air_s000373,1,observed
environment_id,W1_gaussian_single_s000404,1,observed
environment_id,W0_dry_air_s000403,1,observed
environment_id,W1_gaussian_single_s000402,1,observed
environment_id,W0_dry_air_s000401,1,observed
environment_id,W1_gaussian_single_s000400,1,observed
environment_id,W0_dry_air_s000399,1,observed
environment_id,W1_gaussian_single_s000398,1,observed
environment_id,W0_dry_air_s000397,1,observed
environment_id,W1_gaussian_single_s000396,1,observed
environment_id,W0_dry_air_s000395,1,observed
environment_id,W1_gaussian_single_s000394,1,observed
environment_id,W0_dry_air_s000393,1,observed
environment_id,W1_gaussian_single_s000392,1,observed
environment_id,W0_dry_air_s000391,1,observed
environment_id,W1_gaussian_single_s000390,1,observed
environment_id,W0_dry_air_s000389,1,observed
environment_id,W1_gaussian_single_s000420,1,observed
environment_id,W0_dry_air_s000419,1,observed
environment_id,W1_gaussian_single_s000418,1,observed
environment_id,W0_dry_air_s000417,1,observed
environment_id,W1_gaussian_single_s000416,1,observed
environment_id,W0_dry_air_s000415,1,observed
environment_id,W1_gaussian_single_s000414,1,observed
environment_id,W0_dry_air_s000413,1,observed
environment_id,W1_gaussian_single_s000412,1,observed
environment_id,W0_dry_air_s000411,1,observed
environment_id,W1_gaussian_single_s000410,1,observed
environment_id,W0_dry_air_s000409,1,observed
environment_id,W1_gaussian_single_s000408,1,observed
environment_id,W0_dry_air_s000407,1,observed
environment_id,W1_gaussian_single_s000406,1,observed
environment_id,W0_dry_air_s000405,1,observed
environment_id,W1_gaussian_single_s000436,1,observed
environment_id,W0_dry_air_s000435,1,observed
environment_id,W1_gaussian_single_s000434,1,observed
environment_id,W0_dry_air_s000433,1,observed
environment_id,W1_gaussian_single_s000432,1,observed
environment_id,W0_dry_air_s000431,1,observed
environment_id,W1_gaussian_single_s000430,1,observed
environment_id,W0_dry_air_s000429,1,observed
environment_id,W1_gaussian_single_s000428,1,observed
environment_id,W0_dry_air_s000427,1,observed
environment_id,W1_gaussian_single_s000426,1,observed
environment_id,W0_dry_air_s000425,1,observed
environment_id,W1_gaussian_single_s000424,1,observed
environment_id,W0_dry_air_s000423,1,observed
environment_id,W1_gaussian_single_s000422,1,observed
environment_id,W0_dry_air_s000421,1,observed
environment_id,W1_gaussian_single_s000452,1,observed
environment_id,W0_dry_air_s000451,1,observed
environment_id,W1_gaussian_single_s000450,1,observed
environment_id,W0_dry_air_s000449,1,observed
environment_id,W1_gaussian_single_s000448,1,observed
environment_id,W0_dry_air_s000447,1,observed
environment_id,W1_gaussian_single_s000446,1,observed
environment_id,W0_dry_air_s000445,1,observed
environment_id,W1_gaussian_single_s000444,1,observed
environment_id,W0_dry_air_s000443,1,observed
environment_id,W1_gaussian_single_s000442,1,observed
environment_id,W0_dry_air_s000441,1,observed
environment_id,W1_gaussian_single_s000440,1,observed
environment_id,W0_dry_air_s000439,1,observed
environment_id,W1_gaussian_single_s000438,1,observed
environment_id,W0_dry_air_s000437,1,observed
environment_id,W1_gaussian_single_s000468,1,observed
environment_id,W0_dry_air_s000467,1,observed
environment_id,W1_gaussian_single_s000466,1,observed
environment_id,W0_dry_air_s000465,1,observed
environment_id,W1_gaussian_single_s000464,1,observed
environment_id,W0_dry_air_s000463,1,observed
environment_id,W1_gaussian_single_s000462,1,observed
environment_id,W0_dry_air_s000461,1,observed
environment_id,W1_gaussian_single_s000460,1,observed
environment_id,W0_dry_air_s000459,1,observed
environment_id,W1_gaussian_single_s000458,1,observed
environment_id,W0_dry_air_s000457,1,observed
environment_id,W1_gaussian_single_s000456,1,observed
environment_id,W0_dry_air_s000455,1,observed
environment_id,W1_gaussian_single_s000454,1,observed
environment_id,W0_dry_air_s000453,1,observed
environment_id,W1_gaussian_single_s000004,1,observed
environment_id,W0_dry_air_s000499,1,observed
environment_id,W1_gaussian_single_s000498,1,observed
environment_id,W0_dry_air_s000497,1,observed
environment_id,W1_gaussian_single_s000496,1,observed
environment_id,W0_dry_air_s000495,1,observed
environment_id,W1_gaussian_single_s000494,1,observed
environment_id,W0_dry_air_s000493,1,observed
environment_id,W1_gaussian_single_s000492,1,observed
environment_id,W0_dry_air_s000491,1,observed
environment_id,W1_gaussian_single_s000490,1,observed
environment_id,W0_dry_air_s000489,1,observed
environment_id,W1_gaussian_single_s000488,1,observed
environment_id,W0_dry_air_s000487,1,observed
environment_id,W1_gaussian_single_s000486,1,observed
environment_id,W0_dry_air_s000485,1,observed
environment_id,W1_gaussian_single_s000020,1,observed
environment_id,W0_dry_air_s000019,1,observed
environment_id,W1_gaussian_single_s000018,1,observed
environment_id,W0_dry_air_s000017,1,observed
environment_id,W1_gaussian_single_s000016,1,observed
environment_id,W0_dry_air_s000015,1,observed
environment_id,W1_gaussian_single_s000014,1,observed
environment_id,W0_dry_air_s000013,1,observed
environment_id,W1_gaussian_single_s000012,1,observed
environment_id,W0_dry_air_s000011,1,observed
environment_id,W1_gaussian_single_s000010,1,observed
environment_id,W0_dry_air_s000009,1,observed
environment_id,W1_gaussian_single_s000008,1,observed
environment_id,W0_dry_air_s000007,1,observed
environment_id,W1_gaussian_single_s000006,1,observed
environment_id,W0_dry_air_s000005,1,observed
boundary_use_class,hard_failure_or_rejected,284,observed
boundary_use_class,episode_terminal_useful_or_trainable,162,observed
boundary_use_class,continuation_valid,54,observed
