run_id,scenario_id,primitive_name,selected_primitive,seed,wind_model,wind_mode,wind_param_label,latency_mode,latency_s,latency_range_s,state_feedback_delay_s,actuator_t10_s,actuator_t50_nominal_s,actuator_t90_s,conservative_actuator_bound_s,vicon_filter_cutoff_hz,vicon_filter_model,duration_s,termination_reason,success,failure_class,heading_change_deg,height_change_m,terminal_speed_m_s,max_alpha_deg,max_beta_deg,max_bank_deg,min_wall_distance_m,saturation_time_s,saturation_fraction,tracking_error_rms,exit_recoverable,governor_rejection_reason,candidate_count,rejected_count,log_path,primitive_selected,max_abs_phi_deg,inside_safe_volume,log_path_relative
s4_launch_nominal_glide_no_wind_environment_reference_seed1,s4_launch_nominal_glide_no_wind_environment_reference,nominal_glide,nominal_glide,1,none,panel,none,nominal,0.108,0.098000:0.118000,0.0,0.073,0.108,0.13,0.151,20.0,one_pole,0.55,,True,none,-4.459217583610108e-14,-0.3683995857133311,6.500000000285254,3.053834490775539,5.5003342082101926e-14,9.777615988605562e-14,0.0,0.0,0.0,4.258198524258484e-11,True,,0,0,environment_reference_rollout.csv,nominal_glide,9.777615988605562e-14,True,environment_reference_rollout.csv
