time_s,u_norm_requested_delta_a_norm,u_norm_requested_delta_e_norm,u_norm_requested_delta_r_norm,u_norm_applied_delta_a_norm,u_norm_applied_delta_e_norm,u_norm_applied_delta_r_norm,delta_cmd_rad_delta_a_cmd,delta_cmd_rad_delta_e_cmd,delta_cmd_rad_delta_r_cmd
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08,0.068,0.527,0.068,0.068,0.527,0.068,0.02611012560983517,0.2023534734762226,0.03323106895797204
0.1,0.068,0.527,0.068,0.068,0.527,0.068,0.02611012560983517,0.2023534734762226,0.03323106895797204
0.12,0.068,0.527,0.068,0.068,0.527,0.068,0.02611012560983517,0.2023534734762226,0.03323106895797204
0.14,0.068,0.527,0.068,0.068,0.527,0.068,0.02611012560983517,0.2023534734762226,0.03323106895797204
0.16,0.068,0.527,0.068,0.068,0.527,0.068,0.02611012560983517,0.2023534734762226,0.03323106895797204
0.18,0.068,0.527,0.068,0.068,0.527,0.068,0.02611012560983517,0.2023534734762226,0.03323106895797204
0.2,0.068,0.527,0.068,0.068,0.527,0.068,0.02611012560983517,0.2023534734762226,0.03323106895797204
0.22,0.23800000000000002,0.204,0.47600000000000003,0.23800000000000002,0.204,0.47600000000000003,0.09138543963442311,0.0783303768295055,0.23261748270580426
0.24,0.23800000000000002,0.204,0.47600000000000003,0.23800000000000002,0.204,0.47600000000000003,0.09138543963442311,0.0783303768295055,0.23261748270580426
0.26,0.23800000000000002,0.204,0.47600000000000003,0.23800000000000002,0.204,0.47600000000000003,0.09138543963442311,0.0783303768295055,0.23261748270580426
0.28,0.23800000000000002,0.204,0.47600000000000003,0.23800000000000002,0.204,0.47600000000000003,0.09138543963442311,0.0783303768295055,0.23261748270580426
0.3,0.23800000000000002,0.204,0.47600000000000003,0.23800000000000002,0.204,0.47600000000000003,0.09138543963442311,0.0783303768295055,0.23261748270580426
0.32,0.23800000000000002,0.204,0.47600000000000003,0.23800000000000002,0.204,0.47600000000000003,0.09138543963442311,0.0783303768295055,0.23261748270580426
0.34,0.23800000000000002,0.204,0.47600000000000003,0.23800000000000002,0.204,0.47600000000000003,0.09138543963442311,0.0783303768295055,0.23261748270580426
0.36,0.23800000000000002,0.204,0.47600000000000003,0.23800000000000002,0.204,0.47600000000000003,0.09138543963442311,0.0783303768295055,0.23261748270580426
0.38,-0.187,-0.23800000000000002,-0.272,-0.187,-0.23800000000000002,-0.272,-0.0848579082319643,-0.12461650859239513,-0.1661553447898602
0.4,-0.187,-0.23800000000000002,-0.272,-0.187,-0.23800000000000002,-0.272,-0.0848579082319643,-0.12461650859239513,-0.1661553447898602
0.42,-0.187,-0.23800000000000002,-0.272,-0.187,-0.23800000000000002,-0.272,-0.0848579082319643,-0.12461650859239513,-0.1661553447898602
0.44,-0.187,-0.23800000000000002,-0.272,-0.187,-0.23800000000000002,-0.272,-0.0848579082319643,-0.12461650859239513,-0.1661553447898602
0.46,-0.187,-0.23800000000000002,-0.272,-0.187,-0.23800000000000002,-0.272,-0.0848579082319643,-0.12461650859239513,-0.1661553447898602
0.48,-0.187,-0.23800000000000002,-0.272,-0.187,-0.23800000000000002,-0.272,-0.0848579082319643,-0.12461650859239513,-0.1661553447898602
0.5,0.0,-0.646,0.0,0.0,-0.646,0.0,0.0,-0.33824480903650106,0.0
0.52,0.0,-0.646,0.0,0.0,-0.646,0.0,0.0,-0.33824480903650106,0.0
0.54,0.0,-0.646,0.0,0.0,-0.646,0.0,0.0,-0.33824480903650106,0.0
0.56,0.0,-0.646,0.0,0.0,-0.646,0.0,0.0,-0.33824480903650106,0.0
0.58,0.0,-0.646,0.0,0.0,-0.646,0.0,0.0,-0.33824480903650106,0.0
0.6,0.0,-0.646,0.0,0.0,-0.646,0.0,0.0,-0.33824480903650106,0.0
0.62,0.0,-0.646,0.0,0.0,-0.646,0.0,0.0,-0.33824480903650106,0.0
0.64,0.0,-0.646,0.0,0.0,-0.646,0.0,0.0,-0.33824480903650106,0.0
0.66,0.0,-0.646,0.0,0.0,-0.646,0.0,0.0,-0.33824480903650106,0.0
0.68,0.0,-0.102,0.0,0.0,-0.102,0.0,0.0,-0.05340707511102648,0.0
0.7000000000000001,0.0,-0.102,0.0,0.0,-0.102,0.0,0.0,-0.05340707511102648,0.0
0.72,0.0,-0.102,0.0,0.0,-0.102,0.0,0.0,-0.05340707511102648,0.0
0.74,0.0,-0.102,0.0,0.0,-0.102,0.0,0.0,-0.05340707511102648,0.0
0.76,0.0,-0.102,0.0,0.0,-0.102,0.0,0.0,-0.05340707511102648,0.0
0.78,0.0,-0.102,0.0,0.0,-0.102,0.0,0.0,-0.05340707511102648,0.0
0.8,0.0,-0.102,0.0,0.0,-0.102,0.0,0.0,-0.05340707511102648,0.0
0.8200000000000001,0.0,-0.102,0.0,0.0,-0.102,0.0,0.0,-0.05340707511102648,0.0
0.84,0.0,-0.102,0.0,0.0,-0.102,0.0,0.0,-0.05340707511102648,0.0
0.86,0.0,-0.102,0.0,0.0,-0.102,0.0,0.0,-0.05340707511102648,0.0
