time_s,u_norm_requested_delta_a_norm,u_norm_requested_delta_e_norm,u_norm_requested_delta_r_norm,u_norm_applied_delta_a_norm,u_norm_applied_delta_e_norm,u_norm_applied_delta_r_norm,delta_cmd_rad_delta_a_cmd,delta_cmd_rad_delta_e_cmd,delta_cmd_rad_delta_r_cmd
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.057499999999999996,0.529,0.06899999999999999,0.057499999999999996,0.529,0.06899999999999999,0.022078415037728265,0.20312141834710007,0.03371976114853044
0.12,0.057499999999999996,0.529,0.06899999999999999,0.057499999999999996,0.529,0.06899999999999999,0.022078415037728265,0.20312141834710007,0.03371976114853044
0.14,0.057499999999999996,0.529,0.06899999999999999,0.057499999999999996,0.529,0.06899999999999999,0.022078415037728265,0.20312141834710007,0.03371976114853044
0.16,0.057499999999999996,0.529,0.06899999999999999,0.057499999999999996,0.529,0.06899999999999999,0.022078415037728265,0.20312141834710007,0.03371976114853044
0.18,0.057499999999999996,0.529,0.06899999999999999,0.057499999999999996,0.529,0.06899999999999999,0.022078415037728265,0.20312141834710007,0.03371976114853044
0.2,0.057499999999999996,0.529,0.06899999999999999,0.057499999999999996,0.529,0.06899999999999999,0.022078415037728265,0.20312141834710007,0.03371976114853044
0.22,0.057499999999999996,0.529,0.06899999999999999,0.057499999999999996,0.529,0.06899999999999999,0.022078415037728265,0.20312141834710007,0.03371976114853044
0.24,0.057499999999999996,0.529,0.06899999999999999,0.057499999999999996,0.529,0.06899999999999999,0.022078415037728265,0.20312141834710007,0.03371976114853044
0.26,0.299,0.253,0.5519999999999999,0.299,0.253,0.5519999999999999,0.114807758196187,0.09714502616600439,0.2697580891882435
0.28,0.299,0.253,0.5519999999999999,0.299,0.253,0.5519999999999999,0.114807758196187,0.09714502616600439,0.2697580891882435
0.3,0.299,0.253,0.5519999999999999,0.299,0.253,0.5519999999999999,0.114807758196187,0.09714502616600439,0.2697580891882435
0.32,0.299,0.253,0.5519999999999999,0.299,0.253,0.5519999999999999,0.114807758196187,0.09714502616600439,0.2697580891882435
0.34,0.299,0.253,0.5519999999999999,0.299,0.253,0.5519999999999999,0.114807758196187,0.09714502616600439,0.2697580891882435
0.36,0.299,0.253,0.5519999999999999,0.299,0.253,0.5519999999999999,0.114807758196187,0.09714502616600439,0.2697580891882435
0.38,0.299,0.253,0.5519999999999999,0.299,0.253,0.5519999999999999,0.114807758196187,0.09714502616600439,0.2697580891882435
0.4,0.299,0.253,0.5519999999999999,0.299,0.253,0.5519999999999999,0.114807758196187,0.09714502616600439,0.2697580891882435
0.42,0.299,0.253,0.5519999999999999,0.299,0.253,0.5519999999999999,0.114807758196187,0.09714502616600439,0.2697580891882435
0.44,-0.184,-0.207,-0.27599999999999997,-0.184,-0.207,-0.27599999999999997,-0.08349655141540872,-0.10838494654884787,-0.1685988057426522
0.46,-0.184,-0.207,-0.27599999999999997,-0.184,-0.207,-0.27599999999999997,-0.08349655141540872,-0.10838494654884787,-0.1685988057426522
0.48,-0.184,-0.207,-0.27599999999999997,-0.184,-0.207,-0.27599999999999997,-0.08349655141540872,-0.10838494654884787,-0.1685988057426522
0.5,-0.184,-0.207,-0.27599999999999997,-0.184,-0.207,-0.27599999999999997,-0.08349655141540872,-0.10838494654884787,-0.1685988057426522
0.52,-0.184,-0.207,-0.27599999999999997,-0.184,-0.207,-0.27599999999999997,-0.08349655141540872,-0.10838494654884787,-0.1685988057426522
0.54,-0.184,-0.207,-0.27599999999999997,-0.184,-0.207,-0.27599999999999997,-0.08349655141540872,-0.10838494654884787,-0.1685988057426522
0.56,-0.184,-0.207,-0.27599999999999997,-0.184,-0.207,-0.27599999999999997,-0.08349655141540872,-0.10838494654884787,-0.1685988057426522
0.58,0.0,-0.621,0.0,0.0,-0.621,0.0,0.0,-0.32515483964654357,0.0
0.6,0.0,-0.621,0.0,0.0,-0.621,0.0,0.0,-0.32515483964654357,0.0
0.62,0.0,-0.621,0.0,0.0,-0.621,0.0,0.0,-0.32515483964654357,0.0
0.64,0.0,-0.621,0.0,0.0,-0.621,0.0,0.0,-0.32515483964654357,0.0
0.66,0.0,-0.621,0.0,0.0,-0.621,0.0,0.0,-0.32515483964654357,0.0
0.68,0.0,-0.621,0.0,0.0,-0.621,0.0,0.0,-0.32515483964654357,0.0
0.7000000000000001,0.0,-0.621,0.0,0.0,-0.621,0.0,0.0,-0.32515483964654357,0.0
0.72,0.0,-0.621,0.0,0.0,-0.621,0.0,0.0,-0.32515483964654357,0.0
0.74,0.0,-0.057499999999999996,0.0,0.0,-0.057499999999999996,0.0,0.0,-0.03010692959690218,0.0
0.76,0.0,-0.057499999999999996,0.0,0.0,-0.057499999999999996,0.0,0.0,-0.03010692959690218,0.0
0.78,0.0,-0.057499999999999996,0.0,0.0,-0.057499999999999996,0.0,0.0,-0.03010692959690218,0.0
0.8,0.0,-0.057499999999999996,0.0,0.0,-0.057499999999999996,0.0,0.0,-0.03010692959690218,0.0
0.8200000000000001,0.0,-0.057499999999999996,0.0,0.0,-0.057499999999999996,0.0,0.0,-0.03010692959690218,0.0
0.84,0.0,-0.057499999999999996,0.0,0.0,-0.057499999999999996,0.0,0.0,-0.03010692959690218,0.0
0.86,0.0,-0.057499999999999996,0.0,0.0,-0.057499999999999996,0.0,0.0,-0.03010692959690218,0.0
