time_s,u_norm_requested_delta_a_norm,u_norm_requested_delta_e_norm,u_norm_requested_delta_r_norm,u_norm_applied_delta_a_norm,u_norm_applied_delta_e_norm,u_norm_applied_delta_r_norm,delta_cmd_rad_delta_a_cmd,delta_cmd_rad_delta_e_cmd,delta_cmd_rad_delta_r_cmd
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.0425,0.391,0.051,0.0425,0.391,0.051,0.016318828506146982,0.15013322225655223,0.024923301718479025
0.12,0.0425,0.391,0.051,0.0425,0.391,0.051,0.016318828506146982,0.15013322225655223,0.024923301718479025
0.14,0.0425,0.391,0.051,0.0425,0.391,0.051,0.016318828506146982,0.15013322225655223,0.024923301718479025
0.16,0.0425,0.391,0.051,0.0425,0.391,0.051,0.016318828506146982,0.15013322225655223,0.024923301718479025
0.18,0.0425,0.391,0.051,0.0425,0.391,0.051,0.016318828506146982,0.15013322225655223,0.024923301718479025
0.2,0.0425,0.391,0.051,0.0425,0.391,0.051,0.016318828506146982,0.15013322225655223,0.024923301718479025
0.22,0.0425,0.391,0.051,0.0425,0.391,0.051,0.016318828506146982,0.15013322225655223,0.024923301718479025
0.24,0.0425,0.391,0.051,0.0425,0.391,0.051,0.016318828506146982,0.15013322225655223,0.024923301718479025
0.26,0.221,0.187,0.408,0.221,0.187,0.408,0.0848579082319643,0.07180284542704672,0.1993864137478322
0.28,0.221,0.187,0.408,0.221,0.187,0.408,0.0848579082319643,0.07180284542704672,0.1993864137478322
0.3,0.221,0.187,0.408,0.221,0.187,0.408,0.0848579082319643,0.07180284542704672,0.1993864137478322
0.32,0.221,0.187,0.408,0.221,0.187,0.408,0.0848579082319643,0.07180284542704672,0.1993864137478322
0.34,0.221,0.187,0.408,0.221,0.187,0.408,0.0848579082319643,0.07180284542704672,0.1993864137478322
0.36,0.221,0.187,0.408,0.221,0.187,0.408,0.0848579082319643,0.07180284542704672,0.1993864137478322
0.38,0.221,0.187,0.408,0.221,0.187,0.408,0.0848579082319643,0.07180284542704672,0.1993864137478322
0.4,0.221,0.187,0.408,0.221,0.187,0.408,0.0848579082319643,0.07180284542704672,0.1993864137478322
0.42,0.221,0.187,0.408,0.221,0.187,0.408,0.0848579082319643,0.07180284542704672,0.1993864137478322
0.44,-0.136,-0.153,-0.204,-0.136,-0.153,-0.204,-0.0617148423505195,-0.08011061266653972,-0.12461650859239512
0.46,-0.136,-0.153,-0.204,-0.136,-0.153,-0.204,-0.0617148423505195,-0.08011061266653972,-0.12461650859239512
0.48,-0.136,-0.153,-0.204,-0.136,-0.153,-0.204,-0.0617148423505195,-0.08011061266653972,-0.12461650859239512
0.5,-0.136,-0.153,-0.204,-0.136,-0.153,-0.204,-0.0617148423505195,-0.08011061266653972,-0.12461650859239512
0.52,-0.136,-0.153,-0.204,-0.136,-0.153,-0.204,-0.0617148423505195,-0.08011061266653972,-0.12461650859239512
0.54,-0.136,-0.153,-0.204,-0.136,-0.153,-0.204,-0.0617148423505195,-0.08011061266653972,-0.12461650859239512
0.56,-0.136,-0.153,-0.204,-0.136,-0.153,-0.204,-0.0617148423505195,-0.08011061266653972,-0.12461650859239512
0.58,0.0,-0.459,0.0,0.0,-0.459,0.0,0.0,-0.2403318379996192,0.0
0.6,0.0,-0.459,0.0,0.0,-0.459,0.0,0.0,-0.2403318379996192,0.0
0.62,0.0,-0.459,0.0,0.0,-0.459,0.0,0.0,-0.2403318379996192,0.0
0.64,0.0,-0.459,0.0,0.0,-0.459,0.0,0.0,-0.2403318379996192,0.0
0.66,0.0,-0.459,0.0,0.0,-0.459,0.0,0.0,-0.2403318379996192,0.0
0.68,0.0,-0.459,0.0,0.0,-0.459,0.0,0.0,-0.2403318379996192,0.0
0.7000000000000001,0.0,-0.459,0.0,0.0,-0.459,0.0,0.0,-0.2403318379996192,0.0
0.72,0.0,-0.459,0.0,0.0,-0.459,0.0,0.0,-0.2403318379996192,0.0
0.74,0.0,-0.0425,0.0,0.0,-0.0425,0.0,0.0,-0.022252947962927705,0.0
0.76,0.0,-0.0425,0.0,0.0,-0.0425,0.0,0.0,-0.022252947962927705,0.0
0.78,0.0,-0.0425,0.0,0.0,-0.0425,0.0,0.0,-0.022252947962927705,0.0
0.8,0.0,-0.0425,0.0,0.0,-0.0425,0.0,0.0,-0.022252947962927705,0.0
0.8200000000000001,0.0,-0.0425,0.0,0.0,-0.0425,0.0,0.0,-0.022252947962927705,0.0
0.84,0.0,-0.0425,0.0,0.0,-0.0425,0.0,0.0,-0.022252947962927705,0.0
0.86,0.0,-0.0425,0.0,0.0,-0.0425,0.0,0.0,-0.022252947962927705,0.0
