time_s,u_norm_requested_delta_a_norm,u_norm_requested_delta_e_norm,u_norm_requested_delta_r_norm,u_norm_applied_delta_a_norm,u_norm_applied_delta_e_norm,u_norm_applied_delta_r_norm,delta_cmd_rad_delta_a_cmd,delta_cmd_rad_delta_e_cmd,delta_cmd_rad_delta_r_cmd
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.18,0.32,0.06,0.18,0.32,0.06,0.06911503837897545,0.1228711793404008,0.029321531433504737
0.12,0.18,0.32,0.06,0.18,0.32,0.06,0.06911503837897545,0.1228711793404008,0.029321531433504737
0.14,0.18,0.32,0.06,0.18,0.32,0.06,0.06911503837897545,0.1228711793404008,0.029321531433504737
0.16,0.18,0.32,0.06,0.18,0.32,0.06,0.06911503837897545,0.1228711793404008,0.029321531433504737
0.18,0.18,0.32,0.06,0.18,0.32,0.06,0.06911503837897545,0.1228711793404008,0.029321531433504737
0.2,0.18,0.32,0.06,0.18,0.32,0.06,0.06911503837897545,0.1228711793404008,0.029321531433504737
0.22,0.58,0.12,0.38,0.58,0.12,0.38,0.22270401255447644,0.04607669225265029,0.18570303241219668
0.24,0.58,0.12,0.38,0.58,0.12,0.38,0.22270401255447644,0.04607669225265029,0.18570303241219668
0.26,0.58,0.12,0.38,0.58,0.12,0.38,0.22270401255447644,0.04607669225265029,0.18570303241219668
0.28,0.58,0.12,0.38,0.58,0.12,0.38,0.22270401255447644,0.04607669225265029,0.18570303241219668
0.3,0.58,0.12,0.38,0.58,0.12,0.38,0.22270401255447644,0.04607669225265029,0.18570303241219668
0.32,0.58,0.12,0.38,0.58,0.12,0.38,0.22270401255447644,0.04607669225265029,0.18570303241219668
0.34,0.58,0.12,0.38,0.58,0.12,0.38,0.22270401255447644,0.04607669225265029,0.18570303241219668
0.36,0.58,0.12,0.38,0.58,0.12,0.38,0.22270401255447644,0.04607669225265029,0.18570303241219668
0.38,0.58,0.12,0.38,0.58,0.12,0.38,0.22270401255447644,0.04607669225265029,0.18570303241219668
0.4,0.58,0.12,0.38,0.58,0.12,0.38,0.22270401255447644,0.04607669225265029,0.18570303241219668
0.42,0.58,0.12,0.38,0.58,0.12,0.38,0.22270401255447644,0.04607669225265029,0.18570303241219668
0.44,0.58,0.12,0.38,0.58,0.12,0.38,0.22270401255447644,0.04607669225265029,0.18570303241219668
0.46,-0.34,-0.1,-0.22,-0.34,-0.1,-0.22,-0.15428710587629874,-0.05235987755982989,-0.13439035240356337
0.48,-0.34,-0.1,-0.22,-0.34,-0.1,-0.22,-0.15428710587629874,-0.05235987755982989,-0.13439035240356337
0.5,-0.34,-0.1,-0.22,-0.34,-0.1,-0.22,-0.15428710587629874,-0.05235987755982989,-0.13439035240356337
0.52,-0.34,-0.1,-0.22,-0.34,-0.1,-0.22,-0.15428710587629874,-0.05235987755982989,-0.13439035240356337
0.54,-0.34,-0.1,-0.22,-0.34,-0.1,-0.22,-0.15428710587629874,-0.05235987755982989,-0.13439035240356337
0.56,-0.34,-0.1,-0.22,-0.34,-0.1,-0.22,-0.15428710587629874,-0.05235987755982989,-0.13439035240356337
0.58,-0.34,-0.1,-0.22,-0.34,-0.1,-0.22,-0.15428710587629874,-0.05235987755982989,-0.13439035240356337
0.6,-0.08,-0.32,0.0,-0.08,-0.32,0.0,-0.03630284844148206,-0.16755160819145562,0.0
0.62,-0.08,-0.32,0.0,-0.08,-0.32,0.0,-0.03630284844148206,-0.16755160819145562,0.0
0.64,-0.08,-0.32,0.0,-0.08,-0.32,0.0,-0.03630284844148206,-0.16755160819145562,0.0
0.66,-0.08,-0.32,0.0,-0.08,-0.32,0.0,-0.03630284844148206,-0.16755160819145562,0.0
0.68,-0.08,-0.32,0.0,-0.08,-0.32,0.0,-0.03630284844148206,-0.16755160819145562,0.0
0.7000000000000001,-0.08,-0.32,0.0,-0.08,-0.32,0.0,-0.03630284844148206,-0.16755160819145562,0.0
0.72,-0.08,-0.32,0.0,-0.08,-0.32,0.0,-0.03630284844148206,-0.16755160819145562,0.0
0.74,0.0,-0.03,0.0,0.0,-0.03,0.0,0.0,-0.015707963267948963,0.0
0.76,0.0,-0.03,0.0,0.0,-0.03,0.0,0.0,-0.015707963267948963,0.0
0.78,0.0,-0.03,0.0,0.0,-0.03,0.0,0.0,-0.015707963267948963,0.0
0.8,0.0,-0.03,0.0,0.0,-0.03,0.0,0.0,-0.015707963267948963,0.0
0.8200000000000001,0.0,-0.03,0.0,0.0,-0.03,0.0,0.0,-0.015707963267948963,0.0
0.84,0.0,-0.03,0.0,0.0,-0.03,0.0,0.0,-0.015707963267948963,0.0
0.86,0.0,-0.03,0.0,0.0,-0.03,0.0,0.0,-0.015707963267948963,0.0
