time_s,u_norm_requested_delta_a_norm,u_norm_requested_delta_e_norm,u_norm_requested_delta_r_norm,u_norm_applied_delta_a_norm,u_norm_applied_delta_e_norm,u_norm_applied_delta_r_norm,delta_cmd_rad_delta_a_cmd,delta_cmd_rad_delta_e_cmd,delta_cmd_rad_delta_r_cmd
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08,0.0,-0.28900000000000003,0.0,0.0,-0.28900000000000003,0.0,0.0,-0.1513200461479084,0.0
0.1,0.0,-0.28900000000000003,0.0,0.0,-0.28900000000000003,0.0,0.0,-0.1513200461479084,0.0
0.12,0.0,-0.28900000000000003,0.0,0.0,-0.28900000000000003,0.0,0.0,-0.1513200461479084,0.0
0.14,0.0,-0.28900000000000003,0.0,0.0,-0.28900000000000003,0.0,0.0,-0.1513200461479084,0.0
0.16,0.0,-0.28900000000000003,0.0,0.0,-0.28900000000000003,0.0,0.0,-0.1513200461479084,0.0
0.18,0.0,-0.28900000000000003,0.0,0.0,-0.28900000000000003,0.0,0.0,-0.1513200461479084,0.0
0.2,0.068,0.49299999999999994,0.068,0.068,0.49299999999999994,0.068,0.02611012560983517,0.18929841067130496,0.03323106895797204
0.22,0.068,0.49299999999999994,0.068,0.068,0.49299999999999994,0.068,0.02611012560983517,0.18929841067130496,0.03323106895797204
0.24,0.068,0.49299999999999994,0.068,0.068,0.49299999999999994,0.068,0.02611012560983517,0.18929841067130496,0.03323106895797204
0.26,0.068,0.49299999999999994,0.068,0.068,0.49299999999999994,0.068,0.02611012560983517,0.18929841067130496,0.03323106895797204
0.28,0.068,0.49299999999999994,0.068,0.068,0.49299999999999994,0.068,0.02611012560983517,0.18929841067130496,0.03323106895797204
0.3,0.068,0.49299999999999994,0.068,0.068,0.49299999999999994,0.068,0.02611012560983517,0.18929841067130496,0.03323106895797204
0.32,0.068,0.49299999999999994,0.068,0.068,0.49299999999999994,0.068,0.02611012560983517,0.18929841067130496,0.03323106895797204
0.34,0.255,0.204,0.4675,0.255,0.204,0.4675,0.09791297103688189,0.0783303768295055,0.22846359908605773
0.36,0.255,0.204,0.4675,0.255,0.204,0.4675,0.09791297103688189,0.0783303768295055,0.22846359908605773
0.38,0.255,0.204,0.4675,0.255,0.204,0.4675,0.09791297103688189,0.0783303768295055,0.22846359908605773
0.4,0.255,0.204,0.4675,0.255,0.204,0.4675,0.09791297103688189,0.0783303768295055,0.22846359908605773
0.42,0.255,0.204,0.4675,0.255,0.204,0.4675,0.09791297103688189,0.0783303768295055,0.22846359908605773
0.44,0.255,0.204,0.4675,0.255,0.204,0.4675,0.09791297103688189,0.0783303768295055,0.22846359908605773
0.46,0.255,0.204,0.4675,0.255,0.204,0.4675,0.09791297103688189,0.0783303768295055,0.22846359908605773
0.48,0.255,0.204,0.4675,0.255,0.204,0.4675,0.09791297103688189,0.0783303768295055,0.22846359908605773
0.5,0.255,0.204,0.4675,0.255,0.204,0.4675,0.09791297103688189,0.0783303768295055,0.22846359908605773
0.52,-0.153,-0.187,-0.204,-0.153,-0.187,-0.204,-0.06942919764433443,-0.09791297103688189,-0.12461650859239512
0.54,-0.153,-0.187,-0.204,-0.153,-0.187,-0.204,-0.06942919764433443,-0.09791297103688189,-0.12461650859239512
0.56,-0.153,-0.187,-0.204,-0.153,-0.187,-0.204,-0.06942919764433443,-0.09791297103688189,-0.12461650859239512
0.58,-0.153,-0.187,-0.204,-0.153,-0.187,-0.204,-0.06942919764433443,-0.09791297103688189,-0.12461650859239512
0.6,-0.153,-0.187,-0.204,-0.153,-0.187,-0.204,-0.06942919764433443,-0.09791297103688189,-0.12461650859239512
0.62,0.0,-0.527,0.0,0.0,-0.527,0.0,0.0,-0.2759365547403035,0.0
0.64,0.0,-0.527,0.0,0.0,-0.527,0.0,0.0,-0.2759365547403035,0.0
0.66,0.0,-0.527,0.0,0.0,-0.527,0.0,0.0,-0.2759365547403035,0.0
0.68,0.0,-0.527,0.0,0.0,-0.527,0.0,0.0,-0.2759365547403035,0.0
0.7000000000000001,0.0,-0.527,0.0,0.0,-0.527,0.0,0.0,-0.2759365547403035,0.0
0.72,0.0,-0.527,0.0,0.0,-0.527,0.0,0.0,-0.2759365547403035,0.0
0.74,0.0,-0.527,0.0,0.0,-0.527,0.0,0.0,-0.2759365547403035,0.0
0.76,0.0,-0.068,0.0,0.0,-0.068,0.0,0.0,-0.03560471674068432,0.0
0.78,0.0,-0.068,0.0,0.0,-0.068,0.0,0.0,-0.03560471674068432,0.0
0.8,0.0,-0.068,0.0,0.0,-0.068,0.0,0.0,-0.03560471674068432,0.0
0.8200000000000001,0.0,-0.068,0.0,0.0,-0.068,0.0,0.0,-0.03560471674068432,0.0
0.84,0.0,-0.068,0.0,0.0,-0.068,0.0,0.0,-0.03560471674068432,0.0
0.86,0.0,-0.068,0.0,0.0,-0.068,0.0,0.0,-0.03560471674068432,0.0
