time_s,u_norm_requested_delta_a_norm,u_norm_requested_delta_e_norm,u_norm_requested_delta_r_norm,u_norm_applied_delta_a_norm,u_norm_applied_delta_e_norm,u_norm_applied_delta_r_norm,delta_cmd_rad_delta_a_cmd,delta_cmd_rad_delta_e_cmd,delta_cmd_rad_delta_r_cmd
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.153,0.272,0.051,0.153,0.272,0.051,0.05874778262212913,0.10444050243934068,0.024923301718479025
0.12,0.153,0.272,0.051,0.153,0.272,0.051,0.05874778262212913,0.10444050243934068,0.024923301718479025
0.14,0.153,0.272,0.051,0.153,0.272,0.051,0.05874778262212913,0.10444050243934068,0.024923301718479025
0.16,0.153,0.272,0.051,0.153,0.272,0.051,0.05874778262212913,0.10444050243934068,0.024923301718479025
0.18,0.153,0.272,0.051,0.153,0.272,0.051,0.05874778262212913,0.10444050243934068,0.024923301718479025
0.2,0.153,0.272,0.051,0.153,0.272,0.051,0.05874778262212913,0.10444050243934068,0.024923301718479025
0.22,0.49299999999999994,0.102,0.323,0.49299999999999994,0.102,0.323,0.18929841067130496,0.03916518841475275,0.15784757755036719
0.24,0.49299999999999994,0.102,0.323,0.49299999999999994,0.102,0.323,0.18929841067130496,0.03916518841475275,0.15784757755036719
0.26,0.49299999999999994,0.102,0.323,0.49299999999999994,0.102,0.323,0.18929841067130496,0.03916518841475275,0.15784757755036719
0.28,0.49299999999999994,0.102,0.323,0.49299999999999994,0.102,0.323,0.18929841067130496,0.03916518841475275,0.15784757755036719
0.3,0.49299999999999994,0.102,0.323,0.49299999999999994,0.102,0.323,0.18929841067130496,0.03916518841475275,0.15784757755036719
0.32,0.49299999999999994,0.102,0.323,0.49299999999999994,0.102,0.323,0.18929841067130496,0.03916518841475275,0.15784757755036719
0.34,0.49299999999999994,0.102,0.323,0.49299999999999994,0.102,0.323,0.18929841067130496,0.03916518841475275,0.15784757755036719
0.36,0.49299999999999994,0.102,0.323,0.49299999999999994,0.102,0.323,0.18929841067130496,0.03916518841475275,0.15784757755036719
0.38,0.49299999999999994,0.102,0.323,0.49299999999999994,0.102,0.323,0.18929841067130496,0.03916518841475275,0.15784757755036719
0.4,0.49299999999999994,0.102,0.323,0.49299999999999994,0.102,0.323,0.18929841067130496,0.03916518841475275,0.15784757755036719
0.42,0.49299999999999994,0.102,0.323,0.49299999999999994,0.102,0.323,0.18929841067130496,0.03916518841475275,0.15784757755036719
0.44,0.49299999999999994,0.102,0.323,0.49299999999999994,0.102,0.323,0.18929841067130496,0.03916518841475275,0.15784757755036719
0.46,-0.28900000000000003,-0.085,-0.187,-0.28900000000000003,-0.085,-0.187,-0.13114403999485394,-0.04450589592585541,-0.11423179954302887
0.48,-0.28900000000000003,-0.085,-0.187,-0.28900000000000003,-0.085,-0.187,-0.13114403999485394,-0.04450589592585541,-0.11423179954302887
0.5,-0.28900000000000003,-0.085,-0.187,-0.28900000000000003,-0.085,-0.187,-0.13114403999485394,-0.04450589592585541,-0.11423179954302887
0.52,-0.28900000000000003,-0.085,-0.187,-0.28900000000000003,-0.085,-0.187,-0.13114403999485394,-0.04450589592585541,-0.11423179954302887
0.54,-0.28900000000000003,-0.085,-0.187,-0.28900000000000003,-0.085,-0.187,-0.13114403999485394,-0.04450589592585541,-0.11423179954302887
0.56,-0.28900000000000003,-0.085,-0.187,-0.28900000000000003,-0.085,-0.187,-0.13114403999485394,-0.04450589592585541,-0.11423179954302887
0.58,-0.28900000000000003,-0.085,-0.187,-0.28900000000000003,-0.085,-0.187,-0.13114403999485394,-0.04450589592585541,-0.11423179954302887
0.6,-0.068,-0.272,0.0,-0.068,-0.272,0.0,-0.03085742117525975,-0.14241886696273728,0.0
0.62,-0.068,-0.272,0.0,-0.068,-0.272,0.0,-0.03085742117525975,-0.14241886696273728,0.0
0.64,-0.068,-0.272,0.0,-0.068,-0.272,0.0,-0.03085742117525975,-0.14241886696273728,0.0
0.66,-0.068,-0.272,0.0,-0.068,-0.272,0.0,-0.03085742117525975,-0.14241886696273728,0.0
0.68,-0.068,-0.272,0.0,-0.068,-0.272,0.0,-0.03085742117525975,-0.14241886696273728,0.0
0.7000000000000001,-0.068,-0.272,0.0,-0.068,-0.272,0.0,-0.03085742117525975,-0.14241886696273728,0.0
0.72,-0.068,-0.272,0.0,-0.068,-0.272,0.0,-0.03085742117525975,-0.14241886696273728,0.0
0.74,0.0,-0.0255,0.0,0.0,-0.0255,0.0,0.0,-0.01335176877775662,0.0
0.76,0.0,-0.0255,0.0,0.0,-0.0255,0.0,0.0,-0.01335176877775662,0.0
0.78,0.0,-0.0255,0.0,0.0,-0.0255,0.0,0.0,-0.01335176877775662,0.0
0.8,0.0,-0.0255,0.0,0.0,-0.0255,0.0,0.0,-0.01335176877775662,0.0
0.8200000000000001,0.0,-0.0255,0.0,0.0,-0.0255,0.0,0.0,-0.01335176877775662,0.0
0.84,0.0,-0.0255,0.0,0.0,-0.0255,0.0,0.0,-0.01335176877775662,0.0
0.86,0.0,-0.0255,0.0,0.0,-0.0255,0.0,0.0,-0.01335176877775662,0.0
