time_s,u_norm_requested_delta_a_norm,u_norm_requested_delta_e_norm,u_norm_requested_delta_r_norm,u_norm_applied_delta_a_norm,u_norm_applied_delta_e_norm,u_norm_applied_delta_r_norm,delta_cmd_rad_delta_a_cmd,delta_cmd_rad_delta_e_cmd,delta_cmd_rad_delta_r_cmd
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.207,0.368,0.06899999999999999,0.207,0.368,0.06899999999999999,0.07948229413582175,0.1413018562414609,0.03371976114853044
0.12,0.207,0.368,0.06899999999999999,0.207,0.368,0.06899999999999999,0.07948229413582175,0.1413018562414609,0.03371976114853044
0.14,0.207,0.368,0.06899999999999999,0.207,0.368,0.06899999999999999,0.07948229413582175,0.1413018562414609,0.03371976114853044
0.16,0.207,0.368,0.06899999999999999,0.207,0.368,0.06899999999999999,0.07948229413582175,0.1413018562414609,0.03371976114853044
0.18,0.207,0.368,0.06899999999999999,0.207,0.368,0.06899999999999999,0.07948229413582175,0.1413018562414609,0.03371976114853044
0.2,0.207,0.368,0.06899999999999999,0.207,0.368,0.06899999999999999,0.07948229413582175,0.1413018562414609,0.03371976114853044
0.22,0.6669999999999999,0.13799999999999998,0.43699999999999994,0.6669999999999999,0.13799999999999998,0.43699999999999994,0.2561096144376479,0.052988196090547834,0.21355848727402615
0.24,0.6669999999999999,0.13799999999999998,0.43699999999999994,0.6669999999999999,0.13799999999999998,0.43699999999999994,0.2561096144376479,0.052988196090547834,0.21355848727402615
0.26,0.6669999999999999,0.13799999999999998,0.43699999999999994,0.6669999999999999,0.13799999999999998,0.43699999999999994,0.2561096144376479,0.052988196090547834,0.21355848727402615
0.28,0.6669999999999999,0.13799999999999998,0.43699999999999994,0.6669999999999999,0.13799999999999998,0.43699999999999994,0.2561096144376479,0.052988196090547834,0.21355848727402615
0.3,0.6669999999999999,0.13799999999999998,0.43699999999999994,0.6669999999999999,0.13799999999999998,0.43699999999999994,0.2561096144376479,0.052988196090547834,0.21355848727402615
0.32,0.6669999999999999,0.13799999999999998,0.43699999999999994,0.6669999999999999,0.13799999999999998,0.43699999999999994,0.2561096144376479,0.052988196090547834,0.21355848727402615
0.34,0.6669999999999999,0.13799999999999998,0.43699999999999994,0.6669999999999999,0.13799999999999998,0.43699999999999994,0.2561096144376479,0.052988196090547834,0.21355848727402615
0.36,0.6669999999999999,0.13799999999999998,0.43699999999999994,0.6669999999999999,0.13799999999999998,0.43699999999999994,0.2561096144376479,0.052988196090547834,0.21355848727402615
0.38,0.6669999999999999,0.13799999999999998,0.43699999999999994,0.6669999999999999,0.13799999999999998,0.43699999999999994,0.2561096144376479,0.052988196090547834,0.21355848727402615
0.4,0.6669999999999999,0.13799999999999998,0.43699999999999994,0.6669999999999999,0.13799999999999998,0.43699999999999994,0.2561096144376479,0.052988196090547834,0.21355848727402615
0.42,0.6669999999999999,0.13799999999999998,0.43699999999999994,0.6669999999999999,0.13799999999999998,0.43699999999999994,0.2561096144376479,0.052988196090547834,0.21355848727402615
0.44,0.6669999999999999,0.13799999999999998,0.43699999999999994,0.6669999999999999,0.13799999999999998,0.43699999999999994,0.2561096144376479,0.052988196090547834,0.21355848727402615
0.46,-0.391,-0.11499999999999999,-0.253,-0.391,-0.11499999999999999,-0.253,-0.17743017175774356,-0.06021385919380436,-0.1545489052640979
0.48,-0.391,-0.11499999999999999,-0.253,-0.391,-0.11499999999999999,-0.253,-0.17743017175774356,-0.06021385919380436,-0.1545489052640979
0.5,-0.391,-0.11499999999999999,-0.253,-0.391,-0.11499999999999999,-0.253,-0.17743017175774356,-0.06021385919380436,-0.1545489052640979
0.52,-0.391,-0.11499999999999999,-0.253,-0.391,-0.11499999999999999,-0.253,-0.17743017175774356,-0.06021385919380436,-0.1545489052640979
0.54,-0.391,-0.11499999999999999,-0.253,-0.391,-0.11499999999999999,-0.253,-0.17743017175774356,-0.06021385919380436,-0.1545489052640979
0.56,-0.391,-0.11499999999999999,-0.253,-0.391,-0.11499999999999999,-0.253,-0.17743017175774356,-0.06021385919380436,-0.1545489052640979
0.58,-0.391,-0.11499999999999999,-0.253,-0.391,-0.11499999999999999,-0.253,-0.17743017175774356,-0.06021385919380436,-0.1545489052640979
0.6,-0.092,-0.368,0.0,-0.092,-0.368,0.0,-0.04174827570770436,-0.19268434942017396,0.0
0.62,-0.092,-0.368,0.0,-0.092,-0.368,0.0,-0.04174827570770436,-0.19268434942017396,0.0
0.64,-0.092,-0.368,0.0,-0.092,-0.368,0.0,-0.04174827570770436,-0.19268434942017396,0.0
0.66,-0.092,-0.368,0.0,-0.092,-0.368,0.0,-0.04174827570770436,-0.19268434942017396,0.0
0.68,-0.092,-0.368,0.0,-0.092,-0.368,0.0,-0.04174827570770436,-0.19268434942017396,0.0
0.7000000000000001,-0.092,-0.368,0.0,-0.092,-0.368,0.0,-0.04174827570770436,-0.19268434942017396,0.0
0.72,-0.092,-0.368,0.0,-0.092,-0.368,0.0,-0.04174827570770436,-0.19268434942017396,0.0
0.74,0.0,-0.034499999999999996,0.0,0.0,-0.034499999999999996,0.0,0.0,-0.01806415775814131,0.0
0.76,0.0,-0.034499999999999996,0.0,0.0,-0.034499999999999996,0.0,0.0,-0.01806415775814131,0.0
0.78,0.0,-0.034499999999999996,0.0,0.0,-0.034499999999999996,0.0,0.0,-0.01806415775814131,0.0
0.8,0.0,-0.034499999999999996,0.0,0.0,-0.034499999999999996,0.0,0.0,-0.01806415775814131,0.0
0.8200000000000001,0.0,-0.034499999999999996,0.0,0.0,-0.034499999999999996,0.0,0.0,-0.01806415775814131,0.0
0.84,0.0,-0.034499999999999996,0.0,0.0,-0.034499999999999996,0.0,0.0,-0.01806415775814131,0.0
0.86,0.0,-0.034499999999999996,0.0,0.0,-0.034499999999999996,0.0,0.0,-0.01806415775814131,0.0
