time_s,u_norm_requested_delta_a_norm,u_norm_requested_delta_e_norm,u_norm_requested_delta_r_norm,u_norm_applied_delta_a_norm,u_norm_applied_delta_e_norm,u_norm_applied_delta_r_norm,delta_cmd_rad_delta_a_cmd,delta_cmd_rad_delta_e_cmd,delta_cmd_rad_delta_r_cmd
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08,0.0,-0.34,0.0,0.0,-0.34,0.0,0.0,-0.17802358370342164,0.0
0.1,0.0,-0.34,0.0,0.0,-0.34,0.0,0.0,-0.17802358370342164,0.0
0.12,0.0,-0.34,0.0,0.0,-0.34,0.0,0.0,-0.17802358370342164,0.0
0.14,0.0,-0.34,0.0,0.0,-0.34,0.0,0.0,-0.17802358370342164,0.0
0.16,0.0,-0.34,0.0,0.0,-0.34,0.0,0.0,-0.17802358370342164,0.0
0.18,0.0,-0.34,0.0,0.0,-0.34,0.0,0.0,-0.17802358370342164,0.0
0.2,0.08,0.58,0.08,0.08,0.58,0.08,0.0307177948351002,0.22270401255447644,0.039095375244672985
0.22,0.08,0.58,0.08,0.08,0.58,0.08,0.0307177948351002,0.22270401255447644,0.039095375244672985
0.24,0.08,0.58,0.08,0.08,0.58,0.08,0.0307177948351002,0.22270401255447644,0.039095375244672985
0.26,0.08,0.58,0.08,0.08,0.58,0.08,0.0307177948351002,0.22270401255447644,0.039095375244672985
0.28,0.08,0.58,0.08,0.08,0.58,0.08,0.0307177948351002,0.22270401255447644,0.039095375244672985
0.3,0.08,0.58,0.08,0.08,0.58,0.08,0.0307177948351002,0.22270401255447644,0.039095375244672985
0.32,0.08,0.58,0.08,0.08,0.58,0.08,0.0307177948351002,0.22270401255447644,0.039095375244672985
0.34,0.3,0.24,0.55,0.3,0.24,0.55,0.11519173063162574,0.09215338450530058,0.2687807048071268
0.36,0.3,0.24,0.55,0.3,0.24,0.55,0.11519173063162574,0.09215338450530058,0.2687807048071268
0.38,0.3,0.24,0.55,0.3,0.24,0.55,0.11519173063162574,0.09215338450530058,0.2687807048071268
0.4,0.3,0.24,0.55,0.3,0.24,0.55,0.11519173063162574,0.09215338450530058,0.2687807048071268
0.42,0.3,0.24,0.55,0.3,0.24,0.55,0.11519173063162574,0.09215338450530058,0.2687807048071268
0.44,0.3,0.24,0.55,0.3,0.24,0.55,0.11519173063162574,0.09215338450530058,0.2687807048071268
0.46,0.3,0.24,0.55,0.3,0.24,0.55,0.11519173063162574,0.09215338450530058,0.2687807048071268
0.48,0.3,0.24,0.55,0.3,0.24,0.55,0.11519173063162574,0.09215338450530058,0.2687807048071268
0.5,0.3,0.24,0.55,0.3,0.24,0.55,0.11519173063162574,0.09215338450530058,0.2687807048071268
0.52,-0.18,-0.22,-0.24,-0.18,-0.22,-0.24,-0.08168140899333462,-0.11519173063162574,-0.1466076571675237
0.54,-0.18,-0.22,-0.24,-0.18,-0.22,-0.24,-0.08168140899333462,-0.11519173063162574,-0.1466076571675237
0.56,-0.18,-0.22,-0.24,-0.18,-0.22,-0.24,-0.08168140899333462,-0.11519173063162574,-0.1466076571675237
0.58,-0.18,-0.22,-0.24,-0.18,-0.22,-0.24,-0.08168140899333462,-0.11519173063162574,-0.1466076571675237
0.6,-0.18,-0.22,-0.24,-0.18,-0.22,-0.24,-0.08168140899333462,-0.11519173063162574,-0.1466076571675237
0.62,0.0,-0.62,0.0,0.0,-0.62,0.0,0.0,-0.3246312408709453,0.0
0.64,0.0,-0.62,0.0,0.0,-0.62,0.0,0.0,-0.3246312408709453,0.0
0.66,0.0,-0.62,0.0,0.0,-0.62,0.0,0.0,-0.3246312408709453,0.0
0.68,0.0,-0.62,0.0,0.0,-0.62,0.0,0.0,-0.3246312408709453,0.0
0.7000000000000001,0.0,-0.62,0.0,0.0,-0.62,0.0,0.0,-0.3246312408709453,0.0
0.72,0.0,-0.62,0.0,0.0,-0.62,0.0,0.0,-0.3246312408709453,0.0
0.74,0.0,-0.62,0.0,0.0,-0.62,0.0,0.0,-0.3246312408709453,0.0
0.76,0.0,-0.08,0.0,0.0,-0.08,0.0,0.0,-0.041887902047863905,0.0
0.78,0.0,-0.08,0.0,0.0,-0.08,0.0,0.0,-0.041887902047863905,0.0
0.8,0.0,-0.08,0.0,0.0,-0.08,0.0,0.0,-0.041887902047863905,0.0
0.8200000000000001,0.0,-0.08,0.0,0.0,-0.08,0.0,0.0,-0.041887902047863905,0.0
0.84,0.0,-0.08,0.0,0.0,-0.08,0.0,0.0,-0.041887902047863905,0.0
0.86,0.0,-0.08,0.0,0.0,-0.08,0.0,0.0,-0.041887902047863905,0.0
