t_read_host_s,line_text
0.1564536,"HELLO_EVENT,Nano33IoT_Command_Path_V1,1000000,2429447653"
0.9437347,"RX_EVENT,0,0,2430213181,32768,32768,32768,32768"
0.9437347,"OK_EVENT,SET_NEUTRAL"
0.9437347,"COMMIT_EVENT,0,0,2430213181,2430222849,121370,1500,1500,1500,1500,1500,1500,1500,1500"
6.2401442,"RX_EVENT,0,0,2435518806,32768,32768,32768,32768"
6.2401442,"COMMIT_EVENT,0,0,2435518806,2435522849,121635,1500,1500,1500,1500,1500,1500,1500,1500"
6.2401442,"RX_EVENT,1,0,2435529537,32768,32768,32768,32768"
6.2543803,"RX_EVENT,2,0,2435541528,32768,32768,32768,32768"
6.2543803,"COMMIT_EVENT,2,0,2435541528,2435542849,121636,1500,1500,1500,1500,1500,1500,1500,1500"
6.2807465,"RX_EVENT,3,0,2435568330,32768,32768,32768,32768"
6.2959705,"RX_EVENT,4,0,2435582215,32768,32768,32768,32768"
6.2959705,"COMMIT_EVENT,4,0,2435582215,2435582849,121638,1500,1500,1500,1500,1500,1500,1500,1500"
6.3287669,"RX_EVENT,5,0,2435607518,32768,32768,32768,32768"
6.3401607,"COMMIT_EVENT,5,0,2435607518,2435622849,121640,1500,1500,1500,1500,1500,1500,1500,1500"
6.3401607,"RX_EVENT,6,0,2435630150,32768,32768,32768,32768"
6.3630347,"RX_EVENT,7,0,2435641503,32768,32768,32768,32768"
6.3630347,"COMMIT_EVENT,7,0,2435641503,2435642849,121641,1500,1500,1500,1500,1500,1500,1500,1500"
6.3745178,"RX_EVENT,8,0,2435664372,32768,32768,32768,32768"
6.3947582,"COMMIT_EVENT,8,0,2435664372,2435682850,121643,1500,1500,1500,1500,1500,1500,1500,1500"
6.3947582,"RX_EVENT,9,0,2435685075,32768,32768,32768,32768"
6.4267554,"COMMIT_EVENT,9,0,2435685075,2435702850,121644,1500,1500,1500,1500,1500,1500,1500,1500"
6.4267554,"RX_EVENT,10,0,2435705391,32768,32768,32768,32768"
6.4382815,"COMMIT_EVENT,10,0,2435705391,2435722849,121645,1500,1500,1500,1500,1500,1500,1500,1500"
6.4382815,"RX_EVENT,11,0,2435728138,32768,32768,32768,32768"
6.4508529,"COMMIT_EVENT,11,0,2435728138,2435742849,121646,1500,1500,1500,1500,1500,1500,1500,1500"
6.4742744,"RX_EVENT,12,0,2435752230,32768,32768,32768,32768"
6.4742744,"COMMIT_EVENT,12,0,2435752230,2435762849,121647,1500,1500,1500,1500,1500,1500,1500,1500"
6.4845151,"RX_EVENT,13,0,2435764647,32768,32768,32768,32768"
6.4964842,"COMMIT_EVENT,13,0,2435764647,2435782849,121648,1500,1500,1500,1500,1500,1500,1500,1500"
6.4964842,"RX_EVENT,14,0,2435785885,32768,32768,32768,32768"
6.5173494,"COMMIT_EVENT,14,0,2435785885,2435802849,121649,1500,1500,1500,1500,1500,1500,1500,1500"
6.5173494,"RX_EVENT,15,0,2435807429,32768,32768,32768,32768"
