split,regime,count,alpha_min_deg,alpha_max_deg,cm_residual_mean,cm_residual_mae,cm_fit_residual_mae,cd_residual_mean,cl_residual_mean,cy_residual_mean,cl_roll_residual_mean,cn_yaw_residual_mean,q_hat_mean
train,attached,327,3.30995307,11.98865606,0.08568379033,0.09417673935,0.05952406659,-0.04063241314,-0.03945972194,-0.2553456054,0.01372334411,-0.004998212292,0.004049117817
train,transition,1045,12.00396587,19.99768859,0.03782622623,0.04882470617,0.04677023039,0.03080896669,0.02964004478,-0.07880383806,-0.01269422693,0.005747183489,-0.01204633107
train,post_stall,339,20.00697316,31.68231237,0.002261284847,0.05582449616,0.04368592271,0.0555264646,-0.05778363739,-0.04896235341,-0.01817388502,0.01055900764,-0.02027666594
heldout,attached,267,5.860456778,11.99568616,0.04699147099,0.0628885864,0.0613105425,-0.01952650122,-0.02842212138,-0.2519031876,0.01089073586,-0.002920115529,0.004647785198
heldout,transition,1234,12.0205735,19.98878417,0.03061370448,0.04757518068,0.05033161656,0.02584142439,-0.01331503214,-0.01178979267,-0.009211483625,0.002513557011,-0.01594629037
heldout,post_stall,172,20.00142096,23.961464,-0.005182786865,0.04451688879,0.02414376879,0.07295479704,0.07390228824,-0.0862925046,-0.04795199344,0.01095074726,-0.0207382267
