time_s,u_norm_requested_delta_a_norm,u_norm_requested_delta_e_norm,u_norm_requested_delta_r_norm,u_norm_applied_delta_a_norm,u_norm_applied_delta_e_norm,u_norm_applied_delta_r_norm,delta_cmd_rad_delta_a_cmd,delta_cmd_rad_delta_e_cmd,delta_cmd_rad_delta_r_cmd
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08,0.11900000000000001,0.748,0.17,0.11900000000000001,0.748,0.17,0.045692719817211555,0.2872113817081869,0.0830776723949301
0.1,0.11900000000000001,0.748,0.17,0.11900000000000001,0.748,0.17,0.045692719817211555,0.2872113817081869,0.0830776723949301
0.12,0.11900000000000001,0.748,0.17,0.11900000000000001,0.748,0.17,0.045692719817211555,0.2872113817081869,0.0830776723949301
0.14,0.11900000000000001,0.748,0.17,0.11900000000000001,0.748,0.17,0.045692719817211555,0.2872113817081869,0.0830776723949301
0.16,0.11900000000000001,0.748,0.17,0.11900000000000001,0.748,0.17,0.045692719817211555,0.2872113817081869,0.0830776723949301
0.18,0.11900000000000001,0.748,0.17,0.11900000000000001,0.748,0.17,0.045692719817211555,0.2872113817081869,0.0830776723949301
0.2,0.11900000000000001,0.748,0.17,0.11900000000000001,0.748,0.17,0.045692719817211555,0.2872113817081869,0.0830776723949301
0.22,0.11900000000000001,0.748,0.17,0.11900000000000001,0.748,0.17,0.045692719817211555,0.2872113817081869,0.0830776723949301
0.24,0.49299999999999994,0.527,0.782,0.49299999999999994,0.527,0.782,0.18929841067130496,0.2023534734762226,0.3821572930166784
0.26,0.49299999999999994,0.527,0.782,0.49299999999999994,0.527,0.782,0.18929841067130496,0.2023534734762226,0.3821572930166784
0.28,0.49299999999999994,0.527,0.782,0.49299999999999994,0.527,0.782,0.18929841067130496,0.2023534734762226,0.3821572930166784
0.3,0.49299999999999994,0.527,0.782,0.49299999999999994,0.527,0.782,0.18929841067130496,0.2023534734762226,0.3821572930166784
0.32,0.49299999999999994,0.527,0.782,0.49299999999999994,0.527,0.782,0.18929841067130496,0.2023534734762226,0.3821572930166784
0.34,0.49299999999999994,0.527,0.782,0.49299999999999994,0.527,0.782,0.18929841067130496,0.2023534734762226,0.3821572930166784
0.36,0.49299999999999994,0.527,0.782,0.49299999999999994,0.527,0.782,0.18929841067130496,0.2023534734762226,0.3821572930166784
0.38,0.49299999999999994,0.527,0.782,0.49299999999999994,0.527,0.782,0.18929841067130496,0.2023534734762226,0.3821572930166784
0.4,0.49299999999999994,0.527,0.782,0.49299999999999994,0.527,0.782,0.18929841067130496,0.2023534734762226,0.3821572930166784
0.42,0.49299999999999994,0.527,0.782,0.49299999999999994,0.527,0.782,0.18929841067130496,0.2023534734762226,0.3821572930166784
0.44,-0.408,-0.17,-0.527,-0.408,-0.17,-0.527,-0.18514452705155846,-0.08901179185171082,-0.3219259805303541
0.46,-0.408,-0.17,-0.527,-0.408,-0.17,-0.527,-0.18514452705155846,-0.08901179185171082,-0.3219259805303541
0.48,-0.408,-0.17,-0.527,-0.408,-0.17,-0.527,-0.18514452705155846,-0.08901179185171082,-0.3219259805303541
0.5,-0.408,-0.17,-0.527,-0.408,-0.17,-0.527,-0.18514452705155846,-0.08901179185171082,-0.3219259805303541
0.52,-0.408,-0.17,-0.527,-0.408,-0.17,-0.527,-0.18514452705155846,-0.08901179185171082,-0.3219259805303541
0.54,-0.408,-0.17,-0.527,-0.408,-0.17,-0.527,-0.18514452705155846,-0.08901179185171082,-0.3219259805303541
0.56,-0.408,-0.17,-0.527,-0.408,-0.17,-0.527,-0.18514452705155846,-0.08901179185171082,-0.3219259805303541
0.58,-0.408,-0.17,-0.527,-0.408,-0.17,-0.527,-0.18514452705155846,-0.08901179185171082,-0.3219259805303541
0.6,0.2975,-0.425,0.51,0.2975,-0.425,0.51,0.11423179954302887,-0.22252947962927702,0.24923301718479027
0.62,0.2975,-0.425,0.51,0.2975,-0.425,0.51,0.11423179954302887,-0.22252947962927702,0.24923301718479027
0.64,0.2975,-0.425,0.51,0.2975,-0.425,0.51,0.11423179954302887,-0.22252947962927702,0.24923301718479027
0.66,0.2975,-0.425,0.51,0.2975,-0.425,0.51,0.11423179954302887,-0.22252947962927702,0.24923301718479027
0.68,0.2975,-0.425,0.51,0.2975,-0.425,0.51,0.11423179954302887,-0.22252947962927702,0.24923301718479027
0.7000000000000001,0.2975,-0.425,0.51,0.2975,-0.425,0.51,0.11423179954302887,-0.22252947962927702,0.24923301718479027
0.72,0.2975,-0.425,0.51,0.2975,-0.425,0.51,0.11423179954302887,-0.22252947962927702,0.24923301718479027
0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
