time_s,u_norm_requested_delta_a_norm,u_norm_requested_delta_e_norm,u_norm_requested_delta_r_norm,u_norm_applied_delta_a_norm,u_norm_applied_delta_e_norm,u_norm_applied_delta_r_norm,delta_cmd_rad_delta_a_cmd,delta_cmd_rad_delta_e_cmd,delta_cmd_rad_delta_r_cmd
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.25,0.7,0.12,0.25,0.7,0.12,0.09599310885968812,0.26878070480712674,0.058643062867009474
0.12,0.25,0.7,0.12,0.25,0.7,0.12,0.09599310885968812,0.26878070480712674,0.058643062867009474
0.14,0.25,0.7,0.12,0.25,0.7,0.12,0.09599310885968812,0.26878070480712674,0.058643062867009474
0.16,0.25,0.7,0.12,0.25,0.7,0.12,0.09599310885968812,0.26878070480712674,0.058643062867009474
0.18,0.25,0.7,0.12,0.25,0.7,0.12,0.09599310885968812,0.26878070480712674,0.058643062867009474
0.2,0.25,0.7,0.12,0.25,0.7,0.12,0.09599310885968812,0.26878070480712674,0.058643062867009474
0.22,0.25,0.7,0.12,0.25,0.7,0.12,0.09599310885968812,0.26878070480712674,0.058643062867009474
0.24,0.25,0.7,0.12,0.25,0.7,0.12,0.09599310885968812,0.26878070480712674,0.058643062867009474
0.26,0.25,0.7,0.12,0.25,0.7,0.12,0.09599310885968812,0.26878070480712674,0.058643062867009474
0.28,0.25,0.7,0.12,0.25,0.7,0.12,0.09599310885968812,0.26878070480712674,0.058643062867009474
0.3,0.82,0.45,0.42,0.82,0.45,0.42,0.31485739705977706,0.17278759594743864,0.20525072003453315
0.32,0.82,0.45,0.42,0.82,0.45,0.42,0.31485739705977706,0.17278759594743864,0.20525072003453315
0.34,0.82,0.45,0.42,0.82,0.45,0.42,0.31485739705977706,0.17278759594743864,0.20525072003453315
0.36,0.82,0.45,0.42,0.82,0.45,0.42,0.31485739705977706,0.17278759594743864,0.20525072003453315
0.38,0.82,0.45,0.42,0.82,0.45,0.42,0.31485739705977706,0.17278759594743864,0.20525072003453315
0.4,0.82,0.45,0.42,0.82,0.45,0.42,0.31485739705977706,0.17278759594743864,0.20525072003453315
0.42,0.82,0.45,0.42,0.82,0.45,0.42,0.31485739705977706,0.17278759594743864,0.20525072003453315
0.44,0.82,0.45,0.42,0.82,0.45,0.42,0.31485739705977706,0.17278759594743864,0.20525072003453315
0.46,0.82,0.45,0.42,0.82,0.45,0.42,0.31485739705977706,0.17278759594743864,0.20525072003453315
0.48,0.82,0.45,0.42,0.82,0.45,0.42,0.31485739705977706,0.17278759594743864,0.20525072003453315
0.5,0.82,0.45,0.42,0.82,0.45,0.42,0.31485739705977706,0.17278759594743864,0.20525072003453315
0.52,0.82,0.45,0.42,0.82,0.45,0.42,0.31485739705977706,0.17278759594743864,0.20525072003453315
0.54,0.82,0.45,0.42,0.82,0.45,0.42,0.31485739705977706,0.17278759594743864,0.20525072003453315
0.56,0.82,0.45,0.42,0.82,0.45,0.42,0.31485739705977706,0.17278759594743864,0.20525072003453315
0.58,0.82,0.45,0.42,0.82,0.45,0.42,0.31485739705977706,0.17278759594743864,0.20525072003453315
0.6,0.82,0.45,0.42,0.82,0.45,0.42,0.31485739705977706,0.17278759594743864,0.20525072003453315
0.62,-0.36,-0.12,-0.2,-0.36,-0.12,-0.2,-0.16336281798666924,-0.06283185307179585,-0.12217304763960307
0.64,-0.36,-0.12,-0.2,-0.36,-0.12,-0.2,-0.16336281798666924,-0.06283185307179585,-0.12217304763960307
0.66,-0.36,-0.12,-0.2,-0.36,-0.12,-0.2,-0.16336281798666924,-0.06283185307179585,-0.12217304763960307
0.68,-0.36,-0.12,-0.2,-0.36,-0.12,-0.2,-0.16336281798666924,-0.06283185307179585,-0.12217304763960307
0.7000000000000001,-0.36,-0.12,-0.2,-0.36,-0.12,-0.2,-0.16336281798666924,-0.06283185307179585,-0.12217304763960307
0.72,-0.36,-0.12,-0.2,-0.36,-0.12,-0.2,-0.16336281798666924,-0.06283185307179585,-0.12217304763960307
0.74,-0.36,-0.12,-0.2,-0.36,-0.12,-0.2,-0.16336281798666924,-0.06283185307179585,-0.12217304763960307
0.76,-0.36,-0.12,-0.2,-0.36,-0.12,-0.2,-0.16336281798666924,-0.06283185307179585,-0.12217304763960307
0.78,-0.05,-0.45,0.0,-0.05,-0.45,0.0,-0.022689280275926284,-0.23561944901923448,0.0
0.8,-0.05,-0.45,0.0,-0.05,-0.45,0.0,-0.022689280275926284,-0.23561944901923448,0.0
0.8200000000000001,-0.05,-0.45,0.0,-0.05,-0.45,0.0,-0.022689280275926284,-0.23561944901923448,0.0
0.84,-0.05,-0.45,0.0,-0.05,-0.45,0.0,-0.022689280275926284,-0.23561944901923448,0.0
0.86,-0.05,-0.45,0.0,-0.05,-0.45,0.0,-0.022689280275926284,-0.23561944901923448,0.0
0.88,-0.05,-0.45,0.0,-0.05,-0.45,0.0,-0.022689280275926284,-0.23561944901923448,0.0
0.9,-0.05,-0.45,0.0,-0.05,-0.45,0.0,-0.022689280275926284,-0.23561944901923448,0.0
0.92,-0.05,-0.45,0.0,-0.05,-0.45,0.0,-0.022689280275926284,-0.23561944901923448,0.0
0.9400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
