time_s,u_norm_requested_delta_a_norm,u_norm_requested_delta_e_norm,u_norm_requested_delta_r_norm,u_norm_applied_delta_a_norm,u_norm_applied_delta_e_norm,u_norm_applied_delta_r_norm,delta_cmd_rad_delta_a_cmd,delta_cmd_rad_delta_e_cmd,delta_cmd_rad_delta_r_cmd
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.102,0.782,0.102,0.102,0.782,0.102,0.03916518841475275,0.30026644451310447,0.04984660343695805
0.12,0.102,0.782,0.102,0.102,0.782,0.102,0.03916518841475275,0.30026644451310447,0.04984660343695805
0.14,0.102,0.782,0.102,0.102,0.782,0.102,0.03916518841475275,0.30026644451310447,0.04984660343695805
0.16,0.102,0.782,0.102,0.102,0.782,0.102,0.03916518841475275,0.30026644451310447,0.04984660343695805
0.18,0.102,0.782,0.102,0.102,0.782,0.102,0.03916518841475275,0.30026644451310447,0.04984660343695805
0.2,0.102,0.782,0.102,0.102,0.782,0.102,0.03916518841475275,0.30026644451310447,0.04984660343695805
0.22,0.102,0.782,0.102,0.102,0.782,0.102,0.03916518841475275,0.30026644451310447,0.04984660343695805
0.24,0.102,0.782,0.102,0.102,0.782,0.102,0.03916518841475275,0.30026644451310447,0.04984660343695805
0.26,0.102,0.782,0.102,0.102,0.782,0.102,0.03916518841475275,0.30026644451310447,0.04984660343695805
0.28,0.102,0.782,0.102,0.102,0.782,0.102,0.03916518841475275,0.30026644451310447,0.04984660343695805
0.3,0.102,0.782,0.102,0.102,0.782,0.102,0.03916518841475275,0.30026644451310447,0.04984660343695805
0.32,0.102,0.782,0.102,0.102,0.782,0.102,0.03916518841475275,0.30026644451310447,0.04984660343695805
0.34,0.102,0.782,0.102,0.102,0.782,0.102,0.03916518841475275,0.30026644451310447,0.04984660343695805
0.36,0.102,0.782,0.102,0.102,0.782,0.102,0.03916518841475275,0.30026644451310447,0.04984660343695805
0.38,0.102,0.782,0.102,0.102,0.782,0.102,0.03916518841475275,0.30026644451310447,0.04984660343695805
0.4,0.102,0.782,0.102,0.102,0.782,0.102,0.03916518841475275,0.30026644451310447,0.04984660343695805
0.42,0.408,0.612,0.8075,0.408,0.612,0.8075,0.156660753659011,0.23499113048851653,0.3946189438759179
0.44,0.408,0.612,0.8075,0.408,0.612,0.8075,0.156660753659011,0.23499113048851653,0.3946189438759179
0.46,0.408,0.612,0.8075,0.408,0.612,0.8075,0.156660753659011,0.23499113048851653,0.3946189438759179
0.48,0.408,0.612,0.8075,0.408,0.612,0.8075,0.156660753659011,0.23499113048851653,0.3946189438759179
0.5,0.408,0.612,0.8075,0.408,0.612,0.8075,0.156660753659011,0.23499113048851653,0.3946189438759179
0.52,0.408,0.612,0.8075,0.408,0.612,0.8075,0.156660753659011,0.23499113048851653,0.3946189438759179
0.54,0.408,0.612,0.8075,0.408,0.612,0.8075,0.156660753659011,0.23499113048851653,0.3946189438759179
0.56,0.408,0.612,0.8075,0.408,0.612,0.8075,0.156660753659011,0.23499113048851653,0.3946189438759179
0.58,0.408,0.612,0.8075,0.408,0.612,0.8075,0.156660753659011,0.23499113048851653,0.3946189438759179
0.6,0.408,0.612,0.8075,0.408,0.612,0.8075,0.156660753659011,0.23499113048851653,0.3946189438759179
0.62,0.408,0.612,0.8075,0.408,0.612,0.8075,0.156660753659011,0.23499113048851653,0.3946189438759179
0.64,0.408,0.612,0.8075,0.408,0.612,0.8075,0.156660753659011,0.23499113048851653,0.3946189438759179
0.66,0.408,0.612,0.8075,0.408,0.612,0.8075,0.156660753659011,0.23499113048851653,0.3946189438759179
0.68,0.408,0.612,0.8075,0.408,0.612,0.8075,0.156660753659011,0.23499113048851653,0.3946189438759179
0.7000000000000001,0.408,0.612,0.8075,0.408,0.612,0.8075,0.156660753659011,0.23499113048851653,0.3946189438759179
0.72,0.408,0.612,0.8075,0.408,0.612,0.8075,0.156660753659011,0.23499113048851653,0.3946189438759179
0.74,0.408,0.612,0.8075,0.408,0.612,0.8075,0.156660753659011,0.23499113048851653,0.3946189438759179
0.76,0.408,0.612,0.8075,0.408,0.612,0.8075,0.156660753659011,0.23499113048851653,0.3946189438759179
0.78,-0.221,-0.102,-0.272,-0.221,-0.102,-0.272,-0.10028661881959418,-0.05340707511102648,-0.1661553447898602
0.8,-0.221,-0.102,-0.272,-0.221,-0.102,-0.272,-0.10028661881959418,-0.05340707511102648,-0.1661553447898602
0.8200000000000001,-0.221,-0.102,-0.272,-0.221,-0.102,-0.272,-0.10028661881959418,-0.05340707511102648,-0.1661553447898602
0.84,-0.221,-0.102,-0.272,-0.221,-0.102,-0.272,-0.10028661881959418,-0.05340707511102648,-0.1661553447898602
0.86,-0.221,-0.102,-0.272,-0.221,-0.102,-0.272,-0.10028661881959418,-0.05340707511102648,-0.1661553447898602
0.88,-0.221,-0.102,-0.272,-0.221,-0.102,-0.272,-0.10028661881959418,-0.05340707511102648,-0.1661553447898602
0.9,-0.221,-0.102,-0.272,-0.221,-0.102,-0.272,-0.10028661881959418,-0.05340707511102648,-0.1661553447898602
0.92,0.0,-0.408,0.0,0.0,-0.408,0.0,0.0,-0.2136283004441059,0.0
0.9400000000000001,0.0,-0.408,0.0,0.0,-0.408,0.0,0.0,-0.2136283004441059,0.0
0.96,0.0,-0.408,0.0,0.0,-0.408,0.0,0.0,-0.2136283004441059,0.0
0.98,0.0,-0.408,0.0,0.0,-0.408,0.0,0.0,-0.2136283004441059,0.0
1.0,0.0,-0.408,0.0,0.0,-0.408,0.0,0.0,-0.2136283004441059,0.0
1.02,0.0,-0.408,0.0,0.0,-0.408,0.0,0.0,-0.2136283004441059,0.0
1.04,0.0,-0.408,0.0,0.0,-0.408,0.0,0.0,-0.2136283004441059,0.0
1.06,0.0,-0.408,0.0,0.0,-0.408,0.0,0.0,-0.2136283004441059,0.0
1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
