time_s,u_norm_requested_delta_a_norm,u_norm_requested_delta_e_norm,u_norm_requested_delta_r_norm,u_norm_applied_delta_a_norm,u_norm_applied_delta_e_norm,u_norm_applied_delta_r_norm,delta_cmd_rad_delta_a_cmd,delta_cmd_rad_delta_e_cmd,delta_cmd_rad_delta_r_cmd
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12,0.14,0.88,0.2,0.14,0.88,0.2,0.05375614096142535,0.3378957431861022,0.09773843811168247
0.14,0.14,0.88,0.2,0.14,0.88,0.2,0.05375614096142535,0.3378957431861022,0.09773843811168247
0.16,0.14,0.88,0.2,0.14,0.88,0.2,0.05375614096142535,0.3378957431861022,0.09773843811168247
0.18,0.14,0.88,0.2,0.14,0.88,0.2,0.05375614096142535,0.3378957431861022,0.09773843811168247
0.2,0.14,0.88,0.2,0.14,0.88,0.2,0.05375614096142535,0.3378957431861022,0.09773843811168247
0.22,0.14,0.88,0.2,0.14,0.88,0.2,0.05375614096142535,0.3378957431861022,0.09773843811168247
0.24,0.14,0.88,0.2,0.14,0.88,0.2,0.05375614096142535,0.3378957431861022,0.09773843811168247
0.26,0.14,0.88,0.2,0.14,0.88,0.2,0.05375614096142535,0.3378957431861022,0.09773843811168247
0.28,0.14,0.88,0.2,0.14,0.88,0.2,0.05375614096142535,0.3378957431861022,0.09773843811168247
0.3,0.14,0.88,0.2,0.14,0.88,0.2,0.05375614096142535,0.3378957431861022,0.09773843811168247
0.32,0.14,0.88,0.2,0.14,0.88,0.2,0.05375614096142535,0.3378957431861022,0.09773843811168247
0.34,0.14,0.88,0.2,0.14,0.88,0.2,0.05375614096142535,0.3378957431861022,0.09773843811168247
0.36,0.14,0.88,0.2,0.14,0.88,0.2,0.05375614096142535,0.3378957431861022,0.09773843811168247
0.38,0.58,0.62,0.92,0.58,0.62,0.92,0.22270401255447644,0.23806290997202656,0.4495968153137393
0.4,0.58,0.62,0.92,0.58,0.62,0.92,0.22270401255447644,0.23806290997202656,0.4495968153137393
0.42,0.58,0.62,0.92,0.58,0.62,0.92,0.22270401255447644,0.23806290997202656,0.4495968153137393
0.44,0.58,0.62,0.92,0.58,0.62,0.92,0.22270401255447644,0.23806290997202656,0.4495968153137393
0.46,0.58,0.62,0.92,0.58,0.62,0.92,0.22270401255447644,0.23806290997202656,0.4495968153137393
0.48,0.58,0.62,0.92,0.58,0.62,0.92,0.22270401255447644,0.23806290997202656,0.4495968153137393
0.5,0.58,0.62,0.92,0.58,0.62,0.92,0.22270401255447644,0.23806290997202656,0.4495968153137393
0.52,0.58,0.62,0.92,0.58,0.62,0.92,0.22270401255447644,0.23806290997202656,0.4495968153137393
0.54,0.58,0.62,0.92,0.58,0.62,0.92,0.22270401255447644,0.23806290997202656,0.4495968153137393
0.56,0.58,0.62,0.92,0.58,0.62,0.92,0.22270401255447644,0.23806290997202656,0.4495968153137393
0.58,0.58,0.62,0.92,0.58,0.62,0.92,0.22270401255447644,0.23806290997202656,0.4495968153137393
0.6,0.58,0.62,0.92,0.58,0.62,0.92,0.22270401255447644,0.23806290997202656,0.4495968153137393
0.62,0.58,0.62,0.92,0.58,0.62,0.92,0.22270401255447644,0.23806290997202656,0.4495968153137393
0.64,0.58,0.62,0.92,0.58,0.62,0.92,0.22270401255447644,0.23806290997202656,0.4495968153137393
0.66,0.58,0.62,0.92,0.58,0.62,0.92,0.22270401255447644,0.23806290997202656,0.4495968153137393
0.68,0.58,0.62,0.92,0.58,0.62,0.92,0.22270401255447644,0.23806290997202656,0.4495968153137393
0.7000000000000001,-0.48,-0.2,-0.62,-0.48,-0.2,-0.62,-0.21781709064889235,-0.10471975511965978,-0.3787364476827695
0.72,-0.48,-0.2,-0.62,-0.48,-0.2,-0.62,-0.21781709064889235,-0.10471975511965978,-0.3787364476827695
0.74,-0.48,-0.2,-0.62,-0.48,-0.2,-0.62,-0.21781709064889235,-0.10471975511965978,-0.3787364476827695
0.76,-0.48,-0.2,-0.62,-0.48,-0.2,-0.62,-0.21781709064889235,-0.10471975511965978,-0.3787364476827695
0.78,-0.48,-0.2,-0.62,-0.48,-0.2,-0.62,-0.21781709064889235,-0.10471975511965978,-0.3787364476827695
0.8,-0.48,-0.2,-0.62,-0.48,-0.2,-0.62,-0.21781709064889235,-0.10471975511965978,-0.3787364476827695
0.8200000000000001,-0.48,-0.2,-0.62,-0.48,-0.2,-0.62,-0.21781709064889235,-0.10471975511965978,-0.3787364476827695
0.84,-0.48,-0.2,-0.62,-0.48,-0.2,-0.62,-0.21781709064889235,-0.10471975511965978,-0.3787364476827695
0.86,-0.48,-0.2,-0.62,-0.48,-0.2,-0.62,-0.21781709064889235,-0.10471975511965978,-0.3787364476827695
0.88,-0.48,-0.2,-0.62,-0.48,-0.2,-0.62,-0.21781709064889235,-0.10471975511965978,-0.3787364476827695
0.9,-0.48,-0.2,-0.62,-0.48,-0.2,-0.62,-0.21781709064889235,-0.10471975511965978,-0.3787364476827695
0.92,-0.48,-0.2,-0.62,-0.48,-0.2,-0.62,-0.21781709064889235,-0.10471975511965978,-0.3787364476827695
0.9400000000000001,-0.48,-0.2,-0.62,-0.48,-0.2,-0.62,-0.21781709064889235,-0.10471975511965978,-0.3787364476827695
0.96,0.35,-0.5,0.6,0.35,-0.5,0.6,0.13439035240356337,-0.2617993877991494,0.2932153143350474
0.98,0.35,-0.5,0.6,0.35,-0.5,0.6,0.13439035240356337,-0.2617993877991494,0.2932153143350474
1.0,0.35,-0.5,0.6,0.35,-0.5,0.6,0.13439035240356337,-0.2617993877991494,0.2932153143350474
1.02,0.35,-0.5,0.6,0.35,-0.5,0.6,0.13439035240356337,-0.2617993877991494,0.2932153143350474
1.04,0.35,-0.5,0.6,0.35,-0.5,0.6,0.13439035240356337,-0.2617993877991494,0.2932153143350474
1.06,0.35,-0.5,0.6,0.35,-0.5,0.6,0.13439035240356337,-0.2617993877991494,0.2932153143350474
1.08,0.35,-0.5,0.6,0.35,-0.5,0.6,0.13439035240356337,-0.2617993877991494,0.2932153143350474
1.1,0.35,-0.5,0.6,0.35,-0.5,0.6,0.13439035240356337,-0.2617993877991494,0.2932153143350474
1.12,0.35,-0.5,0.6,0.35,-0.5,0.6,0.13439035240356337,-0.2617993877991494,0.2932153143350474
1.1400000000000001,0.35,-0.5,0.6,0.35,-0.5,0.6,0.13439035240356337,-0.2617993877991494,0.2932153143350474
1.16,0.35,-0.5,0.6,0.35,-0.5,0.6,0.13439035240356337,-0.2617993877991494,0.2932153143350474
1.18,0.35,-0.5,0.6,0.35,-0.5,0.6,0.13439035240356337,-0.2617993877991494,0.2932153143350474
1.2,0.35,-0.5,0.6,0.35,-0.5,0.6,0.13439035240356337,-0.2617993877991494,0.2932153143350474
1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
