time_s,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
0.0,1.25,2.2,1.8,0.0,-0.01716286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0
0.02,1.37947510752592,2.2,1.7883263540797163,-3.6327681549495966e-19,-0.01710368393417665,-3.390610163426799e-21,6.482794440528865,-1.396981454905409e-20,0.4731902558085031,-5.344114650432531e-17,0.008616089836055302,-3.654945956704261e-19,0.0,-0.008495932435417096,0.0
0.04,1.5089502685935345,2.2,1.7766381836129654,-1.2378087941894463e-18,-0.016763096566069613,2.2008188651999566e-20,6.482661014177687,-4.470602676787739e-20,0.4761704941449035,-2.4416337620488665e-17,0.02636276198239229,2.3757417223370016e-18,0.0,-0.0060878775115926,0.0
0.06,1.6384261411720005,2.2,1.7649410528272542,-1.1907615665294742e-18,-0.01603856744198338,8.262269774957415e-20,6.482370330882075,-7.901251904241758e-19,0.4808422124114671,-1.0458544520144818e-17,0.046156765654438894,2.7116840995969785e-18,0.0,-0.004362352558461158,0.0
0.08,1.7679008353777286,2.199999513773482,1.7531715810834523,0.0005722914936770795,-0.013577969889464567,4.483215683532892e-05,6.480983156182639,-1.0791499714093993e-05,0.506758496116438,0.08501778770232776,0.26113835328357193,0.006481790287306811,0.027207923344489793,0.07305628149937782,0.016621567715906494
0.1,1.897362724656465,2.19999676211507,1.7411190063906359,0.0037312226974282,-0.004350159212569567,0.0003200652224170247,6.4752121056900505,-0.00015439593516959445,0.5808755745624287,0.23652077313148487,0.6822619615241807,0.019716132270925155,0.04670413590563911,0.12853167102744864,0.02853198120780863
0.12,2.026806621254866,2.1999908413111156,1.7289450901101895,0.0099559571014305,0.013926828163279633,0.000982954127465596,6.462736693565376,0.0003318008873581409,0.6936392620653874,0.38300665393244543,1.1466088356686694,0.033881738147938364,0.06067441579127748,0.16828332617796438,0.03706655219248953
0.14,2.156231681554306,2.1999974918068816,1.717222652110653,0.018886321338093717,0.041233952192648575,0.0021760105315508926,6.441873727134246,0.002775799622890435,0.828317230392321,0.5017630151389688,1.577028070756568,0.04524554764371678,0.07068501243772515,0.19676792269271154,0.043182116689228466
0.16,2.2856120160287805,2.2000583893605175,1.7067591250125174,0.02994998407182295,0.07648043215250486,0.004019902478224712,6.411404213295641,0.0085086236940142,0.9700699803194381,0.5884915680251298,1.9382519887839442,0.05170009709722969,0.07785824347090499,0.2171789530142356,0.04756430873858923
0.18,2.4148614606818786,2.20024392341921,1.6984177906871678,0.04258111229007888,0.11808711699589816,0.006596971960640097,6.370424437934641,0.01850848759009712,1.1090920388185754,0.6445035447994357,2.214150251732753,0.05276505175076542,0.08299832105795206,0.23180475817775567,0.05070442886449435
0.2,2.543809731447665,2.2006477628445342,1.6929559922449056,0.05625187311962889,0.16425445758413967,0.0099427277095856,6.318017550808102,0.033208482048372734,1.2411015246631674,0.670046568073713,2.3979009347109366,0.04918364779426116,0.08668151451410257,0.24228508049914635,0.05295452523043356
0.22,2.6721921523608647,2.2013609595493797,1.6908238279340335,0.07070880108057709,0.21240515191527956,0.014005562689937481,6.250446916576887,0.051605182176624964,1.3720538257779504,0.7105945056308346,2.391768808757096,0.04407281976391808,0.1513548227870792,0.22258697659585883,0.09612078209106054
0.24,2.799649125913205,2.202428974096251,1.6919378918051862,0.08705122051786457,0.25880895503808665,0.01863386981955785,6.166140519382314,0.07510649621442793,1.493496026730294,0.8340926009479989,2.266761803882813,0.04105710059993611,0.19769737341684077,0.2084720286857356,0.12705215853491517
0.26,2.9257918424006903,2.2039118899124457,1.6960928539128468,0.10710806692096116,0.3028506350923956,0.0239385731739174,6.066599583444579,0.10741108033187988,1.599831270251781,1.0292698442549721,2.1775691334258527,0.04089121845241155,0.23090476694938086,0.19835776817194875,0.14921646274596945
0.28,3.050258477989381,2.205893528574887,1.7030673088436814,0.13155853006607024,0.3457482571572078,0.030170567782415128,5.951794901845646,0.15082821903746113,1.6970161519361602,1.2089797765965233,2.1643952048355204,0.03444309330212879,0.254699982582523,0.1911102553655161,0.16509860048568067
0.3,3.172720483385737,2.2084846022968727,1.71265909996847,0.15964034741183744,0.3888803076798731,0.03748945797528935,5.821476176944709,0.20656479354312363,1.7892724745113482,1.3237299180414452,2.2082983649211982,0.01332114730782447,0.27175077238548956,0.1859169501497956,0.1764791652343523
0.32,3.2928705651560377,2.2118283091586144,1.7247089860370006,0.18998643623057668,0.4329667533640684,0.04586220101914831,5.675982662012353,0.2753234617665103,1.8764216287001023,1.364538048885521,2.2650684882840793,-0.02776824625374241,0.2839687508811338,0.1821956157025226,0.1846340657975723
0.34,3.4104156944800055,2.2160956300729016,1.7390744506803861,0.22116041558993565,0.4779337784037633,0.05498979318650635,5.516372899126129,0.3576134012739509,1.9554982082387637,1.3424124274869473,2.2983373267704303,-0.0918452492203704,0.2927237118093398,0.17952904220198182,0.19047757221967387
0.36,3.525081485370245,2.221468496257651,1.7555813886853555,0.2519050062976186,0.5232641097438772,0.06432893907456894,5.34401539336246,0.4535375358724227,2.0233323994343357,1.2796628649073534,2.293634685991493,-0.1772228986900936,0.2989971997584092,0.1776182721987651,0.19466481730505836
0.38,3.636623029802642,2.228114055494663,1.7739966148948196,0.2814119217681284,0.5683567788106344,0.07328647430768725,5.160380617530915,0.5622021115448484,2.0777109421157443,1.2071447058338922,2.251895605855853,-0.27334177615860844,0.3034925540346714,0.17624908361106917,0.19766524549638584
0.4,3.7448379978262767,2.2361617762421284,1.7940239820249766,0.30949717444561864,0.6126554651017576,0.08146055147472042,4.966916540018313,0.6817347683533389,2.1178462492878394,1.1504211686207557,2.178620755567278,-0.36529803101151503,0.3067137621143181,0.17526797265291053,0.19981524368080927
