primitive_variant_id,primitive_id,environment_mode,compatible_row_count,positive_continuation_count,episode_terminal_useful_count,hard_failure_count,minimum_wall_margin_min_m,energy_residual_mean_m,lift_dwell_mean_s
primvar_energy_retaining_bank_inflight_only_b706b03a42ef,energy_retaining_bank,w3_randomised_four,20,20,0,0,0.2956129758542722,0.020141331514764004,0.1
primvar_energy_retaining_bank_inflight_only_b706b03a42ef,energy_retaining_bank,w3_randomised_single,20,17,0,3,0.2921507035029815,-0.0018122944456461301,0.045
primvar_energy_retaining_bank_inflight_only_b990004772e0,energy_retaining_bank,w3_randomised_four,20,20,0,0,0.2959073828624339,0.019384715320953965,0.1
primvar_energy_retaining_bank_inflight_only_b990004772e0,energy_retaining_bank,w3_randomised_single,20,17,0,3,0.2936391902450319,-0.0024833344422172748,0.05
primvar_energy_retaining_bank_inflight_only_c34e50818f9d,energy_retaining_bank,w3_randomised_four,20,20,0,0,0.2957359170558584,0.0175346547981951,0.1
primvar_energy_retaining_bank_inflight_only_c34e50818f9d,energy_retaining_bank,w3_randomised_single,20,17,0,3,0.2938147939518609,-0.0024645033236446305,0.035
primvar_energy_retaining_bank_inflight_only_d52e44fbfc4e,energy_retaining_bank,w3_randomised_four,20,20,0,0,0.2956287760426415,0.021132367197270942,0.1
primvar_energy_retaining_bank_inflight_only_d52e44fbfc4e,energy_retaining_bank,w3_randomised_single,20,17,0,3,0.2937533643086816,-0.004647613610311999,0.045
primvar_energy_retaining_bank_inflight_only_dd6d41942761,energy_retaining_bank,w3_randomised_four,20,20,0,0,0.2962127491596344,0.021704800454779953,0.1
primvar_energy_retaining_bank_inflight_only_dd6d41942761,energy_retaining_bank,w3_randomised_single,20,17,0,3,0.2945965579228087,-0.0002350410058933397,0.045
primvar_energy_retaining_bank_inflight_only_f33baa0e25a4,energy_retaining_bank,w3_randomised_four,20,20,0,0,0.2962813081274156,0.022547676191924958,0.1
primvar_energy_retaining_bank_inflight_only_f33baa0e25a4,energy_retaining_bank,w3_randomised_single,20,17,0,3,0.2927719871784511,-0.0025097961021994957,0.035
primvar_energy_retaining_bank_inflight_only_f41bc95c5496,energy_retaining_bank,w3_randomised_four,20,20,0,0,0.2967967800931586,0.02039683629034059,0.1
primvar_energy_retaining_bank_inflight_only_f41bc95c5496,energy_retaining_bank,w3_randomised_single,20,17,0,3,0.2938512366357093,-0.0023606186545042543,0.045
primvar_energy_retaining_bank_inflight_only_f5d4950548df,energy_retaining_bank,w3_randomised_four,20,20,0,0,0.2961950504450188,0.021632968528519102,0.1
primvar_energy_retaining_bank_inflight_only_f5d4950548df,energy_retaining_bank,w3_randomised_single,20,17,0,3,0.2936513075075977,-0.005829510870638649,0.04
primvar_energy_retaining_bank_inflight_only_f6d4d53afac2,energy_retaining_bank,w3_randomised_four,20,19,0,1,0.2958228329810213,0.01869784593769949,0.1
primvar_energy_retaining_bank_inflight_only_f6d4d53afac2,energy_retaining_bank,w3_randomised_single,20,17,0,3,0.2937838206748555,0.000594487238073064,0.05500000000000001
primvar_energy_retaining_bank_inflight_only_f789a8215ded,energy_retaining_bank,w3_randomised_four,20,19,0,1,0.2961864120144213,0.016260627966477096,0.1
primvar_energy_retaining_bank_inflight_only_f789a8215ded,energy_retaining_bank,w3_randomised_single,20,17,0,3,0.2940833908035278,-0.005484861034562065,0.045
primvar_energy_retaining_bank_inflight_only_f91aa03e1430,energy_retaining_bank,w3_randomised_four,20,19,0,1,0.2945574909740109,0.01911041536612983,0.1
primvar_energy_retaining_bank_inflight_only_f91aa03e1430,energy_retaining_bank,w3_randomised_single,20,17,0,3,0.2930281522833269,-0.004667928748512805,0.045
primvar_energy_retaining_bank_inflight_only_f9aa70721ce7,energy_retaining_bank,w3_randomised_four,20,20,0,0,0.2957583384923765,0.022386808016996215,0.1
primvar_energy_retaining_bank_inflight_only_f9aa70721ce7,energy_retaining_bank,w3_randomised_single,20,17,0,3,0.292758417015488,-0.004733899192472681,0.04
primvar_glide_inflight_only_11c66f2319db,glide,w3_randomised_four,20,20,0,0,0.2958122235768794,0.02222895774776325,0.1
primvar_glide_inflight_only_11c66f2319db,glide,w3_randomised_single,20,17,0,3,0.2928135616292513,-0.00259909356061936,0.05
primvar_glide_inflight_only_126b47074599,glide,w3_randomised_four,20,20,0,0,0.2959336994660351,0.024046012487626854,0.1
primvar_glide_inflight_only_126b47074599,glide,w3_randomised_single,20,17,0,3,0.2939849990913519,-0.006068426474151253,0.04
primvar_glide_inflight_only_17896d12fa60,glide,w3_randomised_four,20,20,0,0,0.2955443860740683,0.0194773789966442,0.095
primvar_glide_inflight_only_17896d12fa60,glide,w3_randomised_single,20,17,0,3,0.2934176498554848,-0.0067475922287140635,0.04
primvar_glide_inflight_only_1983cab0f7e6,glide,w3_randomised_four,20,20,0,0,0.2957244811303816,0.02171994967960415,0.1
primvar_glide_inflight_only_1983cab0f7e6,glide,w3_randomised_single,20,17,0,3,0.2933106294449352,-0.0022245591697720884,0.045
primvar_glide_inflight_only_24e665618761,glide,w3_randomised_four,20,20,0,0,0.2957469270105397,0.0199721142775608,0.1
primvar_glide_inflight_only_24e665618761,glide,w3_randomised_single,20,17,0,3,0.2925526208489293,-0.0020519542254758003,0.06000000000000001
primvar_glide_inflight_only_25cc2c908a7d,glide,w3_randomised_four,20,20,0,0,0.2960837099818647,0.019141817556926538,0.1
primvar_glide_inflight_only_25cc2c908a7d,glide,w3_randomised_single,20,17,0,3,0.2939300742937831,-0.0022968072952269047,0.05500000000000001
primvar_glide_inflight_only_2cab795ffb6a,glide,w3_randomised_four,20,20,0,0,0.2965609196977468,0.02265881622512923,0.1
primvar_glide_inflight_only_2cab795ffb6a,glide,w3_randomised_single,20,17,0,3,0.292737667808014,-0.0043145505534762,0.05
primvar_glide_inflight_only_2fe6d9964061,glide,w3_randomised_four,20,20,0,0,0.2954395675714227,0.021844462016684853,0.1
primvar_glide_inflight_only_2fe6d9964061,glide,w3_randomised_single,20,17,0,3,0.2926890010350451,-0.006848346024199775,0.035
primvar_glide_inflight_only_37626a7a2556,glide,w3_randomised_four,20,20,0,0,0.296657206066711,0.022071939145306113,0.1
primvar_glide_inflight_only_37626a7a2556,glide,w3_randomised_single,20,17,0,3,0.2928410727492609,-0.0023281735035798603,0.05500000000000001
primvar_glide_inflight_only_377ffa3b39b9,glide,w3_randomised_four,20,20,0,0,0.2946020718294813,0.02060291133370281,0.1
primvar_glide_inflight_only_377ffa3b39b9,glide,w3_randomised_single,20,17,0,3,0.2939734430892802,-0.005966990976158602,0.04
primvar_glide_inflight_only_3b8b7f863485,glide,w3_randomised_four,20,20,0,0,0.2958327032572514,0.021571444231829995,0.1
primvar_glide_inflight_only_3b8b7f863485,glide,w3_randomised_single,20,17,0,3,0.2937609206755027,-0.004118817732637405,0.045
primvar_glide_inflight_only_462d0aafe0d7,glide,w3_randomised_four,20,19,0,1,0.2952907019969011,0.016819299307943604,0.1
primvar_glide_inflight_only_462d0aafe0d7,glide,w3_randomised_single,20,17,0,3,0.2941455864153077,0.00014444094184808427,0.05
primvar_glide_inflight_only_467f4fe3befd,glide,w3_randomised_four,20,20,0,0,0.2952047317415163,0.021655671821121308,0.1
primvar_glide_inflight_only_467f4fe3befd,glide,w3_randomised_single,20,17,0,3,0.2931539035114268,-0.00300669143738507,0.05500000000000001
primvar_glide_inflight_only_56e2b8f06b33,glide,w3_randomised_four,20,20,0,0,0.2957824538998421,0.024425843298120507,0.1
primvar_glide_inflight_only_56e2b8f06b33,glide,w3_randomised_single,20,17,0,3,0.2933327278035111,0.00015410198154892086,0.05500000000000001
primvar_glide_inflight_only_6e5db12749da,glide,w3_randomised_four,20,20,0,0,0.295485522914074,0.019084857787190785,0.1
primvar_glide_inflight_only_6e5db12749da,glide,w3_randomised_single,20,17,0,3,0.2932432072344308,-0.004410107764283469,0.05
primvar_glide_inflight_only_7bf26b5e630a,glide,w3_randomised_four,20,20,0,0,0.2962333191366344,0.0219992696540043,0.1
primvar_glide_inflight_only_7bf26b5e630a,glide,w3_randomised_single,20,17,0,3,0.2939394034857745,-0.005466670435861966,0.04
primvar_glide_inflight_only_8e4761b111da,glide,w3_randomised_four,20,20,0,0,0.2962818572281653,0.020559986411787964,0.1
primvar_glide_inflight_only_8e4761b111da,glide,w3_randomised_single,20,17,0,3,0.2926275759355841,-0.004656413442517755,0.045
primvar_glide_inflight_only_9807040a9087,glide,w3_randomised_four,20,20,0,0,0.2957526883834358,0.020749628694611763,0.1
primvar_glide_inflight_only_9807040a9087,glide,w3_randomised_single,20,17,0,3,0.2936550803129014,-0.0030321451568851047,0.045
primvar_glide_inflight_only_98a21aab2434,glide,w3_randomised_four,20,20,0,0,0.2940344887737653,0.01885494581693779,0.1
primvar_glide_inflight_only_98a21aab2434,glide,w3_randomised_single,20,17,0,3,0.2939108574212552,-0.00373829135839441,0.04
primvar_glide_inflight_only_9d1f141056b5,glide,w3_randomised_four,20,20,0,0,0.2962713412251148,0.019133983733225002,0.1
primvar_glide_inflight_only_9d1f141056b5,glide,w3_randomised_single,20,17,0,3,0.2937469410106166,-0.00432892313460035,0.035
primvar_glide_inflight_only_a01e608aa658,glide,w3_randomised_four,20,20,0,0,0.2962404482952436,0.02455889615492473,0.1
primvar_glide_inflight_only_a01e608aa658,glide,w3_randomised_single,20,17,0,3,0.2922380007150318,-0.005750346509252665,0.045
primvar_glide_inflight_only_a133053f9e0c,glide,w3_randomised_four,20,20,0,0,0.2959422100217423,0.024173251376920314,0.1
primvar_glide_inflight_only_a133053f9e0c,glide,w3_randomised_single,20,17,0,3,0.2939145663167144,-0.003055152455632735,0.04
primvar_glide_inflight_only_b0b55461bad8,glide,w3_randomised_four,20,19,0,1,0.2963137274454199,0.019380786392828576,0.1
primvar_glide_inflight_only_b0b55461bad8,glide,w3_randomised_single,20,17,0,3,0.292382566266042,-0.0012787307896022582,0.045
primvar_glide_inflight_only_b4ea1b6ba09a,glide,w3_randomised_four,20,20,0,0,0.2960864446884539,0.021613793107916765,0.1
primvar_glide_inflight_only_b4ea1b6ba09a,glide,w3_randomised_single,20,17,0,3,0.2929934718962705,-0.004518358677195971,0.06000000000000001
primvar_glide_inflight_only_c287c5d1712f,glide,w3_randomised_four,20,20,0,0,0.2955285700535457,0.01949642682992072,0.1
primvar_glide_inflight_only_c287c5d1712f,glide,w3_randomised_single,20,17,0,3,0.2938302273194297,-0.00856173190325385,0.04
primvar_glide_inflight_only_d259714ea187,glide,w3_randomised_four,20,20,0,0,0.2957531216159914,0.021764209818752656,0.1
primvar_glide_inflight_only_d259714ea187,glide,w3_randomised_single,20,17,0,3,0.2938654975906223,-0.0030379979844349253,0.05
primvar_glide_inflight_only_d3d1c4822d87,glide,w3_randomised_four,20,20,0,0,0.2959506687664976,0.01916906990737629,0.1
primvar_glide_inflight_only_d3d1c4822d87,glide,w3_randomised_single,20,17,0,3,0.2933577019955038,-0.006958502684148706,0.04
primvar_glide_inflight_only_d63007a96786,glide,w3_randomised_four,20,20,0,0,0.2956985599700532,0.021250898750526125,0.1
primvar_glide_inflight_only_d63007a96786,glide,w3_randomised_single,20,17,0,3,0.2934302858414392,-0.003408251974757632,0.035
primvar_glide_inflight_only_ed714121af2e,glide,w3_randomised_four,20,20,0,0,0.2948936547319016,0.021879065369967147,0.1
primvar_glide_inflight_only_ed714121af2e,glide,w3_randomised_single,20,17,0,3,0.2936124599041827,0.0006034390383727062,0.045
primvar_glide_inflight_only_ed80404c47ef,glide,w3_randomised_four,20,20,0,0,0.2960942066501513,0.02147558857798796,0.1
primvar_glide_inflight_only_ed80404c47ef,glide,w3_randomised_single,20,17,0,3,0.2927820550368221,-0.00394657009451622,0.04
primvar_glide_inflight_only_f15908038191,glide,w3_randomised_four,20,20,0,0,0.2962566835082754,0.01814148988652185,0.1
primvar_glide_inflight_only_f15908038191,glide,w3_randomised_single,20,17,0,3,0.2939595217943855,-0.0050518924802375196,0.05
primvar_glide_inflight_only_f252094e5f11,glide,w3_randomised_four,20,20,0,0,0.2955599282432448,0.020644954065636205,0.1
primvar_glide_inflight_only_f252094e5f11,glide,w3_randomised_single,20,17,0,3,0.293609885508876,-0.0016489941591491392,0.045
primvar_launch_capture_energy_build_launch_capable_08230ff4d1a2,launch_capture_energy_build,w3_randomised_four,20,5,0,15,0.0042965023720533,-0.13609092744442627,0.076
primvar_launch_capture_energy_build_launch_capable_08230ff4d1a2,launch_capture_energy_build,w3_randomised_single,20,5,0,15,0.0042965023720533,-0.1397353010049766,0.0
primvar_launch_capture_energy_build_launch_capable_0c915855c8cf,launch_capture_energy_build,w3_randomised_four,20,5,0,15,0.0042965023720533,-0.13515141448261897,0.076
primvar_launch_capture_energy_build_launch_capable_0c915855c8cf,launch_capture_energy_build,w3_randomised_single,20,6,0,14,0.0042965023720533,-0.13979992178959116,0.0
primvar_launch_capture_energy_build_launch_capable_106c93d123c1,launch_capture_energy_build,w3_randomised_four,20,6,0,14,0.0042965023720533,-0.1340756994242984,0.081
primvar_launch_capture_energy_build_launch_capable_106c93d123c1,launch_capture_energy_build,w3_randomised_single,20,6,0,14,0.0042965023720533,-0.13991135326934537,0.0
primvar_launch_capture_energy_build_launch_capable_2adeda93111c,launch_capture_energy_build,w3_randomised_four,20,6,0,14,0.0042965023720533,-0.13533658422315226,0.091
primvar_launch_capture_energy_build_launch_capable_2adeda93111c,launch_capture_energy_build,w3_randomised_single,20,6,0,14,0.0042965023720533,-0.1397877893709626,0.0
primvar_launch_capture_energy_build_launch_capable_3175a2386e30,launch_capture_energy_build,w3_randomised_four,20,5,0,15,0.0042965023720533,-0.13425040254441054,0.06000000000000001
primvar_launch_capture_energy_build_launch_capable_3175a2386e30,launch_capture_energy_build,w3_randomised_single,20,6,0,14,0.0042965023720533,-0.1398365386249376,0.0
primvar_launch_capture_energy_build_launch_capable_3559c5c5c345,launch_capture_energy_build,w3_randomised_four,20,5,0,15,0.0042965023720533,-0.13481665674178928,0.08
primvar_launch_capture_energy_build_launch_capable_3559c5c5c345,launch_capture_energy_build,w3_randomised_single,20,6,0,14,0.0042965023720533,-0.13986027367891402,0.0
primvar_launch_capture_energy_build_launch_capable_3719c088987d,launch_capture_energy_build,w3_randomised_four,20,5,0,15,0.0042965023720533,-0.13488191926977147,0.08
primvar_launch_capture_energy_build_launch_capable_3719c088987d,launch_capture_energy_build,w3_randomised_single,20,5,0,15,0.0042965023720533,-0.13982202522748838,0.0
primvar_launch_capture_energy_build_launch_capable_3f638f4826e5,launch_capture_energy_build,w3_randomised_four,20,6,0,14,0.0042965023720533,-0.13586546758868176,0.075
primvar_launch_capture_energy_build_launch_capable_3f638f4826e5,launch_capture_energy_build,w3_randomised_single,20,6,0,14,0.0042965023720533,-0.139917226783409,0.0
primvar_launch_capture_energy_build_launch_capable_40ced81ad122,launch_capture_energy_build,w3_randomised_four,20,5,0,15,0.0042965023720533,-0.13544697021999702,0.065
primvar_launch_capture_energy_build_launch_capable_40ced81ad122,launch_capture_energy_build,w3_randomised_single,20,6,0,14,0.0042965023720533,-0.13971558005296048,0.0
primvar_launch_capture_energy_build_launch_capable_4aacab4ec914,launch_capture_energy_build,w3_randomised_four,20,6,0,14,0.0042965023720533,-0.13317017303541184,0.07100000000000001
primvar_launch_capture_energy_build_launch_capable_4aacab4ec914,launch_capture_energy_build,w3_randomised_single,20,5,0,15,0.0042965023720533,-0.13975965901121462,0.0
primvar_launch_capture_energy_build_launch_capable_5217687c8fd3,launch_capture_energy_build,w3_randomised_four,20,5,0,15,0.0042965023720533,-0.13447497754220217,0.066
primvar_launch_capture_energy_build_launch_capable_5217687c8fd3,launch_capture_energy_build,w3_randomised_single,20,6,0,14,0.0042965023720533,-0.1398109416095514,0.0
primvar_launch_capture_energy_build_launch_capable_581dde1f14b5,launch_capture_energy_build,w3_randomised_four,20,5,0,15,0.0042965023720533,-0.13527552155116143,0.091
primvar_launch_capture_energy_build_launch_capable_581dde1f14b5,launch_capture_energy_build,w3_randomised_single,20,6,0,14,0.0042965023720533,-0.13971923103333622,0.0
primvar_launch_capture_energy_build_launch_capable_665a5c7b8f55,launch_capture_energy_build,w3_randomised_four,20,6,0,14,0.0042965023720533,-0.1345613841175217,0.081
primvar_launch_capture_energy_build_launch_capable_665a5c7b8f55,launch_capture_energy_build,w3_randomised_single,20,6,0,14,0.0042965023720533,-0.13995594390375757,0.0
primvar_launch_capture_energy_build_launch_capable_720cf34ecca5,launch_capture_energy_build,w3_randomised_four,20,5,0,15,0.0042965023720533,-0.1362098359079629,0.061
primvar_launch_capture_energy_build_launch_capable_720cf34ecca5,launch_capture_energy_build,w3_randomised_single,20,6,0,14,0.0042965023720533,-0.13975524599463077,0.0
primvar_launch_capture_energy_build_launch_capable_730a5fa839e2,launch_capture_energy_build,w3_randomised_four,20,6,0,14,0.0042965023720533,-0.1342423014095398,0.07100000000000001
primvar_launch_capture_energy_build_launch_capable_730a5fa839e2,launch_capture_energy_build,w3_randomised_single,20,5,0,15,0.0042965023720533,-0.13990810880082222,0.0
primvar_launch_capture_energy_build_launch_capable_770a30568701,launch_capture_energy_build,w3_randomised_four,20,5,0,15,0.0042965023720533,-0.1347997974346664,0.076
primvar_launch_capture_energy_build_launch_capable_770a30568701,launch_capture_energy_build,w3_randomised_single,20,6,0,14,0.0042965023720533,-0.13975531466371066,0.0
primvar_launch_capture_energy_build_launch_capable_85d71e299808,launch_capture_energy_build,w3_randomised_four,20,5,0,15,0.0042965023720533,-0.1344492488053675,0.075
primvar_launch_capture_energy_build_launch_capable_85d71e299808,launch_capture_energy_build,w3_randomised_single,20,5,0,15,0.0042965023720533,-0.13986192570417225,0.0
primvar_launch_capture_energy_build_launch_capable_863a0bbd7738,launch_capture_energy_build,w3_randomised_four,20,5,0,15,0.0042965023720533,-0.1359928724893157,0.08600000000000001
primvar_launch_capture_energy_build_launch_capable_863a0bbd7738,launch_capture_energy_build,w3_randomised_single,20,6,0,14,0.0042965023720533,-0.13992703386471722,0.0
primvar_launch_capture_energy_build_launch_capable_8808d9fa0fa9,launch_capture_energy_build,w3_randomised_four,20,5,0,15,0.0042965023720533,-0.13496696134828096,0.07100000000000001
primvar_launch_capture_energy_build_launch_capable_8808d9fa0fa9,launch_capture_energy_build,w3_randomised_single,20,6,0,14,0.0042965023720533,-0.1398595144973766,0.0
primvar_launch_capture_energy_build_launch_capable_8caad0227878,launch_capture_energy_build,w3_randomised_four,20,6,0,14,0.0042965023720533,-0.13594070662295593,0.07
primvar_launch_capture_energy_build_launch_capable_8caad0227878,launch_capture_energy_build,w3_randomised_single,20,6,0,14,0.0042965023720533,-0.13976682309238767,0.0
primvar_launch_capture_energy_build_launch_capable_a7b282aa9850,launch_capture_energy_build,w3_randomised_four,20,6,0,14,0.0042965023720533,-0.13436851645626433,0.066
primvar_launch_capture_energy_build_launch_capable_a7b282aa9850,launch_capture_energy_build,w3_randomised_single,20,5,0,15,0.0042965023720533,-0.13983362095266072,0.0
primvar_launch_capture_energy_build_launch_capable_a96251382a81,launch_capture_energy_build,w3_randomised_four,20,5,0,15,0.0042965023720533,-0.13490144581149568,0.081
primvar_launch_capture_energy_build_launch_capable_a96251382a81,launch_capture_energy_build,w3_randomised_single,20,5,0,15,0.0042965023720533,-0.13997166266596642,0.0
primvar_launch_capture_energy_build_launch_capable_ae46cb163b07,launch_capture_energy_build,w3_randomised_four,20,6,0,14,0.0042965023720533,-0.13430521934862896,0.085
primvar_launch_capture_energy_build_launch_capable_ae46cb163b07,launch_capture_energy_build,w3_randomised_single,20,6,0,14,0.0042965023720533,-0.1397348590685173,0.0
primvar_launch_capture_energy_build_launch_capable_b17f175836fd,launch_capture_energy_build,w3_randomised_four,20,5,0,15,0.0042965023720533,-0.13403261490533752,0.065
primvar_launch_capture_energy_build_launch_capable_b17f175836fd,launch_capture_energy_build,w3_randomised_single,20,6,0,14,0.0042965023720533,-0.13984186802609172,0.0
primvar_launch_capture_energy_build_launch_capable_b2960be86d14,launch_capture_energy_build,w3_randomised_four,20,5,0,15,0.0042965023720533,-0.133921934758021,0.076
primvar_launch_capture_energy_build_launch_capable_b2960be86d14,launch_capture_energy_build,w3_randomised_single,20,6,0,14,0.0042965023720533,-0.13995021408174332,0.0
primvar_launch_capture_energy_build_launch_capable_bba034ddeda5,launch_capture_energy_build,w3_randomised_four,20,5,0,15,0.0042965023720533,-0.13473327389893142,0.076
primvar_launch_capture_energy_build_launch_capable_bba034ddeda5,launch_capture_energy_build,w3_randomised_single,20,5,0,15,0.0042965023720533,-0.13973906846891634,0.0
primvar_launch_capture_energy_build_launch_capable_caa394df9c5d,launch_capture_energy_build,w3_randomised_four,20,5,0,15,0.0042965023720533,-0.13468856416651195,0.076
primvar_launch_capture_energy_build_launch_capable_caa394df9c5d,launch_capture_energy_build,w3_randomised_single,20,6,0,14,0.0042965023720533,-0.13987496926775508,0.0
primvar_launch_capture_energy_build_launch_capable_f183e7a8332d,launch_capture_energy_build,w3_randomised_four,20,5,0,15,0.0042965023720533,-0.13486253412038268,0.05500000000000001
primvar_launch_capture_energy_build_launch_capable_f183e7a8332d,launch_capture_energy_build,w3_randomised_single,20,6,0,14,0.0042965023720533,-0.14002171707536443,0.0
primvar_launch_capture_energy_build_launch_capable_f3500f04ce2e,launch_capture_energy_build,w3_randomised_four,20,5,0,15,0.0042965023720533,-0.13418775884869383,0.076
