surface_index,surface_name,command_level_norm,lookup_deflection_deg,lookup_std_deg,lookup_min_deg,lookup_max_deg,valid_hold_count,direction_groups,sweep_phases
1,Aileron_L,-1,-24.3572414621231,0,-24.3572414621231,-24.3572414621231,1,positive_first,outbound
1,Aileron_L,-0.8,-24.5252002929221,0.721087958862745,-24.6084495459317,-23.3199465353591,3,negative_first|positive_first,outbound|return
1,Aileron_L,-0.6,-24.1121508531699,3.37233184314303,-25.5101679797582,-19.0969641742489,3,negative_first|positive_first,outbound|return
1,Aileron_L,-0.45,-14.9030748614521,1.50781654522875,-16.4914026626289,-13.4772290099891,3,negative_first|positive_first,outbound|return
1,Aileron_L,-0.3,-9.17150112292484,0.820745711988571,-10.1929017459209,-8.43982597075121,4,negative_first|positive_first,outbound|return
1,Aileron_L,-0.2,-9.27042094488444,1.35600290413152,-10.6766881810132,-7.4747216270745,4,negative_first|positive_first,outbound|return
1,Aileron_L,-0.1,-4.31109128270964,2.71517497820917,-4.55439823168399,1.02725120724481,4,negative_first|positive_first,outbound|return
1,Aileron_L,0,-0.151871015428794,1.00263029899344,-1.37661204878516,1.25957079156096,8,negative_first|positive_first,outbound|return
1,Aileron_L,0.1,0.561747880450468,2.33316694713622,-1.41508878083738,3.08237490870439,4,negative_first|positive_first,outbound|return
1,Aileron_L,0.2,1.99253595478148,0.45757438694596,1.63446813850721,2.72377666979535,4,negative_first|positive_first,outbound|return
1,Aileron_L,0.3,5.95725081813258,0.488962784810432,5.34366035429396,6.53022832458106,4,negative_first|positive_first,outbound|return
1,Aileron_L,0.45,9.42596989614499,0.440812117865158,8.8721963888986,9.87224608738654,4,negative_first|positive_first,outbound|return
1,Aileron_L,0.6,11.5074307684819,2.06450906634855,8.72104346662615,13.0244690716201,4,negative_first|positive_first,outbound|return
1,Aileron_L,0.8,15.7657193830454,1.32838281917489,14.108632049342,17.3593555273824,4,negative_first|positive_first,outbound|return
1,Aileron_L,1,18.2129876081554,0.1619051519239,18.098503377321,18.3274718389899,2,negative_first|positive_first,outbound
2,Aileron_R,-0.8,-25.2088333023464,0.26742068285209,-25.3979282806206,-25.0197383240721,2,negative_first|positive_first,return
2,Aileron_R,-0.6,-16.6605816494686,2.63964394751357,-21.1275688934531,-16.4573399082147,3,negative_first|positive_first,outbound|return
2,Aileron_R,-0.2,-7.31210431780505,0.671560973328392,-7.61768805697489,-6.10732365410835,4,negative_first|positive_first,outbound|return
2,Aileron_R,-0.1,-5.73729843845966,0,-5.73729843845966,-5.73729843845966,1,negative_first,return
2,Aileron_R,0,0.192004852659179,0.642538713327534,-0.881624226791264,0.897702330537687,7,negative_first|positive_first,outbound|return
2,Aileron_R,0.1,8.37221069287049,0,8.37221069287049,8.37221069287049,1,negative_first,outbound
2,Aileron_R,0.2,11.5754316060614,2.62279138110885,7.5907304677457,12.5375220187452,3,negative_first|positive_first,outbound|return
2,Aileron_R,0.3,12.1836581091466,2.86051686179946,9.22630788762729,14.9462363391315,3,negative_first|positive_first,outbound|return
2,Aileron_R,0.45,17.7112034175257,0.679663698976555,16.9417079799143,18.5703931191454,4,negative_first|positive_first,outbound|return
2,Aileron_R,0.6,25.2581552904697,1.61108198790945,24.1189482917714,26.397362289168,2,negative_first|positive_first,outbound
2,Aileron_R,0.8,32.2093128690571,2.03621942266503,30.0679911277177,34.599698733294,4,negative_first|positive_first,outbound|return
2,Aileron_R,1,33.9958248157142,1.23754829434782,33.120746024735,34.8709036066934,2,negative_first|positive_first,outbound
3,Rudder,-1,-26.8979479650477,0,-26.8979479650477,-26.8979479650477,1,positive_first,outbound
3,Rudder,-0.8,-18.5760927802818,5.05940397438809,-26.9825389720031,-17.9016676162293,3,negative_first|positive_first,outbound|return
3,Rudder,-0.6,-15.5947012338493,2.68053437657544,-17.7561475040206,-12.8310711808259,4,negative_first|positive_first,outbound|return
3,Rudder,-0.45,-12.7177004159964,0.549027097601902,-13.1059211997659,-12.329479632227,2,negative_first|positive_first,return
3,Rudder,-0.3,-7.43647792788062,2.64854851307428,-11.7874699274075,-6.99547261035715,3,negative_first|positive_first,outbound|return
3,Rudder,-0.2,-5.14045520598857,3.71647221871822,-8.37623737852801,-1.35054056313696,4,negative_first|positive_first,outbound|return
3,Rudder,-0.1,-3.01023023972316,0.585948126308152,-4.0900744499186,-2.79017582387951,4,negative_first|positive_first,outbound|return
3,Rudder,0,-0.0032515903856063,3.24303134071472,-3.4461580393228,3.20924042206334,8,negative_first|positive_first,outbound|return
3,Rudder,0.1,8.36287428466161,6.4935205061191,2.99068477636046,15.1072669561339,4,negative_first|positive_first,outbound|return
3,Rudder,0.2,13.704862325638,4.2902681705469,6.83743721643492,16.676211877965,4,negative_first|positive_first,outbound|return
3,Rudder,0.3,19.9414316759341,2.04272931497281,16.564625921901,20.2445398677782,3,negative_first|positive_first,outbound|return
3,Rudder,0.45,24.4765012600163,0.7356601562328,23.8772739977532,25.2372470515492,4,negative_first|positive_first,outbound|return
3,Rudder,0.6,28.0452162316283,4.58797677591401,23.8411441677344,31.9683350510184,4,negative_first|positive_first,outbound|return
3,Rudder,0.8,38.190657299168,2.57452686443382,35.2219693118061,40.6856705662442,4,negative_first|positive_first,outbound|return
3,Rudder,1,40.7517235982303,0.471701761965413,40.4181800836469,41.0852671128136,2,negative_first|positive_first,outbound
4,Elevator,-0.8,-37.2351608835312,0,-37.2351608835312,-37.2351608835312,1,negative_first,return
4,Elevator,-0.6,-37.5898775534577,13.5979628222418,-37.6121075920004,-14.0486379534081,3,negative_first|positive_first,outbound|return
4,Elevator,-0.45,-10.8447161520982,0,-10.8447161520982,-10.8447161520982,1,positive_first,outbound
4,Elevator,-0.3,-6.74477300707386,0.128895569449044,-6.83591593829618,-6.65363007585154,2,negative_first|positive_first,outbound
4,Elevator,-0.2,-0.145626604014524,0,-0.145626604014524,-0.145626604014524,1,positive_first,outbound
4,Elevator,-0.1,1.63208315348955,0,1.63208315348955,1.63208315348955,1,positive_first,outbound
4,Elevator,0,2.86770235476624,4.59132041995471,-5.18241860749579,3.99529158149994,7,negative_first|positive_first,outbound|return
4,Elevator,0.1,3.19600021212346,0.589140800433311,2.68643585818832,3.86128258457871,3,negative_first|positive_first,outbound|return
4,Elevator,0.2,4.90671506363918,2.38462395889834,2.167100714627,7.04857245519609,4,negative_first|positive_first,outbound|return
4,Elevator,0.3,5.8402376994281,3.16743489843258,1.42038831672165,8.02496687438714,4,negative_first|positive_first,outbound|return
4,Elevator,0.45,9.94450739942084,3.89023288103792,3.26514696423572,11.9189090843201,4,negative_first|positive_first,outbound|return
4,Elevator,0.6,11.318571178378,7.26199177226454,5.16327358557465,18.0562762823561,4,negative_first|positive_first,outbound|return
4,Elevator,0.8,21.5253666629892,4.97248257940467,17.1668006426221,26.4439918877778,4,negative_first|positive_first,outbound|return
4,Elevator,1,24.5527039506276,0.310582566151249,24.3330889119837,24.7723189892714,2,negative_first|positive_first,outbound
