surface_index,surface_name,neutral_deg,min_deflection_deg,max_deflection_deg,positive_range_deg,negative_range_deg,positive_full_commanded,negative_full_commanded,positive_full_valid,negative_full_valid,positive_full_deflection_deg,negative_full_deflection_deg,deadband_positive_norm,deadband_negative_norm,gain_positive_deg_per_norm,gain_negative_deg_per_norm,hysteresis_deg,return_hysteresis_deg,repeatability_std_deg,lookup_rmse_deg,linear_fit_rmse_deg,fit_rmse_deg,command_levels_norm,settled_deflection_deg
1,Aileron_L,1.32655657152307,-25.5101679797582,18.3274718389899,18.3274718389899,25.5101679797582,1,1,1,1,18.2129876081554,-24.3572414621231,0.3,0.2,28.3927670479598,42.2071857620591,0.679688797627401,1.37616243909262,1.00263029899344,1.4231974807534,4.33647973903367,1.4231974807534,[0 0.1 0.2 0.3 0.45 0.6 0.8 1 0.8 0.6 0.45 0.3 0.2 0.1 0 0 -0.1 -0.2 -0.3 -0.45 -0.6 -0.8 -1 -0.8 -0.6 -0.45 -0.3 -0.2 -0.1 0 0 -0.1 -0.2 -0.3 -0.45 -0.6 -0.8 -1 -0.8 -0.6 -0.45 -0.3 -0.2 -0.1 0 0 0.1 0.2 0.3 0.45 0.6 0.8 1 0.8 0.6 0.45 0.3 0.2 0.1 0],[-1.37661204878516 -1.41508878083738 2.72377666979535 6.03746829645276 9.2259607065932 13.0244690716201 15.8335230117744 18.098503377321 14.108632049342 8.72104346662615 9.62597908569678 6.53022832458106 1.99009489866527 2.31438691907938 -0.596005745942343 -0.970666134975535 -4.46805221155809 -10.6766881810132 -8.43982597075121 -15.7997788076514 -24.1121508531699 -23.3199465353591 -24.3572414621231 -24.5252002929221 -19.0969641742489 -16.4914026626289 -10.1929017459209 -9.68995782360175 -4.55439823168399 1.25957079156096 1.19956053734435 1.02725120724481 -7.4747216270745 -8.69022780017122 -13.4772290099891 -25.5101679797582 -24.6084495459317 -22.9732233511568 -25.1044180945375 -16.9660352183836 -14.9030748614521 -9.65277444567846 -8.85088406616713 -4.15413035386118 0.123832325700041 -0.427574356557629 -1.19089115817845 1.99497701089769 5.34366035429396 9.87224608738654 12.7572398271206 15.6979157543163 18.3274718389899 17.3593555273824 10.2576217098432 8.8721963888986 5.87703333981239 1.63446813850721 3.08237490870439 0.787894631655317]
2,Aileron_R,1.25359341396203,-25.3979282806206,34.8709036066934,34.8709036066934,25.3979282806206,1,1,1,0,33.9958248157142,NaN,0.1,0.1,44.9321499007455,36.864425922894,0.838727882749475,1.6286851392311,0.958605996662189,1.44824953273244,3.30121600787442,1.44824953273244,[0 0.1 0.2 0.3 0.45 0.6 0.8 1 0.8 0.6 0.45 0.3 0.2 0.1 0 0 -0.1 -0.2 -0.3 -0.45 -0.6 -0.8 -1 -0.8 -0.6 -0.45 -0.3 -0.2 -0.1 0 0 -0.1 -0.2 -0.3 -0.45 -0.6 -0.8 -1 -0.8 -0.6 -0.45 -0.3 -0.2 -0.1 0 0 0.1 0.2 0.3 0.45 0.6 0.8 1 0.8 0.6 0.45 0.3 0.2 0.1 0],[-0.181264422719553 -0.578352893817643 12.5375220187452 12.1836581091466 17.8807754147635 24.1189482917714 31.1713163695045 34.8709036066934 34.599698733294 19.5992525997624 17.541631420288 8.53841785553685 7.5907304677457 4.82544217351281 0.303213697785748 0.192004852659179 -8.08567584687089 -6.10732365410835 -10.2692518730179 -13.3814091187464 -16.4573399082147 -16.4556474197453 -26.1633049283258 -25.3979282806206 -22.2062760679868 -7.94360362001293 -3.39775019949918 -7.61768805697489 0.113885038079783 -0.752419658404816 -0.170982090967671 -1.17056259077665 -7.24053850648258 -10.1499368445613 -12.267217907622 -16.6605816494686 -13.5178849425293 -24.2285411107272 -25.0197383240721 -21.1275688934531 -5.18172824818837 -1.07996286026851 -7.38367012912751 -5.73729843845966 0.412105095181134 0.897702330537687 8.37221069287049 11.5754316060614 14.9462363391315 16.9417079799143 26.397362289168 30.0679911277177 33.120746024735 33.2473093686098 20.1405949741273 18.5703931191454 9.22630788762729 5.37143659902954 4.03880388096318 -0.881624226791264]
3,Rudder,-2.95423181740105,-26.9825389720031,41.0852671128136,41.0852671128136,26.9825389720031,1,1,1,1,40.7517235982303,-26.8979479650477,0.1,0.3,54.8128903572174,37.0331158505907,0.85268046953068,4.35099199952685,2.64854851307428,3.07614512395975,5.88047819106057,3.07614512395975,[0 0.1 0.2 0.3 0.45 0.6 0.8 1 0.8 0.6 0.45 0.3 0.2 0.1 0 0 -0.1 -0.2 -0.3 -0.45 -0.6 -0.8 -1 -0.8 -0.6 -0.45 -0.3 -0.2 -0.1 0 0 -0.1 -0.2 -0.3 -0.45 -0.6 -0.8 -1 -0.8 -0.6 -0.45 -0.3 -0.2 -0.1 0 0 0.1 0.2 0.3 0.45 0.6 0.8 1 0.8 0.6 0.45 0.3 0.2 0.1 0],[2.76891321082671 2.99068477636046 6.83743721643492 15.7308012934872 23.8881551951635 24.1655742906168 35.2219693118061 40.4181800836469 39.7562974387021 31.9683350510184 25.2372470515492 19.9414316759341 14.9344167813696 13.4922460030259 3.08996311922593 3.20924042206334 -3.02303216467728 -2.25259062398758 -6.99547261035715 -16.2399912313429 -13.4340359531684 -18.5760927802818 -26.8979479650477 -26.9825389720031 -17.7561475040206 -12.329479632227 -13.3418517494489 -8.37623737852801 -2.99742831476904 -2.94600900208999 -2.77541639159792 -2.79017582387951 -1.35054056313696 -7.43647792788062 -12.5373333682319 -12.8310711808259 -17.9016676162293 -26.3127126780718 -25.7589933354012 -17.7553665145301 -13.1059211997659 -11.7874699274075 -8.02831978798957 -4.0900744499186 -2.93723269339821 -3.4461580393228 3.23350256629729 12.4753078699064 16.564625921901 23.8772739977532 23.8411441677344 36.6250171596339 41.0852671128136 40.6856705662442 31.9248581726399 25.064847324869 20.2445398677782 16.676211877965 15.1072669561339 3.03669937429295]
4,Elevator,-1.10983027017431,-37.6121075920004,26.4439918877778,26.4439918877778,37.6121075920004,1,1,1,0,24.5527039506276,NaN,0.6,0.6,5.55700770749688,3.87931323338874,0.846519232331904,5.46704792623059,1.48688237966583,5.11104512521562,14.6270095578109,5.11104512521562,[0 0.1 0.2 0.3 0.45 0.6 0.8 1 0.8 0.6 0.45 0.3 0.2 0.1 0 0 -0.1 -0.2 -0.3 -0.45 -0.6 -0.8 -1 -0.8 -0.6 -0.45 -0.3 -0.2 -0.1 0 0 -0.1 -0.2 -0.3 -0.45 -0.6 -0.8 -1 -0.8 -0.6 -0.45 -0.3 -0.2 -0.1 0 0 0.1 0.2 0.3 0.45 0.6 0.8 1 0.8 0.6 0.45 0.3 0.2 0.1 0],[3.99529158149994 3.86128258457871 2.167100714627 3.96423637220734 3.26514696423572 5.16327358557465 17.1668006426221 24.7723189892714 26.4439918877778 18.0562762823561 11.9189090843201 7.71623902664887 6.49661800942268 3.19600021212346 3.8405962492067 3.94562133027914 1.63208315348955 -0.145626604014524 -6.65363007585154 -10.8447161520982 -13.7140638665214 -26.9256808758476 -34.9981563737034 -37.3694719275183 -37.6121075920004 -22.5331282295181 -15.246658227451 -17.1049208194318 -2.661525747551 -3.82997389271031 -4.33994141424134 -7.04513001999536 -0.971185548302581 -6.83591593829618 -13.9146854733885 -14.0486379534081 -24.9509306199298 -36.4135139752196 -37.2351608835312 -37.5898775534577 -23.6188281256531 -15.5661307137233 -18.4037819973773 -3.09103235025469 -5.18241860749579 -5.12685149401489 -0.589654469050041 3.31681211785568 1.42038831672165 8.843649329516 5.19443799055301 17.5842250942469 24.3330889119837 25.4665082317315 17.4427043662029 11.0453654693257 8.02496687438714 7.04857245519609 2.68643585818832 2.86770235476624]
