split,session_label,case_id,throw_id,residual_status,sample_index,t_since_alignment_s,regime,stage_fit_group,post_stall_seen_before_sample,speed_m_s,q_bar_pa,alpha_deg,beta_deg,q_rad_s,q_hat,p_rad_s,p_hat,r_rad_s,r_hat,post_stall_activation,theta_deg,z_m,cx_required,cx_model,cx_residual,cz_required,cz_model,cz_residual,cl_required,cl_model,cl_residual,cd_required,cd_model,cd_residual,cy_required,cy_model,cy_residual,cm_required,cm_model,cm_residual,cl_roll_required,cl_roll_model,cl_roll_residual,cn_yaw_required,cn_yaw_model,cn_yaw_residual,pitch_moment_required_n_m,pitch_moment_model_n_m,pitch_moment_residual_n_m,force_residual_norm_n,angular_accel_q_rad_s2
train,20260604_185934,C0_neutral,v003,ok,42,0.2108582,transition,transition_before_post_stall,False,4.63576676,13.16282924,14.01032281,1.980487691,0.4182094003,0.007442625418,0.08603349935,0.007089398248,-0.3338708357,-0.02751188009,0.1577041378,12.61909942,1.38554299,-0.06215631518,-0.07881238378,0.0166560686,-0.9319660551,-0.8066020354,-0.1253640198,0.8891942055,0.7635271196,0.1256670859,0.2859332097,0.2717435793,0.01418963042,-0.3930945083,-0.01482660817,-0.3782679001,-0.03784626778,-0.08987178142,0.05202551364,-0.0008739826168,-0.006373706093,0.005499723476,0.007392094987,0.006052682861,0.001339412127,-0.01036176056,-0.02460559348,0.01424383293,0.6618118945,-3.496985351
train,20260604_185934,C0_neutral,v003,ok,43,0.2171857,transition,transition_before_post_stall,False,4.622871459,13.08970107,14.15227533,1.999596461,0.4190975728,0.007479236674,0.09308967108,0.007692243807,-0.3243543049,-0.02680224739,0.1781933896,12.75441366,1.384933373,-0.06141049836,-0.0778300859,0.01641958753,-0.9426827365,-0.8036470103,-0.1390357262,0.8990568416,0.7602263552,0.1388304865,0.2900323889,0.271959424,0.01807296484,-0.3955323842,-0.01471200106,-0.3808203831,-0.03878954687,-0.09373174113,0.05494219425,-0.0005911356101,-0.006101704114,0.005510568504,0.007740256338,0.005974292014,0.001765964323,-0.01056101555,-0.02551982314,0.01495880758,0.6695060875,-3.565049764
train,20260604_185934,C0_neutral,v003,ok,44,0.2229251,transition,transition_before_post_stall,False,4.607704395,13.00395062,14.21129068,1.96095543,0.3772408767,0.006754420348,0.07750076078,0.006425171425,-0.2973857155,-0.0246546509,0.1869722431,12.81126779,1.384349234,-0.06542023322,-0.0772876176,0.01186738438,-0.9466854674,-0.800587557,-0.1460979104,0.9016534796,0.7571131808,0.1445402988,0.2958279633,0.2714653639,0.0243625994,-0.3914715752,-0.01403007155,-0.3774415036,-0.04220940162,-0.0927137537,0.05050435209,-0.001086872255,-0.00575359665,0.004666724394,0.007686080635,0.005713636411,0.001972444224,-0.01141683578,-0.025077297,0.01366046122,0.6637507797,-3.844453108
train,20260604_185934,C0_neutral,v003,ok,45,0.2289319,transition,transition_before_post_stall,False,4.572307093,12.80492019,14.29590501,1.750937627,0.3074052416,0.005546638036,0.03901917243,0.003259913117,-0.2671846882,-0.02232233068,0.1998126155,12.91410907,1.383296124,-0.06807168421,-0.07649113383,0.008419449623,-0.9444025883,-0.7961096236,-0.1482929647,0.89834871,0.7525688642,0.1457798458,0.2991648346,0.2707056168,0.02845921777,-0.3846244809,-0.01264970831,-0.3719747726,-0.0440364226,-0.09065261858,0.04661619598,-0.001643453115,-0.005671496772,0.004028043657,0.008272614937,0.005222758986,0.003049855951,-0.01172870745,-0.02414451448,0.01241580703,0.6465361374,-3.93647745
train,20260604_185934,C0_neutral,v003,ok,46,0.2351095,transition,transition_before_post_stall,False,4.555154007,12.70902467,14.29903304,1.658037087,0.285181254,0.005165018222,0.04039455329,0.003387529672,-0.2631469706,-0.02206778138,0.2002928683,12.97747138,1.382876006,-0.07006071199,-0.07640688581,0.006346173813,-0.9420249834,-0.7952152765,-0.1468097068,0.8955371741,0.7517082518,0.1438289223,0.3005540593,0.2704441763,0.03010988305,-0.3897096279,-0.01222039101,-0.3774892369,-0.04154564184,-0.08941533914,0.0478696973,-0.002553004199,-0.005589196851,0.003036192653,0.00887203263,0.005039818889,0.003832213741,-0.01098244261,-0.02363662678,0.01265418417,0.6489818513,-3.686870712
train,20260604_185934,C0_neutral,v003,ok,47,0.2411707,transition,transition_before_post_stall,False,4.541398055,12.63238148,14.43101849,1.67688047,0.2715579668,0.004933179605,0.0646892457,0.005441340212,-0.2853659536,-0.0240035762,0.2209033362,13.05831668,1.382253724,-0.06928108874,-0.07550648526,0.006225396517,-0.9422165094,-0.7925431474,-0.149673362,0.8952222243,0.7487198413,0.1465023829,0.3019089083,0.2706371538,0.03127175454,-0.4087474755,-0.01279264775,-0.3959548277,-0.03856132739,-0.0917076354,0.05314630801,-0.003182150216,-0.005856051267,0.002673901051,0.009073300463,0.005211605957,0.003861694506,-0.01013207637,-0.02409638952,0.01396431315,0.6741508711,-3.409922991
train,20260604_185934,C0_neutral,v003,ok,48,0.2474335,transition,transition_before_post_stall,False,4.526991054,12.5523594,14.58557428,1.623790499,0.3027522258,0.005517364256,0.02767874271,0.002335608705,-0.2714090543,-0.02290224511,0.2458486949,13.19892652,1.381703143,-0.07115712465,-0.07455187173,0.003394747081,-0.9565755063,-0.7917004911,-0.1648750152,0.9078283765,0.747411969,0.1604164075,0.3097542163,0.2715197927,0.03823442356,-0.4071481448,-0.01229606085,-0.394852084,-0.03388216914,-0.09742507842,0.06354290928,-0.003792227806,-0.005947265266,0.00215503746,0.00964765164,0.00510060801,0.004547043631,-0.00884622169,-0.02543650137,0.01659027968,0.6770970906,-2.968851303
train,20260604_185934,C0_neutral,v003,ok,49,0.2536122,transition,transition_before_post_stall,False,4.499635158,12.40111389,14.79256156,1.544857015,0.2802059789,0.005137526144,0.01776583829,0.001508244555,-0.2461428261,-0.02089648522,0.2804815962,13.34823978,1.380534421,-0.07463797007,-0.0731493353,-0.001488634776,-0.9520373646,-0.7886386159,-0.1633987487,0.9014269716,0.7438239007,0.1576030708,0.315238616,0.2720803124,0.04315830363,-0.4027878349,-0.01145402703,-0.3913338079,-0.03089363571,-0.1006454949,0.06975185917,-0.003358337675,-0.005448130228,0.002089792553,0.009093207803,0.004766576887,0.004326630916,-0.007968763981,-0.02596069307,0.01799192909,0.6629570471,-2.672001974
train,20260604_185934,C0_neutral,v003,ok,50,0.2598233,transition,transition_before_post_stall,False,4.478410921,12.28440068,14.74675215,1.42524349,0.223501396,0.004117278538,-0.0008419663223,-7.181813835e-05,-0.2384270321,-0.02033737588,0.2727050476,13.34338076,1.380090647,-0.07876424708,-0.07329331831,-0.005470928766,-0.9244227005,-0.787040927,-0.1373817735,0.8739233453,0.7424594859,0.1314638594,0.3114789274,0.2712180728,0.04026085457,-0.3946055226,-0.01083109402,-0.3837744286,-0.02428566487,-0.09584419014,0.07155852527,-0.002734928897,-0.005423839847,0.00268891095,0.008124175594,0.004567518222,0.003556657372,-0.006205334799,-0.0244895617,0.0182842269,0.6312903346,-2.077279763
train,20260604_185934,C0_neutral,v003,ok,51,0.2658406,transition,transition_before_post_stall,False,4.461401943,12.19126572,14.84091828,1.313907093,0.2145210427,0.003966911353,-0.01431148178,-0.001225396436,-0.212645498,-0.01820741132,0.2887549581,13.3959038,1.379528973,-0.07370961674,-0.07265964762,-0.001049969116,-0.9227794144,-0.7860310837,-0.1367483307,0.8731164533,0.7411988844,0.1319175689,0.3076078904,0.2715667555,0.03604113495,-0.3828012262,-0.009818800603,-0.3729824256,-0.02237695756,-0.09726602162,0.07488906406,-0.002685842502,-0.004889199568,0.002203357065,0.008090516497,0.004182263652,0.003908252845,-0.00567428418,-0.02466443646,0.01899015228,0.6105245427,-1.896673556
train,20260604_185934,C0_neutral,v003,ok,52,0.271487,transition,transition_before_post_stall,False,4.449772228,12.12778964,14.99817098,1.297469636,0.2308390599,0.00427981961,-0.007836454851,-0.0006727368503,-0.2017841493,-0.01732258217,0.3160847816,13.49223688,1.378896095,-0.06880737937,-0.07172412951,0.002916750138,-0.9304200985,-0.7856301283,-0.1447899702,0.8809179506,0.7403055623,0.1406123883,0.3072451453,0.2725925964,0.03465254886,-0.3827310459,-0.00951438505,-0.3732166608,-0.02445596497,-0.1016754077,0.07721944273,-0.003480937758,-0.004551965299,0.001071027541,0.00885720751,0.004029951084,0.004827256425,-0.00616918375,-0.02564831418,0.01947913043,0.6120346697,-2.06371222
train,20260604_185934,C0_neutral,v003,ok,53,0.2775829,transition,transition_before_post_stall,False,4.432384582,12.03319526,15.04417299,1.173754165,0.2022964893,0.003765345732,-0.006888546479,-0.0005936815062,-0.1909353894,-0.01645554834,0.3241935624,13.51707753,1.378349722,-0.06810345094,-0.07136770488,0.003264253943,-0.9268331438,-0.7844856845,-0.1423474593,0.8773896826,0.7390737585,0.1383159241,0.3063414783,0.2725456253,0.03379585295,-0.3821105398,-0.008798752627,-0.3733117872,-0.0274767715,-0.1006179698,0.07314119834,-0.003703134359,-0.00428278094,0.0005796465806,0.008648429448,0.003729534707,0.004918894741,-0.006877140756,-0.02518359703,0.01830645627,0.6060696304,-2.300903459
train,20260604_185934,C0_neutral,v003,ok,54,0.2836286,transition,transition_before_post_stall,False,4.402214065,11.86993681,15.31905167,1.024368254,0.2150443869,0.004030054345,-0.02653220029,-0.002302318869,-0.1660439564,-0.01440838415,0.3735555834,13.66728593,1.377072386,-0.06406632611,-0.06978634664,0.005720020526,-0.9436467123,-0.7847104381,-0.1589362742,0.8931926655,0.7383922632,0.1548004023,0.3110956027,0.2746224162,0.03647318656,-0.3757389732,-0.007601717302,-0.3681372559,-0.03337853784,-0.1068167494,0.07343821154,-0.003855042378,-0.003614233574,-0.0002408088034,0.008568563147,0.003298257312,0.005270305834,-0.008240943991,-0.02637236098,0.01813141699,0.6000586622,-2.754315065
train,20260604_185934,C0_neutral,v003,ok,55,0.2898699,transition,transition_before_post_stall,False,4.38852476,11.79622911,15.45301548,0.9933205608,0.1915408712,0.003600782207,0.001643266936,0.0001430384933,-0.1868650997,-0.01626570931,0.3980796729,13.70530372,1.376341063,-0.06045768311,-0.06899199722,0.008534314114,-0.940960376,-0.7841530573,-0.1568073187,0.8908351418,0.73742257,0.1534125718,0.3089891757,0.2754339598,0.03355521589,-0.3923040303,-0.008000616625,-0.3843034137,-0.0380042284,-0.1074724447,0.06946821633,-0.004308575927,-0.004012861029,-0.0002957148974,0.008584006717,0.003373707791,0.005210298926,-0.009324732147,-0.02636948052,0.01704474837,0.6173433224,-3.121720341
train,20260604_185934,C0_neutral,v003,ok,56,0.2958254,transition,transition_before_post_stall,False,4.376597947,11.73219837,15.66904589,1.022440862,0.2077123624,0.003915431599,-0.007233059872,-0.0006313188702,-0.1880112106,-0.01641007087,0.4380877037,13.79767665,1.375509872,-0.05424752659,-0.06787889883,0.01363137223,-0.947792721,-0.7857686658,-0.1620240553,0.8979194678,0.7382350179,0.1596844499,0.3082117221,0.2775770152,0.03063470683,-0.3923021656,-0.008095432764,-0.3842067329,-0.04016367571,-0.1123665002,0.07220282452,-0.00487662195,-0.003924563164,-0.0009520587861,0.009173280712,0.003446465143,0.005726815568,-0.009801083663,-0.02742063445,0.01761955078,0.617016441,-3.279546421
train,20260604_185934,C0_neutral,v003,ok,57,0.3016879,transition,transition_before_post_stall,False,4.355609096,11.61993999,15.62235041,0.8071366462,0.1452698584,0.00275157,-0.05168317905,-0.004532770035,-0.1600249151,-0.0140346657,0.4294010927,13.75207207,1.374924022,-0.05954468208,-0.06798618091,0.008441498827,-0.9382385085,-0.7839831653,-0.1542553431,0.8875426018,0.7367125648,0.150830037,0.3100083837,0.2765977606,0.03341062309,-0.3798719758,-0.00647953072,-0.3733924451,-0.0467453096,-0.1066750972,0.05992978758,-0.00607840743,-0.003073021877,-0.003005385553,0.0101183057,0.002948944315,0.007169361384,-0.01129804168,-0.02578268718,0.0144846455,0.5919134026,-3.773792465
train,20260604_185934,C0_neutral,v003,ok,58,0.3079913,transition,transition_before_post_stall,False,4.345410867,11.56558981,15.75501082,0.7770227196,0.1241855112,0.002357729794,-0.0944782473,-0.008305472502,-0.1405887137,-0.01235898981,0.4541219678,13.75988205,1.374076031,-0.06409540666,-0.06727644647,0.003181039809,-0.946660926,-0.7848164857,-0.1618444404,0.8936928082,0.7370648911,0.1566279171,0.3187291869,0.2778459695,0.04088321739,-0.3801310482,-0.005731638481,-0.3743994097,-0.05629479527,-0.1069283959,0.05063360061,-0.00765622205,-0.002239765674,-0.005416456376,0.01250617434,0.002808070911,0.00969810343,-0.01354245111,-0.02572302762,0.01218057651,0.5946944686,-4.520070929
train,20260604_185934,C0_neutral,v003,ok,59,0.3141071,transition,transition_before_post_stall,False,4.32940704,11.48055626,15.87300367,0.7414144688,0.1066020204,0.002031379032,-0.07314656019,-0.006453998373,-0.1622662166,-0.01431736359,0.4761961881,13.78093536,1.373243878,-0.06148307282,-0.06664371165,0.005160638824,-0.9539625279,-0.7853020642,-0.1686604637,0.9007722173,0.7371312631,0.1636409543,0.320053254,0.2788874637,0.04116579038,-0.4033101211,-0.006111914179,-0.397198207,-0.06156083722,-0.1073529791,0.04579214184,-0.008899572848,-0.002634686169,-0.006264886679,0.01428977609,0.002903164331,0.01138661176,-0.01470038455,-0.02563529259,0.01093490805,0.6245626593,-4.909103733
train,20260604_185934,C0_neutral,v003,ok,60,0.3202267,transition,transition_before_post_stall,False,4.303053734,11.34121625,16.04945717,0.5264895424,0.0533277095,0.001022421821,-0.1121592851,-0.009956846827,-0.1162635017,-0.01032119522,0.5092727475,13.74068632,1.37148175,-0.06301338986,-0.0656846732,0.002671283342,-0.9603270285,-0.7864754065,-0.173851622,0.9054756328,0.7376616324,0.1678140004,0.3260560802,0.2805590088,0.04549707144,-0.3934888981,-0.004010790579,-0.3894781075,-0.06978270471,-0.1053694155,0.03558671083,-0.009864903739,-0.001025355702,-0.008839548037,0.01551121984,0.002195958673,0.01331526117,-0.01646147235,-0.02485624092,0.008394768572,0.6097934992,-5.497277516
train,20260604_185934,C0_neutral,v003,ok,61,0.3262801,transition,transition_before_post_stall,False,4.286585589,11.25457481,16.05253852,0.40562444,-0.004321116664,-8.316458809e-05,-0.123450734,-0.01100133881,-0.09812604345,-0.008744523543,0.5098504067,13.65902227,1.370601765,-0.071478426,-0.06557200222,-0.005906423771,-0.9456324264,-0.7852769614,-0.160355465,0.8889957174,0.7365259826,0.1524697349,0.3301764159,0.2801590094,0.05001740652,-0.3979447326,-0.003063935669,-0.3948807969,-0.07005565905,-0.1007052912,0.03064963215,-0.01063051539,-0.0004493248024,-0.01018119059,0.01646647077,0.001854846784,0.01461162399,-0.01639961159,-0.02357450751,0.007174895924,0.6047271722,-5.477421126
train,20260604_185934,C0_neutral,v003,ok,62,0.3321188,transition,transition_before_post_stall,False,4.276534887,11.20185977,16.22455825,0.369104377,0.009182522681,0.000177142977,-0.145370349,-0.01298515615,-0.07722882538,-0.006898438123,0.5420604392,13.6789861,1.369559565,-0.07479639441,-0.06479823475,-0.009998159654,-0.9580161387,-0.788382299,-0.1696338397,0.8989638896,0.7388793972,0.1600844924,0.3394898346,0.2824937114,0.05699612316,-0.3989985178,-0.002286023909,-0.3967124939,-0.06996459012,-0.1038260618,0.03386147172,-0.0113458453,0.0004758605899,-0.01182170589,0.01720400483,0.001629251844,0.01557475299,-0.01630157899,-0.02419121938,0.007889640388,0.6094288969,-5.44539584
train,20260604_185934,C0_neutral,v003,ok,63,0.3383636,transition,transition_before_post_stall,False,4.259291959,11.1117104,16.23907845,0.2253693354,-0.03338968532,-0.0006467387221,-0.2013565674,-0.01805891906,-0.04584772469,-0.004111911322,0.5447738287,13.60353268,1.36860125,-0.08304783903,-0.0647211498,-0.01832668923,-0.9441508584,-0.7886238236,-0.1555270348,0.8832582422,0.7390612275,0.1441970147,0.3437625117,0.2826744849,0.06108802682,-0.3856588111,-0.0006860582516,-0.3849727528,-0.06525823224,-0.1001429779,0.03488474569,-0.01185799699,0.001937518456,-0.01379551545,0.01714427647,0.00121343035,0.01593084612,-0.0150826435,-0.02314529192,0.008062648418,0.5821572038,-5.039155324
train,20260604_185934,C0_neutral,v003,ok,64,0.3445876,transition,transition_before_post_stall,False,4.229323786,10.95589756,16.30183138,-0.1152983463,-0.1132956041,-0.002210019335,-0.2483153051,-0.02242827727,0.0110124971,0.0009946682034,0.5564859724,13.41687354,1.366508787,-0.09552681254,-0.06437520636,-0.03115160618,-0.932392243,-0.7888518974,-0.1435403456,0.8680925172,0.7390671962,0.1290253211,0.3534063501,0.2832157531,0.07019059702,-0.3701070431,0.00228028867,-0.3723873318,-0.06464551374,-0.09396060746,0.02931509372,-0.01295638632,0.004057868049,-0.01701425437,0.01800520739,0.0002053885698,0.01779981882,-0.0147315214,-0.02141189109,0.006680369688,0.5528657013,-4.933079294
train,20260604_185934,C0_neutral,v003,ok,65,0.3503818,transition,transition_before_post_stall,False,4.219906703,10.90716271,16.40702739,-0.2136149934,-0.1177901302,-0.002302820045,-0.2632669957,-0.02383180469,0.009723706965,0.0008802223181,0.5760542255,13.37726692,1.365356778,-0.08800529785,-0.06392595964,-0.02407933821,-0.9363760216,-0.7910168727,-0.145359149,0.8733882714,0.7407496718,0.1326385996,0.3489096067,0.2847527785,0.06415682827,-0.3747550245,0.002819530608,-0.3775745551,-0.05989922514,-0.09452255858,0.03462333345,-0.01405106871,0.004594039179,-0.01864510789,0.01860254928,7.592118719e-05,0.0185266281,-0.01358921104,-0.02144413377,0.00785492273,0.5572760681,-4.55049878
train,20260604_185934,C0_neutral,v003,ok,66,0.3560718,transition,transition_before_post_stall,False,4.202097971,10.81529676,16.36527778,-0.3934108907,-0.1774976865,-0.003484820972,-0.2814655026,-0.02558717638,0.007049621924,0.0006408597785,0.5682991994,13.2437642,1.364275895,-0.0941496238,-0.06409117667,-0.03005844714,-0.9243037408,-0.7897242429,-0.134579498,0.8603278821,0.7396701551,0.120657727,0.3507670056,0.2840072541,0.06675975152,-0.384232777,0.003631417877,-0.3878641949,-0.05702304337,-0.0889597822,0.03193673884,-0.01436218847,0.004942457332,-0.0193046458,0.01827153556,-0.0001501290566,0.01842166462,-0.01282773796,-0.02001213382,0.007184395866,0.5612306495,-4.294983715
train,20260604_185934,C0_neutral,v003,ok,67,0.3622237,transition,transition_before_post_stall,False,4.195308351,10.78037495,16.6420868,-0.4541850765,-0.1435776288,-0.00282342879,-0.2904897746,-0.02645028318,0.00303237122,0.0002761098134,0.6193572252,13.25200744,1.362846317,-0.08909092577,-0.06293076807,-0.0261601577,-0.9369459527,-0.7958748788,-0.1410710739,0.8721846453,0.7445147572,0.1276698881,0.3536931663,0.2882271339,0.06546603243,-0.3950734329,0.004018204738,-0.3990916376,-0.05040583246,-0.09432817842,0.04392234596,-0.01493067032,0.005752150162,-0.02068282048,0.01819247548,-0.0002261691509,0.01841864463,-0.01130253615,-0.02115127544,0.009848739297,0.5763388616,-3.783359303
train,20260604_185934,C0_neutral,v003,ok,68,0.3678493,transition,transition_before_post_stall,False,4.16806315,10.64080963,16.75387873,-0.6844549152,-0.1725379197,-0.003415106217,-0.3635105152,-0.03331547815,0.04882095401,0.00447440544,0.6396786118,13.09935148,1.360234846,-0.09347482771,-0.06256238777,-0.03091243994,-0.9361229504,-0.7995179563,-0.1366049941,0.8694411059,0.7475455949,0.121895511,0.3593548178,0.290376649,0.06897816875,-0.3743196319,0.006562750326,-0.3808823822,-0.04597194508,-0.09214500105,0.04617305597,-0.01561210568,0.008336621606,-0.02394872729,0.0186988693,-0.0009151339959,0.01961400329,-0.01017486837,-0.02039424818,0.0102193798,0.5443557469,-3.421949043
train,20260604_185934,C0_neutral,v003,ok,69,0.3741086,transition,transition_before_post_stall,False,4.154583287,10.5720944,16.81817531,-0.8657946759,-0.1854389907,-0.003682370932,-0.3966270436,-0.03646852649,0.05968437527,0.005487778143,0.6512684358,13.02299372,1.358877184,-0.08687402948,-0.06236360025,-0.02451042923,-0.9356852919,-0.8017063148,-0.1339789771,0.8705282014,0.7493715412,0.1211566602,0.3538851695,0.2916582368,0.06222693263,-0.3692020242,0.007846974068,-0.3770489983,-0.04054126532,-0.09116897765,0.05062771233,-0.01544908518,0.009469142378,-0.02491822756,0.01859008913,-0.001260948311,0.01985103744,-0.008914963689,-0.02004792201,0.01113295832,0.5342805255,-3.00580973
train,20260604_185934,C0_neutral,v003,ok,70,0.3802443,transition,transition_before_post_stall,False,4.141365077,10.50492913,16.7664338,-1.072311075,-0.2328148648,-0.004637897406,-0.4438697742,-0.04094259999,0.09607281386,0.008861767608,0.6419476684,12.87633197,1.357556414,-0.08074186463,-0.06265904039,-0.01808282425,-0.9258388429,-0.8012651825,-0.1245736604,0.8631885138,0.7491270154,0.1140614984,0.3443869938,0.2911370174,0.05324997641,-0.3487789194,0.009824618633,-0.358603538,-0.0364961113,-0.08609127772,0.04959516642,-0.01532354093,0.01097854633,-0.02630208726,0.01818377765,-0.001854361813,0.02003813946,-0.007974454165,-0.0188110712,0.01083661703,0.5032888405,-2.709178598
train,20260604_185934,C0_neutral,v003,ok,71,0.3865464,transition,transition_before_post_stall,False,4.130696558,10.45087561,16.92846431,-1.209503818,-0.2241797711,-0.004477412188,-0.4696836179,-0.04343556577,0.1147198209,0.01060909969,0.6709605786,12.81477608,1.355989305,-0.08104427486,-0.06205524041,-0.01898903445,-0.9381087559,-0.8056413519,-0.132467404,0.8738613396,0.7526630541,0.1211982855,0.3506887103,0.2939509615,0.05673774886,-0.3433950678,0.01112342725,-0.354518495,-0.03633655324,-0.08786381728,0.05152726404,-0.015830645,0.01242610434,-0.02825674934,0.01959542768,-0.002234936285,0.02183036397,-0.007898737023,-0.01909958773,0.01120085071,0.4992228302,-2.694604507
train,20260604_185934,C0_neutral,v003,ok,72,0.3926634,transition,transition_before_post_stall,False,4.10414252,10.31694132,16.9281472,-1.581690828,-0.2850829521,-0.00573063519,-0.4982278913,-0.04637340286,0.1485973743,0.0138309517,0.670904322,12.54961582,1.352996604,-0.09033989934,-0.0621210566,-0.02821884273,-0.9255136261,-0.8055618372,-0.1199517889,0.8591072619,0.7525694478,0.1065378141,0.3559093732,0.2939866077,0.06192276558,-0.3302685999,0.0137066088,-0.3439752087,-0.03482437793,-0.08211524202,0.04729086409,-0.01631602772,0.0139724532,-0.03028848092,0.02096500604,-0.00312865351,0.02409365955,-0.007473010192,-0.01762122045,0.01014821026,0.4751983016,-2.571547677
train,20260604_185934,C0_neutral,v003,ok,73,0.3984147,transition,transition_before_post_stall,False,4.097497916,10.28356212,17.1579909,-1.755869261,-0.2404613349,-0.00484150585,-0.545826756,-0.05088613224,0.1583000812,0.01475794064,0.7110576706,12.53475371,1.351252588,-0.07948894078,-0.061365388,-0.01812355278,-0.96210506,-0.8132003965,-0.1489046635,0.8958366563,0.7589055923,0.136931064,0.3597795484,0.2985345838,0.06124496452,-0.3257890694,0.01516307171,-0.3409521411,-0.03870431918,-0.08707350659,0.04836918741,-0.01630112945,0.01589677604,-0.03219790549,0.0214748397,-0.003447659193,0.02492249889,-0.008278740225,-0.01862476738,0.01034602716,0.4828769487,-2.852898722
train,20260604_185934,C0_neutral,v003,ok,74,0.4047401,transition,transition_before_post_stall,False,4.082896267,10.21040068,17.24160745,-1.957475658,-0.2510377541,-0.005072530224,-0.6025077576,-0.05637124932,0.1972677924,0.0184565788,0.7253246453,12.43042022,1.349534694,-0.04639232378,-0.06120662203,0.01481429826,-0.9611424203,-0.8170137786,-0.1441286417,0.904201157,0.7621581877,0.1420429693,0.3291918399,0.3006204616,0.0285713783,-0.2868389892,0.01738889232,-0.3042278815,-0.03661702067,-0.08594237598,0.04932535531,-0.01426399365,0.01813088143,-0.03239487508,0.0164244362,-0.004067824589,0.02049226079,-0.007776551228,-0.01825203901,0.01047548778,0.4337187264,-2.715948285
train,20260604_185934,C0_neutral,v003,ok,75,0.41056,transition,transition_before_post_stall,False,4.072766809,10.15980055,17.17484234,-2.19024408,-0.2959781483,-0.005995481298,-0.6033160553,-0.05658726461,0.2040818605,0.0191415994,0.7139486357,12.27222872,1.347920992,-0.06057973865,-0.06148674192,0.0009070032621,-0.9464328396,-0.8148101853,-0.1316226542,0.8863411065,0.7603199274,0.1260211791,0.3373491773,0.2993490697,0.03800010761,-0.2916209697,0.01852149646,-0.3101424662,-0.03748257359,-0.0812995052,0.04381693162,-0.01514339523,0.01829812851,-0.03344152374,0.01589145294,-0.004512821639,0.02040427458,-0.007920923734,-0.01718044197,0.009259518235,0.4315057783,-2.768436282
train,20260604_185934,C0_neutral,v003,ok,76,0.4163047,transition,transition_before_post_stall,False,4.064051867,10.11636702,17.15183541,-2.403125955,-0.3185958622,-0.006467476178,-0.6152172317,-0.05782725964,0.2042477967,0.01919824374,0.7099997309,12.14083963,1.346249587,-0.06548719009,-0.06164777669,-0.003839413397,-0.9406070802,-0.8145422912,-0.126064789,0.8794625969,0.7601365988,0.1193259981,0.3399643982,0.2991186114,0.04084578684,-0.2929255498,0.01952045253,-0.3124460023,-0.03810131409,-0.07878944366,0.04068812957,-0.01500862169,0.01863797542,-0.03364659712,0.01389484483,-0.00484068289,0.01873552772,-0.0080172565,-0.01657882922,0.00856157272,0.4296911299,-2.803028398
train,20260604_185934,C0_neutral,v003,ok,77,0.4405796,transition,transition_before_post_stall,False,4.024231472,9.919093849,17.44844652,-3.143003003,-0.3787604323,-0.007764895207,-0.7336574345,-0.06964240053,0.2414752604,0.02292202875,0.7597132661,11.58845391,1.338258215,-0.07071758397,-0.06093375912,-0.009783824855,-0.951545873,-0.8256809876,-0.1258648854,0.8865580255,0.7694182002,0.1171398253,0.3527823586,0.3057084388,0.04707391984,-0.2681746985,0.02477477569,-0.2929494742,-0.04408531922,-0.07326634761,0.02918102839,-0.01549027435,0.02352869298,-0.03901896733,0.01105226164,-0.006253444396,0.01730570603,-0.009095513782,-0.01511603151,0.006020517726,0.3988702407,-3.212885054
train,20260604_185934,C0_neutral,v003,ok,78,0.4466861,transition,transition_before_post_stall,False,3.996001033,9.780414856,17.55349617,-3.576633566,-0.4051097668,-0.008363750532,-0.8293834657,-0.07928538589,0.2890679304,0.02763361383,0.7766354905,11.29181741,1.333947986,-0.08563104544,-0.06095862589,-0.02467241955,-0.9481325011,-0.8324349919,-0.1156975092,0.8781574494,0.775288412,0.1028690374,0.3675968032,0.3091793139,0.05841748939,-0.2335971925,0.02856075906,-0.2621579515,-0.04089671337,-0.06956270914,0.02866599577,-0.01590902625,0.02697258325,-0.0428816095,0.01129289485,-0.007265165912,0.01855806076,-0.008319685921,-0.01415125677,0.005831570845,0.3546039796,-3.013065382
train,20260604_185934,C0_neutral,v003,ok,79,0.4523704,transition,transition_before_post_stall,False,3.988126871,9.74190801,17.5876286,-3.803622849,-0.4282269529,-0.008858475361,-0.8278297755,-0.07929310789,0.2739393729,0.02623909516,0.7820486417,11.13002897,1.331707749,-0.09295602724,-0.0608552228,-0.03210080444,-0.9513293135,-0.8328811356,-0.118448178,0.8787723417,0.7755606229,0.1032117188,0.376068421,0.3096773553,0.06639106575,-0.2497748796,0.02924084609,-0.2790157257,-0.04111714417,-0.06755445603,0.02643731185,-0.01543739413,0.02711796196,-0.04255535609,0.01176479583,-0.007495150926,0.01925994676,-0.008331596217,-0.01368860755,0.005357011336,0.3743286282,-3.004397889
