chunk_index,status,row_start,row_stop,row_count,partition_path,manifest_path,byte_count,checksum_sha256,duration_s
0,complete,0,1000,1000,w3_survival_rows/c00000.csv.gz,chunk_manifests/w3_survival_rows/c00000.json,2134295,05b48dfb134dab55990dec7d49c28b1a283a597329987aad3fbbcf7e0f603cc5,96.58078098297119
1,complete,1000,2000,1000,w3_survival_rows/c00001.csv.gz,chunk_manifests/w3_survival_rows/c00001.json,2117820,ce7163943a0eb4fa6f65bebd815d46e408a2dfcebaeb30008a38c22f84f80ea6,125.83330726623535
2,complete,2000,3000,1000,w3_survival_rows/c00002.csv.gz,chunk_manifests/w3_survival_rows/c00002.json,2115545,97985d7143d98ae0c7a7b254669fa60ad20868c9b836d4c47f69dcc63cb88b59,138.19728922843933
3,complete,3000,4000,1000,w3_survival_rows/c00003.csv.gz,chunk_manifests/w3_survival_rows/c00003.json,2115762,d0d606bc53d65b8977ff7aa73ce113264e682f3864be400ccd2fc4befe4e2260,167.10312795639038
4,complete,4000,5000,1000,w3_survival_rows/c00004.csv.gz,chunk_manifests/w3_survival_rows/c00004.json,2141238,4a81f5eacdb4fcdf7dc621afaae791a4f99a40e7922fb1dab39025e31213341f,103.647381067276
5,complete,5000,6000,1000,w3_survival_rows/c00005.csv.gz,chunk_manifests/w3_survival_rows/c00005.json,2120384,aeae2a9279f6e3e33837db7533c5d60b0024bc282857d314716427c8e319d868,136.43072414398193
6,complete,6000,7000,1000,w3_survival_rows/c00006.csv.gz,chunk_manifests/w3_survival_rows/c00006.json,2116804,a810c2eb71f1a73474fd0d71284c7a735856aea7663dffaae81aa0e5d1de570d,119.33042001724243
7,complete,7000,8000,1000,w3_survival_rows/c00007.csv.gz,chunk_manifests/w3_survival_rows/c00007.json,2138375,bc7326aba0d5387da1639c15a5f67c46216f3ee4d6c902bf2af5b7f4aaecaa8c,126.39727902412415
8,complete,8000,9000,1000,w3_survival_rows/c00008.csv.gz,chunk_manifests/w3_survival_rows/c00008.json,2131001,340045b789d25f738cbb3490011acaac20cb34a363c682dc52a03b9aa93a023c,124.16420674324036
9,complete,9000,10000,1000,w3_survival_rows/c00009.csv.gz,chunk_manifests/w3_survival_rows/c00009.json,2127930,94712c626f829a1152fb05a84c21cc23663a832ed4b7685c1a051c0f60d9c40d,138.05904269218445
10,complete,10000,11000,1000,w3_survival_rows/c00010.csv.gz,chunk_manifests/w3_survival_rows/c00010.json,2117120,558ee3a141347a1d7be086c1bd12b29b7acf0e6b03b6e12c0a7ead3341636a08,168.06486344337463
11,complete,11000,12000,1000,w3_survival_rows/c00011.csv.gz,chunk_manifests/w3_survival_rows/c00011.json,2137505,1bf86bb4f88ba9debb9009a769c8c005a55aa7bdebeb2069cdba2cfd0e0bd5ad,85.91891694068909
12,complete,12000,13000,1000,w3_survival_rows/c00012.csv.gz,chunk_manifests/w3_survival_rows/c00012.json,2124565,de260699d8f00459bffb7d081b512f8e3d208a992c5400de178fedd6854aaeac,112.02646589279175
13,complete,13000,14000,1000,w3_survival_rows/c00013.csv.gz,chunk_manifests/w3_survival_rows/c00013.json,2133738,113d751cdfd546f7c639e7065f3b14ad5ebd56fa73efd7b17f164163e238995d,144.66353011131287
14,complete,14000,15000,1000,w3_survival_rows/c00014.csv.gz,chunk_manifests/w3_survival_rows/c00014.json,2132830,4f4d67b691b9eda7d34625fe52ca3a36454c95274fd58f4ec1d74bb812c2cb03,134.62295150756836
15,complete,15000,16000,1000,w3_survival_rows/c00015.csv.gz,chunk_manifests/w3_survival_rows/c00015.json,2135736,9847f75deecb351ea281896554219211082794a2f7d1b7694b706ba329c702cf,102.14593839645386
16,complete,16000,17000,1000,w3_survival_rows/c00016.csv.gz,chunk_manifests/w3_survival_rows/c00016.json,2143644,c0fece3ed3b3bc22fd332ead156b7c3426b3621778b6fa839a1f46e63ac7f5f7,130.01945853233337
17,complete,17000,18000,1000,w3_survival_rows/c00017.csv.gz,chunk_manifests/w3_survival_rows/c00017.json,2131096,2a94a71d01bc18003c348e909a257af383969472dddc40b49a96b7ca2d77bf03,153.27518272399902
