t_read_host_s,line_text
0.2850121,"HELLO_EVENT,Nano33IoT_Command_Path_V1,1000000,2991963463"
1.0490689,"RX_EVENT,0,0,2992724856,32768,32768,32768,32768"
1.0490689,"OK_EVENT,SET_NEUTRAL"
1.0653929,"COMMIT_EVENT,0,0,2992724856,2992740961,793741,1500,1500,1500,1500,1500,1500,1500,1500"
6.9042779,"RX_EVENT,0,0,2998426430,32768,32768,32768,32768"
6.9042779,"COMMIT_EVENT,0,0,2998426430,2998440961,794026,1500,1500,1500,1500,1500,1500,1500,1500"
7.0948543,"RX_EVENT,1,0,2998604324,32768,32768,32768,32768"
7.0948543,"COMMIT_EVENT,1,0,2998604324,2998620961,794035,1500,1500,1500,1500,1500,1500,1500,1500"
7.2672468,"RX_EVENT,2,0,2998792100,32768,32768,32768,32768"
7.2672468,"COMMIT_EVENT,2,0,2998792100,2998800961,794044,1500,1500,1500,1500,1500,1500,1500,1500"
7.5091528,"RX_EVENT,3,0,2998972930,32768,32768,32768,32768"
7.5091528,"COMMIT_EVENT,3,0,2998972930,2998980961,794053,1500,1500,1500,1500,1500,1500,1500,1500"
7.7311495,"RX_EVENT,4,0,2999206441,32768,32768,32768,32768"
7.7311495,"COMMIT_EVENT,4,0,2999206441,2999220961,794065,1500,1500,1500,1500,1500,1500,1500,1500"
7.9192469,"RX_EVENT,5,0,2999430277,32768,32768,32768,32768"
7.9192469,"COMMIT_EVENT,5,0,2999430277,2999440961,794076,1500,1500,1500,1500,1500,1500,1500,1500"
8.1751106,"RX_EVENT,6,0,2999621115,32768,32768,32768,32768"
8.1751106,"COMMIT_EVENT,6,0,2999621115,2999640961,794086,1500,1500,1500,1500,1500,1500,1500,1500"
8.2794743,"RX_EVENT,7,0,2999869404,32768,32768,32768,32768"
8.2794743,"COMMIT_EVENT,7,0,2999869404,2999880961,794098,1500,1500,1500,1500,1500,1500,1500,1500"
8.4115269,"RX_EVENT,8,0,2999972498,32768,32768,32768,32768"
8.4115269,"COMMIT_EVENT,8,0,2999972498,2999980961,794103,1500,1500,1500,1500,1500,1500,1500,1500"
8.5356071,"RX_EVENT,9,0,3000109354,32768,32768,32768,32768"
8.5356071,"COMMIT_EVENT,9,0,3000109354,3000120961,794110,1500,1500,1500,1500,1500,1500,1500,1500"
8.6404068,"RX_EVENT,10,0,3000233825,32768,32768,32768,32768"
8.6404068,"COMMIT_EVENT,10,0,3000233825,3000240961,794116,1500,1500,1500,1500,1500,1500,1500,1500"
8.8071108,"RX_EVENT,11,0,3000338959,32768,32768,32768,32768"
8.8071108,"COMMIT_EVENT,11,0,3000338959,3000340961,794121,1500,1500,1500,1500,1500,1500,1500,1500"
8.9879112,"RX_EVENT,12,0,3000504201,32768,32768,32768,32768"
8.9879112,"COMMIT_EVENT,12,0,3000504201,3000520961,794130,1500,1500,1500,1500,1500,1500,1500,1500"
9.153707,"RX_EVENT,13,0,3000686788,32768,32768,32768,32768"
9.153707,"COMMIT_EVENT,13,0,3000686788,3000700961,794139,1500,1500,1500,1500,1500,1500,1500,1500"
9.2395165,"RX_EVENT,14,0,3000847463,32768,32768,32768,32768"
9.2395165,"COMMIT_EVENT,14,0,3000847463,3000860961,794147,1500,1500,1500,1500,1500,1500,1500,1500"
9.3513596,"RX_EVENT,15,0,3000932252,32768,32768,32768,32768"
9.3513596,"COMMIT_EVENT,15,0,3000932252,3000940961,794151,1500,1500,1500,1500,1500,1500,1500,1500"
9.442302,"RX_EVENT,16,0,3001048348,32768,32768,32768,32768"
9.442302,"COMMIT_EVENT,16,0,3001048348,3001060961,794157,1500,1500,1500,1500,1500,1500,1500,1500"
9.6035511,"RX_EVENT,17,0,3001138016,32768,32768,32768,32768"
9.6035511,"COMMIT_EVENT,17,0,3001138016,3001140961,794161,1500,1500,1500,1500,1500,1500,1500,1500"
9.8206722,"RX_EVENT,18,0,3001301210,32768,32768,32768,32768"
9.8206722,"COMMIT_EVENT,18,0,3001301210,3001320961,794170,1500,1500,1500,1500,1500,1500,1500,1500"
10.0404116,"RX_EVENT,19,0,3001518696,32768,32768,32768,32768"
10.0404116,"COMMIT_EVENT,19,0,3001518696,3001520961,794180,1500,1500,1500,1500,1500,1500,1500,1500"
10.2230542,"RX_EVENT,20,0,3001743781,32768,32768,32768,32768"
10.2230542,"COMMIT_EVENT,20,0,3001743781,3001760961,794192,1500,1500,1500,1500,1500,1500,1500,1500"
10.3401279,"RX_EVENT,21,0,3001920491,32768,32768,32768,32768"
10.3401279,"COMMIT_EVENT,21,0,3001920491,3001920961,794200,1500,1500,1500,1500,1500,1500,1500,1500"
10.5897357,"RX_EVENT,22,0,3002042396,32768,32768,32768,32768"
10.5897357,"COMMIT_EVENT,22,0,3002042396,3002060961,794207,1500,1500,1500,1500,1500,1500,1500,1500"
10.7876176,"RX_EVENT,23,0,3002289865,32768,32768,32768,32768"
10.7876176,"COMMIT_EVENT,23,0,3002289865,3002300961,794219,1500,1500,1500,1500,1500,1500,1500,1500"
10.8989042,"RX_EVENT,24,0,3002483965,32768,32768,32768,32768"
10.8989042,"COMMIT_EVENT,24,0,3002483965,3002500961,794229,1500,1500,1500,1500,1500,1500,1500,1500"
11.0016815,"RX_EVENT,25,0,3002596639,32768,32768,32768,32768"
11.0016815,"COMMIT_EVENT,25,0,3002596639,3002600961,794234,1500,1500,1500,1500,1500,1500,1500,1500"
11.0986681,"RX_EVENT,26,0,3002696142,32768,32768,32768,32768"
11.0986681,"COMMIT_EVENT,26,0,3002696142,3002700961,794239,1500,1500,1500,1500,1500,1500,1500,1500"
11.2980452,"RX_EVENT,27,0,3002797268,32768,32768,32768,32768"
11.2980452,"COMMIT_EVENT,27,0,3002797268,3002800961,794244,1500,1500,1500,1500,1500,1500,1500,1500"
11.469029,"RX_EVENT,28,0,3002993735,32768,32768,32768,32768"
11.469029,"COMMIT_EVENT,28,0,3002993735,3003000961,794254,1500,1500,1500,1500,1500,1500,1500,1500"
11.6270698,"RX_EVENT,29,2,3003170215,32768,32768,32768,32768"
11.6270698,"COMMIT_EVENT,29,2,3003170215,3003180961,794263,1500,1500,1500,1500,1500,1500,1500,1500"
11.7544785,"RX_EVENT,30,2,3003325650,32768,32768,32768,32768"
11.7544785,"COMMIT_EVENT,30,2,3003325650,3003340961,794271,1500,1500,1500,1500,1500,1500,1500,1500"
11.9002328,"RX_EVENT,31,2,3003451148,32768,32768,32768,32768"
11.9002328,"COMMIT_EVENT,31,2,3003451148,3003460961,794277,1500,1500,1500,1500,1500,1500,1500,1500"
12.0139763,"RX_EVENT,32,2,3003597626,32768,32768,32768,32768"
