run_id,seed,primitive_name,primitive_family,scenario_name,wind_mode,latency_case,success,finite_state_success,rollout_success,primitive_success,closed_loop_replay_success,failure_label,duration_s,initial_speed_m_s,terminal_speed_m_s,height_change_m,min_true_wall_margin_m,min_floor_margin_m,min_ceiling_margin_m,max_alpha_deg,max_beta_deg,max_bank_deg,max_pitch_deg,max_rate_rad_s,saturation_fraction,notes,target_heading_deg,actual_heading_change_deg,forward_travel_m,turn_volume_proxy_m2,exit_recoverable,source_trajectory_success,gain_construction_success,saturation_time_s
s001,1,aggressive_reversal_060,agile_reversal,aggressive_reversal_full_ladder_w0,none,none,False,True,True,False,True,under_turning,1.06,6.500000000000001,2.2138575027028673,0.18307192562674768,0.050000000000000044,1.6707071962626625,0.8207090461124396,110.7551564670068,29.998555037095212,42.34237924333313,59.8005952379542,2.5413150528234327,0.0,heading_change_below_80_percent_target,60.0,40.53088093741949,4.511543012005987,0.9720081952868221,False,True,True,0.0
