run_id,target_heading_deg,direction_sign,success,primitive_success,failure_label,notes,actual_heading_change_deg,heading_error_deg,terminal_speed_m_s,min_true_wall_margin_m,min_floor_margin_m,min_ceiling_margin_m,saturation_fraction,families_attempted,selected_family,selected_method,next_family_reason,limiting_mechanism,best_finite_candidate,best_recoverable_candidate,best_successful_candidate,nlp_constructed,ipopt_called,solver_status,solver_iter_count,solver_objective,constraint_residual_max,replay_defect_max,direct_ocp_attempted,direct_ocp_converged,phase_search_attempted,replay_finite,recoverable,energy_exploitation,trajectory_csv,commands_csv,metrics_csv
s001,15.0,1,False,False,speed_low,terminal_speed_below_recoverability_threshold,21.389688271652627,-6.389688271652627,2.2382693904811943,0.050000000000000044,1.695011294828891,0.9204230234111215,0.0,short_perch_yaw_redirect;long_perch_slow_redirect;roll_dominant_banked_redirect;split_pulse_redirect;early_unload_descend_capture,long_perch_slow_redirect,phase_search,speed_low_earlier_unload,physical_boundary,long_perch_slow_redirect,,,True,True,not_run,0,,,,True,False,True,True,False,False,03_Control/05_Results/07_aggressive_reversal_ocp/001/metrics/aggressive_reversal_target_015_trajectory_s001.csv,03_Control/05_Results/07_aggressive_reversal_ocp/001/metrics/aggressive_reversal_target_015_commands_s001.csv,03_Control/05_Results/07_aggressive_reversal_ocp/001/metrics/aggressive_reversal_target_015_metrics_s001.csv
s001,30.0,1,False,False,speed_low,terminal_speed_below_recoverability_threshold,29.13702848608043,0.8629715139195717,1.9722923116515887,0.050000000000000044,1.682853508480543,0.8739415672697386,0.0,short_perch_yaw_redirect;long_perch_slow_redirect;roll_dominant_banked_redirect;split_pulse_redirect;early_unload_descend_capture,long_perch_slow_redirect,phase_search,speed_low_earlier_unload,physical_boundary,long_perch_slow_redirect,,,True,True,not_run,0,,,,True,False,True,True,False,False,03_Control/05_Results/07_aggressive_reversal_ocp/001/metrics/aggressive_reversal_target_030_trajectory_s001.csv,03_Control/05_Results/07_aggressive_reversal_ocp/001/metrics/aggressive_reversal_target_030_commands_s001.csv,03_Control/05_Results/07_aggressive_reversal_ocp/001/metrics/aggressive_reversal_target_030_metrics_s001.csv
s001,60.0,1,False,False,under_turning,heading_change_below_80_percent_target,40.53088093741949,19.46911906258051,2.2138575027028673,0.050000000000000044,1.6707071962626625,0.8207090461124396,0.0,short_perch_yaw_redirect;long_perch_slow_redirect;roll_dominant_banked_redirect;split_pulse_redirect;early_unload_descend_capture,short_perch_yaw_redirect,phase_search,under_turning_longer_perch,insufficient_manoeuvre_seed,short_perch_yaw_redirect,,,True,True,not_run,0,,,,True,False,True,True,False,False,03_Control/05_Results/07_aggressive_reversal_ocp/001/metrics/aggressive_reversal_target_060_trajectory_s001.csv,03_Control/05_Results/07_aggressive_reversal_ocp/001/metrics/aggressive_reversal_target_060_commands_s001.csv,03_Control/05_Results/07_aggressive_reversal_ocp/001/metrics/aggressive_reversal_target_060_metrics_s001.csv
s001,90.0,1,False,False,under_turning,heading_change_below_80_percent_target,45.07812101057373,44.92187898942627,2.828849611745336,0.050000000000000044,1.6707071962626625,0.8189672513882726,0.0,short_perch_yaw_redirect;long_perch_slow_redirect;roll_dominant_banked_redirect;split_pulse_redirect;early_unload_descend_capture,short_perch_yaw_redirect,phase_search,under_turning_longer_perch,insufficient_manoeuvre_seed,short_perch_yaw_redirect,,,True,True,not_run,0,,,,True,False,True,True,False,False,03_Control/05_Results/07_aggressive_reversal_ocp/001/metrics/aggressive_reversal_target_090_trajectory_s001.csv,03_Control/05_Results/07_aggressive_reversal_ocp/001/metrics/aggressive_reversal_target_090_commands_s001.csv,03_Control/05_Results/07_aggressive_reversal_ocp/001/metrics/aggressive_reversal_target_090_metrics_s001.csv
s001,120.0,1,False,False,under_turning,heading_change_below_80_percent_target,44.270467268293615,75.72953273170639,3.3226174509943562,0.050000000000000044,1.344341389383158,0.7926881357355104,0.0,short_perch_yaw_redirect;long_perch_slow_redirect;roll_dominant_banked_redirect;split_pulse_redirect;early_unload_descend_capture,early_unload_descend_capture,phase_search,under_turning_longer_perch,insufficient_manoeuvre_seed,early_unload_descend_capture,,,True,True,not_run,0,,,,True,False,True,True,False,False,03_Control/05_Results/07_aggressive_reversal_ocp/001/metrics/aggressive_reversal_target_120_trajectory_s001.csv,03_Control/05_Results/07_aggressive_reversal_ocp/001/metrics/aggressive_reversal_target_120_commands_s001.csv,03_Control/05_Results/07_aggressive_reversal_ocp/001/metrics/aggressive_reversal_target_120_metrics_s001.csv
s001,180.0,1,False,False,true_safety_violation,trajectory_exits_true_safety_volume,45.65211799682683,134.34788200317317,3.734514496717788,-0.15598747142116753,0.8010605091328817,0.8012553655578283,0.0,short_perch_yaw_redirect;long_perch_slow_redirect;roll_dominant_banked_redirect;split_pulse_redirect;early_unload_descend_capture,early_unload_descend_capture,phase_search,safety_boundary_shorten_redirect_or_raise_penalty,physical_safety_boundary,early_unload_descend_capture,,,True,True,not_run,0,,,,True,False,True,True,False,False,03_Control/05_Results/07_aggressive_reversal_ocp/001/metrics/aggressive_reversal_target_180_trajectory_s001.csv,03_Control/05_Results/07_aggressive_reversal_ocp/001/metrics/aggressive_reversal_target_180_commands_s001.csv,03_Control/05_Results/07_aggressive_reversal_ocp/001/metrics/aggressive_reversal_target_180_metrics_s001.csv
