run_id,seed,primitive_name,primitive_family,scenario_name,wind_mode,latency_case,success,finite_state_success,rollout_success,primitive_success,closed_loop_replay_success,failure_label,duration_s,initial_speed_m_s,terminal_speed_m_s,height_change_m,min_true_wall_margin_m,min_floor_margin_m,min_ceiling_margin_m,max_alpha_deg,max_beta_deg,max_bank_deg,max_pitch_deg,max_rate_rad_s,saturation_fraction,notes,target_heading_deg,actual_heading_change_deg,forward_travel_m,turn_volume_proxy_m2,exit_recoverable,source_trajectory_success,gain_construction_success,saturation_time_s
s001,1,aggressive_reversal_090,agile_reversal,aggressive_reversal_full_ladder_w0,none,none,False,True,True,False,True,under_turning,1.2,6.500000000000001,2.828849611745336,-0.09650325968072115,0.050000000000000044,1.6707071962626625,0.8189672513882726,124.65919497436184,34.44898844673798,46.3916385290433,63.16208796467413,2.5413150528234327,0.0,heading_change_below_80_percent_target,90.0,45.07812101057373,4.718202474897071,1.7646137027306668,False,True,True,0.0
