run_id,seed,primitive_name,primitive_family,scenario_name,wind_mode,latency_case,success,finite_state_success,rollout_success,primitive_success,closed_loop_replay_success,failure_label,duration_s,initial_speed_m_s,terminal_speed_m_s,height_change_m,min_true_wall_margin_m,min_floor_margin_m,min_ceiling_margin_m,max_alpha_deg,max_beta_deg,max_bank_deg,max_pitch_deg,max_rate_rad_s,saturation_fraction,notes,target_heading_deg,actual_heading_change_deg,forward_travel_m,turn_volume_proxy_m2,exit_recoverable,source_trajectory_success,gain_construction_success,saturation_time_s
s001,1,aggressive_reversal_030,agile_reversal,aggressive_reversal_full_ladder_w0,none,none,False,True,True,False,True,speed_low,0.86,6.500000000000001,1.9722923116515887,0.29138856889324294,0.050000000000000044,1.682853508480543,0.8739415672697386,90.67606065917852,25.09214314660651,34.27042163789567,67.54080485429562,2.8048520790880085,0.0,terminal_speed_below_recoverability_threshold,30.0,29.13702848608043,3.9794852912054646,0.7192057851791929,False,True,True,0.0
