time_s,x_w,y_w,z_w,phi,theta,psi,u,v,w,p,q,r,delta_a,delta_e,delta_r,phase
0.58,5.011732986943638,2.3414842259084394,1.529772239554287,0.6695534777707265,0.0036499155074252113,0.21317233342316688,6.277853523573138,0.14323078716555349,0.4993036030267169,1.0081279644947307,0.19758680249061863,0.7639872082289229,0.038733664621935504,-0.007188797937880811,0.02496825908392144,heading_capture
0.6,5.135048737682781,2.3653532572151477,1.520200775081309,0.68456499970371,-0.003110987237665081,0.2268687754422372,6.27736816952377,0.17719656450644228,0.47712208846942467,0.5004381880508774,0.13340359463290014,0.7256136674206083,-0.00774377825436174,-0.011977947579106203,-0.017948905128214267,heading_capture
0.62,5.2578014993815305,2.3915273744255736,1.5096663192596926,0.6901094761605071,-0.010502048844801644,0.2390357284533843,6.277718190843542,0.2155852965715783,0.45443117695858615,0.07672046137112182,0.06875894802171273,0.6833839258680505,-0.04104783068578254,-0.015409678777782628,-0.048701790800799144,heading_capture
0.64,5.379964513567329,2.419947897049068,1.498008593374136,0.688024126422306,-0.018326280569143896,0.24975500876657736,6.279077967255312,0.25769623286089854,0.4331700847751399,-0.2559581185106808,0.010954537635654814,0.6415469949629059,-0.06491230858545803,-0.017868733078068768,-0.07073819498902482,heading_capture
0.66,5.50152749173761,2.450528889987378,1.485099520278185,0.6800309285162208,-0.026404650587718168,0.2592134418508589,6.281683153307099,0.30263788763950683,0.4147155082275756,-0.5108011558164582,-0.037309254611776164,0.6023108805827653,-0.08201272922035925,-0.019630802337481625,-0.08652868420414744,heading_capture
0.68,5.622493227119111,2.4831748054367506,1.4708459259124347,0.6675342350523426,-0.03459652384373386,0.2676311683027519,6.285723334700018,0.34940603206458626,0.3998376113385222,-0.7043495295344002,-0.07589565607731705,0.5670228310691112,-0.09426627137283733,-0.02089343735721522,-0.09784357693905783,heading_capture
0.7000000000000001,5.742873697280272,2.517791574468549,1.4551885586617719,0.6516164801875705,-0.04280335700182947,0.2752275594216351,6.291339040667422,0.39693327910386383,0.3887777703604609,-0.851360476083307,-0.1058306888614062,0.5365593393447337,-0.10304671592962845,-0.0217981958873021,-0.10595141931546224,early_unload
0.72,5.862685725623494,2.554311318197016,1.43812947067848,0.6335091463813001,-0.0514029875508151,0.2819507624481981,6.299176577476578,0.44352613589266865,0.3733257323335592,-0.9032869078203307,-0.2018569814332279,0.5197361569949462,-0.08863076141134461,-0.05316673198855002,-0.08786770195344104,early_unload
0.74,5.981949704718755,2.59270617110784,1.419757854225585,0.6153174444305333,-0.062056943911387774,0.2870668916231884,6.30989217896085,0.48706136145113943,0.34230580444917,-0.8790019393429942,-0.3712050979591608,0.519276075691703,-0.07830081046280062,-0.07564428897879623,-0.07490956497540828,early_unload
0.76,6.100701286997678,2.632870838933576,1.4000676766290214,0.597929617092024,-0.07564438717036943,0.29039916393208137,6.323486129992315,0.5264272454555087,0.29829759206024925,-0.8356322840314762,-0.5560440062491772,0.5293476179841149,-0.07089874170183262,-0.09175089231594281,-0.06562423328281587,early_unload
0.78,6.218992502693325,2.674624217559759,1.3789273531622546,0.5814883644401013,-0.09233313946126519,0.2921764998990737,6.339998752045837,0.5609129553533749,0.2467195013251498,-0.794693503921602,-0.7298922905521619,0.546360149539567,-0.06559468728618015,-0.10329230098294137,-0.05897070085082965,early_unload
0.8,6.336884941248059,2.717745628227716,1.3561183872171552,0.5658717396366308,-0.11195143936826332,0.292768278804977,6.359600267149889,0.590015000609281,0.19269205385651864,-0.762574550768947,-0.8822807534339759,0.5679850239119053,-0.061793993972906545,-0.11156245647323405,-0.05420302046103706,early_unload
0.8200000000000001,6.454441678151447,2.762003145463284,1.331374384401852,0.5508899833399279,-0.13418767864121722,0.29255967515967496,6.382587643473659,0.613364238166824,0.1399851427641596,-0.7396425099315508,-1.010865896424169,0.5925634640655791,-0.05907055478289104,-0.11748855040223492,-0.05078667335045008,early_unload
0.84,6.57172049108783,2.807172385721862,1.3044120999574382,0.5363592550877104,-0.1586948212856775,0.29189661445999127,6.4093308495238706,0.6306978449984451,0.0909102660351237,-0.7242230301592355,-1.1171426799655488,0.6187832407859285,-0.057119036885930355,-0.12173497470424016,-0.04833864273056961,early_unload
0.86,6.688769321476324,2.8530471117120593,1.2749525911662125,0.5221240889675975,-0.185140543169342,0.2910659029244609,6.440209952878701,0.6418487293923589,0.04658034478301736,-0.7142494046589459,-1.204134943361206,0.6455197724513455,-0.05572064983322138,-0.12477780857908241,-0.046584472641323975,exit_glide
0.88,6.805626310215803,2.899428993480755,1.2427077626097054,0.5082528043726824,-0.2128162170603025,0.29055218985918657,6.476063100813257,0.6465319831202038,0.014152581584427504,-0.6711830579659886,-1.204556646036299,0.6749724779730155,-0.04288564310515105,-0.09965133189307278,-0.03736299668366653,exit_glide
0.9,6.922322117590424,2.946114981397862,1.2073644872775409,0.4952928674010325,-0.23989157263394728,0.29149307742210917,6.517363365160274,0.6438394700638519,0.003000485662754045,-0.6008772501572504,-1.1154514490180079,0.7080346233252108,-0.03368854209064387,-0.08164660862989818,-0.030755220958863638,exit_glide
