run_id,family_name,target_heading_deg,horizon_s,success,failure_label,notes,candidate_class,strict_family_success,useful_recoverable_candidate,boundary_evidence,actual_heading_change_deg,heading_ratio,terminal_speed_m_s,min_speed_m_s,initial_speed_m_s,height_change_m,specific_energy_initial_m,specific_energy_terminal_m,specific_energy_lost_m,energy_lost_per_deg_m_per_deg,max_alpha_deg,max_beta_deg,max_bank_deg,max_pitch_deg,max_rate_rad_s,min_true_wall_margin_m,min_floor_margin_m,min_ceiling_margin_m,min_true_margin_m,saturation_fraction,saturation_time_s,recoverable,terminal_glide_entry_proxy,terminal_recovery_entry_proxy,recovery_extension_compatible,unload_speed_gain_m_s,unload_exit_duration_s,horizon_limited,turn_authority_limited,energy_limited,safety_limited,exposure_limited,selected_method,family_status,finite_state_success,true_safe_trajectory,candidate_id,phase_search_scale,timing_scale,best_by_heading,best_by_terminal_speed,best_by_recoverable_heading,best_by_energy_lost_per_deg,selected_candidate,selection_reason
s001,bank_yaw_energy_retaining,30.0,0.76,False,under_turning,horizon_limited,boundary_evidence,False,False,True,10.02537350823581,0.3341791169411937,6.384202380727911,6.318360117871129,6.500000000000001,-0.38549667285257483,3.953414882772681,3.4918753984059325,0.46153948436674863,0.046037136071548405,5.07827781004635,4.023025764484242,25.328231007493635,6.850327365939294,1.6647567728389876,0.10000000000000009,1.4145033271474252,1.2,0.10000000000000009,0.0,0.0,True,False,False,True,0.0465815515225767,0.21999999999999997,True,False,False,False,False,family_replay_grid,retained_as_thesis_discussion_evidence,True,True,bank_yaw_energy_retaining_t030_h076_a100_q100,1.0,1.0,False,False,False,False,False,
s001,bank_yaw_energy_retaining,30.0,0.76,False,under_turning,horizon_limited,boundary_evidence,False,False,True,10.672303055479846,0.35574343518266155,6.369257922286124,6.313653847376667,6.500000000000001,-0.38039752040074437,3.953414882772681,3.487260302260038,0.46615458051264325,0.043678911486053566,5.07827781004635,4.239935317079093,27.12663937533718,6.843188043491582,1.6734016694065708,0.10000000000000009,1.4196024795992557,1.2,0.10000000000000009,0.0,0.0,True,False,False,True,0.0411740856905487,0.19999999999999996,True,False,False,False,False,family_replay_grid,retained_as_thesis_discussion_evidence,True,True,bank_yaw_energy_retaining_t030_h076_a100_q105,1.0,1.05,False,False,False,False,False,
s001,bank_yaw_energy_retaining,30.0,0.76,False,under_turning,horizon_limited,boundary_evidence,False,False,True,9.825019465152407,0.32750064883841357,6.451751585203824,6.331572705988599,6.500000000000001,-0.431606162223388,3.953414882772681,3.4899584920671343,0.4634563907055469,0.04717104045944582,5.147886348220666,4.379418333719153,27.182042175658164,9.530508634379999,1.9188658210384815,0.10000000000000009,1.368393837776612,1.2,0.10000000000000009,0.0,0.0,True,False,False,True,0.10813816916006846,0.24,True,False,False,False,False,family_replay_grid,retained_as_thesis_discussion_evidence,True,True,bank_yaw_energy_retaining_t030_h076_a115_q095,1.15,0.95,False,False,False,False,False,
s001,bank_yaw_energy_retaining,30.0,0.76,False,under_turning,horizon_limited,boundary_evidence,False,False,True,10.676397030785232,0.3558799010261744,6.435661261528465,6.327408031582764,6.500000000000001,-0.4260589572540363,3.953414882772681,3.484936754934453,0.4684781278382282,0.04387979638518299,5.147886348220666,4.611796570802656,29.277731674579723,9.211924734949566,1.9330596201834764,0.10000000000000009,1.3739410427459637,1.2,0.10000000000000009,0.0,0.0,True,False,False,True,0.10082861607154925,0.21999999999999997,True,False,False,False,False,family_replay_grid,retained_as_thesis_discussion_evidence,True,True,bank_yaw_energy_retaining_t030_h076_a115_q100,1.15,1.0,False,False,False,False,False,
s001,bank_yaw_energy_retaining,30.0,0.76,False,under_turning,horizon_limited,boundary_evidence,False,False,True,11.611130209077118,0.3870376736359039,6.421382934753043,6.323993892989941,6.500000000000001,-0.42213137243980814,3.953414882772681,3.4795077098607834,0.47390717291189777,0.04081490469734084,5.147886348220666,4.840722932418804,31.362974927168253,9.287894885825875,1.9443769434076348,0.10000000000000009,1.377868627560192,1.2,0.10000000000000009,0.0,0.0,True,False,False,True,0.09402365933434353,0.19999999999999996,True,False,False,False,False,family_replay_grid,retained_as_thesis_discussion_evidence,True,True,bank_yaw_energy_retaining_t030_h076_a115_q105,1.15,1.05,False,False,False,False,False,
s001,canyon_steep_bank,30.0,0.96,False,true_safety_violation,safety_limited,boundary_evidence,False,False,True,23.37158603453206,0.7790528678177354,6.2005802642076215,6.192264278201343,6.500000000000001,-0.4052225579081463,3.953414882772681,3.3543694712906844,0.5990454114819967,0.025631354696976628,5.241267596484254,7.193134936409007,32.19223811824863,5.16684540929502,1.3680441298135257,-0.685117643237299,1.3947774420918537,1.2,-0.685117643237299,0.0,0.0,False,False,False,False,0.003713820384445121,0.12,False,False,False,True,False,family_replay_grid,retained_as_thesis_discussion_evidence,True,False,canyon_steep_bank_t030_h096_a070_q095,0.7,0.95,False,False,False,False,False,
s001,canyon_steep_bank,30.0,0.96,False,true_safety_violation,safety_limited,boundary_evidence,False,False,True,24.151447666320422,0.805048255544014,6.214671622781103,6.2031058867201825,6.500000000000001,-0.41703771707092185,3.953414882772681,3.3514711197792675,0.6019437629934137,0.024923713530962944,5.215995465742897,7.371530879190085,34.04966356162318,5.090493292532007,1.410942384715709,-0.6826050733001985,1.3829622829290782,1.2,-0.6826050733001985,0.0,0.0,False,False,False,False,0.011565736060920706,0.07999999999999996,True,False,False,True,False,family_replay_grid,retained_as_thesis_discussion_evidence,True,False,canyon_steep_bank_t030_h096_a070_q100,0.7,1.0,False,False,False,False,False,
s001,canyon_steep_bank,30.0,0.96,False,true_safety_violation,safety_limited,boundary_evidence,False,False,True,23.341009896729176,0.7780336632243059,6.20592778396723,6.196972997710349,6.500000000000001,-0.41317609495596064,3.953414882772681,3.349797384137638,0.6036174986350433,0.025860813276962342,5.2115892112169595,7.554254006173554,35.37824070888691,5.197927635144346,1.4421669130586339,-0.691953872677523,1.3868239050440394,1.2,-0.691953872677523,0.0,0.0,False,False,False,False,0.007647308337895176,0.039999999999999925,False,False,False,True,False,family_replay_grid,retained_as_thesis_discussion_evidence,True,False,canyon_steep_bank_t030_h096_a070_q105,0.7,1.05,False,False,False,False,False,
s001,canyon_steep_bank,30.0,0.96,False,true_safety_violation,safety_limited,boundary_evidence,False,False,True,26.57172497185149,0.8857241657283831,6.377091275113821,6.274913097631228,6.500000000000001,-0.5306167316954067,3.953414882772681,3.342130114947448,0.6112847678252331,0.02300508410623668,5.284657350346536,8.570688406065361,39.15417331530023,6.276138420803249,1.6438396686511076,-0.6639749501091083,1.2693832683045934,1.2,-0.6639749501091083,0.0,0.0,False,False,False,False,0.08166246988835724,0.12,True,False,False,True,False,family_replay_grid,retained_as_thesis_discussion_evidence,True,False,canyon_steep_bank_t030_h096_a085_q095,0.85,0.95,False,False,False,False,False,
s001,canyon_steep_bank,30.0,0.96,False,true_safety_violation,safety_limited,boundary_evidence,False,False,True,27.421727247157563,0.9140575749052521,6.398226752022211,6.276724019968549,6.500000000000001,-0.5478579466739244,3.953414882772681,3.33865100186291,0.6147638809097713,0.02241886061256391,5.284657350346536,8.757856241084658,41.32038273949673,6.406681820947003,1.6923476051844102,-0.6608282599963751,1.2521420533260756,1.2,-0.6608282599963751,0.0,0.0,False,False,False,False,0.06858158162976835,0.07999999999999996,True,False,False,True,False,family_replay_grid,retained_as_thesis_discussion_evidence,True,False,canyon_steep_bank_t030_h096_a085_q100,0.85,1.0,False,False,False,False,False,
