event_id,surface_index,surface_name,command_level_norm,scheduled_start_s,scheduled_end_s,direction_group,sweep_polarity,sweep_phase,sweep_step_index,sweep_step_count
42,1,Aileron_L,-0.3,113.7036821,116.2036821,negative_first,negative,return,12,15
43,1,Aileron_L,-0.2,116.2036821,118.7036821,negative_first,negative,return,13,15
44,1,Aileron_L,-0.1,118.7036821,121.2036821,negative_first,negative,return,14,15
45,1,Aileron_L,-0,121.2036821,123.7036821,negative_first,negative,return,15,15
46,1,Aileron_L,0,123.7036821,126.2036821,negative_first,positive,outbound,1,15
47,1,Aileron_L,0.1,126.2036821,128.7036821,negative_first,positive,outbound,2,15
48,1,Aileron_L,0.2,128.7036821,131.2036821,negative_first,positive,outbound,3,15
49,1,Aileron_L,0.3,131.2036821,133.7036821,negative_first,positive,outbound,4,15
50,1,Aileron_L,0.45,133.7036821,136.2036821,negative_first,positive,outbound,5,15
51,1,Aileron_L,0.6,136.2036821,138.7036821,negative_first,positive,outbound,6,15
52,1,Aileron_L,0.8,138.7036821,141.2036821,negative_first,positive,outbound,7,15
53,1,Aileron_L,1,141.2036821,143.7036821,negative_first,positive,outbound,8,15
54,1,Aileron_L,0.8,143.7036821,146.2036821,negative_first,positive,return,9,15
55,1,Aileron_L,0.6,146.2036821,148.7036821,negative_first,positive,return,10,15
56,1,Aileron_L,0.45,148.7036821,151.2036821,negative_first,positive,return,11,15
57,1,Aileron_L,0.3,151.2036821,153.7036821,negative_first,positive,return,12,15
58,1,Aileron_L,0.2,153.7036821,156.2036821,negative_first,positive,return,13,15
59,1,Aileron_L,0.1,156.2036821,158.7036821,negative_first,positive,return,14,15
60,1,Aileron_L,0,158.7036821,161.2036821,negative_first,positive,return,15,15
61,2,Aileron_R,0,161.2036821,163.7036821,positive_first,positive,outbound,1,15
62,2,Aileron_R,0.1,163.7036821,166.2036821,positive_first,positive,outbound,2,15
63,2,Aileron_R,0.2,166.2036821,168.7036821,positive_first,positive,outbound,3,15
64,2,Aileron_R,0.3,168.7036821,171.2036821,positive_first,positive,outbound,4,15
65,2,Aileron_R,0.45,171.2036821,173.7036821,positive_first,positive,outbound,5,15
66,2,Aileron_R,0.6,173.7036821,176.2036821,positive_first,positive,outbound,6,15
67,2,Aileron_R,0.8,176.2036821,178.7036821,positive_first,positive,outbound,7,15
68,2,Aileron_R,1,178.7036821,181.2036821,positive_first,positive,outbound,8,15
69,2,Aileron_R,0.8,181.2036821,183.7036821,positive_first,positive,return,9,15
70,2,Aileron_R,0.6,183.7036821,186.2036821,positive_first,positive,return,10,15
71,2,Aileron_R,0.45,186.2036821,188.7036821,positive_first,positive,return,11,15
72,2,Aileron_R,0.3,188.7036821,191.2036821,positive_first,positive,return,12,15
73,2,Aileron_R,0.2,191.2036821,193.7036821,positive_first,positive,return,13,15
74,2,Aileron_R,0.1,193.7036821,196.2036821,positive_first,positive,return,14,15
75,2,Aileron_R,0,196.2036821,198.7036821,positive_first,positive,return,15,15
76,2,Aileron_R,-0,198.7036821,201.2036821,positive_first,negative,outbound,1,15
77,2,Aileron_R,-0.1,201.2036821,203.7036821,positive_first,negative,outbound,2,15
78,2,Aileron_R,-0.2,203.7036821,206.2036821,positive_first,negative,outbound,3,15
79,2,Aileron_R,-0.3,206.2036821,208.7036821,positive_first,negative,outbound,4,15
80,2,Aileron_R,-0.45,208.7036821,211.2036821,positive_first,negative,outbound,5,15
81,2,Aileron_R,-0.6,211.2036821,213.7036821,positive_first,negative,outbound,6,15
82,2,Aileron_R,-0.8,213.7036821,216.2036821,positive_first,negative,outbound,7,15
83,2,Aileron_R,-1,216.2036821,218.7036821,positive_first,negative,outbound,8,15
84,2,Aileron_R,-0.8,218.7036821,221.2036821,positive_first,negative,return,9,15
85,2,Aileron_R,-0.6,221.2036821,223.7036821,positive_first,negative,return,10,15
86,2,Aileron_R,-0.45,223.7036821,226.2036821,positive_first,negative,return,11,15
87,2,Aileron_R,-0.3,226.2036821,228.7036821,positive_first,negative,return,12,15
88,2,Aileron_R,-0.2,228.7036821,231.2036821,positive_first,negative,return,13,15
89,2,Aileron_R,-0.1,231.2036821,233.7036821,positive_first,negative,return,14,15
90,2,Aileron_R,-0,233.7036821,236.2036821,positive_first,negative,return,15,15
91,2,Aileron_R,-0,236.2036821,238.7036821,negative_first,negative,outbound,1,15
92,2,Aileron_R,-0.1,238.7036821,241.2036821,negative_first,negative,outbound,2,15
93,2,Aileron_R,-0.2,241.2036821,243.7036821,negative_first,negative,outbound,3,15
94,2,Aileron_R,-0.3,243.7036821,246.2036821,negative_first,negative,outbound,4,15
95,2,Aileron_R,-0.45,246.2036821,248.7036821,negative_first,negative,outbound,5,15
96,2,Aileron_R,-0.6,248.7036821,251.2036821,negative_first,negative,outbound,6,15
97,2,Aileron_R,-0.8,251.2036821,253.7036821,negative_first,negative,outbound,7,15
98,2,Aileron_R,-1,253.7036821,256.2036821,negative_first,negative,outbound,8,15
99,2,Aileron_R,-0.8,256.2036821,258.7036821,negative_first,negative,return,9,15
100,2,Aileron_R,-0.6,258.7036821,261.2036821,negative_first,negative,return,10,15
101,2,Aileron_R,-0.45,261.2036821,263.7036821,negative_first,negative,return,11,15
102,2,Aileron_R,-0.3,263.7036821,266.2036821,negative_first,negative,return,12,15
103,2,Aileron_R,-0.2,266.2036821,268.7036821,negative_first,negative,return,13,15
104,2,Aileron_R,-0.1,268.7036821,271.2036821,negative_first,negative,return,14,15
105,2,Aileron_R,-0,271.2036821,273.7036821,negative_first,negative,return,15,15
106,2,Aileron_R,0,273.7036821,276.2036821,negative_first,positive,outbound,1,15
107,2,Aileron_R,0.1,276.2036821,278.7036821,negative_first,positive,outbound,2,15
108,2,Aileron_R,0.2,278.7036821,281.2036821,negative_first,positive,outbound,3,15
109,2,Aileron_R,0.3,281.2036821,283.7036821,negative_first,positive,outbound,4,15
110,2,Aileron_R,0.45,283.7036821,286.2036821,negative_first,positive,outbound,5,15
111,2,Aileron_R,0.6,286.2036821,288.7036821,negative_first,positive,outbound,6,15
112,2,Aileron_R,0.8,288.7036821,291.2036821,negative_first,positive,outbound,7,15
113,2,Aileron_R,1,291.2036821,293.7036821,negative_first,positive,outbound,8,15
114,2,Aileron_R,0.8,293.7036821,296.2036821,negative_first,positive,return,9,15
115,2,Aileron_R,0.6,296.2036821,298.7036821,negative_first,positive,return,10,15
116,2,Aileron_R,0.45,298.7036821,301.2036821,negative_first,positive,return,11,15
117,2,Aileron_R,0.3,301.2036821,303.7036821,negative_first,positive,return,12,15
118,2,Aileron_R,0.2,303.7036821,306.2036821,negative_first,positive,return,13,15
119,2,Aileron_R,0.1,306.2036821,308.7036821,negative_first,positive,return,14,15
120,2,Aileron_R,0,308.7036821,311.2036821,negative_first,positive,return,15,15
121,3,Rudder,0,311.2036821,313.7036821,positive_first,positive,outbound,1,15
122,3,Rudder,0.1,313.7036821,316.2036821,positive_first,positive,outbound,2,15
123,3,Rudder,0.2,316.2036821,318.7036821,positive_first,positive,outbound,3,15
124,3,Rudder,0.3,318.7036821,321.2036821,positive_first,positive,outbound,4,15
125,3,Rudder,0.45,321.2036821,323.7036821,positive_first,positive,outbound,5,15
126,3,Rudder,0.6,323.7036821,326.2036821,positive_first,positive,outbound,6,15
127,3,Rudder,0.8,326.2036821,328.7036821,positive_first,positive,outbound,7,15
128,3,Rudder,1,328.7036821,331.2036821,positive_first,positive,outbound,8,15
129,3,Rudder,0.8,331.2036821,333.7036821,positive_first,positive,return,9,15
130,3,Rudder,0.6,333.7036821,336.2036821,positive_first,positive,return,10,15
131,3,Rudder,0.45,336.2036821,338.7036821,positive_first,positive,return,11,15
132,3,Rudder,0.3,338.7036821,341.2036821,positive_first,positive,return,12,15
133,3,Rudder,0.2,341.2036821,343.7036821,positive_first,positive,return,13,15
134,3,Rudder,0.1,343.7036821,346.2036821,positive_first,positive,return,14,15
135,3,Rudder,0,346.2036821,348.7036821,positive_first,positive,return,15,15
136,3,Rudder,-0,348.7036821,351.2036821,positive_first,negative,outbound,1,15
137,3,Rudder,-0.1,351.2036821,353.7036821,positive_first,negative,outbound,2,15
138,3,Rudder,-0.2,353.7036821,356.2036821,positive_first,negative,outbound,3,15
139,3,Rudder,-0.3,356.2036821,358.7036821,positive_first,negative,outbound,4,15
140,3,Rudder,-0.45,358.7036821,361.2036821,positive_first,negative,outbound,5,15
141,3,Rudder,-0.6,361.2036821,363.7036821,positive_first,negative,outbound,6,15
142,3,Rudder,-0.8,363.7036821,366.2036821,positive_first,negative,outbound,7,15
143,3,Rudder,-1,366.2036821,368.7036821,positive_first,negative,outbound,8,15
144,3,Rudder,-0.8,368.7036821,371.2036821,positive_first,negative,return,9,15
145,3,Rudder,-0.6,371.2036821,373.7036821,positive_first,negative,return,10,15
146,3,Rudder,-0.45,373.7036821,376.2036821,positive_first,negative,return,11,15
147,3,Rudder,-0.3,376.2036821,378.7036821,positive_first,negative,return,12,15
148,3,Rudder,-0.2,378.7036821,381.2036821,positive_first,negative,return,13,15
149,3,Rudder,-0.1,381.2036821,383.7036821,positive_first,negative,return,14,15
150,3,Rudder,-0,383.7036821,386.2036821,positive_first,negative,return,15,15
151,3,Rudder,-0,386.2036821,388.7036821,negative_first,negative,outbound,1,15
152,3,Rudder,-0.1,388.7036821,391.2036821,negative_first,negative,outbound,2,15
153,3,Rudder,-0.2,391.2036821,393.7036821,negative_first,negative,outbound,3,15
154,3,Rudder,-0.3,393.7036821,396.2036821,negative_first,negative,outbound,4,15
155,3,Rudder,-0.45,396.2036821,398.7036821,negative_first,negative,outbound,5,15
156,3,Rudder,-0.6,398.7036821,401.2036821,negative_first,negative,outbound,6,15
157,3,Rudder,-0.8,401.2036821,403.7036821,negative_first,negative,outbound,7,15
158,3,Rudder,-1,403.7036821,406.2036821,negative_first,negative,outbound,8,15
159,3,Rudder,-0.8,406.2036821,408.7036821,negative_first,negative,return,9,15
160,3,Rudder,-0.6,408.7036821,411.2036821,negative_first,negative,return,10,15
161,3,Rudder,-0.45,411.2036821,413.7036821,negative_first,negative,return,11,15
162,3,Rudder,-0.3,413.7036821,416.2036821,negative_first,negative,return,12,15
163,3,Rudder,-0.2,416.2036821,418.7036821,negative_first,negative,return,13,15
164,3,Rudder,-0.1,418.7036821,421.2036821,negative_first,negative,return,14,15
165,3,Rudder,-0,421.2036821,423.7036821,negative_first,negative,return,15,15
166,3,Rudder,0,423.7036821,426.2036821,negative_first,positive,outbound,1,15
167,3,Rudder,0.1,426.2036821,428.7036821,negative_first,positive,outbound,2,15
168,3,Rudder,0.2,428.7036821,431.2036821,negative_first,positive,outbound,3,15
169,3,Rudder,0.3,431.2036821,433.7036821,negative_first,positive,outbound,4,15
170,3,Rudder,0.45,433.7036821,436.2036821,negative_first,positive,outbound,5,15
171,3,Rudder,0.6,436.2036821,438.7036821,negative_first,positive,outbound,6,15
172,3,Rudder,0.8,438.7036821,441.2036821,negative_first,positive,outbound,7,15
173,3,Rudder,1,441.2036821,443.7036821,negative_first,positive,outbound,8,15
174,3,Rudder,0.8,443.7036821,446.2036821,negative_first,positive,return,9,15
175,3,Rudder,0.6,446.2036821,448.7036821,negative_first,positive,return,10,15
176,3,Rudder,0.45,448.7036821,451.2036821,negative_first,positive,return,11,15
177,3,Rudder,0.3,451.2036821,453.7036821,negative_first,positive,return,12,15
178,3,Rudder,0.2,453.7036821,456.2036821,negative_first,positive,return,13,15
179,3,Rudder,0.1,456.2036821,458.7036821,negative_first,positive,return,14,15
180,3,Rudder,0,458.7036821,461.2036821,negative_first,positive,return,15,15
181,4,Elevator,0,461.2036821,463.7036821,positive_first,positive,outbound,1,15
182,4,Elevator,0.1,463.7036821,466.2036821,positive_first,positive,outbound,2,15
183,4,Elevator,0.2,466.2036821,468.7036821,positive_first,positive,outbound,3,15
184,4,Elevator,0.3,468.7036821,471.2036821,positive_first,positive,outbound,4,15
185,4,Elevator,0.45,471.2036821,473.7036821,positive_first,positive,outbound,5,15
186,4,Elevator,0.6,473.7036821,476.2036821,positive_first,positive,outbound,6,15
187,4,Elevator,0.8,476.2036821,478.7036821,positive_first,positive,outbound,7,15
188,4,Elevator,1,478.7036821,481.2036821,positive_first,positive,outbound,8,15
189,4,Elevator,0.8,481.2036821,483.7036821,positive_first,positive,return,9,15
190,4,Elevator,0.6,483.7036821,486.2036821,positive_first,positive,return,10,15
191,4,Elevator,0.45,486.2036821,488.7036821,positive_first,positive,return,11,15
192,4,Elevator,0.3,488.7036821,491.2036821,positive_first,positive,return,12,15
193,4,Elevator,0.2,491.2036821,493.7036821,positive_first,positive,return,13,15
194,4,Elevator,0.1,493.7036821,496.2036821,positive_first,positive,return,14,15
195,4,Elevator,0,496.2036821,498.7036821,positive_first,positive,return,15,15
196,4,Elevator,-0,498.7036821,501.2036821,positive_first,negative,outbound,1,15
197,4,Elevator,-0.1,501.2036821,503.7036821,positive_first,negative,outbound,2,15
198,4,Elevator,-0.2,503.7036821,506.2036821,positive_first,negative,outbound,3,15
199,4,Elevator,-0.3,506.2036821,508.7036821,positive_first,negative,outbound,4,15
200,4,Elevator,-0.45,508.7036821,511.2036821,positive_first,negative,outbound,5,15
201,4,Elevator,-0.6,511.2036821,513.7036821,positive_first,negative,outbound,6,15
202,4,Elevator,-0.8,513.7036821,516.2036821,positive_first,negative,outbound,7,15
203,4,Elevator,-1,516.2036821,518.7036821,positive_first,negative,outbound,8,15
204,4,Elevator,-0.8,518.7036821,521.2036821,positive_first,negative,return,9,15
205,4,Elevator,-0.6,521.2036821,523.7036821,positive_first,negative,return,10,15
206,4,Elevator,-0.45,523.7036821,526.2036821,positive_first,negative,return,11,15
207,4,Elevator,-0.3,526.2036821,528.7036821,positive_first,negative,return,12,15
208,4,Elevator,-0.2,528.7036821,531.2036821,positive_first,negative,return,13,15
209,4,Elevator,-0.1,531.2036821,533.7036821,positive_first,negative,return,14,15
210,4,Elevator,-0,533.7036821,536.2036821,positive_first,negative,return,15,15
211,4,Elevator,-0,536.2036821,538.7036821,negative_first,negative,outbound,1,15
212,4,Elevator,-0.1,538.7036821,541.2036821,negative_first,negative,outbound,2,15
213,4,Elevator,-0.2,541.2036821,543.7036821,negative_first,negative,outbound,3,15
214,4,Elevator,-0.3,543.7036821,546.2036821,negative_first,negative,outbound,4,15
215,4,Elevator,-0.45,546.2036821,548.7036821,negative_first,negative,outbound,5,15
216,4,Elevator,-0.6,548.7036821,551.2036821,negative_first,negative,outbound,6,15
217,4,Elevator,-0.8,551.2036821,553.7036821,negative_first,negative,outbound,7,15
218,4,Elevator,-1,553.7036821,556.2036821,negative_first,negative,outbound,8,15
219,4,Elevator,-0.8,556.2036821,558.7036821,negative_first,negative,return,9,15
220,4,Elevator,-0.6,558.7036821,561.2036821,negative_first,negative,return,10,15
221,4,Elevator,-0.45,561.2036821,563.7036821,negative_first,negative,return,11,15
222,4,Elevator,-0.3,563.7036821,566.2036821,negative_first,negative,return,12,15
223,4,Elevator,-0.2,566.2036821,568.7036821,negative_first,negative,return,13,15
224,4,Elevator,-0.1,568.7036821,571.2036821,negative_first,negative,return,14,15
225,4,Elevator,-0,571.2036821,573.7036821,negative_first,negative,return,15,15
226,4,Elevator,0,573.7036821,576.2036821,negative_first,positive,outbound,1,15
227,4,Elevator,0.1,576.2036821,578.7036821,negative_first,positive,outbound,2,15
228,4,Elevator,0.2,578.7036821,581.2036821,negative_first,positive,outbound,3,15
229,4,Elevator,0.3,581.2036821,583.7036821,negative_first,positive,outbound,4,15
230,4,Elevator,0.45,583.7036821,586.2036821,negative_first,positive,outbound,5,15
231,4,Elevator,0.6,586.2036821,588.7036821,negative_first,positive,outbound,6,15
232,4,Elevator,0.8,588.7036821,591.2036821,negative_first,positive,outbound,7,15
233,4,Elevator,1,591.2036821,593.7036821,negative_first,positive,outbound,8,15
234,4,Elevator,0.8,593.7036821,596.2036821,negative_first,positive,return,9,15
235,4,Elevator,0.6,596.2036821,598.7036821,negative_first,positive,return,10,15
236,4,Elevator,0.45,598.7036821,601.2036821,negative_first,positive,return,11,15
237,4,Elevator,0.3,601.2036821,603.7036821,negative_first,positive,return,12,15
238,4,Elevator,0.2,603.7036821,606.2036821,negative_first,positive,return,13,15
239,4,Elevator,0.1,606.2036821,608.7036821,negative_first,positive,return,14,15
240,4,Elevator,0,608.7036821,611.2036821,negative_first,positive,return,15,15
