phase_name,phase_type,instruction,duration_s,raw_sample_count,valid_sample_count,occluded_sample_count,occluded_fraction,median_dt_s,frame_rate_hz,x_std_mm,y_std_mm,z_std_mm,roll_std_deg,pitch_std_deg,yaw_std_deg,position_high_freq_rms_mm,roll_high_freq_rms_deg,pitch_high_freq_rms_deg,yaw_high_freq_rms_deg,velocity_rms_mps,angular_rate_rms_degps
static_reference,static_reference,place the glider rigidly on a stand and do not touch it,60,3848,3848,0,0,0.0156076299999164,64.0712267016426,0.0434104535907538,0.0202805647972524,0.0255365345692491,0.00761774000196849,0.00921043821262678,0.00727462692496386,0.0189274996612664,0.00736689517423164,0.00777990754947483,0.00439043726986113,0.00188684726524735,0.733643554684804
pickup_transition,transition,pick up the glider and prepare for hand-held motion,10,633,633,0,0,0.0155917174998663,64.1366161238218,195.938992350693,122.652066231003,122.18655241833,3.33128148257373,5.45819286835705,3.26265329345405,3.90637436073432,0.74600702832672,0.607102167742094,0.466255107517732,0.134302126595145,12.2739381527666
hand_static_start,hand_static,hold the glider by hand as still as possible,15,953,953,0,0,0.0155801674999339,64.1841623335722,20.2151897672621,30.80818630192,33.1804250772467,1.22240216547827,3.15953323517722,1.49200797834008,2.3576462706898,0.261919318967355,0.195514741883223,0.217484439634582,0.044593701266604,7.14446001821134
slow_hand_motion,dynamic_slow,walk or move smoothly with the glider,20,1266,1266,0,0,0.0155798549999489,64.1854497364246,1927.13038680873,893.104698072728,67.2930748587729,21.4782389256089,20.0841129552162,125.595553288992,10.0318766672108,0.761836336650304,0.844421718533531,1.10878667821474,0.442033360957604,25.2863093406511
fast_run_motion,dynamic_fast,run through the tracking volume,20,1273,1273,0,0,0.0156290524999605,63.9834052641725,1792.41677608324,1018.18895740922,223.741236808343,164.029052419877,36.0769258276524,167.925425986979,28.6745520434284,12.083229288597,5.23255029234758,10.0227391664258,1.02582851433865,309.697719567231
jump_motion,dynamic_jump,jump or excite the body motion,20,1283,1283,0,0,0.015619312500263,64.0233044817535,1659.81589372803,887.82985245501,322.4908886535,275.605165220767,32.7069480943582,164.534927097978,54.1928114050677,12.2263430493974,7.60789824896935,11.6840362808003,1.47219432717723,397.204613946478
hand_static_end,hand_static,hold the glider by hand as still as possible,15,959,959,0,0,0.0155984600000636,64.1088928006946,346.765009475126,409.830372391275,107.629107770955,17.4308612723542,10.6500872035524,15.5981931887483,14.0121178505683,1.9088069754355,0.819390708575223,2.53429341384012,0.327126386248326,48.673164900793
