library_size_case_id,policy_id,history_length,launch_role,outer_case_index,outer_case_type,environment_block_id,episode_id,primitive_step_index,start_state_family,route_required_entry_class,selected_primitive_id,selected_primitive_variant_id,selected_memory_shield_status,selected_memory_shield_accepted,selected_memory_shield_baseline_variant_id,selected_memory_shield_memory_variant_id,selected_memory_shield_score_margin,selected_memory_shield_memory_correction_delta,selected_memory_near_tie_base_score_margin,selected_memory_near_tie_base_score_gap_to_best,selected_memory_near_tie_factor,selected_raw_memory_score_component,selected_effective_memory_score_component,selected_memory_shield_base_score_gap_to_baseline,selected_memory_shield_memory_opportunity_ratio,selected_memory_shield_candidate_path_confidence,selected_memory_shield_candidate_path_uncertainty,selected_memory_shield_exploration_score_component,selected_memory_shield_information_gain_score_component,selected_memory_shield_information_gain,selected_memory_shield_path_exit_margin_delta_m,selected_flow_map_grid_resolution_m,selected_flow_map_query_radius_m,selected_flow_map_reachable_attraction_m,selected_flow_map_reachable_attraction_confidence,selected_flow_map_reachable_attraction_query_count,selected_flow_map_reachable_attraction_observation_count,selected_flow_map_candidate_path_uncertainty,selected_flow_map_memory_guided_exploration_uncertainty,selected_flow_map_information_gain,selected_flow_map_information_gain_path_uncertainty,selected_flow_map_information_gain_reachable_uncertainty,selected_flow_map_information_gain_query_count,selected_flow_map_information_gain_low_confidence_query_count,memory_opportunity_policy,memory_policy_version
balanced_cluster,no_memory_baseline,0,final_heldout,0,r11_l2_four_fan_fixed_nominal,r11_l2_four_fan_fixed_nominal,r10_balanced_cluster_no_memory_baseline_final_0000,10,inflight_boundary_near,boundary_near,mild_turn_right,primvar_mild_turn_right_transition_object_79dc6a9b8274,not_active_no_candidate_path_memory,True,primvar_mild_turn_right_transition_object_79dc6a9b8274,primvar_mild_turn_right_transition_object_79dc6a9b8274,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,decision_level_baseline_vs_candidate_path_memory_gap_audit,outer_loop_spatial_flow_belief_safe_information_gain_memory_v2_4
balanced_cluster,no_memory_baseline,0,final_heldout,0,r11_l2_four_fan_fixed_nominal,r11_l2_four_fan_fixed_nominal,r10_balanced_cluster_no_memory_baseline_final_0000,11,inflight_boundary_near,boundary_near,mild_turn_right,primvar_mild_turn_right_transition_object_79dc6a9b8274,not_active_no_candidate_path_memory,True,primvar_mild_turn_right_transition_object_79dc6a9b8274,primvar_mild_turn_right_transition_object_79dc6a9b8274,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6648364893794609,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0,0,0.0,0.6648364893794609,0.0,0.0,0.0,0,0,decision_level_baseline_vs_candidate_path_memory_gap_audit,outer_loop_spatial_flow_belief_safe_information_gain_memory_v2_4
heavy_cluster,spatial_flow_belief_memory_h3,3,final_heldout,1,r11_l2_four_fan_fixed_nominal,r11_l2_four_fan_fixed_nominal,r10_heavy_cluster_spatial_flow_belief_memory_h3_final_0001,0,launch_gate,launch_gate,mild_turn_right,primvar_mild_turn_right_transition_object_37acc62dccb1,baseline_and_memory_winner_match,True,primvar_mild_turn_right_transition_object_37acc62dccb1,primvar_mild_turn_right_transition_object_37acc62dccb1,0.0,0.0,0.03,0.0,0.0036295877811356,-9.64387799551325e-06,0.1199999265006064,0.0,0.0,0.0005444381671703,0.7180872229552427,0.0143617444591048,0.12,0.7179652662777384,0.0,0.1,0.2,2.3569307555470587e-05,0.0151185943371452,18,2,0.9994555618328296,0.7180872229552427,0.7179652662777384,0.9994555618328296,0.9991469381960908,25,25,decision_level_baseline_vs_candidate_path_memory_gap_audit,outer_loop_spatial_flow_belief_safe_information_gain_memory_v2_4
heavy_cluster,spatial_flow_belief_memory_h3,3,final_heldout,1,r11_l2_four_fan_fixed_nominal,r11_l2_four_fan_fixed_nominal,r10_heavy_cluster_spatial_flow_belief_memory_h3_final_0001,1,inflight_boundary_near,boundary_near,mild_turn_right,primvar_mild_turn_right_transition_object_01b5cdd5409c,baseline_and_memory_winner_match,True,primvar_mild_turn_right_transition_object_01b5cdd5409c,primvar_mild_turn_right_transition_object_01b5cdd5409c,0.0,0.0,0.03,0.0,0.2685946057053708,0.0011045162038065,0.1202966670942566,0.0,0.0,0.0402891908558056,0.7275171715569082,0.0145503434311381,0.12,0.7275171715569082,0.0,0.1,0.2,0.0,0.0,18,0,0.9597108091441944,0.7275171715569082,0.7275171715569082,0.9597108091441944,1.0,25,24,decision_level_baseline_vs_candidate_path_memory_gap_audit,outer_loop_spatial_flow_belief_safe_information_gain_memory_v2_4
heavy_cluster,spatial_flow_belief_memory_h3,3,final_heldout,1,r11_l2_four_fan_fixed_nominal,r11_l2_four_fan_fixed_nominal,r10_heavy_cluster_spatial_flow_belief_memory_h3_final_0001,2,inflight_boundary_near,boundary_near,mild_turn_right,primvar_mild_turn_right_transition_object_01b5cdd5409c,baseline_and_memory_winner_match,True,primvar_mild_turn_right_transition_object_01b5cdd5409c,primvar_mild_turn_right_transition_object_01b5cdd5409c,0.0,0.0,0.03,0.0,0.2459864149793908,0.0014076107317586,0.1203462531175917,0.0,0.0,0.0368979622469086,0.8033500419163679,0.0160670008383273,0.12,0.8033500419163679,0.0,0.1,0.2,0.0,0.0,18,0,0.9631020377530914,0.8033500419163679,0.8033500419163679,0.9631020377530914,1.0,25,25,decision_level_baseline_vs_candidate_path_memory_gap_audit,outer_loop_spatial_flow_belief_safe_information_gain_memory_v2_4
heavy_cluster,spatial_flow_belief_memory_h3,3,final_heldout,1,r11_l2_four_fan_fixed_nominal,r11_l2_four_fan_fixed_nominal,r10_heavy_cluster_spatial_flow_belief_memory_h3_final_0001,3,inflight_boundary_near,boundary_near,mild_turn_right,primvar_mild_turn_right_transition_object_01b5cdd5409c,baseline_and_memory_winner_match,True,primvar_mild_turn_right_transition_object_01b5cdd5409c,primvar_mild_turn_right_transition_object_01b5cdd5409c,0.0,0.0,0.03,0.0,0.2725870426183417,0.0027960869612755,0.1207621770756777,0.0,0.0,0.0408880563927512,0.8992259155746943,0.0179845183114938,0.12,0.8992259155746943,0.0,0.1,0.2,0.0,0.0,9,0,0.9591119436072486,0.8992259155746943,0.8992259155746943,0.9591119436072486,1.0,16,15,decision_level_baseline_vs_candidate_path_memory_gap_audit,outer_loop_spatial_flow_belief_safe_information_gain_memory_v2_4
heavy_cluster,spatial_flow_belief_memory_h3,3,final_heldout,1,r11_l2_four_fan_fixed_nominal,r11_l2_four_fan_fixed_nominal,r10_heavy_cluster_spatial_flow_belief_memory_h3_final_0001,4,inflight_boundary_near,boundary_near,mild_turn_right,primvar_mild_turn_right_transition_object_01b5cdd5409c,baseline_and_memory_winner_match,True,primvar_mild_turn_right_transition_object_01b5cdd5409c,primvar_mild_turn_right_transition_object_01b5cdd5409c,0.0,0.0,0.03,0.0,0.2121324367402458,0.002763553544844,0.0790088302411359,0.0,0.0,0.0318198655110368,0.9681801344889632,0.0193636026897792,0.078422590893606,0.4356810605200334,0.0,0.1,0.2,0.0,0.0,0,0,0.9681801344889632,0.9681801344889632,0.4356810605200334,0.9681801344889632,0.0,7,7,decision_level_baseline_vs_candidate_path_memory_gap_audit,outer_loop_spatial_flow_belief_safe_information_gain_memory_v2_4
heavy_cluster,spatial_flow_belief_memory_h3,3,final_heldout,1,r11_l2_four_fan_fixed_nominal,r11_l2_four_fan_fixed_nominal,r10_heavy_cluster_spatial_flow_belief_memory_h3_final_0001,5,inflight_boundary_near,boundary_near,mild_turn_right,primvar_mild_turn_right_transition_object_01b5cdd5409c,baseline_and_memory_winner_match,True,primvar_mild_turn_right_transition_object_01b5cdd5409c,primvar_mild_turn_right_transition_object_01b5cdd5409c,0.0,0.0,0.03,0.0,0.2519157049473641,0.0034110362107719,0.0787985177765271,0.0,0.0,0.0377873557421046,0.9622126442578954,0.0192442528851579,0.0779392241848895,0.4329956899160529,0.0,0.1,0.2,0.0,0.0,0,0,0.9622126442578952,0.9622126442578954,0.4329956899160529,0.9622126442578952,0.0,7,7,decision_level_baseline_vs_candidate_path_memory_gap_audit,outer_loop_spatial_flow_belief_safe_information_gain_memory_v2_4
heavy_cluster,spatial_flow_belief_memory_h3,3,final_heldout,1,r11_l2_four_fan_fixed_nominal,r11_l2_four_fan_fixed_nominal,r10_heavy_cluster_spatial_flow_belief_memory_h3_final_0001,6,inflight_boundary_near,boundary_near,lift_dwell_arc,primvar_lift_dwell_arc_transition_object_2a54829d66c4,baseline_and_memory_winner_match,True,primvar_lift_dwell_arc_transition_object_2a54829d66c4,primvar_lift_dwell_arc_transition_object_2a54829d66c4,0.0,0.0,0.03,0.0,0.219023077832879,0.0025957395243016,0.0789073964641955,0.0,0.0,0.0328534616749318,0.967146538325068,0.0193429307665013,0.0783388696043305,0.4352159422462807,0.0,0.1,0.2,0.0,0.0,0,0,0.967146538325068,0.967146538325068,0.4352159422462807,0.967146538325068,0.0,7,7,decision_level_baseline_vs_candidate_path_memory_gap_audit,outer_loop_spatial_flow_belief_safe_information_gain_memory_v2_4
heavy_cluster,spatial_flow_belief_memory_h3,3,final_heldout,1,r11_l2_four_fan_fixed_nominal,r11_l2_four_fan_fixed_nominal,r10_heavy_cluster_spatial_flow_belief_memory_h3_final_0001,7,inflight_boundary_near,boundary_near,lift_dwell_arc,primvar_lift_dwell_arc_transition_object_2a54829d66c4,baseline_and_memory_winner_match,True,primvar_lift_dwell_arc_transition_object_2a54829d66c4,primvar_lift_dwell_arc_transition_object_2a54829d66c4,0.0,0.0,0.03,0.0,0.2862008532455977,0.0028000484744548,0.0783240358955839,0.0,0.0,0.0429301279868396,0.9570698720131604,0.0191413974402632,0.0775226596330659,0.4306814424059221,0.0,0.1,0.2,0.0,0.0,0,0,0.9570698720131604,0.9570698720131604,0.4306814424059221,0.9570698720131604,0.0,7,6,decision_level_baseline_vs_candidate_path_memory_gap_audit,outer_loop_spatial_flow_belief_safe_information_gain_memory_v2_4
heavy_cluster,spatial_flow_belief_memory_h3,3,final_heldout,1,r11_l2_four_fan_fixed_nominal,r11_l2_four_fan_fixed_nominal,r10_heavy_cluster_spatial_flow_belief_memory_h3_final_0001,8,inflight_boundary_near,boundary_near,lift_dwell_arc,primvar_lift_dwell_arc_transition_object_2a54829d66c4,baseline_and_memory_winner_match,True,primvar_lift_dwell_arc_transition_object_2a54829d66c4,primvar_lift_dwell_arc_transition_object_2a54829d66c4,0.0,0.0,0.03,0.0,0.2080424583415105,0.0015364065510752,0.0787919219270483,0.0,0.0,0.0312063687512265,0.9687936312487734,0.0193758726249754,0.0784722841311506,0.4359571340619481,0.0,0.1,0.2,0.0,0.0,0,0,0.9687936312487736,0.9687936312487734,0.4359571340619481,0.9687936312487736,0.0,7,7,decision_level_baseline_vs_candidate_path_memory_gap_audit,outer_loop_spatial_flow_belief_safe_information_gain_memory_v2_4
heavy_cluster,spatial_flow_belief_memory_h3,3,final_heldout,1,r11_l2_four_fan_fixed_nominal,r11_l2_four_fan_fixed_nominal,r10_heavy_cluster_spatial_flow_belief_memory_h3_final_0001,9,inflight_boundary_near,boundary_near,lift_dwell_arc,primvar_lift_dwell_arc_transition_object_2a54829d66c4,baseline_and_memory_winner_match,True,primvar_lift_dwell_arc_transition_object_2a54829d66c4,primvar_lift_dwell_arc_transition_object_2a54829d66c4,0.0,0.0,0.03,0.0,0.251530350782219,0.0011784040985651,0.0782403106342713,0.0,0.0,0.0377295526173328,0.9622704473826672,0.0192454089476533,0.077943906237996,0.4330217013222002,0.0,0.1,0.2,0.0,0.0,0,0,0.9622704473826672,0.9622704473826672,0.4330217013222002,0.9622704473826672,0.0,7,7,decision_level_baseline_vs_candidate_path_memory_gap_audit,outer_loop_spatial_flow_belief_safe_information_gain_memory_v2_4
heavy_cluster,no_memory_baseline,0,final_heldout,1,r11_l2_four_fan_fixed_nominal,r11_l2_four_fan_fixed_nominal,r10_heavy_cluster_no_memory_baseline_final_0001,0,launch_gate,launch_gate,mild_turn_right,primvar_mild_turn_right_transition_object_37acc62dccb1,not_active_no_candidate_path_memory,True,primvar_mild_turn_right_transition_object_37acc62dccb1,primvar_mild_turn_right_transition_object_37acc62dccb1,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7184783900130529,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0,0,0.0,0.7184783900130529,0.0,0.0,0.0,0,0,decision_level_baseline_vs_candidate_path_memory_gap_audit,outer_loop_spatial_flow_belief_safe_information_gain_memory_v2_4
heavy_cluster,no_memory_baseline,0,final_heldout,1,r11_l2_four_fan_fixed_nominal,r11_l2_four_fan_fixed_nominal,r10_heavy_cluster_no_memory_baseline_final_0001,1,inflight_boundary_near,boundary_near,mild_turn_right,primvar_mild_turn_right_transition_object_01b5cdd5409c,not_active_no_candidate_path_memory,True,primvar_mild_turn_right_transition_object_01b5cdd5409c,primvar_mild_turn_right_transition_object_01b5cdd5409c,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7409507085877749,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0,0,0.0,0.7409507085877749,0.0,0.0,0.0,0,0,decision_level_baseline_vs_candidate_path_memory_gap_audit,outer_loop_spatial_flow_belief_safe_information_gain_memory_v2_4
heavy_cluster,no_memory_baseline,0,final_heldout,1,r11_l2_four_fan_fixed_nominal,r11_l2_four_fan_fixed_nominal,r10_heavy_cluster_no_memory_baseline_final_0001,2,inflight_boundary_near,boundary_near,mild_turn_right,primvar_mild_turn_right_transition_object_01b5cdd5409c,not_active_no_candidate_path_memory,True,primvar_mild_turn_right_transition_object_01b5cdd5409c,primvar_mild_turn_right_transition_object_01b5cdd5409c,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8169141523143448,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0,0,0.0,0.8169141523143448,0.0,0.0,0.0,0,0,decision_level_baseline_vs_candidate_path_memory_gap_audit,outer_loop_spatial_flow_belief_safe_information_gain_memory_v2_4
heavy_cluster,no_memory_baseline,0,final_heldout,1,r11_l2_four_fan_fixed_nominal,r11_l2_four_fan_fixed_nominal,r10_heavy_cluster_no_memory_baseline_final_0001,3,inflight_boundary_near,boundary_near,mild_turn_right,primvar_mild_turn_right_transition_object_01b5cdd5409c,not_active_no_candidate_path_memory,True,primvar_mild_turn_right_transition_object_01b5cdd5409c,primvar_mild_turn_right_transition_object_01b5cdd5409c,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9160814714642066,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0,0,0.0,0.9160814714642066,0.0,0.0,0.0,0,0,decision_level_baseline_vs_candidate_path_memory_gap_audit,outer_loop_spatial_flow_belief_safe_information_gain_memory_v2_4
heavy_cluster,no_memory_baseline,0,final_heldout,1,r11_l2_four_fan_fixed_nominal,r11_l2_four_fan_fixed_nominal,r10_heavy_cluster_no_memory_baseline_final_0001,4,inflight_boundary_near,boundary_near,mild_turn_right,primvar_mild_turn_right_transition_object_01b5cdd5409c,not_active_no_candidate_path_memory,True,primvar_mild_turn_right_transition_object_01b5cdd5409c,primvar_mild_turn_right_transition_object_01b5cdd5409c,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,decision_level_baseline_vs_candidate_path_memory_gap_audit,outer_loop_spatial_flow_belief_safe_information_gain_memory_v2_4
heavy_cluster,no_memory_baseline,0,final_heldout,1,r11_l2_four_fan_fixed_nominal,r11_l2_four_fan_fixed_nominal,r10_heavy_cluster_no_memory_baseline_final_0001,5,inflight_boundary_near,boundary_near,mild_turn_right,primvar_mild_turn_right_transition_object_01b5cdd5409c,not_active_no_candidate_path_memory,True,primvar_mild_turn_right_transition_object_01b5cdd5409c,primvar_mild_turn_right_transition_object_01b5cdd5409c,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,decision_level_baseline_vs_candidate_path_memory_gap_audit,outer_loop_spatial_flow_belief_safe_information_gain_memory_v2_4
heavy_cluster,no_memory_baseline,0,final_heldout,1,r11_l2_four_fan_fixed_nominal,r11_l2_four_fan_fixed_nominal,r10_heavy_cluster_no_memory_baseline_final_0001,6,inflight_boundary_near,boundary_near,lift_dwell_arc,primvar_lift_dwell_arc_transition_object_2a54829d66c4,not_active_no_candidate_path_memory,True,primvar_lift_dwell_arc_transition_object_2a54829d66c4,primvar_lift_dwell_arc_transition_object_2a54829d66c4,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,decision_level_baseline_vs_candidate_path_memory_gap_audit,outer_loop_spatial_flow_belief_safe_information_gain_memory_v2_4
heavy_cluster,no_memory_baseline,0,final_heldout,1,r11_l2_four_fan_fixed_nominal,r11_l2_four_fan_fixed_nominal,r10_heavy_cluster_no_memory_baseline_final_0001,7,inflight_boundary_near,boundary_near,lift_dwell_arc,primvar_lift_dwell_arc_transition_object_2a54829d66c4,not_active_no_candidate_path_memory,True,primvar_lift_dwell_arc_transition_object_2a54829d66c4,primvar_lift_dwell_arc_transition_object_2a54829d66c4,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,decision_level_baseline_vs_candidate_path_memory_gap_audit,outer_loop_spatial_flow_belief_safe_information_gain_memory_v2_4
