case_id,primitive_id,start_state_family,W_layer,environment_mode,candidate_index,candidate_weight_label,duration_s,completed_full_duration,termination_cause,floor_violation,wall_violation,altitude_delta_m,speed_initial_m_s,speed_final_m_s,minimum_speed_m_s,minimum_floor_margin_m,minimum_wall_margin_m,minimum_ceiling_margin_m,yaw_delta_deg,roll_delta_deg,pitch_delta_deg,trajectory_integrated_updraft_gain_m,saturation_fraction,max_abs_command_norm,max_abs_surface_rad,selection_score
glide_launch_dry,glide,launch_gate,W0,dry_air,0,glide_robust_anchor_nominal_ref_nominal_000,0.7200000000000001,False,wall_boundary_exit_retained,False,True,-0.16571042333315034,7.959735562905084,7.482057343302018,7.447482939473652,1.2554059434826965,-0.08164282787810428,1.5966305531749667,-10.90797059084664,5.3996878128215435,-11.047057202462408,0.0,0.5277777777777778,0.01716084420108884,0.02330076359937496,-2.7729992399189136
glide_launch_dry,glide,launch_gate,W0,dry_air,1,glide_robust_anchor_attitude_heavy_ref_pitch_up_001,0.7200000000000001,False,wall_boundary_exit_retained,False,True,-0.16571042333315034,7.959735562905084,7.482057343302018,7.447482939473652,1.2554059434826965,-0.08164282787810428,1.5966305531749667,-10.90797059084664,5.3996878128215435,-11.047057202462408,0.0,0.6111111111111112,0.01716084420108884,0.02330076359937496,-2.8396659065855805
glide_launch_dry,glide,launch_gate,W0,dry_air,3,glide_robust_anchor_rate_damped_ref_damped_level_003,0.7200000000000001,False,wall_boundary_exit_retained,False,True,-0.16571042333315034,7.959735562905084,7.482057343302018,7.447482939473652,1.2554059434826965,-0.08164282787810428,1.5966305531749667,-10.90797059084664,5.3996878128215435,-11.047057202462408,0.0,0.2222222222222222,0.01716084420108884,0.02330076359937496,-2.528554795474469
glide_launch_dry,glide,launch_gate,W0,dry_air,5,glide_robust_anchor_surface_aggressive_ref_agile_pitch_up_005,0.7200000000000001,False,wall_boundary_exit_retained,False,True,-0.16571042333315034,7.959735562905084,7.482057343302018,7.447482939473652,1.2554059434826965,-0.08164282787810428,1.5966305531749667,-10.90797059084664,5.3996878128215435,-11.047057202462408,0.0,0.6944444444444444,0.01716084420108884,0.02330076359937496,-2.9063325732522474
glide_launch_dry,glide,launch_gate,W0,dry_air,6,glide_robust_anchor_balanced_robust_ref_left_bias_006,0.7200000000000001,False,wall_boundary_exit_retained,False,True,-0.16571042333315034,7.959735562905084,7.482057343302018,7.447482939473652,1.2554059434826965,-0.08164282787810428,1.5966305531749667,-10.90797059084664,5.3996878128215435,-11.047057202462408,0.0,0.3611111111111111,0.01716084420108884,0.02330076359937496,-2.6396659065855808
glide_launch_dry,glide,launch_gate,W0,dry_air,7,glide_robust_anchor_balanced_agile_ref_right_bias_007,0.7200000000000001,False,wall_boundary_exit_retained,False,True,-0.16571042333315034,7.959735562905084,7.482057343302018,7.447482939473652,1.2554059434826965,-0.08164282787810428,1.5966305531749667,-10.90797059084664,5.3996878128215435,-11.047057202462408,0.0,0.6944444444444444,0.01716084420108884,0.02330076359937496,-2.9063325732522474
lift_entry_single,lift_entry,inflight_lift_region,W1,w1_annular_gp_randomised_single,0,lift_entry_robust_anchor_nominal_ref_nominal_000,0.54,False,wall_boundary_exit_retained,False,True,0.021111152128481248,5.159539417303657,5.019381956061471,4.851921938522448,2.009004564251231,-0.07544043727985184,0.9298975464598693,13.503578723225878,19.95033471039693,-12.075255404898353,0.16131865986042296,0.6296296296296297,0.04185409937180064,0.012555723648601875,-3.1378913740362666
lift_entry_single,lift_entry,inflight_lift_region,W1,w1_annular_gp_randomised_single,1,lift_entry_robust_anchor_attitude_heavy_ref_pitch_up_001,0.54,False,wall_boundary_exit_retained,False,True,0.021111152128481248,5.159539417303657,5.019381956061471,4.851921938522448,2.009004564251231,-0.07544043727985184,0.9298975464598693,13.503578723225878,19.95033471039693,-12.075255404898353,0.16131865986042296,0.7037037037037037,0.04185409937180064,0.012555723648601875,-3.197150633295526
lift_entry_single,lift_entry,inflight_lift_region,W1,w1_annular_gp_randomised_single,3,lift_entry_robust_anchor_rate_damped_ref_damped_level_003,0.54,False,wall_boundary_exit_retained,False,True,0.021111152128481248,5.159539417303657,5.019381956061471,4.851921938522448,2.009004564251231,-0.07544043727985184,0.9298975464598693,13.503578723225878,19.95033471039693,-12.075255404898353,0.16131865986042296,0.7037037037037037,0.04185409937180064,0.012555723648601875,-3.197150633295526
lift_entry_single,lift_entry,inflight_lift_region,W1,w1_annular_gp_randomised_single,5,lift_entry_robust_anchor_surface_aggressive_ref_agile_pitch_up_005,0.54,False,wall_boundary_exit_retained,False,True,0.021111152128481248,5.159539417303657,5.019381956061471,4.851921938522448,2.009004564251231,-0.07544043727985184,0.9298975464598693,13.503578723225878,19.95033471039693,-12.075255404898353,0.16131865986042296,0.6666666666666666,0.04185409937180064,0.012555723648601875,-3.1675210036658963
lift_entry_single,lift_entry,inflight_lift_region,W1,w1_annular_gp_randomised_single,6,lift_entry_robust_anchor_balanced_robust_ref_left_bias_006,0.54,False,wall_boundary_exit_retained,False,True,0.021111152128481248,5.159539417303657,5.019381956061471,4.851921938522448,2.009004564251231,-0.07544043727985184,0.9298975464598693,13.503578723225878,19.95033471039693,-12.075255404898353,0.16131865986042296,0.6666666666666666,0.04185409937180064,0.012555723648601875,-3.1675210036658963
lift_entry_single,lift_entry,inflight_lift_region,W1,w1_annular_gp_randomised_single,7,lift_entry_robust_anchor_balanced_agile_ref_right_bias_007,0.54,False,wall_boundary_exit_retained,False,True,0.021111152128481248,5.159539417303657,5.019381956061471,4.851921938522448,2.009004564251231,-0.07544043727985184,0.9298975464598693,13.503578723225878,19.95033471039693,-12.075255404898353,0.16131865986042296,0.5555555555555556,0.04185409937180064,0.012555723648601875,-3.0786321147770073
lift_dwell_four,lift_dwell_arc,inflight_lift_region,W1,w1_annular_gp_randomised_four,0,lift_dwell_arc_robust_anchor_nominal_ref_nominal_000,0.44,False,wall_boundary_exit_retained,False,True,0.1780709003171026,6.361526242545695,5.746283691417164,5.746283691417164,1.92090953394362,-0.06399289221247884,1.0152380845839701,2.351282051721607,7.971196861756536,1.8322048032680296,0.02435417542408779,0.5454545454545454,0.026511177740146285,0.014771161995720247,-3.2043331439005387
lift_dwell_four,lift_dwell_arc,inflight_lift_region,W1,w1_annular_gp_randomised_four,1,lift_dwell_arc_robust_anchor_attitude_heavy_ref_pitch_up_001,0.44,False,wall_boundary_exit_retained,False,True,0.1780709003171026,6.361526242545695,5.746283691417164,5.746283691417164,1.92090953394362,-0.06399289221247884,1.0152380845839701,2.351282051721607,7.971196861756536,1.8322048032680296,0.02435417542408779,0.4090909090909091,0.026511177740146285,0.014771161995720247,-3.09524223480963
lift_dwell_four,lift_dwell_arc,inflight_lift_region,W1,w1_annular_gp_randomised_four,3,lift_dwell_arc_robust_anchor_rate_damped_ref_damped_level_003,0.44,False,wall_boundary_exit_retained,False,True,0.1780709003171026,6.361526242545695,5.746283691417164,5.746283691417164,1.92090953394362,-0.06399289221247884,1.0152380845839701,2.351282051721607,7.971196861756536,1.8322048032680296,0.02435417542408779,0.2727272727272727,0.026511177740146285,0.014771161995720247,-2.986151325718721
lift_dwell_four,lift_dwell_arc,inflight_lift_region,W1,w1_annular_gp_randomised_four,5,lift_dwell_arc_robust_anchor_surface_aggressive_ref_agile_pitch_up_005,0.44,False,wall_boundary_exit_retained,False,True,0.1780709003171026,6.361526242545695,5.746283691417164,5.746283691417164,1.92090953394362,-0.06399289221247884,1.0152380845839701,2.351282051721607,7.971196861756536,1.8322048032680296,0.02435417542408779,0.6818181818181818,0.026511177740146285,0.014771161995720247,-3.313424052991448
lift_dwell_four,lift_dwell_arc,inflight_lift_region,W1,w1_annular_gp_randomised_four,6,lift_dwell_arc_robust_anchor_balanced_robust_ref_left_bias_006,0.44,False,wall_boundary_exit_retained,False,True,0.1780709003171026,6.361526242545695,5.746283691417164,5.746283691417164,1.92090953394362,-0.06399289221247884,1.0152380845839701,2.351282051721607,7.971196861756536,1.8322048032680296,0.02435417542408779,0.5454545454545454,0.026511177740146285,0.014771161995720247,-3.2043331439005387
lift_dwell_four,lift_dwell_arc,inflight_lift_region,W1,w1_annular_gp_randomised_four,7,lift_dwell_arc_robust_anchor_balanced_agile_ref_right_bias_007,0.44,False,wall_boundary_exit_retained,False,True,0.1780709003171026,6.361526242545695,5.746283691417164,5.746283691417164,1.92090953394362,-0.06399289221247884,1.0152380845839701,2.351282051721607,7.971196861756536,1.8322048032680296,0.02435417542408779,0.8181818181818182,0.026511177740146285,0.014771161995720247,-3.422514962082357
mild_left_nominal,mild_turn_left,inflight_nominal,W0,dry_air,0,mild_turn_left_robust_anchor_nominal_ref_nominal_000,0.26,False,wall_boundary_exit_retained,False,True,-0.31335115555565296,6.179344833188972,6.444526761380738,6.179344833188972,0.8038846813922936,-0.06948268368928456,2.002085548486938,2.795567390371794,2.191646226066642,2.336971897945144,0.0,0.6153846153846154,0.026511177740146285,0.013094164465233229,-3.9753852145229036
mild_left_nominal,mild_turn_left,inflight_nominal,W0,dry_air,1,mild_turn_left_robust_anchor_attitude_heavy_ref_pitch_up_001,0.26,False,wall_boundary_exit_retained,False,True,-0.31335115555565296,6.179344833188972,6.444526761380738,6.179344833188972,0.8038846813922936,-0.06948268368928456,2.002085548486938,2.795567390371794,2.191646226066642,2.336971897945144,0.0,0.7692307692307693,0.026511177740146285,0.013094164465233229,-4.098462137599827
mild_left_nominal,mild_turn_left,inflight_nominal,W0,dry_air,3,mild_turn_left_robust_anchor_rate_damped_ref_damped_level_003,0.26,False,wall_boundary_exit_retained,False,True,-0.31335115555565296,6.179344833188972,6.444526761380738,6.179344833188972,0.8038846813922936,-0.06948268368928456,2.002085548486938,2.795567390371794,2.191646226066642,2.336971897945144,0.0,0.6923076923076923,0.026511177740146285,0.013094164465233229,-4.036923676061365
mild_left_nominal,mild_turn_left,inflight_nominal,W0,dry_air,5,mild_turn_left_robust_anchor_surface_aggressive_ref_agile_pitch_up_005,0.26,False,wall_boundary_exit_retained,False,True,-0.31335115555565296,6.179344833188972,6.444526761380738,6.179344833188972,0.8038846813922936,-0.06948268368928456,2.002085548486938,2.795567390371794,2.191646226066642,2.336971897945144,0.0,0.6153846153846154,0.026511177740146285,0.013094164465233229,-3.9753852145229036
mild_left_nominal,mild_turn_left,inflight_nominal,W0,dry_air,6,mild_turn_left_robust_anchor_balanced_robust_ref_left_bias_006,0.26,False,wall_boundary_exit_retained,False,True,-0.31335115555565296,6.179344833188972,6.444526761380738,6.179344833188972,0.8038846813922936,-0.06948268368928456,2.002085548486938,2.795567390371794,2.191646226066642,2.336971897945144,0.0,0.7692307692307693,0.026511177740146285,0.013094164465233229,-4.098462137599827
