split,session_label,case_id,throw_id,replay_status,alignment_window_s,duration_s,x0_m,y0_m,z0_m,u0_m_s,v0_m_s,w0_m_s,p0_rad_s,q0_rad_s,r0_rad_s,actual_dx_m,sim_dx_m,dx_residual_actual_minus_sim_m,actual_dy_m,sim_dy_m,dy_residual_actual_minus_sim_m,actual_altitude_loss_m,sim_altitude_loss_m,altitude_loss_residual_actual_minus_sim_m,actual_sink_rate_m_s,sim_sink_rate_m_s,sink_rate_residual_actual_minus_sim_m_s,actual_final_phi_deg,sim_final_phi_deg,final_phi_residual_actual_minus_sim_deg,actual_final_theta_deg,sim_final_theta_deg,final_theta_residual_actual_minus_sim_deg,actual_final_psi_deg,sim_final_psi_deg,final_psi_residual_actual_minus_sim_deg
train,20260603_220741,C0_neutral,v004,ok,0.1,0.9626412,1.792044907,2.061946679,1.359355116,4.470209723,1.202319764,0.8699264399,-0.1760024947,0.8783163183,0.1546372633,3.196794398,3.344004527,-0.147210129,0.05213237324,-0.006844959357,0.0589773326,0.9600441685,0.8237109757,0.1363331927,0.9973021812,0.855678082,0.1416240991,1.750024684,-3.226418045,4.976442729,-19.79784329,26.99973445,-46.79757775,4.070234498,13.37323721,-9.303002712
train,20260603_220741,C0_neutral,v005,ok,0.1,0.7673449,1.848151136,2.103059543,1.234721996,3.939949583,0.9934539611,1.116445994,0.2598318884,1.016297127,-0.04520856665,2.454603764,2.471006732,-0.01640296845,-0.008779822043,0.3098830894,-0.3186629115,0.8555566598,0.756674105,0.09888255485,1.11495712,0.9860938738,0.1288632463,-21.92100934,-0.05469210085,-21.86631724,-13.2683994,24.08011922,-37.34851863,-4.230755341,16.35407176,-20.5848271
train,20260603_220741,C0_neutral,v006,ok,0.1,1.0344512,1.727511427,2.130897838,1.324482205,4.361617912,1.031963337,0.7938998107,0.04360875064,0.7364863252,-0.05573838055,3.280709273,3.546883025,-0.2661737519,0.1019346267,0.05274344489,0.04919118176,0.9310732616,1.061282091,-0.1302088299,0.9000649442,1.02593732,-0.1258723755,-7.896067773,-8.031210116,0.1351423438,-9.237348907,24.88135967,-34.11870857,-5.933748812,8.952018222,-14.88576703
train,20260603_220741,C0_neutral,v007,ok,0.1,1.0753375,1.995991901,2.150242801,1.474894353,4.909756568,0.8198681401,1.287346217,-0.02775511759,1.199287544,-0.147563717,2.758316526,3.206017519,-0.4477009926,0.1295274494,0.111598544,0.01792890547,1.07672899,0.7404633915,0.3362655986,1.001294003,0.6885869706,0.3127070325,4.087892658,2.105121607,1.982771051,-10.89212456,36.26642435,-47.15854891,-1.687938354,18.9055721,-20.59351046
train,20260603_220741,C0_neutral,v009,ok,0.1,1.0388042,1.787398747,2.057668207,1.407494721,4.68774409,1.01126768,1.110566645,0.1528992468,1.265524401,-0.3810114439,2.938776756,3.224278591,-0.2855018352,0.2910484144,-0.06206033414,0.3531087486,1.014365866,0.8718751836,0.1424906827,0.9764745525,0.8393065639,0.1371679887,-8.882422255,-6.102021947,-2.780400308,-15.96828217,34.06419993,-50.0324821,-12.74783596,7.690858522,-20.43869448
train,20260603_220741,C0_neutral,v010,ok,0.1,0.9880542,1.742170627,2.115238301,1.453145925,4.313234061,1.39334114,1.236154899,-0.02417333249,1.338812137,-0.4493325601,2.50564776,2.671759166,-0.1661114055,0.6428318362,0.06729325804,0.5755385782,1.054385024,0.9142727157,0.1401123079,1.067132778,0.9253264808,0.1418062976,0.6031203745,-8.371223973,8.974344347,-8.20670033,38.49846723,-46.70516756,-23.6613147,3.637443972,-27.29875867
train,20260603_221447,C0_neutral,v001,ok,0.1,0.9966995,1.717278246,2.13568463,1.42470617,4.465291303,0.9246015116,1.067323635,0.06144009107,1.224004562,0.02662295838,2.893745553,2.942952961,-0.04920740805,0.09811356966,0.2451505565,-0.1470369868,1.025560474,0.8284726191,0.197087855,1.028956545,0.8312160476,0.1977404975,-12.84451695,4.036861817,-16.88137876,-16.8156126,32.78881894,-49.60443153,-8.614726425,23.81378926,-32.42851569
train,20260603_221447,C0_neutral,v002,ok,0.1,0.9085826,1.666378529,2.047569914,1.356273407,4.011264413,0.766260795,0.9715150312,0.1337682955,1.110499785,-0.07897924948,2.432324667,2.584765874,-0.1524412076,-0.2968240751,0.5210934809,-0.817917556,0.9592870266,0.9179525222,0.04133450444,1.055806073,1.010312681,0.04549339205,-26.4001355,9.215404079,-35.61553958,-7.446462762,26.49129389,-33.93775665,11.26861072,31.02160255,-19.75299182
train,20260603_221447,C0_neutral,v003,ok,0.1,0.974955,1.804924627,2.061978498,1.404663611,3.936802792,0.970689613,1.187291106,-0.1730139949,1.16409103,0.0009818455915,2.398679663,2.498393038,-0.09971337475,0.405134848,-0.02023627038,0.4253711184,1.01177306,1.086843352,-0.07507029242,1.037763856,1.114762581,-0.0769987255,13.82796383,-1.321095082,15.14905891,-9.423785065,34.07018786,-43.49397292,-12.46439238,12.23498132,-24.6993737
train,20260603_221447,C0_neutral,v004,ok,0.1,1.0767741,1.792340587,2.147361789,1.515911951,4.426405601,1.429678491,0.9536958642,-0.048616808,1.234076652,-0.2170252078,2.985518185,2.851110472,0.1344077133,0.5623079682,0.2265290259,0.3357789423,1.121472727,0.9689535516,0.1525191754,1.04151161,0.8998670673,0.1416445431,5.17002578,2.108662345,3.061363434,-24.35022216,38.13630511,-62.48652728,-16.59612954,20.06813518,-36.66426472
train,20260603_221447,C0_neutral,v005,ok,0.1,0.9998361,1.843662158,2.049292908,1.590570199,3.605347248,0.6069077176,1.038456921,0.04069901007,1.176656721,-0.131274898,2.458783444,2.0972862,0.3614972443,0.18430415,0.1082092952,0.07609485476,1.197796494,1.276333907,-0.07853741237,1.197992845,1.276543132,-0.07855028676,-10.62450773,-2.706534564,-7.917973162,-23.31339973,36.29611345,-59.60951318,-8.029362841,9.052959524,-17.08232237
train,20260603_221447,C0_neutral,v007,ok,0.1,1.0399947,1.732714102,2.063565111,1.484254197,3.978333809,1.295341493,0.9282419957,-0.002192818241,1.172754787,-0.5312147517,2.563728051,2.562812705,0.0009153452872,0.6256620523,-0.03223360511,0.6578956574,1.085640989,1.227034286,-0.1413932969,1.043890886,1.179846672,-0.135955786,3.24917368,-12.86626516,16.11543884,-15.38372261,35.71909186,-51.10281446,-23.8962019,-5.15576331,-18.74043859
train,20260603_221447,C0_neutral,v008,ok,0.1,1.2063665,1.835261425,2.093960824,1.402093635,4.867988889,1.218761555,0.8813129832,-0.1665905569,1.060009266,-0.03741399617,3.596485647,3.815572194,-0.2190865469,0.3643444248,-0.4589785642,0.8233229891,1.016321259,1.199278704,-0.182957445,0.842464756,0.9941246744,-0.1516599185,-6.337455392,-13.91326047,7.575805081,-20.31764787,31.991347,-52.30899487,-12.65511192,-5.01949219,-7.635619729
train,20260603_221447,C0_neutral,v010,ok,0.1,1.0117302,1.723873069,2.13848514,1.425073694,4.476770539,1.188655656,0.9819258522,-0.162702237,1.174930519,-0.2984031822,2.758241898,2.965268385,-0.2070264874,0.3623502683,0.04809007652,0.3142601917,1.036233348,0.8789871346,0.1572462139,1.024219054,0.868795984,0.1554230702,-2.091265508,-2.110707999,0.01944249129,-13.95875287,35.48809881,-49.44685168,-7.694048323,12.37963696,-20.07368528
train,20260603_222247,C0_neutral,v002,ok,0.1,1.2468768,1.795034766,2.128449064,1.61436916,4.677329201,1.220240546,1.116204275,-0.04191558388,1.539631507,-0.1952307986,2.723824743,3.092261092,-0.3684363497,0.5620208422,0.1261529045,0.4358679377,1.22165775,1.289112956,-0.06745520587,0.9797742247,1.03387356,-0.05409933513,23.104552,3.98389935,19.12065265,-27.04838463,37.38079342,-64.42917805,-13.37660131,22.10435933,-35.48096064
train,20260603_222247,C0_neutral,v003,ok,0.1,1.1968575,1.974741209,2.080301092,1.443122058,5.601676897,1.320620603,1.277427617,-0.419994826,1.656515775,-0.0372123152,3.452656545,4.041543534,-0.5888869896,0.4133159062,-1.030345351,1.443661257,1.05467967,0.9498174497,0.1048622208,0.8812073872,0.7935927624,0.08761462476,13.58704163,-33.84265582,47.42969745,-21.78144617,24.86476001,-46.64620618,-13.90675623,-32.8391757,18.93241947
train,20260603_222247,C0_neutral,v005,ok,0.1,1.1839155,1.74516273,2.065164343,1.532848804,4.726488065,1.261792757,1.074001085,-0.05196700766,1.322800947,-0.1672131207,3.131878176,3.222888669,-0.09101049254,0.5434611465,-0.2355427364,0.7790038829,1.144161239,1.110146058,0.03401518157,0.9664213697,0.9376902808,0.02873108898,27.92936027,0.3582113481,27.57114892,-21.22705079,37.37904825,-58.60609904,-7.582190907,13.36071605,-20.94290695
train,20260603_222247,C0_neutral,v006,ok,0.1,1.1096294,1.636096173,2.004761636,1.377076278,3.665138603,0.5558944598,0.4493684215,0.006413585496,0.5905439904,-0.1354200291,3.775751182,3.395951929,0.3797992535,-0.3121069378,-0.3119698432,-0.0001370946458,0.9771406039,1.54020353,-0.5630629256,0.88060086,1.388034176,-0.5074333157,6.004846441,-11.66629419,17.67114063,-13.13702975,18.41309839,-31.55012814,11.75800673,-3.051631341,14.80963807
train,20260603_222247,C0_neutral,v007,ok,0.1,1.1212206,1.913585913,2.147833195,1.510966721,5.370758565,1.565522236,1.224585383,0.2344670748,1.410178524,-0.1497961035,3.108667692,3.627278851,-0.5186111598,0.418038974,0.2792435416,0.1387954324,1.116151938,0.5011424174,0.6150095207,0.9954793357,0.4469614788,0.548517857,15.74234066,10.80261404,4.939726627,-24.44586828,37.45987102,-61.9057393,-5.602587917,32.98013803,-38.58272594
train,20260603_222247,C0_neutral,v008,ok,0.1,1.3882418,1.911080275,2.018993077,1.571668399,5.836291999,0.6611977757,1.33829205,0.2670978555,1.321314486,-0.1321721154,2.756959095,3.789200773,-1.032241679,-0.07442924325,-1.140090837,1.065661593,1.180093664,1.249324521,-0.06923085607,0.8500634864,0.8999329372,-0.04986945074,30.15666072,-28.66880652,58.82546725,-12.14420664,34.22384655,-46.36805319,10.41536135,-28.0557004,38.47106175
train,20260603_222247,C0_neutral,v009,ok,0.1,1.1849983,1.834757851,1.995110803,1.42815907,4.806722727,0.8031922162,1.11403572,-0.3105191901,1.260622513,-0.09564671587,3.395897072,3.400043672,-0.004146599985,0.306309776,-0.7085789949,1.014888771,1.034155645,1.252567963,-0.2184123185,0.8727064374,1.057020895,-0.1843144573,4.215943393,-18.16030578,22.37624917,-30.27798948,31.84881697,-62.12680646,-12.21539844,-15.17439913,2.959000685
train,20260603_222247,C0_neutral,v010,ok,0.1,0.9815804,1.732498773,2.114280481,1.334848329,4.618848374,1.267557115,0.9024746514,-0.1390017968,0.8355410624,-0.07710429642,3.360764903,3.688731218,-0.3279663159,0.3337569352,-0.4572621763,0.7910191115,0.9376892311,0.9797776979,-0.04208846681,0.9552852024,0.9981634697,-0.04287826734,-2.758227981,-18.65260782,15.89437984,-10.49699746,22.06660916,-32.56360661,-9.876627296,-7.375387808,-2.501239489
train,20260603_222819,C0_neutral,v001,ok,0.1,0.9822171,1.641158983,2.030929691,1.4799822,3.239421817,0.422067304,0.8652278178,-0.1109896085,0.8090538544,-0.009718190552,2.430498701,1.961450325,0.4690483758,0.2318088467,-0.01510585669,0.2469147034,1.094919009,1.401190391,-0.3062713813,1.114742361,1.426558742,-0.3118163808,10.0913795,-2.785761157,12.87714066,-6.752398105,31.90442915,-38.65682725,-3.796703231,6.512052868,-10.3087561
train,20260603_222819,C0_neutral,v002,ok,0.1,1.1030262,1.749275114,2.129794729,1.368838994,4.50255923,1.411858977,0.7906822562,-0.041049206,0.9783555831,-0.1834203124,3.513949278,3.642576476,-0.1286271984,0.5267976724,-0.3697026079,0.8965002803,0.9702326164,1.169448343,-0.1992157267,0.8796097649,1.060218101,-0.1806083362,3.310153808,-13.7955496,17.10570341,-11.60295098,28.20343652,-39.8063875,-10.82008724,-2.998344461,-7.821742775
train,20260603_222819,C0_neutral,v004,ok,0.1,1.217176,1.770239493,2.124281186,1.428038981,4.696832763,1.173356736,0.8541469646,-0.2186417861,0.8696164776,0.02695025295,3.612988399,3.800999124,-0.1880107245,0.2429935592,-0.7675496345,1.010543194,1.052900266,1.349059016,-0.2961587502,0.8650353493,1.108351641,-0.2433162913,9.407972634,-19.12722533,28.53519796,-19.52051373,27.5999152,-47.12042893,-7.009440395,-16.31301792,9.303577528
train,20260603_222819,C0_neutral,v005,ok,0.1,1.1305001,1.745351202,2.053636237,1.416225501,4.80082247,0.7941814664,0.901675467,-0.4382048772,0.9417942343,0.1588960176,3.481010918,3.798796748,-0.31778583,0.1209095269,-0.8915659442,1.012475471,1.029783761,1.190806741,-0.1610229802,0.9109099244,1.0533451,-0.1424351756,7.824948166,-29.87346382,37.69841199,-16.71128758,19.84435341,-36.55564099,-3.889389835,-27.60952695,23.72013711
train,20260603_222819,C0_neutral,v007,ok,0.1,1.0076989,1.714969294,2.078833766,1.445535218,3.635595453,0.3369043579,0.9481219384,0.1433516021,1.208844114,-0.09943368358,2.995144271,2.215671559,0.7794727124,-0.1434004615,0.04366425936,-0.1870647209,1.052883576,1.321599288,-0.2687157111,1.044839462,1.311502164,-0.2666627016,-20.71121352,-3.961289676,-16.74992384,-25.63217251,33.56016908,-59.19234158,-6.11420607,7.498281127,-13.6124872
train,20260603_222819,C0_neutral,v008,ok,0.1,1.1225825,1.777085657,2.124239931,1.462797105,4.940579364,1.217055508,0.9081827926,0.2463870583,1.051586579,-0.487559227,3.39884994,3.340703534,0.05814640589,0.246742126,-0.1051913766,0.3519335026,1.066549074,0.8932041748,0.1733448996,0.9500852493,0.7956690709,0.1544161784,-16.57831626,-10.88169591,-5.696620352,-19.53641524,38.82783497,-58.36425021,-9.433108742,2.934144012,-12.36725275
train,20260603_222819,C0_neutral,v009,ok,0.1,1.1417728,1.82257038,2.116771255,1.393624147,4.750487076,0.7285112384,0.9858542377,0.2034068019,1.069972508,-0.2212265892,3.452118278,3.408863889,0.04325438873,-0.00762801764,-0.08917498536,0.08154696772,1.093713441,1.05248551,0.04122793099,0.9579081239,0.9217994244,0.03610869955,-16.46811242,-8.040144526,-8.427967892,-15.67532842,33.97770014,-49.65302856,-5.029705838,5.391716693,-10.42142253
train,20260603_222819,C0_neutral,v010,ok,0.1,1.1820237,1.774637227,2.08217185,1.501532525,4.794246925,0.4073703917,0.9733655299,0.2978334812,0.9764785817,-0.223661044,3.179383241,3.356215962,-0.1768327217,-0.3751798139,-0.02485833346,-0.3503214804,1.114836779,1.097483033,0.01735374568,0.9431594129,0.9284780273,0.01468138556,-26.31811531,-8.128480335,-18.18963498,-22.77248604,35.27298026,-58.0454663,9.767307038,5.189066887,4.578240151
train,20260603_223204,C0_neutral,v001,ok,0.1,1.2359705,1.719407535,2.123811032,1.594168351,4.587730247,1.020332667,0.7839205406,0.288311602,1.017228801,-0.2808605397,2.709901794,3.027582917,-0.3176811237,0.3230841777,0.1636336269,0.1594505508,1.206400192,1.2451754,-0.03877520799,0.9760752319,1.007447508,-0.03137227627,10.87693665,0.7911213099,10.08581534,-14.73965852,38.12483275,-52.86449127,-9.182597958,18.21291966,-27.39551761
train,20260603_223204,C0_neutral,v002,ok,0.1,1.0006491,1.767206941,2.114234943,1.353347304,4.762955423,1.263357729,0.7984510011,0.1033889466,0.870746866,-0.09243257585,3.565000182,3.76827437,-0.203274188,0.1415096911,-0.2322475359,0.373757227,0.9582624775,0.8633468023,0.09491567513,0.9576408728,0.8627867674,0.09485410533,-22.65537764,-18.05933165,-4.596045994,-15.93624332,25.22685739,-41.16310071,-6.896730462,-3.304769117,-3.591961345
train,20260603_223204,C0_neutral,v003,ok,0.1,1.0980221,1.739016971,2.050831523,1.584590084,4.505992917,0.6088387728,1.11853478,0.06876752685,1.08659909,-0.2304172524,2.825741256,2.888751882,-0.06301062638,0.06282229136,-0.02515179003,0.08797408139,1.192888723,1.027626201,0.1652625218,1.086397735,0.9358884495,0.1505092856,-3.095165617,-1.581186304,-1.513979314,-24.69659108,36.36590631,-61.06249739,-0.2024768182,11.48180823,-11.68428505
train,20260603_223204,C0_neutral,v005,ok,0.1,1.0566559,1.831400597,2.126190563,1.434353599,4.453731113,1.239143888,0.9858315381,0.1824199365,1.192497697,-0.4624161008,3.202605687,3.000124965,0.2024807217,0.7031957814,-0.09035603269,0.7935518141,1.051790012,1.013185656,0.03860435612,0.9953950118,0.9588605485,0.03653446323,-5.207211038,-8.887287729,3.680076691,-19.23408843,35.87977399,-55.11386242,-24.91846857,3.068989032,-27.98745761
train,20260603_223204,C0_neutral,v006,ok,0.1,0.9704664,1.753521467,2.137578168,1.338779812,4.639144568,0.9005457413,1.0362947,0.1296745261,1.13789043,-0.2036047574,3.193377084,3.182084313,0.01129277067,0.05674352218,0.1810826244,-0.1243391023,0.9470697643,0.7297788074,0.217290957,0.9758913491,0.7519877116,0.2239036374,-19.79168161,-0.4887586424,-19.30292297,-20.09214759,30.81802447,-50.91017207,-7.405668053,16.90627479,-24.31194284
train,20260603_223204,C0_neutral,v007,ok,0.1,1.070984,1.752121422,2.110928209,1.383539051,4.602695069,1.214583424,0.8315756386,0.2039028962,1.044673844,-0.3960893442,3.154050916,3.263767747,-0.1097168313,0.149665873,0.1275300086,0.02213586446,0.9875812492,0.9551452847,0.03243596451,0.9221251197,0.8918389861,0.0302861336,-11.0433056,-3.067443374,-7.975862225,-9.92027743,34.8468276,-44.76710503,-0.5620339931,13.77800844,-14.34004243
train,20260603_223204,C0_neutral,v009,ok,0.1,0.9291244,2.185116794,2.208090261,1.414017962,4.069736911,0.9435225541,1.13658211,0.2009669972,1.03333185,-0.2574372487,2.777770233,2.465655691,0.3121145422,0.2546157917,0.2603067943,-0.005691002516,1.02467579,0.8779420011,0.146733789,1.102840255,0.9449132981,0.1579269568,-24.53660997,-1.643989329,-22.89262064,-17.66817458,35.30200379,-52.97017836,-10.34339861,13.43963046,-23.78302906
train,20260603_223204,C0_neutral,v010,ok,0.1,0.9412286,1.719347278,2.212664738,1.453737607,4.043061544,1.129956185,0.8750075942,0.4082545821,1.06721906,-0.3314675122,2.553783092,2.559702002,-0.005918909824,-0.09239255935,0.6881483936,-0.780540953,1.060858138,0.9539138394,0.1069442987,1.127099344,1.01347732,0.1136220241,-28.69564613,5.231589052,-33.92723518,-11.45922849,31.79784156,-43.25707005,2.042736375,26.61800185,-24.57526548
train,20260603_223824,C0_neutral,v001,ok,0.1,0.9776571,1.693579672,2.218573807,1.455559176,4.331299461,1.204143134,1.003620916,0.03300849931,1.012751526,-0.2437242678,2.732790656,2.923315529,-0.190524873,0.3593375281,0.212688302,0.146649226,1.061160429,0.861075376,0.2000850529,1.085411673,0.880753974,0.2046576994,-16.05881442,-1.520208794,-14.53860562,-10.58277576,33.01344198,-43.59621774,-13.04753275,16.35438336,-29.40191611
train,20260603_223824,C0_neutral,v002,ok,0.1,0.9168368,1.693214915,2.118513669,1.390726998,4.068488914,1.223937637,1.070155574,-0.03711832115,1.245323463,-0.3218634771,2.647326784,2.477534584,0.1697922,0.3315778621,0.1792829059,0.1522949563,1.006293147,0.8674020586,0.1388910885,1.097570633,0.9460811985,0.1514894346,-5.417461732,-4.461306192,-0.9561555397,-16.83908911,36.31715899,-53.1562481,-10.3864543,7.730249778,-18.11670408
train,20260603_223824,C0_neutral,v003,ok,0.1,0.982664,1.747677552,2.148492122,1.329799891,4.477683249,1.102968983,0.7697165577,0.357687785,0.966772474,-0.3296137048,3.069802107,3.28598198,-0.2161798727,-0.09287291159,0.28230844,-0.3751813516,0.9363919193,0.8720849484,0.0643069709,0.9529115947,0.8874701306,0.06544146412,-23.96166749,-3.82598421,-20.13568328,-5.008817872,29.1727955,-34.18161338,4.994592312,15.1034375,-10.10884519
train,20260603_223824,C0_neutral,v004,ok,0.1,0.8848156,1.742025236,2.188045894,1.284515649,4.397271832,1.169230671,0.9313454505,0.1135655271,1.133199319,-0.2971104204,2.940879451,2.994360102,-0.05348065172,0.06000546,0.3968432389,-0.3368377789,0.8896368435,0.7530601694,0.1365766741,1.005448868,0.8510927807,0.1543560874,-26.74126524,-1.175454491,-25.56581075,-11.3988647,27.72965718,-39.12852188,-5.251817894,18.26851994,-23.52033783
train,20260603_223824,C0_neutral,v006,ok,0.1,0.9565957,1.667758166,2.155723227,1.46049076,3.849832567,1.228422304,0.9112848554,0.05453527705,0.9400828664,-0.1915004288,2.504855358,2.629896897,-0.1250415381,0.3026247442,0.349095705,-0.04647096074,1.0683771,1.062973376,0.005403724582,1.116853338,1.111204426,0.005648911637,-14.67972257,-0.8762305912,-13.80349198,-5.796029882,30.48965671,-36.28568659,-5.269899932,17.99886729,-23.26876723
train,20260603_223824,C0_neutral,v008,ok,0.1,0.7954075,1.694412985,2.05092294,1.329002107,3.969188175,1.086433035,1.046111084,0.1924851884,0.908297457,-0.3135807303,2.335818296,2.526968542,-0.1911502464,-0.03558794949,0.3412298483,-0.3768177978,0.9296451197,0.7834494627,0.146195657,1.168765846,0.9849661497,0.1837996964,-22.41970287,-0.2998386411,-22.11986423,-4.734392709,26.13768532,-30.87207803,8.772484886,12.64063517,-3.868150287
train,20260603_223824,C0_neutral,v009,ok,0.1,1.0414292,1.890309247,2.107735421,1.418026338,4.360332496,0.9838441858,1.080180676,0.1340541788,1.221976311,-0.2105734698,3.057563134,2.785980782,0.2715823522,0.1955224889,0.195409795,0.0001126938692,1.020596561,0.9768739162,0.04372264482,0.9799961063,0.9380127964,0.04198330988,1.396660995,2.610825876,-1.214164881,-19.82145638,35.64393125,-55.46538764,-6.537207521,19.73215715,-26.26936467
train,20260603_223824,C0_neutral,v010,ok,0.1,0.8710486,1.702989926,2.087047525,1.30919999,4.043948126,0.8717360128,1.021440777,-0.08296485165,0.934380685,-0.1526646003,2.728087086,2.782353321,-0.05426623529,0.2453732744,0.06646977113,0.1789035033,0.9113656378,0.9120691169,-0.0007034791246,1.046285635,1.047093259,-0.0008076232768,-1.39994865,-11.00232482,9.602376171,-10.00040491,24.82153851,-34.82194341,-14.13300828,4.67412325,-18.80713153
train,20260603_224414,C0_neutral,v001,ok,0.1,1.0275688,1.760561354,2.033723656,1.411916493,4.346250502,0.8320942576,0.8885129979,0.1208762634,1.070149512,-0.1855187236,3.157622699,3.014378562,0.143244137,0.07918582014,0.1242575067,-0.04507168657,1.021472517,0.981862073,0.03961044439,0.9940672755,0.9555195457,0.03854772974,-21.83633424,-0.3369221336,-21.49941211,-14.92139965,31.79629964,-46.71769929,-2.436229449,16.42011032,-18.85633976
