run_id,scenario_id,primitive_name,selected_primitive,seed,wind_model,wind_mode,wind_param_label,latency_mode,latency_s,latency_range_s,state_feedback_delay_s,actuator_t10_s,actuator_t50_nominal_s,actuator_t90_s,conservative_actuator_bound_s,vicon_filter_cutoff_hz,vicon_filter_model,duration_s,termination_reason,success,failure_class,heading_change_deg,forward_travel_m,turn_volume_proxy_m2,height_change_m,terminal_speed_m_s,max_alpha_deg,max_beta_deg,max_bank_deg,min_wall_distance_m,saturation_time_s,time_at_full_travel_s,saturation_fraction,tracking_error_rms,exit_recoverable,governor_rejection_reason,candidate_count,rejected_count,log_path,primitive_selected,max_abs_phi_deg,inside_safe_volume,log_path_relative
s6_single_gaussian_var_control_reference_seed1,s6_single_gaussian_var_control_reference,nominal_glide,nominal_glide,1,single_gaussian_var,panel,,nominal,0.108,0.098000:0.118000,0.0,0.073,0.108,0.13,0.151,20.0,one_pole,0.2,,True,none,0.0003026126428303441,1.2684459110013417,7.016570501625631e-06,0.12498769113337538,6.138622086926309,3.053834490775539,0.00025751784997552906,0.0020721312959480595,1.1315540889986577,0.0,0.0,0.0,0.1271585212057872,True,,0,0,control_reference_rollout.csv,nominal_glide,0.0020721312959480595,True,control_reference_rollout.csv
