t_read_host_s,line_text
0.2203059,"HELLO_EVENT,Nano33IoT_Command_Path_V1,1000000,2429687966"
0.9788595,"RX_EVENT,0,0,2430440844,32768,32768,32768,32768"
0.9788595,"OK_EVENT,SET_NEUTRAL"
0.9788595,"COMMIT_EVENT,0,0,2430440844,2430442262,121370,1500,1500,1500,1500,1500,1500,1500,1500"
7.0113991,"RX_EVENT,0,0,2436476347,32768,32768,32768,32768"
7.0244316,"COMMIT_EVENT,0,0,2436476347,2436482262,121672,1500,1500,1500,1500,1500,1500,1500,1500"
7.0244316,"RX_EVENT,1,0,2436488909,32768,32768,32768,32768"
7.0462515,"RX_EVENT,2,0,2436502007,32768,32768,32768,32768"
7.0462515,"COMMIT_EVENT,2,0,2436502007,2436502262,121673,1500,1500,1500,1500,1500,1500,1500,1500"
7.0553151,"RX_EVENT,3,0,2436512624,32768,32768,32768,32768"
7.0553151,"COMMIT_EVENT,3,0,2436512624,2436522262,121674,1500,1500,1500,1500,1500,1500,1500,1500"
7.0731896,"RX_EVENT,4,0,2436532723,32768,32768,32768,32768"
7.0731896,"COMMIT_EVENT,4,0,2436532723,2436542262,121675,1500,1500,1500,1500,1500,1500,1500,1500"
7.0908574,"RX_EVENT,5,0,2436558610,32768,32768,32768,32768"
7.1084418,"COMMIT_EVENT,5,0,2436558610,2436562262,121676,1500,1500,1500,1500,1500,1500,1500,1500"
7.1166697,"RX_EVENT,6,0,2436576298,32768,32768,32768,32768"
7.1166697,"COMMIT_EVENT,6,0,2436576298,2436582262,121677,1500,1500,1500,1500,1500,1500,1500,1500"
7.1336762,"RX_EVENT,7,0,2436594056,32768,32768,32768,32768"
7.1336762,"COMMIT_EVENT,7,0,2436594056,2436602262,121678,1500,1500,1500,1500,1500,1500,1500,1500"
7.1537722,"RX_EVENT,8,0,2436619884,32768,32768,32768,32768"
7.1637405,"COMMIT_EVENT,8,0,2436619884,2436622262,121679,1500,1500,1500,1500,1500,1500,1500,1500"
7.1826494,"RX_EVENT,9,0,2436641232,32768,32768,32768,32768"
7.1826494,"COMMIT_EVENT,9,0,2436641232,2436642262,121680,1500,1500,1500,1500,1500,1500,1500,1500"
7.2012243,"RX_EVENT,10,0,2436660084,32768,32768,32768,32768"
7.2012243,"COMMIT_EVENT,10,0,2436660084,2436662263,121681,1500,1500,1500,1500,1500,1500,1500,1500"
7.2111837,"RX_EVENT,11,0,2436678631,32768,32768,32768,32768"
7.2111837,"COMMIT_EVENT,11,0,2436678631,2436682262,121682,1500,1500,1500,1500,1500,1500,1500,1500"
7.2310071,"RX_EVENT,12,0,2436697299,32768,32768,32768,32768"
7.2421842,"COMMIT_EVENT,12,0,2436697299,2436702262,121683,1500,1500,1500,1500,1500,1500,1500,1500"
7.2641403,"RX_EVENT,13,0,2436719641,32768,32768,32768,32768"
7.2641403,"COMMIT_EVENT,13,0,2436719641,2436722262,121684,1500,1500,1500,1500,1500,1500,1500,1500"
7.2781199,"RX_EVENT,14,0,2436741662,32768,32768,32768,32768"
7.2781199,"COMMIT_EVENT,14,0,2436741662,2436742262,121685,1500,1500,1500,1500,1500,1500,1500,1500"
7.2907843,"RX_EVENT,15,0,2436755650,32768,32768,32768,32768"
7.3025586,"COMMIT_EVENT,15,0,2436755650,2436762263,121686,1500,1500,1500,1500,1500,1500,1500,1500"
7.3241222,"RX_EVENT,16,0,2436780092,32768,32768,32768,32768"
7.3241222,"COMMIT_EVENT,16,0,2436780092,2436782262,121687,1500,1500,1500,1500,1500,1500,1500,1500"
7.3359803,"RX_EVENT,17,0,2436801628,32768,32768,32768,32768"
7.3359803,"COMMIT_EVENT,17,0,2436801628,2436802262,121688,1500,1500,1500,1500,1500,1500,1500,1500"
7.3478079,"RX_EVENT,18,0,2436813503,32768,32768,32768,32768"
7.3727972,"COMMIT_EVENT,18,0,2436813503,2436822262,121689,1500,1500,1500,1500,1500,1500,1500,1500"
7.3727972,"RX_EVENT,19,0,2436836605,32768,32768,32768,32768"
7.3841713,"COMMIT_EVENT,19,0,2436836605,2436842263,121690,1500,1500,1500,1500,1500,1500,1500,1500"
7.3971429,"RX_EVENT,20,0,2436861681,32768,32768,32768,32768"
7.3971429,"COMMIT_EVENT,20,0,2436861681,2436862262,121691,1500,1500,1500,1500,1500,1500,1500,1500"
7.4101469,"RX_EVENT,21,0,2436874696,32768,32768,32768,32768"
7.4101469,"COMMIT_EVENT,21,0,2436874696,2436882262,121692,1500,1500,1500,1500,1500,1500,1500,1500"
7.4352799,"RX_EVENT,22,0,2436898518,32768,32768,32768,32768"
7.4480182,"COMMIT_EVENT,22,0,2436898518,2436902262,121693,1500,1500,1500,1500,1500,1500,1500,1500"
7.4480182,"RX_EVENT,23,0,2436912844,32768,32768,32768,32768"
7.460496,"COMMIT_EVENT,23,0,2436912844,2436922262,121694,1500,1500,1500,1500,1500,1500,1500,1500"
7.4739441,"RX_EVENT,24,0,2436938103,32768,32768,32768,32768"
7.4739441,"COMMIT_EVENT,24,0,2436938103,2436942262,121695,1500,1500,1500,1500,1500,1500,1500,1500"
7.5001879,"RX_EVENT,25,0,2436962726,32768,32768,32768,32768"
7.5130684,"RX_EVENT,26,0,2436977741,32768,32768,32768,32768"
7.5250314,"COMMIT_EVENT,26,0,2436977741,2436982262,121697,1500,1500,1500,1500,1500,1500,1500,1500"
7.5371766,"RX_EVENT,27,0,2437002590,32768,32768,32768,32768"
7.5599732,"RX_EVENT,28,0,2437014694,32768,32768,32768,32768"
7.5599732,"COMMIT_EVENT,28,0,2437014694,2437022262,121699,1500,1500,1500,1500,1500,1500,1500,1500"
7.5714062,"RX_EVENT,29,0,2437037457,32768,32768,32768,32768"
7.5806596,"COMMIT_EVENT,29,0,2437037457,2437042262,121700,1500,1500,1500,1500,1500,1500,1500,1500"
7.5987167,"RX_EVENT,30,0,2437058114,32768,32768,32768,32768"
7.5987167,"COMMIT_EVENT,30,0,2437058114,2437062262,121701,1500,1500,1500,1500,1500,1500,1500,1500"
7.6159984,"RX_EVENT,31,0,2437076157,32768,32768,32768,32768"
7.6159984,"COMMIT_EVENT,31,0,2437076157,2437082262,121702,1500,1500,1500,1500,1500,1500,1500,1500"
7.6257382,"RX_EVENT,32,0,2437093442,32768,32768,32768,32768"
7.6441771,"COMMIT_EVENT,32,0,2437093442,2437102262,121703,1500,1500,1500,1500,1500,1500,1500,1500"
