event_id,surface_index,surface_name,command_before_norm_1,command_before_norm_2,command_before_norm_3,command_before_norm_4,command_after_norm_1,command_after_norm_2,command_after_norm_3,command_after_norm_4,scheduled_start_s,scheduled_end_s,random_seed,repetition_index,step_kind,step_label,latency_method
118,1,Aileron_L,-0.7,0,0,0,0,0,0,0,79.1749722,79.7749722,2,8,return_to_neutral,latency_bang_bang_Aileron_L_return_to_neutral_+0.700,bang_bang_measured_response_fraction
119,1,Aileron_L,0,0,0,0,0.7,0,0,0,79.7749722,80.3749721999999,2,8,step_to_command,latency_bang_bang_Aileron_L_step_to_command_+0.700,bang_bang_measured_response_fraction
120,1,Aileron_L,0.7,0,0,0,0,0,0,0,80.3749721999999,80.9749721999999,2,8,return_to_neutral,latency_bang_bang_Aileron_L_return_to_neutral_-0.700,bang_bang_measured_response_fraction
121,2,Aileron_R,0,0,0,0,0,-0.7,0,0,80.9749721999999,81.5749721999999,2,8,step_to_command,latency_bang_bang_Aileron_R_step_to_command_-0.700,bang_bang_measured_response_fraction
122,2,Aileron_R,0,-0.7,0,0,0,0,0,0,81.5749721999999,82.1749721999999,2,8,return_to_neutral,latency_bang_bang_Aileron_R_return_to_neutral_+0.700,bang_bang_measured_response_fraction
123,2,Aileron_R,0,0,0,0,0,0.7,0,0,82.1749721999999,82.7749721999999,2,8,step_to_command,latency_bang_bang_Aileron_R_step_to_command_+0.700,bang_bang_measured_response_fraction
124,2,Aileron_R,0,0.7,0,0,0,0,0,0,82.7749721999999,83.3749721999999,2,8,return_to_neutral,latency_bang_bang_Aileron_R_return_to_neutral_-0.700,bang_bang_measured_response_fraction
125,3,Rudder,0,0,0,0,0,0,-0.7,0,83.3749721999999,83.9749721999999,2,8,step_to_command,latency_bang_bang_Rudder_step_to_command_-0.700,bang_bang_measured_response_fraction
126,3,Rudder,0,0,-0.7,0,0,0,0,0,83.9749721999999,84.5749721999999,2,8,return_to_neutral,latency_bang_bang_Rudder_return_to_neutral_+0.700,bang_bang_measured_response_fraction
127,3,Rudder,0,0,0,0,0,0,0.7,0,84.5749721999999,85.1749721999999,2,8,step_to_command,latency_bang_bang_Rudder_step_to_command_+0.700,bang_bang_measured_response_fraction
128,3,Rudder,0,0,0.7,0,0,0,0,0,85.1749721999999,85.7749721999999,2,8,return_to_neutral,latency_bang_bang_Rudder_return_to_neutral_-0.700,bang_bang_measured_response_fraction
129,4,Elevator,0,0,0,0,0,0,0,0.7,85.7749721999999,86.3749721999999,2,9,step_to_command,latency_bang_bang_Elevator_step_to_command_+0.700,bang_bang_measured_response_fraction
130,4,Elevator,0,0,0,0.7,0,0,0,0,86.3749721999999,86.9749721999999,2,9,return_to_neutral,latency_bang_bang_Elevator_return_to_neutral_-0.700,bang_bang_measured_response_fraction
131,4,Elevator,0,0,0,0,0,0,0,-0.7,86.9749721999999,87.5749721999999,2,9,step_to_command,latency_bang_bang_Elevator_step_to_command_-0.700,bang_bang_measured_response_fraction
132,4,Elevator,0,0,0,-0.7,0,0,0,0,87.5749721999999,88.1749721999999,2,9,return_to_neutral,latency_bang_bang_Elevator_return_to_neutral_+0.700,bang_bang_measured_response_fraction
133,2,Aileron_R,0,0,0,0,0,0.7,0,0,88.1749721999999,88.7749721999999,2,9,step_to_command,latency_bang_bang_Aileron_R_step_to_command_+0.700,bang_bang_measured_response_fraction
134,2,Aileron_R,0,0.7,0,0,0,0,0,0,88.7749721999999,89.3749721999999,2,9,return_to_neutral,latency_bang_bang_Aileron_R_return_to_neutral_-0.700,bang_bang_measured_response_fraction
135,2,Aileron_R,0,0,0,0,0,-0.7,0,0,89.3749721999999,89.9749721999999,2,9,step_to_command,latency_bang_bang_Aileron_R_step_to_command_-0.700,bang_bang_measured_response_fraction
136,2,Aileron_R,0,-0.7,0,0,0,0,0,0,89.9749721999999,90.5749721999998,2,9,return_to_neutral,latency_bang_bang_Aileron_R_return_to_neutral_+0.700,bang_bang_measured_response_fraction
137,3,Rudder,0,0,0,0,0,0,0.7,0,90.5749721999998,91.1749721999998,2,9,step_to_command,latency_bang_bang_Rudder_step_to_command_+0.700,bang_bang_measured_response_fraction
138,3,Rudder,0,0,0.7,0,0,0,0,0,91.1749721999998,91.7749721999998,2,9,return_to_neutral,latency_bang_bang_Rudder_return_to_neutral_-0.700,bang_bang_measured_response_fraction
139,3,Rudder,0,0,0,0,0,0,-0.7,0,91.7749721999998,92.3749721999998,2,9,step_to_command,latency_bang_bang_Rudder_step_to_command_-0.700,bang_bang_measured_response_fraction
140,3,Rudder,0,0,-0.7,0,0,0,0,0,92.3749721999998,92.9749721999998,2,9,return_to_neutral,latency_bang_bang_Rudder_return_to_neutral_+0.700,bang_bang_measured_response_fraction
141,1,Aileron_L,0,0,0,0,0.7,0,0,0,92.9749721999998,93.5749721999998,2,9,step_to_command,latency_bang_bang_Aileron_L_step_to_command_+0.700,bang_bang_measured_response_fraction
142,1,Aileron_L,0.7,0,0,0,0,0,0,0,93.5749721999998,94.1749721999998,2,9,return_to_neutral,latency_bang_bang_Aileron_L_return_to_neutral_-0.700,bang_bang_measured_response_fraction
143,1,Aileron_L,0,0,0,0,-0.7,0,0,0,94.1749721999998,94.7749721999998,2,9,step_to_command,latency_bang_bang_Aileron_L_step_to_command_-0.700,bang_bang_measured_response_fraction
