chunk_index,status,row_start,row_stop,row_count,partition_path,manifest_path,byte_count,checksum_sha256,duration_s
0,complete,0,1000,1000,w01_primitive_rows/c00000.csv.gz,chunk_manifests/w01_primitive_rows/c00000.json,2468227,87e411be29e20d4e9222a4052bb5f8a8116b90114e5fcc2f65326bf055980bfd,79.57939004898071
1,complete,1000,2000,1000,w01_primitive_rows/c00001.csv.gz,chunk_manifests/w01_primitive_rows/c00001.json,2495332,9ceea50044fa64c667d8ccbf3ec61afb429d8892c7fdc81d5f2d64c263d6f860,100.52661776542664
2,complete,2000,3000,1000,w01_primitive_rows/c00002.csv.gz,chunk_manifests/w01_primitive_rows/c00002.json,2501009,7410a6b25fe34640b6c5a09822b474b8fd9802895b0c56f91200dc82ed04c9e9,123.13099837303162
3,complete,3000,4000,1000,w01_primitive_rows/c00003.csv.gz,chunk_manifests/w01_primitive_rows/c00003.json,2467437,72cb85daa58b39889000f22df99435cca194a4d212b805e12f823f2da844df44,81.87107348442078
4,complete,4000,5000,1000,w01_primitive_rows/c00004.csv.gz,chunk_manifests/w01_primitive_rows/c00004.json,2497427,5cfd65e387382e22a6cdb224092ecb093bbf5b38288e15752e23b363b309b031,98.92561888694763
5,complete,5000,6000,1000,w01_primitive_rows/c00005.csv.gz,chunk_manifests/w01_primitive_rows/c00005.json,2497439,9de7b700eeab59715cee4fb270aa4a1ad0dfb56393043c5564c4c0a95edf206e,120.07096266746521
6,complete,6000,7000,1000,w01_primitive_rows/c00006.csv.gz,chunk_manifests/w01_primitive_rows/c00006.json,2481952,de3d6f9fa4a92d9c5ec4d8561dd4c2677fb047a3b4a5c8ce4321a8237aa234fb,83.58209586143494
7,complete,7000,8000,1000,w01_primitive_rows/c00007.csv.gz,chunk_manifests/w01_primitive_rows/c00007.json,2481452,c7c01cdfe8f36d5758d33f9fff84fe2c9fb7aea549dc8026d9608d0a44656cbc,97.38415145874023
8,complete,8000,9000,1000,w01_primitive_rows/c00008.csv.gz,chunk_manifests/w01_primitive_rows/c00008.json,2503489,edf115ec5d95033dbf0236a0a9f3868d8925f80d11206127078cb596ee607eb0,113.354088306427
9,complete,9000,10000,1000,w01_primitive_rows/c00009.csv.gz,chunk_manifests/w01_primitive_rows/c00009.json,2496339,a05d515e805ad9e7ff1c6e7719806f311e04b3ba4681c5f85e60daf077836800,79.39303040504456
10,complete,10000,11000,1000,w01_primitive_rows/c00010.csv.gz,chunk_manifests/w01_primitive_rows/c00010.json,2477888,4c4c1a7695231484f9cc6203c549f8a91b2c8b4e55905aa959e4c8f2dca9aaa6,89.2306456565857
11,complete,11000,12000,1000,w01_primitive_rows/c00011.csv.gz,chunk_manifests/w01_primitive_rows/c00011.json,2500779,7b84396c65d2f6225b927171cd52b3260275cbfbdc7eb776b9daa01dbf993a7f,111.48458313941956
12,complete,12000,13000,1000,w01_primitive_rows/c00012.csv.gz,chunk_manifests/w01_primitive_rows/c00012.json,2507126,f6bf840a18aeeadc09185c813853b413ab2eb7c74764856a07f8723fb681198c,85.09367346763611
13,complete,13000,14000,1000,w01_primitive_rows/c00013.csv.gz,chunk_manifests/w01_primitive_rows/c00013.json,2473192,bdd5b3755b0dfcb50a606bc43c61831ce649e53579e66fcbd9bb81cc270209eb,89.18717861175537
14,complete,14000,15000,1000,w01_primitive_rows/c00014.csv.gz,chunk_manifests/w01_primitive_rows/c00014.json,2501585,675c77f10b65f676a006a1c64e6badaf6e9a41dbe0c3c2e754afe71c5e340d68,109.23153948783875
15,complete,15000,16000,1000,w01_primitive_rows/c00015.csv.gz,chunk_manifests/w01_primitive_rows/c00015.json,2493657,8541c972a4747517c2a8efa914f06932a2fa760d9dbfda9adb307ae93f68eb28,88.0176568031311
16,complete,16000,17000,1000,w01_primitive_rows/c00016.csv.gz,chunk_manifests/w01_primitive_rows/c00016.json,2479561,effad427072231325c63dd171bb46b126e4487023515bc7d444770c55349170a,84.8937783241272
17,complete,17000,18000,1000,w01_primitive_rows/c00017.csv.gz,chunk_manifests/w01_primitive_rows/c00017.json,2481832,69c227a04abbcf6c5aed359e5ce9b7c70bfb4f543be010a93ede3c5805ba71f5,107.97023177146912
18,complete,18000,19000,1000,w01_primitive_rows/c00018.csv.gz,chunk_manifests/w01_primitive_rows/c00018.json,2496074,832576cfd8c22d42f0786293819767fd1370938f7f6b183a260f540391214e72,90.0112452507019
19,complete,19000,20000,1000,w01_primitive_rows/c00019.csv.gz,chunk_manifests/w01_primitive_rows/c00019.json,2494758,1566b9933d2072d419ed57aff01431848c5e65f72ec2e6bb334d0664fc47373f,82.85100221633911
20,complete,20000,21000,1000,w01_primitive_rows/c00020.csv.gz,chunk_manifests/w01_primitive_rows/c00020.json,2477224,6b70ef78343b2218b0046228c299ec627500092e478219b00da98afd5d0e7a77,107.14423418045044
21,complete,21000,22000,1000,w01_primitive_rows/c00021.csv.gz,chunk_manifests/w01_primitive_rows/c00021.json,2493196,a1df6854e6dc90cee4e389de7de07a2e2ef76a48579c0b23a7bc230f3f3dc58e,93.37893557548523
22,complete,22000,23000,1000,w01_primitive_rows/c00022.csv.gz,chunk_manifests/w01_primitive_rows/c00022.json,2502493,a294f1793fe6cae751842922e2e965966709b7865fc7eb638f7b2231ae8441e2,80.98448514938354
23,complete,23000,24000,1000,w01_primitive_rows/c00023.csv.gz,chunk_manifests/w01_primitive_rows/c00023.json,2473048,9cd56a72434f3477ee41118bfdd80f4d6bd5628e10accb2ab1de13c8a3461b7f,103.97379040718079
24,complete,24000,25000,1000,w01_primitive_rows/c00024.csv.gz,chunk_manifests/w01_primitive_rows/c00024.json,2504381,479f6bf1dcaac54c65eeb46e1d8277d5195b31f3d8282c2b77ff84bcd769020a,96.16098880767822
25,complete,25000,26000,1000,w01_primitive_rows/c00025.csv.gz,chunk_manifests/w01_primitive_rows/c00025.json,2505736,3397bb5389974c555c276da5e96e6af2f69b0b6763b1ca453f73167e0537944e,79.46802544593811
