t_read_host_s,line_text
0.1616828,"HELLO_EVENT,Nano33IoT_Command_Path_V1,1000000,1137372137"
0.9246996,"RX_EVENT,0,0,1138135162,32768,32768,32768,32768"
0.9246996,"OK_EVENT,SET_NEUTRAL"
0.9246996,"COMMIT_EVENT,0,0,1138135162,1138142849,56766,1500,1500,1500,1500,1500,1500,1500,1500"
6.2350272,"RX_EVENT,0,0,1143447408,32768,32768,32768,32768"
6.2501645,"COMMIT_EVENT,0,0,1143447408,1143462849,57032,1500,1500,1500,1500,1500,1500,1500,1500"
6.2501645,"RX_EVENT,1,0,1143464692,32768,32768,32768,32768"
6.2637487,"RX_EVENT,2,0,1143477758,32768,32768,32768,32768"
6.2637487,"COMMIT_EVENT,2,0,1143477758,1143482849,57033,1500,1500,1500,1500,1500,1500,1500,1500"
6.2769807,"RX_EVENT,3,0,1143491345,32768,32768,32768,32768"
6.2924773,"COMMIT_EVENT,3,0,1143491345,1143502849,57034,1500,1500,1500,1500,1500,1500,1500,1500"
6.2924773,"RX_EVENT,4,0,1143504630,32768,32768,32768,32768"
6.3165466,"COMMIT_EVENT,4,0,1143504630,1143522849,57035,1500,1500,1500,1500,1500,1500,1500,1500"
6.3312054,"RX_EVENT,5,0,1143531269,32768,32768,32768,32768"
6.3312054,"COMMIT_EVENT,5,0,1143531269,1143542849,57036,1500,1500,1500,1500,1500,1500,1500,1500"
6.3312054,"RX_EVENT,6,0,1143544558,32768,32768,32768,32768"
6.3571719,"COMMIT_EVENT,6,0,1143544558,1143562849,57037,1500,1500,1500,1500,1500,1500,1500,1500"
6.3571719,"RX_EVENT,7,0,1143571543,32768,32768,32768,32768"
6.3707884,"COMMIT_EVENT,7,0,1143571543,1143582849,57038,1500,1500,1500,1500,1500,1500,1500,1500"
6.3707884,"RX_EVENT,8,0,1143584803,32768,32768,32768,32768"
6.3934233,"COMMIT_EVENT,8,0,1143584803,1143602849,57039,1500,1500,1500,1500,1500,1500,1500,1500"
6.4042492,"RX_EVENT,9,0,1143608770,32768,32768,32768,32768"
6.4042492,"COMMIT_EVENT,9,0,1143608770,1143622849,57040,1500,1500,1500,1500,1500,1500,1500,1500"
6.4167955,"RX_EVENT,10,0,1143631882,32768,32768,32768,32768"
6.4390186,"COMMIT_EVENT,10,0,1143631882,1143642849,57041,1500,1500,1500,1500,1500,1500,1500,1500"
6.4390186,"RX_EVENT,11,0,1143644432,32768,32768,32768,32768"
6.4503172,"COMMIT_EVENT,11,0,1143644432,1143662849,57042,1500,1500,1500,1500,1500,1500,1500,1500"
6.4503172,"RX_EVENT,12,0,1143666628,32768,32768,32768,32768"
6.4707262,"COMMIT_EVENT,12,0,1143666628,1143682849,57043,1500,1500,1500,1500,1500,1500,1500,1500"
6.4800249,"RX_EVENT,13,0,1143686640,32768,32768,32768,32768"
6.5016855,"COMMIT_EVENT,13,0,1143686640,1143702849,57044,1500,1500,1500,1500,1500,1500,1500,1500"
6.5016855,"RX_EVENT,14,0,1143707525,32768,32768,32768,32768"
6.5148273,"COMMIT_EVENT,14,0,1143707525,1143722849,57045,1500,1500,1500,1500,1500,1500,1500,1500"
6.5148273,"RX_EVENT,15,0,1143729547,32768,32768,32768,32768"
6.5266393,"COMMIT_EVENT,15,0,1143729547,1143742849,57046,1500,1500,1500,1500,1500,1500,1500,1500"
6.5410065,"RX_EVENT,16,0,1143754330,32768,32768,32768,32768"
6.553982,"COMMIT_EVENT,16,0,1143754330,1143762849,57047,1500,1500,1500,1500,1500,1500,1500,1500"
6.553982,"RX_EVENT,17,0,1143768588,32768,32768,32768,32768"
6.5802217,"COMMIT_EVENT,17,0,1143768588,1143782849,57048,1500,1500,1500,1500,1500,1500,1500,1500"
6.5802217,"RX_EVENT,18,0,1143794074,32768,32768,32768,32768"
6.5945924,"COMMIT_EVENT,18,0,1143794074,1143802849,57049,1500,1500,1500,1500,1500,1500,1500,1500"
6.5945924,"RX_EVENT,19,0,1143807850,32768,32768,32768,32768"
6.6098372,"COMMIT_EVENT,19,0,1143807850,1143822849,57050,1500,1500,1500,1500,1500,1500,1500,1500"
