run_id,seed,primitive_name,primitive_family,scenario_name,wind_mode,latency_case,success,finite_state_success,rollout_success,primitive_success,closed_loop_replay_success,failure_label,duration_s,initial_speed_m_s,terminal_speed_m_s,height_change_m,min_true_wall_margin_m,min_floor_margin_m,min_ceiling_margin_m,max_alpha_deg,max_beta_deg,max_bank_deg,max_pitch_deg,max_rate_rad_s,saturation_fraction,notes,target_heading_deg,actual_heading_change_deg,forward_travel_m,turn_volume_proxy_m2,exit_recoverable,source_trajectory_success,gain_construction_success,saturation_time_s
s001,1,bank_w0_nominal,bank,bank_w0_right_mild,none,none,True,True,True,True,True,success,0.6,6.500000000000001,6.506794288426779,-0.35536970737093254,0.10000000000000009,1.4446302926290675,1.2,4.1678007921913895,1.9415601216562672,5.8581595919607405,1.0989163018787658,0.3680543786522802,0.0,bank_w0_mild_lateral_repositioning_feedback,,,,,False,False,False,0.0
