time_s,u_norm_requested_delta_a_norm,u_norm_requested_delta_e_norm,u_norm_requested_delta_r_norm,u_norm_applied_delta_a_norm,u_norm_applied_delta_e_norm,u_norm_applied_delta_r_norm,delta_cmd_rad_delta_a_cmd,delta_cmd_rad_delta_e_cmd,delta_cmd_rad_delta_r_cmd
0.0,0.0,-0.028644230752501915,-0.08399999999999999,0.0,-0.028644230752501915,-0.08399999999999999,0.0,-0.014998084149965143,-0.05131268000863328
0.02,0.043573355674444036,-0.027946864936626382,-0.08928983780486996,0.043573355674444036,-0.027946864936626382,-0.08928983780486996,0.016730967498555262,-0.014632944262628603,-0.05454405803933405
0.04,0.09195549688766753,-0.027205122621873898,-0.09188535774405485,0.09195549688766753,-0.027205122621873898,-0.09188535774405485,0.03530837609193833,-0.014244568894814754,-0.05612957094523192
0.06,0.1387128035079048,-0.0266129129863292,-0.09204111017979905,0.1387128035079048,-0.0266129129863292,-0.09204111017979905,0.05326189298946734,-0.013934488654746039,-0.05622471469399272
0.08,0.17200946399035708,-0.026243213282039428,-0.09007425771648522,0.17200946399035708,-0.026243213282039428,-0.09007425771648522,0.06604689280689181,-0.013740914342240859,-0.055023232895490166
0.1,0.18074510847990288,-0.026076904148942873,-0.08633680437084998,0.18074510847990288,-0.026076904148942873,-0.08633680437084998,0.06940113949666983,-0.013653835083780689,-0.05274015256725472
0.12,0.15958572573656732,-0.026035304225617905,-0.08120688034249125,0.15958572573656732,-0.026035304225617905,-0.08120688034249125,0.061276519772330555,-0.013632053414862752,-0.04960646030373365
0.14,0.1266808956654621,-0.02601767716261789,-0.07508797076794177,0.1266808956654621,-0.02601767716261789,-0.07508797076794177,0.04864197203222998,-0.01362282390625855,-0.04586863114896436
0.16,0.10242277587554371,-0.025944594611841912,-0.06841535547003974,0.10242277587554371,-0.025944594611841912,-0.06841535547003974,0.03932752269733003,-0.013584557972154647,-0.04179256241560771
0.18,0.0875084367431358,-0.025788163157153095,-0.06162589519093566,0.0875084367431358,-0.025788163157153095,-0.06162589519093566,0.03360082757769987,-0.013502650654014521,-0.03764511714497684
0.2,0.07959042193994216,-0.02556472741692432,-0.055088199592837755,0.07959042193994216,-0.02556472741692432,-0.055088199592837755,0.03056052814987751,-0.013385659974005835,-0.033651466166178645
0.22,0.07576956959790092,-0.02530807233238423,-0.049064994706148564,0.07576956959790092,-0.02530807233238423,-0.049064994706148564,0.029093426170652074,-0.013251275685989565,-0.029972099678355804
0.24,0.07376741003406481,-0.025049446165469873,-0.0437167315546521,0.07376741003406481,-0.025049446165469873,-0.0437167315546521,0.028324652086788932,-0.013115859341655527,-0.026705031634371247
0.26,0.07221835976210543,-0.024808961451011025,-0.039122967051778104,0.07221835976210543,-0.024808961451011025,-0.039122967051778104,0.02772985948124763,-0.012989941839614768,-0.023898860587097538
0.28,0.07051837092147356,-0.024595175144153315,-0.03530677166450642,0.07051837092147356,-0.024595175144153315,-0.03530677166450642,0.027077110625891507,-0.012878003591104388,-0.021567679482841655
0.3,0.06853920507105708,-0.02440832720348496,-0.032254985481811514,0.06853920507105708,-0.02440832720348496,-0.032254985481811514,0.026317165494169882,-0.012780170238147374,-0.019703449389420317
0.32,0.06637338049466106,-0.024244132424650077,-0.02993235735889676,0.06637338049466106,-0.024244132424650077,-0.02993235735889676,0.025485548556837996,-0.012694198052989797,-0.018284636607870587
0.34,0.06416710814975776,-0.024096707113991096,-0.028290355950418355,0.06416710814975776,-0.024096707113991096,-0.028290355950418355,0.02463840079132431,-0.012617006340836557,-0.01728159502635895
0.36,0.06203807887781168,-0.023960327274416864,-0.027272348464366387,0.06203807887781168,-0.023960327274416864,-0.027272348464366387,0.023820912236654782,-0.012545598023819195,-0.016659729640904453
0.38,0.060051660670805404,-0.023830231942158345,-0.02681672948721836,0.060051660670805404,-0.023830231942158345,-0.02681672948721836,0.023058182399910702,-0.012477480267137582,-0.016381407845901384
0.4,0.05822756751296048,-0.023702818041947443,-0.026859087847726594,0.05822756751296048,-0.023702818041947443,-0.026859087847726594,0.022357780907625822,-0.012410766504992949,-0.016407283095882925
0.42,0.05100427609409576,-0.023575525347324794,-0.02733397229947982,0.05100427609409576,-0.023575525347324794,-0.02733397229947982,0.01958423610964049,-0.012344116205945922,-0.016697373499619694
0.44,0.03393197096953511,-0.023445913348408176,-0.028171059205779107,0.03393197096953511,-0.023445913348408176,-0.028171059205779107,0.013028941532409445,-0.012276251522010333,-0.017208720792028648
0.46,0.010132924013442637,-0.023310727160297206,-0.02929898933305511,0.010132924013442637,-0.023310727160297206,-0.02929898933305511,0.003890763511557388,-0.012205468199437628,-0.017897734097897817
