run_id,seed,primitive_name,primitive_family,scenario_name,wind_mode,latency_case,success,finite_state_success,rollout_success,primitive_success,closed_loop_replay_success,failure_label,duration_s,initial_speed_m_s,terminal_speed_m_s,height_change_m,min_true_wall_margin_m,min_floor_margin_m,min_ceiling_margin_m,max_alpha_deg,max_beta_deg,max_bank_deg,max_pitch_deg,max_rate_rad_s,saturation_fraction,notes,target_heading_deg,actual_heading_change_deg,forward_travel_m,turn_volume_proxy_m2,exit_recoverable,source_trajectory_success,gain_construction_success,saturation_time_s
s001,1,bank_w0_nominal,bank,bank_w0_0p80_handoff_boundary,none,none,False,True,True,False,False,terminal_recovery_limited,0.8,6.500000000000001,6.51545139281939,-0.4784725012540614,0.10000000000000009,1.3215274987459387,1.2,4.175830732068895,1.9415601216562672,5.8581595919607405,1.1887319653820947,0.3680543786522802,0.0,glide_entry_x_bound_limited,,,,,False,False,False,0.0
