event_id,surface_index,surface_name,command_level_norm,scheduled_start_s,scheduled_end_s,direction_group,sweep_polarity,sweep_phase,sweep_step_index,sweep_step_count
1,1,Aileron_L,0,11.2685153,12.7685153,positive_first,positive,outbound,1,11
2,1,Aileron_L,0.2,12.7685153,14.2685153,positive_first,positive,outbound,2,11
3,1,Aileron_L,0.4,14.2685153,15.7685153,positive_first,positive,outbound,3,11
4,1,Aileron_L,0.6,15.7685153,17.2685153,positive_first,positive,outbound,4,11
5,1,Aileron_L,0.8,17.2685153,18.7685153,positive_first,positive,outbound,5,11
6,1,Aileron_L,1,18.7685153,20.2685153,positive_first,positive,outbound,6,11
7,1,Aileron_L,0.8,20.2685153,21.7685153,positive_first,positive,return,7,11
8,1,Aileron_L,0.6,21.7685153,23.2685153,positive_first,positive,return,8,11
9,1,Aileron_L,0.4,23.2685153,24.7685153,positive_first,positive,return,9,11
10,1,Aileron_L,0.2,24.7685153,26.2685153,positive_first,positive,return,10,11
11,1,Aileron_L,0,26.2685153,27.7685153,positive_first,positive,return,11,11
12,1,Aileron_L,-0,27.7685153,29.2685153,positive_first,negative,outbound,1,11
13,1,Aileron_L,-0.2,29.2685153,30.7685153,positive_first,negative,outbound,2,11
14,1,Aileron_L,-0.4,30.7685153,32.2685153,positive_first,negative,outbound,3,11
15,1,Aileron_L,-0.6,32.2685153,33.7685153,positive_first,negative,outbound,4,11
16,1,Aileron_L,-0.8,33.7685153,35.2685153,positive_first,negative,outbound,5,11
17,1,Aileron_L,-1,35.2685153,36.7685153,positive_first,negative,outbound,6,11
18,1,Aileron_L,-0.8,36.7685153,38.2685153,positive_first,negative,return,7,11
19,1,Aileron_L,-0.6,38.2685153,39.7685153,positive_first,negative,return,8,11
20,1,Aileron_L,-0.4,39.7685153,41.2685153,positive_first,negative,return,9,11
21,1,Aileron_L,-0.2,41.2685153,42.7685153,positive_first,negative,return,10,11
22,1,Aileron_L,-0,42.7685153,44.2685153,positive_first,negative,return,11,11
23,1,Aileron_L,-0,44.2685153,45.7685153,negative_first,negative,outbound,1,11
24,1,Aileron_L,-0.2,45.7685153,47.2685153,negative_first,negative,outbound,2,11
25,1,Aileron_L,-0.4,47.2685153,48.7685153,negative_first,negative,outbound,3,11
26,1,Aileron_L,-0.6,48.7685153,50.2685153,negative_first,negative,outbound,4,11
27,1,Aileron_L,-0.8,50.2685153,51.7685153,negative_first,negative,outbound,5,11
28,1,Aileron_L,-1,51.7685153,53.2685153,negative_first,negative,outbound,6,11
29,1,Aileron_L,-0.8,53.2685153,54.7685153,negative_first,negative,return,7,11
30,1,Aileron_L,-0.6,54.7685153,56.2685153,negative_first,negative,return,8,11
31,1,Aileron_L,-0.4,56.2685153,57.7685153,negative_first,negative,return,9,11
32,1,Aileron_L,-0.2,57.7685153,59.2685153,negative_first,negative,return,10,11
33,1,Aileron_L,-0,59.2685153,60.7685153,negative_first,negative,return,11,11
34,1,Aileron_L,0,60.7685153,62.2685153,negative_first,positive,outbound,1,11
35,1,Aileron_L,0.2,62.2685153,63.7685153,negative_first,positive,outbound,2,11
36,1,Aileron_L,0.4,63.7685153,65.2685153,negative_first,positive,outbound,3,11
