t_read_host_s,line_text
0.2225476,"HELLO_EVENT,Nano33IoT_Command_Path_V1,1000000,238698310"
0.9910371,"RX_EVENT,0,0,239459730,32768,32768,32768,32768"
0.9910371,"OK_EVENT,SET_NEUTRAL"
0.9910371,"COMMIT_EVENT,0,0,239459730,239462242,11821,1500,1500,1500,1500,1500,1500,1500,1500"
6.3391858,"RX_EVENT,0,0,244791333,32768,32768,32768,32768"
6.3391858,"COMMIT_EVENT,0,0,244791333,244802242,12088,1500,1500,1500,1500,1500,1500,1500,1500"
6.3657347,"RX_EVENT,1,0,244824407,32768,32768,32768,32768"
6.3657347,"COMMIT_EVENT,1,0,244824407,244842242,12090,1500,1500,1500,1500,1500,1500,1500,1500"
6.4009795,"RX_EVENT,2,0,244851103,32768,32768,32768,32768"
6.4009795,"COMMIT_EVENT,2,0,244851103,244862242,12091,1500,1500,1500,1500,1500,1500,1500,1500"
6.4214995,"RX_EVENT,3,0,244886187,32768,32768,32768,32768"
6.446626,"COMMIT_EVENT,3,0,244886187,244902242,12093,1500,1500,1500,1500,1500,1500,1500,1500"
6.446626,"RX_EVENT,4,0,244907021,32768,32768,32768,32768"
6.4681046,"COMMIT_EVENT,4,0,244907021,244922242,12094,1500,1500,1500,1500,1500,1500,1500,1500"
6.4681046,"RX_EVENT,5,0,244931713,32768,32768,32768,32768"
6.4888431,"COMMIT_EVENT,5,0,244931713,244942242,12095,1500,1500,1500,1500,1500,1500,1500,1500"
6.4888431,"RX_EVENT,6,0,244953272,32768,32768,32768,32768"
6.4888431,"COMMIT_EVENT,6,0,244953272,244962242,12096,1500,1500,1500,1500,1500,1500,1500,1500"
6.504946,"RX_EVENT,7,0,244973778,32768,32768,32768,32768"
6.5221806,"COMMIT_EVENT,7,0,244973778,244982242,12097,1500,1500,1500,1500,1500,1500,1500,1500"
6.5221806,"RX_EVENT,8,0,244989894,32768,32768,32768,32768"
6.5376033,"COMMIT_EVENT,8,0,244989894,245002242,12098,1500,1500,1500,1500,1500,1500,1500,1500"
6.5376033,"RX_EVENT,9,0,245007269,32768,32768,32768,32768"
6.5547513,"COMMIT_EVENT,9,0,245007269,245022242,12099,1500,1500,1500,1500,1500,1500,1500,1500"
