compact_library_id,library_size_case_id,library_size_human_label,primitive_variant_id,transition_object_id,primitive_id,entry_role,transition_entry_class,controller_id,finite_horizon_s,controller_input_slots_per_primitive,controller_input_update_period_s,primitive_timing_contract_version,primitive_timing_contract_status,transition_success_probability,transition_chain_compatible_rate,transition_exit_classes_seen,transition_pairs_seen,continuation_probability,terminal_useful_probability,hard_failure_risk,expected_energy_residual_m,expected_updraft_gain_proxy_m,expected_lift_dwell_time_s,minimum_wall_margin_min_m,floor_margin_min_m,ceiling_margin_min_m,saturation_fraction_mean,known_failure_boundaries,environment_coverage,runtime_context_conditioning_required,runtime_context_conditioning_version,runtime_context_conditioning_policy,context_conditioning_keys,sample_count,margin_class,prediction_source,claim_status
v53lib_heavy_cluster_20ef38952e7a,heavy_cluster,heavy clustering and merging,primvar_lift_dwell_arc_transition_object_578cebd3a2fc,primvar_lift_dwell_arc_transition_object_578cebd3a2fc__entry_recoverable_degraded,lift_dwell_arc,transition_object,recoverable_degraded,lqrta_lift_dwell_arc_dbc856fa58d3,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.2,0.2,boundary_near;inflight_stable;recoverable_degraded,recoverable_degraded->boundary_near;recoverable_degraded->inflight_stable;recoverable_degraded->recoverable_degraded,0.2,0.0,0.0,0.0018155626923589,0.0,0.038,0.4461673595946852,0.5762653558708735,0.7732634458388912,1.136666666666667,recoverable_degraded_route_usable_nonzero_progress_low_hard_failure,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,60,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_heavy_cluster_71b450604207,heavy_cluster,heavy clustering and merging,primvar_lift_entry_transition_object_7080964d60e1,primvar_lift_entry_transition_object_7080964d60e1__entry_boundary_near,lift_entry,transition_object,boundary_near,lqrta_lift_entry_deca32e04c4c,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.55,0.55,boundary_near;safe_terminal,boundary_near->boundary_near;boundary_near->safe_terminal,0.55,0.55,0.0,-0.0334283689605006,0.0,0.0136666666666666,-0.072132073044953,0.504215313456124,0.7971669948028199,0.4966666666666668,boundary_near_route_usable_low_hard_failure,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,60,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_heavy_cluster_8db6fe69ee40,heavy_cluster,heavy clustering and merging,primvar_lift_entry_transition_object_99051e1ebd5a,primvar_lift_entry_transition_object_99051e1ebd5a__entry_inflight_stable,lift_entry,transition_object,inflight_stable,lqrta_lift_entry_e06abfe00a7b,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.9666666666666668,0.9666666666666668,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,0.9666666666666668,0.0,0.0,-0.0073092941325631,0.0,0.042,0.2000891522602907,0.6119075062555205,0.9093188775156856,0.43,inflight_stable_high_probability_transition_survivor,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,60,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_heavy_cluster_08f8209fe1f7,heavy_cluster,heavy clustering and merging,primvar_lift_entry_transition_object_e6de50ce9fa0,primvar_lift_entry_transition_object_e6de50ce9fa0__entry_launch_gate,lift_entry,transition_object,launch_gate,lqrta_lift_entry_8794701c92f1,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.55,0.55,boundary_near;inflight_stable,launch_gate->boundary_near;launch_gate->inflight_stable,0.55,0.0,0.0,-0.0169109701792834,0.0,0.003,0.0042965023720533,1.0590792762760644,1.6054087517885378,0.2666666666666666,launch_gate_route_usable_nonzero_handoff_low_hard_failure,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,60,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_heavy_cluster_877443169e68,heavy_cluster,heavy clustering and merging,primvar_lift_entry_transition_object_aba06f79d625,primvar_lift_entry_transition_object_aba06f79d625__entry_recoverable_degraded,lift_entry,transition_object,recoverable_degraded,lqrta_lift_entry_be91224b50cf,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.2,0.2,boundary_near;inflight_stable;recoverable_degraded,recoverable_degraded->boundary_near;recoverable_degraded->inflight_stable;recoverable_degraded->recoverable_degraded,0.2,0.0,0.0,0.0027342195477696,0.0,0.04,0.4460005396811252,0.5753538372552282,0.7735420540906635,1.0066666666666666,recoverable_degraded_route_usable_nonzero_progress_low_hard_failure,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,60,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_heavy_cluster_e653185d88ba,heavy_cluster,heavy clustering and merging,primvar_mild_turn_left_transition_object_2c29bf1c5e74,primvar_mild_turn_left_transition_object_2c29bf1c5e74__entry_boundary_near,mild_turn_left,transition_object,boundary_near,lqrta_mild_turn_left_13c9e4b11a4a,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.55,0.55,boundary_near;safe_terminal,boundary_near->boundary_near;boundary_near->safe_terminal,0.55,0.55,0.0,-0.0322505245254955,0.0,0.0156666666666666,-0.0721210866635617,0.5036585861286663,0.7971669948028199,0.5533333333333333,boundary_near_route_usable_low_hard_failure,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,60,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_heavy_cluster_82466f00a11a,heavy_cluster,heavy clustering and merging,primvar_mild_turn_left_transition_object_db35ed6693fe,primvar_mild_turn_left_transition_object_db35ed6693fe__entry_inflight_stable,mild_turn_left,transition_object,inflight_stable,lqrta_mild_turn_left_da6c3155416f,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.9666666666666668,0.9666666666666668,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,0.9666666666666668,0.0,0.0,-0.0114883651164439,0.0,0.0426666666666666,0.2004180308978034,0.6119075062555205,0.9104933164863488,0.5399999999999999,inflight_stable_high_probability_transition_survivor,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,60,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_heavy_cluster_bb8550c79f42,heavy_cluster,heavy clustering and merging,primvar_mild_turn_left_transition_object_c5942d118f74,primvar_mild_turn_left_transition_object_c5942d118f74__entry_launch_gate,mild_turn_left,transition_object,launch_gate,lqrta_mild_turn_left_8b7174ad3e36,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.55,0.55,boundary_near;inflight_stable,launch_gate->boundary_near;launch_gate->inflight_stable,0.55,0.0,0.0,-0.0169130004469654,0.0,0.0023333333333333,0.0042965023720533,1.059184324362601,1.6059882171278654,0.43,launch_gate_route_usable_nonzero_handoff_low_hard_failure,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,60,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_heavy_cluster_fa660987d55d,heavy_cluster,heavy clustering and merging,primvar_mild_turn_left_transition_object_f34c47aea22b,primvar_mild_turn_left_transition_object_f34c47aea22b__entry_recoverable_degraded,mild_turn_left,transition_object,recoverable_degraded,lqrta_mild_turn_left_ad4bf1fd77d9,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.2,0.2,boundary_near;inflight_stable;recoverable_degraded,recoverable_degraded->boundary_near;recoverable_degraded->inflight_stable;recoverable_degraded->recoverable_degraded,0.2,0.0,0.0,0.0030967517377514,0.0,0.041,0.4459940650834106,0.5763707654869231,0.774381257445591,0.8733333333333334,recoverable_degraded_route_usable_nonzero_progress_low_hard_failure,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,60,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_heavy_cluster_758970e2afa4,heavy_cluster,heavy clustering and merging,primvar_mild_turn_right_transition_object_939eac7bb32e,primvar_mild_turn_right_transition_object_939eac7bb32e__entry_boundary_near,mild_turn_right,transition_object,boundary_near,lqrta_mild_turn_right_faabaccaccfd,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.55,0.55,boundary_near;safe_terminal,boundary_near->boundary_near;boundary_near->safe_terminal,0.55,0.55,0.0,-0.0328714755291699,0.0,0.0163333333333333,-0.0721480848474476,0.5051232048595611,0.7971669948028199,0.5333333333333333,boundary_near_route_usable_low_hard_failure,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,60,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_heavy_cluster_f4b856e97890,heavy_cluster,heavy clustering and merging,primvar_mild_turn_right_transition_object_808e92af020f,primvar_mild_turn_right_transition_object_808e92af020f__entry_inflight_stable,mild_turn_right,transition_object,inflight_stable,lqrta_mild_turn_right_8d56842c6aed,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.9833333333333332,0.9833333333333332,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,0.9833333333333332,0.0,0.0,-0.010555200570761,0.0,0.0426666666666666,0.1999884672090504,0.6119075062555205,0.9106789263277536,0.5900000000000001,inflight_stable_high_probability_transition_survivor,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,60,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_heavy_cluster_08adfc781a91,heavy_cluster,heavy clustering and merging,primvar_mild_turn_right_transition_object_d62e3ab16a84,primvar_mild_turn_right_transition_object_d62e3ab16a84__entry_launch_gate,mild_turn_right,transition_object,launch_gate,lqrta_mild_turn_right_330670644a40,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.55,0.55,boundary_near;inflight_stable,launch_gate->boundary_near;launch_gate->inflight_stable,0.55,0.0,0.0,-0.0169466012560182,0.0,0.0016666666666666,0.0042965023720533,1.059166562858394,1.6058161849581127,0.3899999999999999,launch_gate_route_usable_nonzero_handoff_low_hard_failure,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,60,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_heavy_cluster_73dc066cf2ac,heavy_cluster,heavy clustering and merging,primvar_mild_turn_right_transition_object_573415e534b5,primvar_mild_turn_right_transition_object_573415e534b5__entry_recoverable_degraded,mild_turn_right,transition_object,recoverable_degraded,lqrta_mild_turn_right_87e0b6c73dc5,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.2,0.2,boundary_near;inflight_stable;recoverable_degraded,recoverable_degraded->boundary_near;recoverable_degraded->inflight_stable;recoverable_degraded->recoverable_degraded,0.2,0.0,0.0,0.0023549790866908,0.0,0.0376666666666666,0.4461695218511431,0.5765074789304,0.7699669348712388,0.9666666666666668,recoverable_degraded_route_usable_nonzero_progress_low_hard_failure,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,60,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_heavy_cluster_4739f512a534,heavy_cluster,heavy clustering and merging,primvar_recovery_transition_object_40650ef9133c,primvar_recovery_transition_object_40650ef9133c__entry_boundary_near,recovery,transition_object,boundary_near,lqrta_recovery_09a2e78b9ea4,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.55,0.55,boundary_near;safe_terminal,boundary_near->boundary_near;boundary_near->safe_terminal,0.55,0.55,0.0,-0.0331881010883395,0.0,0.0183333333333333,-0.0722184812377939,0.5035633841613103,0.7971669948028199,0.5833333333333335,boundary_near_route_usable_low_hard_failure,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,60,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_heavy_cluster_32eb41a5020c,heavy_cluster,heavy clustering and merging,primvar_recovery_transition_object_b80937febb32,primvar_recovery_transition_object_b80937febb32__entry_inflight_stable,recovery,transition_object,inflight_stable,lqrta_recovery_4c7e6e53c226,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.9666666666666668,0.9666666666666668,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,0.9666666666666668,0.0,0.0,-0.0099493792164396,0.0,0.0416666666666666,0.2001285001739621,0.6119075062555205,0.8945772010088913,0.5866666666666667,inflight_stable_high_probability_transition_survivor,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,60,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_heavy_cluster_c5dff835d395,heavy_cluster,heavy clustering and merging,primvar_recovery_transition_object_0501a14e687d,primvar_recovery_transition_object_0501a14e687d__entry_launch_gate,recovery,transition_object,launch_gate,lqrta_recovery_24ec96954f19,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.55,0.55,boundary_near;inflight_stable,launch_gate->boundary_near;launch_gate->inflight_stable,0.55,0.0,0.0,-0.0169731966578492,0.0,0.0016666666666666,0.0042965023720533,1.0593017520872363,1.6060517178960951,0.42,launch_gate_route_usable_nonzero_handoff_low_hard_failure,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,60,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_heavy_cluster_9196e57e7528,heavy_cluster,heavy clustering and merging,primvar_recovery_transition_object_ebdc33610cd1,primvar_recovery_transition_object_ebdc33610cd1__entry_recoverable_degraded,recovery,transition_object,recoverable_degraded,lqrta_recovery_2ddba2fffb15,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.2,0.2,boundary_near;inflight_stable;recoverable_degraded,recoverable_degraded->boundary_near;recoverable_degraded->inflight_stable;recoverable_degraded->recoverable_degraded,0.2,0.0,0.0,0.0029333905454146,0.0,0.0376666666666666,0.446049984030561,0.5764099250275425,0.77402880914476,1.1933333333333338,recoverable_degraded_route_usable_nonzero_progress_low_hard_failure,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,60,margin_available,W3_summary_interpretable,simulation_only_outcome_model
